time,CUNIT1,CUNIT2,CUNIT3,AQUITARD6,AQUITARD7,AQUITARD8,NODELAY4,NODELAY5,NODELAY9,NODELAY10,DELAY11,DELAY12,DELAY13,ES14,TC02,SKC02,TC03,SKC03,TC04,SKC04,TC05,SKC05,TC07,SKC07,TC08,SKC08,TC09,SKC09,TC10,SKC10,TC12,SKC12,TC14,SKC14
30906.50000000,0.3907546924E-01,0.7232665211E-01,0.1212412978,0.1850082226,0.1677984508,0.1919132363,0.1384181178E-01,0.3075945330E-02,0.3795821221E-01,0.4572448597E-02,0.9809334707E-01,0.9457526695E-01,0.1450808661,376.7624544,0.3907546924E-01,0.000000000,0.7232665211E-01,0.000000000,0.1212412978,0.000000000,0.1132013705,0.1266211691E-02,0.8713740310E-02,0.5637794980E-02,0.1850082226,0.000000000,0.1677984508,0.000000000,0.1919132363,0.000000000,0.1744344502,0.4190097105E-01,0.1616871958,0.1203388116E-01
30907.50000000,0.3907811077E-01,0.7233288844E-01,0.1212428245,0.1850109840,0.1678154984,0.1919170105,0.1384373163E-01,0.3076314953E-02,0.3795783148E-01,0.4572366541E-02,0.9809502806E-01,0.9457483308E-01,0.1450802408,376.7458981,0.3907811077E-01,0.000000000,0.7233288844E-01,0.000000000,0.1212428245,0.000000000,0.1132083247,0.1269564973E-02,0.8727046389E-02,0.5650731436E-02,0.1850109840,0.000000000,0.1678154984,0.000000000,0.1919170105,0.000000000,0.1744259087,0.4189324414E-01,0.1616824856,0.1202987820E-01
30908.50000000,0.3908075137E-01,0.7233912417E-01,0.1212444334,0.1850138796,0.1678325446,0.1919209011,0.1384480334E-01,0.3076567296E-02,0.3795767935E-01,0.4572276762E-02,0.9809676674E-01,0.9457455543E-01,0.1450795409,376.7277839,0.3908075137E-01,0.000000000,0.7233912417E-01,0.000000000,0.1212444334,0.000000000,0.1132130070,0.1271436870E-02,0.8736130464E-02,0.5659563168E-02,0.1850138796,0.000000000,0.1678325446,0.000000000,0.1919209011,0.000000000,0.1744223913,0.4189015657E-01,0.1616773162,0.1202549857E-01
30909.50000000,0.3908339104E-01,0.7234535930E-01,0.1212459288,0.1850166350,0.1678495892,0.1919246115,0.1384332357E-01,0.3076303846E-02,0.3795717936E-01,0.4572228471E-02,0.9809591438E-01,0.9457423438E-01,0.1450790064,376.7180403,0.3908339104E-01,0.000000000,0.7234535930E-01,0.000000000,0.1212459288,0.000000000,0.1132080902,0.1268852233E-02,0.8726646527E-02,0.5650342681E-02,0.1850166350,0.000000000,0.1678495892,0.000000000,0.1919246115,0.000000000,0.1744114229,0.4188000914E-01,0.1616743776,0.1202314273E-01
30910.50000000,0.3908602998E-01,0.7235159380E-01,0.1212473452,0.1850192671,0.1678666322,0.1919282074,0.1384229428E-01,0.3076071960E-02,0.3795647865E-01,0.4572165950E-02,0.9809458276E-01,0.9457383885E-01,0.1450784630,376.7054258,0.3908602998E-01,0.000000000,0.7235159380E-01,0.000000000,0.1212473452,0.000000000,0.1132039315,0.1267054445E-02,0.8718298843E-02,0.5642226883E-02,0.1850192671,0.000000000,0.1678666322,0.000000000,0.1919282074,0.000000000,0.1743961057,0.4186578817E-01,0.1616707217,0.1202009275E-01
30911.50000000,0.3908866798E-01,0.7235782767E-01,0.1212486887,0.1850217853,0.1678836737,0.1919316967,0.1384134348E-01,0.3075857751E-02,0.3795560080E-01,0.4572077942E-02,0.9809303405E-01,0.9457335262E-01,0.1450778018,376.6876686,0.3908866798E-01,0.000000000,0.7235782767E-01,0.000000000,0.1212486887,0.000000000,0.1131997712,0.1265393728E-02,0.8710587548E-02,0.5634729797E-02,0.1850217853,0.000000000,0.1678836737,0.000000000,0.1919316967,0.000000000,0.1743769255,0.4184797205E-01,0.1616656792,0.1201579942E-01
30912.50000000,0.3909130504E-01,0.7236406091E-01,0.1212499761,0.1850242138,0.1679007137,0.1919351048,0.1384060990E-01,0.3075688830E-02,0.3795463157E-01,0.4571981399E-02,0.9809158891E-01,0.9457279381E-01,0.1450770558,376.6681896,0.3909130504E-01,0.000000000,0.7236406091E-01,0.000000000,0.1212499761,0.000000000,0.1131963112,0.1264112442E-02,0.8704506537E-02,0.5628817707E-02,0.1850242138,0.000000000,0.1679007137,0.000000000,0.1919351048,0.000000000,0.1743557268,0.4182830143E-01,0.1616601270,0.1201108982E-01
30913.50000000,0.3909394118E-01,0.7237029351E-01,0.1212512112,0.1850265607,0.1679177520,0.1919384366,0.1383992808E-01,0.3075535360E-02,0.3795357034E-01,0.4571861649E-02,0.9809021878E-01,0.9457216761E-01,0.1450761613,376.6440282,0.3909394118E-01,0.000000000,0.7237029351E-01,0.000000000,0.1212512112,0.000000000,0.1131930684,0.1262921536E-02,0.8698981792E-02,0.5623446431E-02,0.1850265607,0.000000000,0.1679177520,0.000000000,0.1919384366,0.000000000,0.1743325015,0.4180676353E-01,0.1616532710,0.1200524806E-01
30914.50000000,0.3909657639E-01,0.7237652547E-01,0.1212523926,0.1850288252,0.1679347887,0.1919416898,0.1383922671E-01,0.3075379930E-02,0.3795241146E-01,0.4571719238E-02,0.9808885717E-01,0.9457147477E-01,0.1450750968,376.6152943,0.3909657639E-01,0.000000000,0.7237652547E-01,0.000000000,0.1212523926,0.000000000,0.1131897804,0.1261696505E-02,0.8693386452E-02,0.5618006522E-02,0.1850288252,0.000000000,0.1679347887,0.000000000,0.1919416898,0.000000000,0.1743071300,0.4178324381E-01,0.1616451169,0.1199830087E-01
30915.50000000,0.3909921086E-01,0.7238275676E-01,0.1212535351,0.1850310273,0.1679518238,0.1919448871,0.1383871838E-01,0.3075262451E-02,0.3795125793E-01,0.4571595855E-02,0.9808770939E-01,0.9457075116E-01,0.1450740500,376.5903999,0.3909921086E-01,0.000000000,0.7238275676E-01,0.000000000,0.1212535351,0.000000000,0.1131872364,0.1260808636E-02,0.8689157315E-02,0.5613894864E-02,0.1850310273,0.000000000,0.1679518238,0.000000000,0.1919448871,0.000000000,0.1742818418,0.4175983270E-01,0.1616379278,0.1199228192E-01
30916.50000000,0.3910184460E-01,0.7238898741E-01,0.1212546643,0.1850332044,0.1679688573,0.1919480666,0.1383854219E-01,0.3075214723E-02,0.3795025740E-01,0.4571534409E-02,0.9808700037E-01,0.9457006199E-01,0.1450732955,376.5780020,0.3910184460E-01,0.000000000,0.7238898741E-01,0.000000000,0.1212546643,0.000000000,0.1131860435,0.1260500902E-02,0.8687439165E-02,0.5612224441E-02,0.1850332044,0.000000000,0.1679688573,0.000000000,0.1919480666,0.000000000,0.1742598462,0.4173952684E-01,0.1616341142,0.1198928432E-01
30917.50000000,0.3910447741E-01,0.7239521740E-01,0.1212557828,0.1850353641,0.1679858891,0.1919512309,0.1383840207E-01,0.3075181867E-02,0.3794938381E-01,0.4571499055E-02,0.9808650797E-01,0.9456942721E-01,0.1450727760,376.5708689,0.3910447741E-01,0.000000000,0.7239521740E-01,0.000000000,0.1212557828,0.000000000,0.1131851662,0.1260256156E-02,0.8686256386E-02,0.5611074518E-02,0.1850353641,0.000000000,0.1679858891,0.000000000,0.1919512309,0.000000000,0.1742406081,0.4172179710E-01,0.1616318347,0.1198755965E-01
30918.50000000,0.3910710929E-01,0.7240144674E-01,0.1212568761,0.1850374876,0.1680029193,0.1919543571,0.1383807090E-01,0.3075113038E-02,0.3794848741E-01,0.4571415966E-02,0.9808591659E-01,0.9456880822E-01,0.1450721324,376.5541043,0.3910710929E-01,0.000000000,0.7240144674E-01,0.000000000,0.1212568761,0.000000000,0.1131836652,0.1259677727E-02,0.8683778591E-02,0.5608665553E-02,0.1850374876,0.000000000,0.1680029193,0.000000000,0.1919543571,0.000000000,0.1742209003,0.4170360466E-01,0.1616270546,0.1198350632E-01
30919.50000000,0.3910974044E-01,0.7240767541E-01,0.1212579370,0.1850395627,0.1680199479,0.1919574351,0.1383764588E-01,0.3075021667E-02,0.3794753658E-01,0.4571299024E-02,0.9808520182E-01,0.9456818060E-01,0.1450712939,376.5305094,0.3910974044E-01,0.000000000,0.7240767541E-01,0.000000000,0.1212579370,0.000000000,0.1131817831,0.1258935364E-02,0.8680489315E-02,0.5605467648E-02,0.1850395627,0.000000000,0.1680199479,0.000000000,0.1919574351,0.000000000,0.1742000246,0.4168430738E-01,0.1616203945,0.1197780157E-01
30920.50000000,0.3911237086E-01,0.7241390342E-01,0.1212589799,0.1850416079,0.1680369748,0.1919604878,0.1383741034E-01,0.3074965094E-02,0.3794666919E-01,0.4571226418E-02,0.9808464138E-01,0.9456757963E-01,0.1450705893,376.5158599,0.3911237086E-01,0.000000000,0.7241390342E-01,0.000000000,0.1212589799,0.000000000,0.1131805757,0.1258523966E-02,0.8678452761E-02,0.5603487666E-02,0.1850416079,0.000000000,0.1680369748,0.000000000,0.1919604878,0.000000000,0.1741809523,0.4166670344E-01,0.1616160753,0.1197425962E-01
30921.50000000,0.3911500075E-01,0.7242013076E-01,0.1212600122,0.1850436353,0.1680540000,0.1919635252,0.1383726893E-01,0.3074930884E-02,0.3794589151E-01,0.4571174699E-02,0.9808423454E-01,0.9456702010E-01,0.1450700255,376.5054247,0.3911500075E-01,0.000000000,0.7242013076E-01,0.000000000,0.1212600122,0.000000000,0.1131797804,0.1258276967E-02,0.8677221208E-02,0.5602290324E-02,0.1850436353,0.000000000,0.1680540000,0.000000000,0.1919635252,0.000000000,0.1741638320,0.4165092043E-01,0.1616129368,0.1197173656E-01
30922.50000000,0.3911763011E-01,0.7242635744E-01,0.1212610324,0.1850456444,0.1680710236,0.1919665449,0.1383711000E-01,0.3074895770E-02,0.3794512175E-01,0.4571087721E-02,0.9808387371E-01,0.9456648178E-01,0.1450693519,376.4878755,0.3911763011E-01,0.000000000,0.7242635744E-01,0.000000000,0.1212610324,0.000000000,0.1131789831,0.1257999372E-02,0.8675957161E-02,0.5601061391E-02,0.1850456444,0.000000000,0.1680710236,0.000000000,0.1919665449,0.000000000,0.1741469014,0.4163529786E-01,0.1616079331,0.1196749353E-01
30923.50000000,0.3912025874E-01,0.7243258345E-01,0.1212620357,0.1850476282,0.1680880456,0.1919695392,0.1383688708E-01,0.3074847954E-02,0.3794432837E-01,0.4570972705E-02,0.9808347044E-01,0.9456594689E-01,0.1450685101,376.4646692,0.3912025874E-01,0.000000000,0.7243258345E-01,0.000000000,0.1212620357,0.000000000,0.1131779675,0.1257610024E-02,0.8674235832E-02,0.5599387878E-02,0.1850476282,0.000000000,0.1680880456,0.000000000,0.1919695392,0.000000000,0.1741294715,0.4161919621E-01,0.1616013655,0.1196188272E-01
30924.50000000,0.3912288683E-01,0.7243880879E-01,0.1212630004,0.1850495565,0.1681050658,0.1919724753,0.1383638092E-01,0.3074742770E-02,0.3794340757E-01,0.4570813684E-02,0.9808275128E-01,0.9456537182E-01,0.1450673905,376.4325840,0.3912288683E-01,0.000000000,0.7243880879E-01,0.000000000,0.1212630004,0.000000000,0.1131758581,0.1256725932E-02,0.8670449294E-02,0.5595706524E-02,0.1850495565,0.000000000,0.1681050658,0.000000000,0.1919724753,0.000000000,0.1741092878,0.4160050836E-01,0.1615923295,0.1195412527E-01
30925.50000000,0.3912551440E-01,0.7244503345E-01,0.1212639254,0.1850514244,0.1681220844,0.1919753531,0.1383586173E-01,0.3074628659E-02,0.3794239097E-01,0.4570640751E-02,0.9808189636E-01,0.9456474827E-01,0.1450660897,376.3976920,0.3912551440E-01,0.000000000,0.7244503345E-01,0.000000000,0.1212639254,0.000000000,0.1131735772,0.1255819102E-02,0.8666341402E-02,0.5591712743E-02,0.1850514244,0.000000000,0.1681220844,0.000000000,0.1919753531,0.000000000,0.1740870155,0.4157987631E-01,0.1615824196,0.1194568917E-01
30926.50000000,0.3912814144E-01,0.7245125743E-01,0.1212648406,0.1850532721,0.1681391012,0.1919782182,0.1383573003E-01,0.3074589962E-02,0.3794146409E-01,0.4570517433E-02,0.9808138958E-01,0.9456413327E-01,0.1450649411,376.3728106,0.3912814144E-01,0.000000000,0.7245125743E-01,0.000000000,0.1212648406,0.000000000,0.1131727087,0.1255589072E-02,0.8664948373E-02,0.5590358411E-02,0.1850532721,0.000000000,0.1681391012,0.000000000,0.1919782182,0.000000000,0.1740666625,0.4156106516E-01,0.1615751319,0.1193967335E-01
30927.50000000,0.3913076815E-01,0.7245748074E-01,0.1212657521,0.1850551125,0.1681561164,0.1919810785,0.1383567970E-01,0.3074575661E-02,0.3794062694E-01,0.4570417643E-02,0.9808109335E-01,0.9456354905E-01,0.1450639511,376.3526764,0.3913076815E-01,0.000000000,0.7245748074E-01,0.000000000,0.1212657521,0.000000000,0.1131722742,0.1255501156E-02,0.8664433531E-02,0.5589857870E-02,0.1850551125,0.000000000,0.1681561164,0.000000000,0.1919810785,0.000000000,0.1740482511,0.4154407507E-01,0.1615691741,0.1193480531E-01
30928.50000000,0.3913339453E-01,0.7246370336E-01,0.1212666636,0.1850569522,0.1681731299,0.1919839388,0.1383567607E-01,0.3074573472E-02,0.3793991563E-01,0.4570359742E-02,0.9808094227E-01,0.9456302008E-01,0.1450632265,376.3409940,0.3913339453E-01,0.000000000,0.7246370336E-01,0.000000000,0.1212666636,0.000000000,0.1131721132,0.1255494816E-02,0.8664354737E-02,0.5589781265E-02,0.1850569522,0.000000000,0.1681731299,0.000000000,0.1919839388,0.000000000,0.1740325746,0.4152963885E-01,0.1615655670,0.1193198072E-01
30929.50000000,0.3913602057E-01,0.7246992531E-01,0.1212675834,0.1850588034,0.1681901417,0.1919868118,0.1383578248E-01,0.3074594358E-02,0.3793935532E-01,0.4570337478E-02,0.9808097753E-01,0.9456256697E-01,0.1450627817,376.3365018,0.3913602057E-01,0.000000000,0.7246992531E-01,0.000000000,0.1212675834,0.000000000,0.1131724407,0.1255680687E-02,0.8665106624E-02,0.5590512265E-02,0.1850588034,0.000000000,0.1681901417,0.000000000,0.1919868118,0.000000000,0.1740201896,0.4151826727E-01,0.1615640137,0.1193089453E-01
30930.50000000,0.3913864629E-01,0.7247614658E-01,0.1212684856,0.1850606318,0.1682071518,0.1919896570,0.1383554980E-01,0.3074550792E-02,0.3793874645E-01,0.4570264601E-02,0.9808073003E-01,0.9456213200E-01,0.1450622169,376.3217977,0.3913864629E-01,0.000000000,0.7247614658E-01,0.000000000,0.1212684856,0.000000000,0.1131715541,0.1255274262E-02,0.8663538273E-02,0.5588987481E-02,0.1850606318,0.000000000,0.1682071518,0.000000000,0.1919896570,0.000000000,0.1740067885,0.4150591007E-01,0.1615598209,0.1192733941E-01
30931.50000000,0.3914127194E-01,0.7248236717E-01,0.1212693757,0.1850624412,0.1682241602,0.1919924846,0.1383538920E-01,0.3074514385E-02,0.3793811850E-01,0.4570168006E-02,0.9808046273E-01,0.9456170323E-01,0.1450615095,376.3023082,0.3914127194E-01,0.000000000,0.7248236717E-01,0.000000000,0.1212693757,0.000000000,0.1131708457,0.1254993761E-02,0.8662227659E-02,0.5587713274E-02,0.1850624412,0.000000000,0.1682241602,0.000000000,0.1919924846,0.000000000,0.1739929875,0.4149316574E-01,0.1615543047,0.1192262723E-01
30932.50000000,0.3914389753E-01,0.7248858708E-01,0.1212702737,0.1850642593,0.1682411669,0.1919953249,0.1383548913E-01,0.3074530030E-02,0.3793759282E-01,0.4570101498E-02,0.9808045578E-01,0.9456131420E-01,0.1450608886,376.2888890,0.3914389753E-01,0.000000000,0.7248858708E-01,0.000000000,0.1212702737,0.000000000,0.1131711132,0.1255168302E-02,0.8662790868E-02,0.5588260838E-02,0.1850642593,0.000000000,0.1682411669,0.000000000,0.1919953249,0.000000000,0.1739814040,0.4148249695E-01,0.1615503728,0.1191938271E-01
30933.50000000,0.3914652299E-01,0.7249480631E-01,0.1212711606,0.1850660631,0.1682581720,0.1919981475,0.1383534147E-01,0.3074502553E-02,0.3793705958E-01,0.4570026345E-02,0.9808027966E-01,0.9456093979E-01,0.1450602523,376.2737258,0.3914652299E-01,0.000000000,0.7249480631E-01,0.000000000,0.1212711606,0.000000000,0.1131705315,0.1254910391E-02,0.8661801716E-02,0.5587299163E-02,0.1850660631,0.000000000,0.1682581720,0.000000000,0.1919981475,0.000000000,0.1739696743,0.4147167493E-01,0.1615459952,0.1191571655E-01
30934.50000000,0.3914914851E-01,0.7250102485E-01,0.1212720159,0.1850678222,0.1682751753,0.1920009221,0.1383492569E-01,0.3074417515E-02,0.3793640244E-01,0.4569905499E-02,0.9807976340E-01,0.9456053165E-01,0.1450593948,376.2493431,0.3914914851E-01,0.000000000,0.7250102485E-01,0.000000000,0.1212720159,0.000000000,0.1131688733,0.1254184181E-02,0.8658740443E-02,0.5584322928E-02,0.1850678222,0.000000000,0.1682751753,0.000000000,0.1920009221,0.000000000,0.1739552721,0.4145833806E-01,0.1615391217,0.1190982132E-01
30935.50000000,0.3915177430E-01,0.7250724271E-01,0.1212728369,0.1850695295,0.1682921769,0.1920036460,0.1383447679E-01,0.3074319473E-02,0.3793565285E-01,0.4569774066E-02,0.9807907602E-01,0.9456007960E-01,0.1450584022,376.2228243,0.3915177430E-01,0.000000000,0.7250724271E-01,0.000000000,0.1212728369,0.000000000,0.1131669529,0.1253400116E-02,0.8655211015E-02,0.5580891542E-02,0.1850695295,0.000000000,0.1682921769,0.000000000,0.1920036460,0.000000000,0.1739388574,0.4144312493E-01,0.1615315859,0.1190340963E-01
30936.50000000,0.3915440036E-01,0.7251345988E-01,0.1212736484,0.1850712179,0.1683091767,0.1920063575,0.1383434869E-01,0.3074283238E-02,0.3793501098E-01,0.4569716731E-02,0.9807864976E-01,0.9455964469E-01,0.1450577007,376.2112561,0.3915440036E-01,0.000000000,0.7251345988E-01,0.000000000,0.1212736484,0.000000000,0.1131661748,0.1253176363E-02,0.8653906583E-02,0.5579623345E-02,0.1850712179,0.000000000,0.1683091767,0.000000000,0.1920063575,0.000000000,0.1739247537,0.4143009806E-01,0.1615280300,0.1190061262E-01
30937.50000000,0.3915702669E-01,0.7251967636E-01,0.1212744876,0.1850729423,0.1683261749,0.1920091121,0.1383470757E-01,0.3074350004E-02,0.3793460710E-01,0.4569721288E-02,0.9807883348E-01,0.9455929505E-01,0.1450573969,376.2121755,0.3915702669E-01,0.000000000,0.7251967636E-01,0.000000000,0.1212744876,0.000000000,0.1131673443,0.1253803203E-02,0.8656310108E-02,0.5581960104E-02,0.1850729423,0.000000000,0.1683261749,0.000000000,0.1920091121,0.000000000,0.1739158035,0.4142190135E-01,0.1615279532,0.1190083503E-01
30938.50000000,0.3915965348E-01,0.7252589216E-01,0.1212753513,0.1850747042,0.1683431714,0.1920119023,0.1383502301E-01,0.3074419704E-02,0.3793431898E-01,0.4569706907E-02,0.9807921361E-01,0.9455902014E-01,0.1450571669,376.2092740,0.3915965348E-01,0.000000000,0.7252589216E-01,0.000000000,0.1212753513,0.000000000,0.1131685908,0.1254354151E-02,0.8658819223E-02,0.5584399519E-02,0.1850747042,0.000000000,0.1683431714,0.000000000,0.1920119023,0.000000000,0.1739093930,0.4141605391E-01,0.1615270073,0.1190013342E-01
30939.50000000,0.3916228074E-01,0.7253210727E-01,0.1212762179,0.1850764745,0.1683601661,0.1920146951,0.1383505812E-01,0.3074434569E-02,0.3793402512E-01,0.4569657635E-02,0.9807939944E-01,0.9455877894E-01,0.1450568203,376.1993325,0.3916228074E-01,0.000000000,0.7253210727E-01,0.000000000,0.1212762179,0.000000000,0.1131688731,0.1254415491E-02,0.8659354369E-02,0.5584919800E-02,0.1850764745,0.000000000,0.1683601661,0.000000000,0.1920146951,0.000000000,0.1739028940,0.4141008990E-01,0.1615242077,0.1189772973E-01
30940.50000000,0.3916490872E-01,0.7253832171E-01,0.1212770866,0.1850782487,0.1683771592,0.1920174906,0.1383508248E-01,0.3074441176E-02,0.3793375302E-01,0.4569610789E-02,0.9807951519E-01,0.9455856450E-01,0.1450564486,376.1898806,0.3916490872E-01,0.000000000,0.7253832171E-01,0.000000000,0.1212770866,0.000000000,0.1131690557,0.1254458026E-02,0.8659592192E-02,0.5585151016E-02,0.1850782487,0.000000000,0.1683771592,0.000000000,0.1920174906,0.000000000,0.1738968851,0.4140456759E-01,0.1615215038,0.1189544442E-01
30941.50000000,0.3916753744E-01,0.7254453546E-01,0.1212779424,0.1850800057,0.1683941505,0.1920202659,0.1383491158E-01,0.3074408126E-02,0.3793347338E-01,0.4569579988E-02,0.9807938884E-01,0.9455836174E-01,0.1450561398,376.1836660,0.3916753744E-01,0.000000000,0.7254453546E-01,0.000000000,0.1212779424,0.000000000,0.1131684600,0.1254159535E-02,0.8658402431E-02,0.5583994305E-02,0.1850800057,0.000000000,0.1683941505,0.000000000,0.1920202659,0.000000000,0.1738907275,0.4139889235E-01,0.1615196615,0.1189394179E-01
30942.50000000,0.3917016682E-01,0.7255074853E-01,0.1212787731,0.1850817264,0.1684111402,0.1920230032,0.1383458148E-01,0.3074339266E-02,0.3793312100E-01,0.4569534100E-02,0.9807899491E-01,0.9455814129E-01,0.1450557811,376.1744074,0.3917016682E-01,0.000000000,0.7255074853E-01,0.000000000,0.1212787731,0.000000000,0.1131671594,0.1253582973E-02,0.8655923553E-02,0.5581584287E-02,0.1850817264,0.000000000,0.1684111402,0.000000000,0.1920230032,0.000000000,0.1738830030,0.4139174071E-01,0.1615170184,0.1189170322E-01
30943.50000000,0.3917279706E-01,0.7255696091E-01,0.1212795799,0.1850834104,0.1684281281,0.1920257053,0.1383426583E-01,0.3074269249E-02,0.3793268264E-01,0.4569458293E-02,0.9807850181E-01,0.9455788552E-01,0.1450552633,376.1591120,0.3917279706E-01,0.000000000,0.7255696091E-01,0.000000000,0.1212795799,0.000000000,0.1131657993,0.1253031637E-02,0.8653403016E-02,0.5579133766E-02,0.1850834104,0.000000000,0.1684281281,0.000000000,0.1920257053,0.000000000,0.1738734123,0.4138284410E-01,0.1615127267,0.1188800511E-01
30944.50000000,0.3917542817E-01,0.7256317260E-01,0.1212803841,0.1850850868,0.1684451143,0.1920284048,0.1383422933E-01,0.3074254199E-02,0.3793223417E-01,0.4569364269E-02,0.9807825475E-01,0.9455761109E-01,0.1450545960,376.1401412,0.3917542817E-01,0.000000000,0.7256317260E-01,0.000000000,0.1212803841,0.000000000,0.1131654520,0.1252967885E-02,0.8652861212E-02,0.5578607013E-02,0.1850850868,0.000000000,0.1684451143,0.000000000,0.1920284048,0.000000000,0.1738635876,0.4137374235E-01,0.1615073786,0.1188341836E-01
30945.50000000,0.3917806020E-01,0.7256938360E-01,0.1212811900,0.1850867646,0.1684620987,0.1920311070,0.1383424769E-01,0.3074256083E-02,0.3793181309E-01,0.4569280215E-02,0.9807815257E-01,0.9455733613E-01,0.1450539110,376.1231819,0.3917806020E-01,0.000000000,0.7256938360E-01,0.000000000,0.1212811900,0.000000000,0.1131654002,0.1252999952E-02,0.8652929050E-02,0.5578672967E-02,0.1850867646,0.000000000,0.1684620987,0.000000000,0.1920311070,0.000000000,0.1738543457,0.4136519647E-01,0.1615025092,0.1187931797E-01
30946.50000000,0.3918069335E-01,0.7257559391E-01,0.1212819714,0.1850884091,0.1684790815,0.1920337714,0.1383392469E-01,0.3074192575E-02,0.3793134774E-01,0.4569211870E-02,0.9807775000E-01,0.9455704424E-01,0.1450532855,376.1093921,0.3918069335E-01,0.000000000,0.7257559391E-01,0.000000000,0.1212819714,0.000000000,0.1131641105,0.1252435791E-02,0.8650642795E-02,0.5576450220E-02,0.1850884091,0.000000000,0.1684790815,0.000000000,0.1920337714,0.000000000,0.1738441441,0.4135575211E-01,0.1614984812,0.1187598382E-01
30947.50000000,0.3918332757E-01,0.7258180353E-01,0.1212827305,0.1850900194,0.1684960625,0.1920364029,0.1383363047E-01,0.3074127565E-02,0.3793085583E-01,0.4569151025E-02,0.9807727253E-01,0.9455673594E-01,0.1450527159,376.0971156,0.3918332757E-01,0.000000000,0.7258180353E-01,0.000000000,0.1212827305,0.000000000,0.1131628249,0.1251921899E-02,0.8648302527E-02,0.5574174961E-02,0.1850900194,0.000000000,0.1684960625,0.000000000,0.1920364029,0.000000000,0.1738333605,0.4134576873E-01,0.1614948825,0.1187301557E-01
30948.50000000,0.3918596264E-01,0.7258801246E-01,0.1212834772,0.1850916091,0.1685130418,0.1920390167,0.1383346549E-01,0.3074087734E-02,0.3793038282E-01,0.4569101593E-02,0.9807689242E-01,0.9455642627E-01,0.1450522243,376.0871420,0.3918596264E-01,0.000000000,0.7258801246E-01,0.000000000,0.1212834772,0.000000000,0.1131619917,0.1251633736E-02,0.8646868645E-02,0.5572780911E-02,0.1850916091,0.000000000,0.1685130418,0.000000000,0.1920390167,0.000000000,0.1738229780,0.4133616890E-01,0.1614919300,0.1187060412E-01
30949.50000000,0.3918859858E-01,0.7259422069E-01,0.1212842169,0.1850931869,0.1685300193,0.1920416206,0.1383337088E-01,0.3074064603E-02,0.3792996650E-01,0.4569076664E-02,0.9807661885E-01,0.9455613417E-01,0.1450518825,376.0821122,0.3918859858E-01,0.000000000,0.7259422069E-01,0.000000000,0.1212842169,0.000000000,0.1131614582,0.1251468488E-02,0.8646035949E-02,0.5571971346E-02,0.1850931869,0.000000000,0.1685300193,0.000000000,0.1920416206,0.000000000,0.1738138203,0.4132771960E-01,0.1614903471,0.1186938797E-01
30950.50000000,0.3919123563E-01,0.7260042823E-01,0.1212849467,0.1850947497,0.1685469951,0.1920442095,0.1383323709E-01,0.3074035654E-02,0.3792955635E-01,0.4569040928E-02,0.9807634736E-01,0.9455585100E-01,0.1450515508,376.0749018,0.3919123563E-01,0.000000000,0.7260042823E-01,0.000000000,0.1212849467,0.000000000,0.1131608193,0.1251234811E-02,0.8644993799E-02,0.5570958146E-02,0.1850947497,0.000000000,0.1685469951,0.000000000,0.1920442095,0.000000000,0.1738048029,0.4131939555E-01,0.1614882363,0.1186764461E-01
30951.50000000,0.3919387381E-01,0.7260663507E-01,0.1212856597,0.1850962881,0.1685639691,0.1920467732,0.1383301494E-01,0.3073988642E-02,0.3792910512E-01,0.4568981361E-02,0.9807598772E-01,0.9455555841E-01,0.1450511174,376.0628833,0.3919387381E-01,0.000000000,0.7260663507E-01,0.000000000,0.1212856597,0.000000000,0.1131598494,0.1250846781E-02,0.8643301417E-02,0.5569312775E-02,0.1850962881,0.000000000,0.1685639691,0.000000000,0.1920467732,0.000000000,0.1737949014,0.4131023783E-01,0.1614848375,0.1186473874E-01
30952.50000000,0.3919651285E-01,0.7261284121E-01,0.1212863886,0.1850978457,0.1685809414,0.1920493623,0.1383321951E-01,0.3074023882E-02,0.3792873269E-01,0.4568917948E-02,0.9807605306E-01,0.9455528958E-01,0.1450506288,376.0500886,0.3919651285E-01,0.000000000,0.7261284121E-01,0.000000000,0.1212863886,0.000000000,0.1131604767,0.1251204100E-02,0.8644570035E-02,0.5570546153E-02,0.1850978457,0.000000000,0.1685809414,0.000000000,0.1920493623,0.000000000,0.1737867015,0.4130267924E-01,0.1614811920,0.1186164520E-01
30953.50000000,0.3919915274E-01,0.7261904667E-01,0.1212871383,0.1850994339,0.1685979120,0.1920519821,0.1383348614E-01,0.3074080377E-02,0.3792843094E-01,0.4568848659E-02,0.9807634319E-01,0.9455505422E-01,0.1450500868,376.0361084,0.3919915274E-01,0.000000000,0.7261904667E-01,0.000000000,0.1212871383,0.000000000,0.1131614991,0.1251669801E-02,0.8646603774E-02,0.5572523398E-02,0.1850994339,0.000000000,0.1685979120,0.000000000,0.1920519821,0.000000000,0.1737800403,0.4129655515E-01,0.1614772005,0.1185826507E-01
