time,HD01,HD02,HD03,HD04,HD05,HD06,HD07,HD08,HD09,HD10,HD11,HD12,HD13,HD14
32238.50000000,-17.06900000,-16.44834109,-19.81470463,-34.70600902,-46.20603074,-46.23095000,-46.20555977,-36.39465524,-24.36019516,-35.90404942,-46.23095000,-45.61083336,-45.30130000,-45.28152722
32239.50000000,-17.06975000,-16.44905365,-19.81572878,-34.70734171,-46.23458842,-46.26605000,-46.23818570,-36.39613605,-24.36169704,-35.90551260,-46.26605000,-45.62329066,-45.31960000,-45.30001737
32240.50000000,-17.07065000,-16.44976633,-19.81675294,-34.70867318,-46.23149962,-46.25535000,-46.23487395,-36.39761551,-24.36319892,-35.90697274,-46.25535000,-45.63460219,-45.33330000,-45.31609287
32241.50000000,-17.07155000,-16.45047912,-19.81777708,-34.70999897,-46.21159110,-46.23245000,-46.21501829,-36.39908900,-24.36470079,-35.90842679,-46.23245000,-45.64451536,-45.35005000,-45.33254092
32242.50000000,-17.07230000,-16.45119197,-19.81880123,-34.71130961,-46.15613958,-46.17305000,-46.16178524,-36.40054718,-24.36620266,-35.90986560,-46.17305000,-45.65175360,-45.37140000,-45.35145953
32243.50000000,-17.07305000,-16.45190488,-19.81982537,-34.71259463,-46.06125762,-46.07400000,-46.06993467,-36.40197923,-24.36770451,-35.91127927,-46.07400000,-45.65455837,-45.38665000,-45.36850232
32244.50000000,-17.07395000,-16.45261790,-19.82084950,-34.71388408,-46.07927744,-46.09685000,-46.07517789,-36.40341235,-24.36920636,-35.91269832,-46.09685000,-45.65859405,-45.39275000,-45.38006782
32245.50000000,-17.07490000,-16.45333106,-19.82187363,-34.71519802,-46.17276473,-46.19590000,-46.15968337,-36.40486875,-24.37070820,-35.91414181,-46.19590000,-45.66719446,-45.40040000,-45.38976602
32246.50000000,-17.07570000,-16.45404429,-19.82289775,-34.71652942,-46.23982220,-46.26750000,-46.23313308,-36.40634531,-24.37221004,-35.91560287,-46.26750000,-45.67851870,-45.40800000,-45.39840549
32247.50000000,-17.07645000,-16.45475757,-19.82392188,-34.71785137,-46.20579014,-46.22485000,-46.20834525,-36.40781452,-24.37371187,-35.91705289,-46.22485000,-45.68712215,-45.41715000,-45.40708620
32248.50000000,-17.07735000,-16.45547097,-19.82494600,-34.71916140,-46.16242620,-46.17915000,-46.16593362,-36.40927144,-24.37521369,-35.91849111,-46.17915000,-45.69359063,-45.43390000,-45.41945155
32249.50000000,-17.07810000,-16.45618443,-19.82597011,-34.72049293,-46.24464335,-46.27210000,-46.23798548,-36.41074814,-24.37671551,-35.91995225,-46.27210000,-45.70429174,-45.44605000,-45.43115552
32250.50000000,-17.07885000,-16.45689795,-19.82699423,-34.72184824,-46.33554021,-46.39400000,-46.34393740,-36.41225410,-24.37821733,-35.92144354,-46.39400000,-45.71943930,-45.44605000,-45.43650563
32251.50000000,-17.07975000,-16.45761158,-19.82801835,-34.72322842,-46.43045522,-46.49610000,-46.44667598,-36.41378840,-24.37971915,-35.92296001,-46.49610000,-45.73753500,-45.44455000,-45.43821356
32252.50000000,-17.08065000,-16.45832532,-19.82904247,-34.72462991,-46.51213790,-46.57690000,-46.53202396,-36.41534617,-24.38122098,-35.92449633,-46.57690000,-45.75771014,-45.45220000,-45.44266686
32253.50000000,-17.08145000,-16.45903913,-19.83006660,-34.72604161,-46.55203342,-46.60285000,-46.57060722,-36.41691430,-24.38272282,-35.92603876,-46.60285000,-45.77781372,-45.47200000,-45.45367437
32254.50000000,-17.08225000,-16.45975303,-19.83109073,-34.72742771,-46.45743353,-46.48090000,-46.47642215,-36.41845561,-24.38422465,-35.92755027,-46.48090000,-45.79158382,-45.50095000,-45.46791825
