,totim,TCOMP,SK,QTOP,QBOT,H0001,H0002,H0003,H0004,H0005,H0006,H0007,H0008,H0009,H0010,H0011,H0012,H0013,H0014,H0015,H0016,H0017,H0018,H0019,EST,ESM,ESB,GS,ES
68,214.3852755964,0.005182216988,0.01000966448,-6.049121282e-06,-6.045397632e-06,0.06367496086,0.1890107483,0.3084255588,0.4183586867,0.5157658835,0.5982126767,0.6638861361,0.7115385895,0.7403907395,0.7500283235,0.7403246927,0.7114122362,0.6637108522,0.5980051041,0.5155470434,0.4181523493,0.3082557877,0.188898772,0.06363576454,998.9889566,998.8386227,999.9363642,2000.0,1000.0
69,225.4876774458,0.005312468626,0.01000940367,-5.86770414e-06,-5.864139122e-06,0.06176530674,0.1833880189,0.2993923867,0.4063694817,0.501363897,0.5819629431,0.6463188118,0.6931140316,0.7214919101,0.7309792792,0.7214276356,0.6929912384,0.6461488254,0.5817621634,0.5011528037,0.4061709763,0.2992294305,0.1832807167,0.06172778024,998.9908663,998.8575197,999.9382722,2000.0,1000.0
70,237.1451993876,0.005445019562,0.01000913826,-5.686916064e-06,-5.68350522e-06,0.05986227436,0.1777760818,0.2903494154,0.3943161755,0.4868101212,0.5654501005,0.6283704281,0.6742041669,0.7020362464,0.7113480015,0.7019738824,0.6740851636,0.6282059844,0.5652562969,0.4866068462,0.3941254589,0.2901931602,0.1776733404,0.05982637074,998.9927693,998.8769735,999.9401736,2000.0,1000.0
71,249.3855974265,0.005579781855,0.01000886844,-5.506447111e-06,-5.503186138e-06,0.05796260117,0.1721663386,0.281285956,0.382190415,0.4721029703,0.548682617,0.6100608114,0.6548391601,0.6820611027,0.6911744076,0.6820007621,0.6547241323,0.6099021033,0.5484959242,0.4719075498,0.3820074253,0.281136283,0.1720680465,0.05792827513,998.994669,998.8969466,999.9420717,2000.0,1000.0
72,262.2380153673,0.005716646677,0.01000859441,-5.326035189e-06,-5.322919931e-06,0.0560635283,0.1665516189,0.2721934493,0.3699863876,0.4572435337,0.5316715714,0.5914122368,0.6350514547,0.6616059908,0.6705005298,0.6615477627,0.6349405462,0.5912594082,0.5314920791,0.4570559708,0.3698110453,0.272050235,0.1664576665,0.05603073611,998.9965681,998.9173996,999.9439693,2000.0,1000.0
73,275.7330542052,0.005855483217,0.01000831645,-5.145471262e-06,-5.142497703e-06,0.05416285539,0.1609263369,0.2630657023,0.3577010975,0.4422358399,0.5144308499,0.5724495162,0.6148757407,0.6407124567,0.6493703576,0.6406564078,0.614769057,0.5723026658,0.5142586061,0.4420561079,0.3575333077,0.2629288193,0.1608366164,0.05413155477,998.9984687,998.938291,999.9458684,2000.0,1000.0
74,289.9028449849,0.00599613782,0.01000803485,-4.964603471e-06,-4.961767728e-06,0.05225898391,0.1552866162,0.2538990743,0.3453345839,0.427087064,0.4969773003,0.5532000681,0.5943489327,0.6194239857,0.6278297161,0.6193701626,0.594246544,0.5530592536,0.4968123156,0.4269151093,0.3451742374,0.2537683919,0.1552010214,0.05222913397,999.0003726,998.9595772,999.9477709,2000.0,1000.0
75,304.7811253037,0.006138433372,0.01000774998,-4.783340034e-06,-4.780638346e-06,0.05035094773,0.1496303766,0.2446926092,0.3328900741,0.4118076743,0.4793308413,0.5336939674,0.5735101538,0.5977859366,0.6059261807,0.5977343677,0.5734120989,0.5335592094,0.4791730927,0.4116434191,0.3327370497,0.2445679938,0.1495488031,0.0503225089,999.0022806,998.981213,999.9496775,2000.0,1000.0
76,320.4033196384,0.006282168971,0.01000746224,-4.601650856e-06,-4.599079579e-06,0.04843843006,0.1439573834,0.2354481086,0.3203740711,0.396411516,0.4615145249,0.5139639719,0.552400723,0.5758454976,0.5837090221,0.5757961952,0.5523070128,0.5138352591,0.4613639602,0.3962548621,0.320228237,0.2353294246,0.1438797288,0.04841136399,999.0041931,999.0031512,999.9515886,2000.0,1000.0
77,336.8066236898,0.006427119904,0.01000717207,-4.419567829e-06,-4.417123429e-06,0.04652176662,0.1382692569,0.2261701493,0.3077963747,0.3809158331,0.443554551,0.4940455242,0.5310641404,0.5536516587,0.5612291728,0.5536046214,0.5309747619,0.4939228171,0.4434110927,0.3807666643,0.3076575906,0.2260572597,0.1381954203,0.04649603609,999.0061098,999.0253427,999.953504,2000.0,1000.0
78,354.0300929438,0.006573037942,0.01000687998,-4.237183877e-06,-4.234862918e-06,0.04460193555,0.1325694448,0.2168660433,0.2951700393,0.3653412281,0.4254802337,0.4739767236,0.5095460644,0.5312551911,0.5385392078,0.5312104055,0.5094609842,0.4738599591,0.4253437832,0.3651994133,0.2950381577,0.21675881,0.1324993272,0.0445775044,999.0080296,999.047737,999.9554225,2000.0,1000.0
79,372.1147356605,0.006719651962,0.0100065865,-4.054650817e-06,-4.052449956e-06,0.04268053492,0.1268631592,0.2075457472,0.2825112702,0.3497115633,0.4073239191,0.4537982665,0.4878942727,0.5087086235,0.5156933257,0.5086660662,0.4878134402,0.4536873619,0.4071943601,0.3495769597,0.2823861381,0.2074440316,0.1267966632,0.04265736795,999.009951,999.0702813,999.9573426,2000.0,1000.0
80,391.1036105131,0.006866668927,0.01000629223,-3.872176178e-06,-3.870092153e-06,0.04075974925,0.1211572822,0.198221724,0.2698392664,0.3340538075,0.389120855,0.4335533502,0.4661586009,0.486066205,0.4927473214,0.4860258447,0.4660819515,0.4334482064,0.3889980567,0.3339262624,0.2697207263,0.1981253874,0.1210943119,0.04073781213,999.0118718,999.0929215,999.9592622,2000.0,1000.0
81,411.0419291082,0.007013775195,0.01000599779,-3.690019121e-06,-3.688048741e-06,0.03884230654,0.1154602448,0.1889087645,0.2571760129,0.3183978311,0.3709090137,0.4132875372,0.4443908491,0.4633838438,0.4697585354,0.4633456425,0.4443183068,0.4131880422,0.3707928341,0.3182771839,0.2570639043,0.1888176682,0.1154007058,0.03882156569,999.0137893,999.1156017,999.9611784,2000.0,1000.0
82,431.9771636331,0.007160638196,0.01000570385,-3.508485608e-06,-3.506625743e-06,0.03693142745,0.1097818829,0.1796237737,0.2445460313,0.3027761546,0.3527288683,0.3930485762,0.4226446503,0.4407190102,0.4467857699,0.4406829245,0.4225761302,0.3929546079,0.3526191562,0.302662239,0.2444401911,0.1795377795,0.1097256821,0.03691184992,999.0157002,999.1382644,999.9630882,2000.0,1000.0
83,453.9591598843,0.007306908455,0.0100054111,-3.327922991e-06,-3.326170559e-06,0.03503076833,0.1041332754,0.1703855292,0.2319760932,0.2872236554,0.3346231241,0.3728861779,0.4009752928,0.4181305951,0.4238891607,0.4180965776,0.400910703,0.3727976058,0.3345197212,0.2871163004,0.2318763565,0.1703044989,0.1040803206,0.03501232167,999.0176008,999.1608508,999.9649877,2000.0,1000.0
84,477.040255948,0.007452221964,0.01000512028,-3.148714152e-06,-3.147066105e-06,0.0331443595,0.09852656842,0.1612144165,0.2194949031,0.2717772366,0.316636406,0.3528517415,0.3794394924,0.395678715,0.4011299945,0.3956467151,0.3793787353,0.3527684291,0.3165391487,0.2716762675,0.2194011034,0.161138212,0.09847676798,0.03312701163,999.0194872,999.1833007,999.966873,2000.0,1000.0
85,501.2754068149,0.007596202898,0.01000483214,-2.971271325e-06,-2.969724638e-06,0.03127654026,0.09297478887,0.1521321468,0.2071327553,0.2564754617,0.2988149048,0.332998033,0.3580951076,0.3734244586,0.3785704666,0.3733944232,0.3580380813,0.3329198385,0.2987236248,0.2563807007,0.2070447248,0.15206063,0.09292805177,0.03126025935,999.021355,999.2055529,999.9687397,2000.0,1000.0
86,526.7223152252,0.007738466665,0.01000454744,-2.796029704e-06,-2.794581358e-06,0.02943189162,0.08749165156,0.1431614614,0.1949211704,0.2413581593,0.2812059815,0.3133788124,0.3370007981,0.3514295693,0.3562733729,0.3514014432,0.3369473974,0.3133055902,0.2811205069,0.241269426,0.1948387396,0.1430944936,0.08744788674,0.02941664588,999.0231997,999.2275459,999.9705834,2000.0,1000.0
87,553.441569056,0.007878623281,0.01000426697,-2.623440923e-06,-2.622087892e-06,0.02761516761,0.08209136095,0.1343258267,0.1828925138,0.2264660009,0.2638577357,0.2940484132,0.3162156246,0.3297560632,0.3343017351,0.3297297896,0.3161657413,0.293980014,0.2637778913,0.2263831121,0.1828155117,0.1342632683,0.08205047701,0.02760092518,999.0250164,999.2492176,999.9723991,2000.0,1000.0
88,581.4967855783,0.008016281031,0.01000399151,-2.453966464e-06,-2.452705702e-06,0.02583122594,0.07678841027,0.125649121,0.1710796007,0.2118400546,0.2468185375,0.2750612738,0.2957985913,0.3084657831,0.312718359,0.3084413038,0.2957521144,0.2749975452,0.2467441447,0.2117628243,0.1710078541,0.1255908311,0.07675031507,0.02581795475,999.0268004,999.2705061,999.974182,2000.0,1000.0
89,610.9547629267,0.008151050409,0.01000372184,-2.288071052e-06,-2.286899475e-06,0.02408495844,0.07159737917,0.1171553182,0.1595152899,0.1975213194,0.2301365287,0.2564714272,0.2758081356,0.2876198928,0.2915853313,0.2875971481,0.2757649517,0.2564122136,0.2300674055,0.1974495586,0.159448623,0.117101154,0.07156197949,0.02407262605,999.0285466,999.2913502,999.9759274,2000.0,1000.0
90,641.8856391426,0.008282548285,0.01000345872,-2.126216064e-06,-2.125130544e-06,0.02238122172,0.06653273139,0.1088681671,0.1482320696,0.1835502424,0.2138590968,0.2383319519,0.2563015701,0.267278317,0.270963459,0.2672572458,0.2562615637,0.2382770945,0.2137950578,0.1834837585,0.1481703038,0.1088179836,0.06649993255,0.0223697952,999.0302504,999.3116901,999.9776302,2000.0,1000.0
91,674.3630591692,0.008410402254,0.01000320291,-1.968853007e-06,-1.967850356e-06,0.02072476849,0.06160861339,0.100810872,0.1372616384,0.1699662245,0.1980323287,0.2206943932,0.2373344862,0.2474991358,0.2509116624,0.2474796759,0.2372975388,0.2206437298,0.1979731848,0.1699048215,0.1372045915,0.1007645214,0.06157831896,0.02071421428,999.0319068,999.3314677,999.9792858,2000.0,1000.0
92,708.4643501972,0.008534255112,0.0100029551,-1.816417084e-06,-1.81549405e-06,0.01912017983,0.05683865555,0.09300577409,0.1266344854,0.1568071201,0.1827004499,0.2036081613,0.2189601268,0.2283379456,0.2314863308,0.2283200334,0.2189261175,0.2035615262,0.1826460078,0.1567505973,0.1265819714,0.09296310554,0.05681076711,0.01911046368,999.0335114,999.3506273,999.9808895,2000.0,1000.0
93,744.2707057765,0.00865376939,0.01000271599,-1.669320918e-06,-1.668474175e-06,0.01757179914,0.05223577737,0.08547403824,0.116379474,0.1441087353,0.1679052583,0.1871199185,0.2012287431,0.2098471978,0.2127406566,0.2098307681,0.2011975483,0.1870771424,0.1678553206,0.1440568881,0.1163313031,0.08543489764,0.05221019433,0.01756288605,999.0350598,999.3691166,999.9824371,2000.0,1000.0
94,781.8673791349,0.008768631856,0.01000248619,-1.527948476e-06,-1.527174624e-06,0.01608366817,0.04781199882,0.07823534846,0.1065234346,0.1319043351,0.1536855623,0.1712729659,0.1841869461,0.1920755309,0.1947239605,0.1920605171,0.1841584398,0.1712338759,0.1536399271,0.1318569543,0.1064794125,0.0781995783,0.04778861836,0.01607552236,999.0365479,999.3868869,999.9839245,2000.0,1000.0
95,821.3438861611,0.008878557905,0.01000226627,-1.392649282e-06,-1.391944848e-06,0.01465946613,0.04357826015,0.07130761598,0.0970907726,0.1202241657,0.1400766335,0.1561066439,0.1678770706,0.1750671117,0.1774810261,0.1750534461,0.1678511237,0.1560710634,0.140035095,0.1201810376,0.09705070114,0.07127505538,0.04355697725,0.01465205104,999.0379721,999.4038939,999.9853479,2000.0,1000.0
96,862.7942185387,0.008983295743,0.01000205673,-1.263733005e-06,-1.263094447e-06,0.01330245269,0.03954425315,0.06470670516,0.08810309897,0.1090950025,0.1271096874,0.1416557593,0.1523365644,0.1588610039,0.1610514602,0.1588486173,0.1523130459,0.1416235084,0.1270720357,0.1090559095,0.08806677613,0.06467719013,0.03952496071,0.01329573102,999.0393291,999.4200988,999.9867043,2000.0,1000.0
97,906.3170675351,0.009082630237,0.01000185801,-1.141464515e-06,-1.14088823e-06,0.01201541595,0.03571826699,0.05844618274,0.07957889174,0.09853973476,0.1148114031,0.1279500551,0.137597423,0.1434905801,0.1454690984,0.1434794022,0.1375761995,0.1279209512,0.1147774251,0.0985044556,0.0795461121,0.05841954652,0.0357008561,0.01200934979,999.0406162,999.435468,999.9879907,2000.0,1000.0
98,952.0160589814,0.009176386351,0.01000167046,-1.02605953e-06,-1.025541864e-06,0.01080062663,0.03210705227,0.05253709627,0.07153319587,0.08857699643,0.1032034972,0.1150137386,0.1236856839,0.1289829966,0.1307614732,0.1289729564,0.1236666204,0.1149875965,0.1031729767,0.088545307,0.07150375134,0.05251316986,0.03209141252,0.01079517752,999.041831,999.4499744,999.9892048,2000.0,1000.0
99,1000.0,0.009264432046,0.01000149433,-9.176809574e-07,-9.172182251e-07,0.009659799551,0.02871570679,0.04698778788,0.06397737095,0.07922085548,0.09230236277,0.1028650817,0.1106209991,0.1153587489,0.1169493638,0.1153497746,0.1106039594,0.1028417148,0.09227508209,0.07919252971,0.06395105157,0.04696640076,0.02870172676,0.009654928685,999.0429718,999.4635976,999.9903451,2000.0,1000.0
