,totim,TCOMP,SK,QTOP,QBOT,H0001,H0002,H0003,H0004,H0005,H0006,H0007,H0008,H0009,H0010,H0011,H0012,H0013,H0014,H0015,H0016,H0017,H0018,H0019
80,391.1036105131,0.006861748446,0.01,-3.866742713e-06,-3.866742713e-06,0.04070255487,0.1209875269,0.1979450217,0.2694650348,0.3335950564,0.3885937237,0.4329764065,0.4655519457,0.4854504485,0.4921425139,0.4854504485,0.4655519457,0.4329764065,0.3885937237,0.3335950564,0.2694650348,0.1979450217,0.1209875269,0.04070255487
81,411.0419291082,0.007008682109,0.01,-3.684705457e-06,-3.684705457e-06,0.03878637324,0.1152942391,0.188638171,0.2568100019,0.3179490445,0.3703931207,0.4127225659,0.4437963337,0.4627798435,0.469164606,0.4627798435,0.4437963337,0.4127225659,0.3703931207,0.3179490445,0.2568100019,0.188638171,0.1152942391,0.03878637324
82,431.9771636331,0.007155367027,0.01,-3.503302477e-06,-3.503302477e-06,0.03687686818,0.1096199662,0.1793598579,0.2441890429,0.3023383688,0.3522254764,0.3924970462,0.4220639123,0.4401285212,0.4462045288,0.4401285212,0.4220639123,0.3924970462,0.3522254764,0.3023383688,0.2441890429,0.1793598579,0.1096199662,0.03687686818
83,453.9591598843,0.007301454161,0.01,-3.322881438e-06,-3.322881438e-06,0.03497769934,0.1039757954,0.1701288684,0.2316289321,0.2867978964,0.3341334684,0.3723495109,0.4004099067,0.4175552983,0.4233223415,0.4175552983,0.4004099067,0.3723495109,0.3341334684,0.2867978964,0.2316289321,0.1701288684,0.1039757954,0.03497769934
84,477.040255948,0.007446580028,0.01,-3.143825268e-06,-3.143825268e-06,0.03309289756,0.09837387299,0.1609655843,0.219158361,0.2713645038,0.3161616778,0.3523312973,0.3788909547,0.3951202039,0.4005792409,0.3951202039,0.3788909547,0.3523312973,0.3161616778,0.2713645038,0.219158361,0.1609655843,0.09837387299,0.03309289756
85,501.2754068149,0.007590369407,0.01,-2.966545992e-06,-2.966545992e-06,0.03122679992,0.09282721827,0.1518917012,0.2068075967,0.2560767118,0.2983562349,0.3324950937,0.3575648226,0.3728842252,0.3780373186,0.3728842252,0.3575648226,0.3324950937,0.2983562349,0.2560767118,0.2068075967,0.1518917012,0.09282721827,0.03122679992
86,526.7223152252,0.007732438394,0.01,-2.791478346e-06,-2.791478346e-06,0.02938398259,0.0873495309,0.142929933,0.1946081177,0.2409742903,0.2807644244,0.3128945669,0.3364900634,0.3509089899,0.3557592525,0.3509089899,0.3364900634,0.3128945669,0.2807644244,0.2409742903,0.1946081177,0.142929933,0.0873495309,0.02938398259
87,553.441569056,0.007872397762,0.01,-2.619073272e-06,-2.619073272e-06,0.02756919234,0.08195499316,0.1341037079,0.182592234,0.2260978371,0.2634342541,0.2935839418,0.3157256159,0.3292563842,0.3338079321,0.3292563842,0.3157256159,0.2935839418,0.2634342541,0.2260978371,0.182592234,0.1341037079,0.08195499316,0.02756919234
88,581.4967855783,0.008009856615,0.01,-2.449791352e-06,-2.449791352e-06,0.02578727738,0.07665806963,0.1254368562,0.1707926929,0.2114883325,0.2464139876,0.2746175341,0.2953303488,0.3079881076,0.3122460177,0.3079881076,0.2953303488,0.2746175341,0.2464139876,0.2114883325,0.1707926929,0.1254368562,0.07665806963,0.02578727738
89,610.9547629267,0.008144426324,0.01,-2.284096216e-06,-2.284096216e-06,0.02404311807,0.0714733056,0.1169532944,0.1592422738,0.1971866751,0.2297516468,0.2560492406,0.2753625509,0.2871651677,0.2911354376,0.2871651677,0.2753625509,0.2560492406,0.2297516468,0.1971866751,0.1592422738,0.1169532944,0.0714733056,0.02404311807
90,641.8856391426,0.008275724677,0.01,-2.122447991e-06,-2.122447991e-06,0.0223415578,0.06641512541,0.1086767069,0.1479733759,0.1832332006,0.213494488,0.2379319919,0.2558793746,0.2668473214,0.2705368294,0.2668473214,0.2558793746,0.2379319919,0.213494488,0.1832332006,0.1479733759,0.1086767069,0.06641512541,0.0223415578
91,674.3630591692,0.008403380215,0.01,-1.96529679e-06,-1.96529679e-06,0.02068733464,0.06149763203,0.1006302265,0.1370176006,0.1696671891,0.1976884568,0.2203171755,0.2369362414,0.247092472,0.2505089339,0.247092472,0.2369362414,0.2203171755,0.1976884568,0.1696671891,0.1370176006,0.1006302265,0.06149763203,0.02068733464
92,708.4643501972,0.008527036702,0.01,-1.813076323e-06,-1.813076323e-06,0.01908501392,0.0567344091,0.09283611819,0.1264053334,0.1565263669,0.1823776301,0.2032540363,0.2185862167,0.2279560313,0.2311079545,0.2279560313,0.2185862167,0.2032540363,0.1823776301,0.1565263669,0.1264053334,0.09283611819,0.0567344091,0.01908501392
93,744.2707057765,0.008646357632,0.01,-1.666197638e-06,-1.666197638e-06,0.01753892251,0.05213832714,0.08531546706,0.1161653298,0.1438464075,0.167603652,0.1867890661,0.2008793695,0.2094902616,0.2123868925,0.2094902616,0.2008793695,0.1867890661,0.167603652,0.1438464075,0.1161653298,0.08531546706,0.05213832714,0.01753892251
94,781.8673791349,0.008761030726,0.01,-1.525043092e-06,-1.525043092e-06,0.01605308518,0.04772135587,0.07808787547,0.1063243099,0.1316604406,0.1534051747,0.1709653936,0.1838621268,0.1917436102,0.1943948757,0.1917436102,0.1838621268,0.1709653936,0.1534051747,0.1316604406,0.1063243099,0.07808787547,0.04772135587,0.01605308518
95,821.3438861611,0.008870772304,0.01,-1.389960587e-06,-1.389960587e-06,0.01463116408,0.04349438503,0.07117117269,0.09690656857,0.119998577,0.1398173139,0.1558221872,0.1675766399,0.1747600547,0.1771764965,0.1747600547,0.1675766399,0.1558221872,0.1398173139,0.119998577,0.09690656857,0.07117117269,0.04349438503,0.01463116408
96,862.7942185387,0.008975331447,0.01,-1.261258193e-06,-1.261258193e-06,0.01327640203,0.03946705666,0.06458114244,0.08793360843,0.1088874596,0.1268711326,0.1413940856,0.1520601778,0.1585784732,0.1607711748,0.1585784732,0.1520601778,0.1413940856,0.1268711326,0.1088874596,0.08793360843,0.06458114244,0.03946705666,0.01327640203
97,906.3170675351,0.009074493839,0.01,-1.139199235e-06,-1.139199235e-06,0.0119915709,0.03564761196,0.05833127374,0.07942380294,0.09834985003,0.1145931633,0.1277106707,0.1373445645,0.143232061,0.1452125672,0.143232061,0.1373445645,0.1277106707,0.1145931633,0.09834985003,0.07942380294,0.05833127374,0.03564761196,0.0119915709
98,952.0160589814,0.009168085189,0.01,-1.023997976e-06,-1.023997976e-06,0.01077892606,0.03204275621,0.05243254081,0.07139209862,0.08840426218,0.1030049848,0.1147959983,0.1234556766,0.128747808,0.1305280384,0.128747808,0.1234556766,0.1147959983,0.1030049848,0.08840426218,0.07139209862,0.05243254081,0.03204275621,0.01077892606
99,1000.0,0.009255974109,0.01,-9.158159792e-07,-9.158159792e-07,0.009640168202,0.02865754547,0.04689321829,0.06384976452,0.0790646537,0.0921228637,0.1026682013,0.1104130183,0.1151460569,0.116738213,0.1151460569,0.1104130183,0.1026682013,0.0921228637,0.0790646537,0.06384976452,0.04689321829,0.02865754547,0.009640168202
