time,BCKGRND
1500.000000000,61.55411224735325
1502.500000000,61.33657930359470
1505.000000000,61.11948741713505
1507.500000000,60.90284132182095
1510.000000000,60.68664564686522
1512.500000000,60.47090491810321
1515.000000000,60.25562355924465
1517.500000000,60.04080589312051
1520.000000000,59.82645614292432
1522.500000000,59.61257843344831
1525.000000000,59.39917679231328
1527.500000000,59.18625515119263
1530.000000000,58.97381734702988
1532.500000000,58.76186712324962
1535.000000000,58.55040813096158
1537.500000000,58.33944393015766
1540.000000000,58.12897799090177
1542.500000000,57.91901369451210
1545.000000000,57.70955433473580
1547.500000000,57.50060311891581
1550.000000000,57.29216316914980
1552.500000000,57.08423752344082
1555.000000000,56.87682913683981
1557.500000000,56.66994088257961
1560.000000000,56.46357555320043
1562.500000000,56.25773586166660
1565.000000000,56.05242444247467
1567.500000000,55.84764385275246
1570.000000000,55.64339657334917
1572.500000000,55.43968500991650
1575.000000000,55.23651149398041
1577.500000000,55.03387828400390
1580.000000000,54.83178756644019
1582.500000000,54.63024145677675
1585.000000000,54.42924200056974
1587.500000000,54.22879117446911
1590.000000000,54.02889088723403
1592.500000000,53.82954298073879
1595.000000000,53.63074923096918
1597.500000000,53.43251134900909
1600.000000000,53.23483098201754
1602.500000000,53.03770971419599
1605.000000000,52.84114906774591
1607.500000000,52.64515050381682
1610.000000000,52.44971542344435
1612.500000000,52.25484516847876
1615.000000000,52.06054102250371
1617.500000000,51.86680421174524
1620.000000000,51.67363590597118
1622.500000000,51.48103721938072
1625.000000000,51.28900921148440
1627.500000000,51.09755288797442
1630.000000000,50.90666920158527
1632.500000000,50.71635905294489
1635.000000000,50.52662329141598
1637.500000000,50.33746271592810
1640.000000000,50.14887807579995
1642.500000000,49.96087007155234
1645.000000000,49.77343935571167
1647.500000000,49.58658653360398
1650.000000000,49.40031216413973
1652.500000000,49.21461676058912
1655.000000000,49.02950079134826
1657.500000000,48.84496468069609
1660.000000000,48.66100880954213
1662.500000000,48.47763351616506
1665.000000000,48.29483909694233
1667.500000000,48.11262580707070
1670.000000000,47.93099386127785
1672.500000000,47.74994343452511
1675.000000000,47.56947466270135
1677.500000000,47.38958764330805
1680.000000000,47.21028243613575
1682.500000000,47.03155906393182
1685.000000000,46.85341751305958
1687.500000000,46.67585773414901
1690.000000000,46.49887964273901
1692.500000000,46.32248311991112
1695.000000000,46.14666801291514
1697.500000000,45.97143413578632
1700.000000000,45.79678126995453
1702.500000000,45.62270916484518
1705.000000000,45.44921753847219
1707.500000000,45.27630607802298
1710.000000000,45.10397444043551
1712.500000000,44.93222225296760
1715.000000000,44.76104911375838
1717.500000000,44.59045459238214
1720.000000000,44.42043823039452
1722.500000000,44.25099954187123
1725.000000000,44.08213801393922
1727.500000000,43.91385310730054
1730.000000000,43.74614425674882
1732.500000000,43.57901087167860
1735.000000000,43.41245233658729
1737.500000000,43.24646801157036
1740.000000000,43.08105723280918
1742.500000000,42.91621931305202
1745.000000000,42.75195354208834
1747.500000000,42.58825918721598
1750.000000000,42.42513549370189
1752.500000000,42.26258168523604
1755.000000000,42.10059696437874
1757.500000000,41.93918051300157
1760.000000000,41.77833149272178
1762.500000000,41.61804904533029
1765.000000000,41.45833229321345
1767.500000000,41.29918033976863
