parnme,partrans,parchglim,parval1,parlbnd,parubnd,pargp,scale,offset,dercom
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:27_j:14_x:3625.00_y:3125.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:27_j:15_x:3875.00_y:3125.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:27_j:16_x:4125.00_y:3125.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:27_j:17_x:4375.00_y:3125.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:27_j:18_x:4625.00_y:3125.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:27_j:19_x:4875.00_y:3125.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:28_j:0_x:125.00_y:2875.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:28_j:1_x:375.00_y:2875.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:28_j:2_x:625.00_y:2875.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:28_j:3_x:875.00_y:2875.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:28_j:4_x:1125.00_y:2875.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:28_j:5_x:1375.00_y:2875.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:28_j:6_x:1625.00_y:2875.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:28_j:7_x:1875.00_y:2875.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:28_j:8_x:2125.00_y:2875.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:28_j:9_x:2375.00_y:2875.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:28_j:10_x:2625.00_y:2875.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:28_j:11_x:2875.00_y:2875.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:28_j:12_x:3125.00_y:2875.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:28_j:13_x:3375.00_y:2875.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:28_j:14_x:3625.00_y:2875.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:28_j:15_x:3875.00_y:2875.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:28_j:16_x:4125.00_y:2875.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:28_j:17_x:4375.00_y:2875.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:28_j:18_x:4625.00_y:2875.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:28_j:19_x:4875.00_y:2875.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:29_j:0_x:125.00_y:2625.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:29_j:1_x:375.00_y:2625.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:29_j:2_x:625.00_y:2625.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:29_j:3_x:875.00_y:2625.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:29_j:4_x:1125.00_y:2625.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:29_j:5_x:1375.00_y:2625.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:29_j:6_x:1625.00_y:2625.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:29_j:7_x:1875.00_y:2625.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:29_j:8_x:2125.00_y:2625.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:29_j:9_x:2375.00_y:2625.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:29_j:10_x:2625.00_y:2625.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:29_j:11_x:2875.00_y:2625.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:29_j:12_x:3125.00_y:2625.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:29_j:13_x:3375.00_y:2625.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:29_j:14_x:3625.00_y:2625.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:29_j:15_x:3875.00_y:2625.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:29_j:16_x:4125.00_y:2625.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:29_j:17_x:4375.00_y:2625.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:29_j:18_x:4625.00_y:2625.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:29_j:19_x:4875.00_y:2625.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:30_j:0_x:125.00_y:2375.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:30_j:1_x:375.00_y:2375.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:30_j:2_x:625.00_y:2375.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:30_j:3_x:875.00_y:2375.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:30_j:4_x:1125.00_y:2375.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:30_j:5_x:1375.00_y:2375.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:30_j:6_x:1625.00_y:2375.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:30_j:7_x:1875.00_y:2375.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:30_j:8_x:2125.00_y:2375.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:30_j:9_x:2375.00_y:2375.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:30_j:10_x:2625.00_y:2375.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:30_j:11_x:2875.00_y:2375.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:30_j:12_x:3125.00_y:2375.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:30_j:13_x:3375.00_y:2375.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:30_j:14_x:3625.00_y:2375.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:30_j:15_x:3875.00_y:2375.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:30_j:16_x:4125.00_y:2375.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:30_j:17_x:4375.00_y:2375.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:30_j:18_x:4625.00_y:2375.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:30_j:19_x:4875.00_y:2375.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:31_j:0_x:125.00_y:2125.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:31_j:1_x:375.00_y:2125.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:31_j:2_x:625.00_y:2125.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:31_j:3_x:875.00_y:2125.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:31_j:4_x:1125.00_y:2125.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:31_j:5_x:1375.00_y:2125.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:31_j:6_x:1625.00_y:2125.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:31_j:7_x:1875.00_y:2125.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:31_j:8_x:2125.00_y:2125.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:31_j:9_x:2375.00_y:2125.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:31_j:10_x:2625.00_y:2125.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:31_j:11_x:2875.00_y:2125.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:31_j:12_x:3125.00_y:2125.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:31_j:13_x:3375.00_y:2125.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:31_j:14_x:3625.00_y:2125.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:31_j:15_x:3875.00_y:2125.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:31_j:16_x:4125.00_y:2125.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:31_j:17_x:4375.00_y:2125.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:31_j:18_x:4625.00_y:2125.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:31_j:19_x:4875.00_y:2125.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:32_j:1_x:375.00_y:1875.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:32_j:2_x:625.00_y:1875.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:32_j:3_x:875.00_y:1875.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:32_j:4_x:1125.00_y:1875.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:32_j:5_x:1375.00_y:1875.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:32_j:6_x:1625.00_y:1875.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:32_j:7_x:1875.00_y:1875.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:32_j:8_x:2125.00_y:1875.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:32_j:9_x:2375.00_y:1875.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:32_j:10_x:2625.00_y:1875.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:32_j:11_x:2875.00_y:1875.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:32_j:12_x:3125.00_y:1875.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:32_j:13_x:3375.00_y:1875.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:32_j:14_x:3625.00_y:1875.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:32_j:15_x:3875.00_y:1875.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:32_j:16_x:4125.00_y:1875.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:32_j:17_x:4375.00_y:1875.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:32_j:18_x:4625.00_y:1875.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:32_j:19_x:4875.00_y:1875.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:33_j:2_x:625.00_y:1625.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:33_j:3_x:875.00_y:1625.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:33_j:4_x:1125.00_y:1625.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:33_j:5_x:1375.00_y:1625.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:33_j:6_x:1625.00_y:1625.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:33_j:7_x:1875.00_y:1625.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:33_j:8_x:2125.00_y:1625.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:33_j:9_x:2375.00_y:1625.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:33_j:10_x:2625.00_y:1625.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:33_j:11_x:2875.00_y:1625.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:33_j:12_x:3125.00_y:1625.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:33_j:13_x:3375.00_y:1625.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:33_j:14_x:3625.00_y:1625.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:33_j:15_x:3875.00_y:1625.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:33_j:16_x:4125.00_y:1625.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:33_j:17_x:4375.00_y:1625.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:33_j:18_x:4625.00_y:1625.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:33_j:19_x:4875.00_y:1625.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:34_j:3_x:875.00_y:1375.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:34_j:4_x:1125.00_y:1375.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:34_j:5_x:1375.00_y:1375.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:34_j:6_x:1625.00_y:1375.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:34_j:7_x:1875.00_y:1375.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:34_j:8_x:2125.00_y:1375.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:34_j:9_x:2375.00_y:1375.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:34_j:10_x:2625.00_y:1375.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:34_j:11_x:2875.00_y:1375.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:34_j:12_x:3125.00_y:1375.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:34_j:13_x:3375.00_y:1375.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:34_j:14_x:3625.00_y:1375.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:34_j:15_x:3875.00_y:1375.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:34_j:16_x:4125.00_y:1375.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:34_j:17_x:4375.00_y:1375.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
pname:npf_k_layer3_gr_inst:0_ptype:gr_pstyle:m_i:34_j:18_x:4625.00_y:1375.00_zone:1,log,factor,1.0,0.1,10.0,npf_k_layer3_gr,1.0,0.0,1
