,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191
23,0.9969978,0.9944982,0.9946866,0.99550134,0.9962449,0.9961435,0.9956515,0.99487966,0.9939902,0.99297726,0.991902,0.99037135,0.9885742,0.9868492,0.98466754,0.98214495,0.97930396,0.9761766,0.9728286,0.9693704,0.96599185,0.9632272,0.9612634,0.9583335,0.9995255,0.9996098,1.000369,0.99855435,0.9946068,0.9897991,0.9846723,0.97709715,0.9729144,0.96686405,0.96030104,0.9535167,0.94655764,0.93944603,0.93211526,0.9246324,0.91699183,0.9091628,0.90111244,0.89291835,0.8848844,0.88655514,0.88354003,0.8789214,1.0115914,1.0210364,1.0014691,0.8645146,0.78531414,0.7487533,0.7268312,0.70748556,0.69056666,0.6729768,0.6548546,0.6364337,0.6178249,0.59903544,0.5800777,0.56105983,0.5421437,0.52363825,0.5067596,0.4986281,0.5345722,0.74492365,0.74076205,0.69471586,1.0107322,1.0210662,1.001555,0.82618374,0.73418653,0.6917748,0.66643524,0.64535046,0.62592494,0.606988,0.5884445,0.57035404,0.5527591,0.5356476,0.5190226,0.5029108,0.48737392,0.47259635,0.4596822,0.455486,0.49217904,0.68785936,0.69623893,0.65878683,0.99764276,0.999994,1.0024147,0.99865425,0.9911943,0.98185426,0.97153044,0.9606509,0.94944304,0.9380431,0.92655903,0.915077,0.9036668,0.89238906,0.8813036,0.8704915,0.8600138,0.8499528,0.8405007,0.8329956,0.8246966,0.82320225,0.82293755,0.8184788,0.998041,0.99551564,0.9949518,0.99465156,0.9941325,0.99345136,0.9925206,0.9912719,0.98967755,0.9877429,0.9854915,0.98295915,0.980186,0.9772024,0.97402585,0.97063875,0.96703184,0.9631744,0.95901996,0.9547595,0.948601,0.9434033,0.94020313,0.9374962,1.0002146,0.99921185,0.99872315,0.9984121,0.9983919,0.9985446,0.9988602,0.9992583,0.9996589,0.9999961,1.0002174,1.0002607,1.0001569,0.9998197,0.99924463,0.99841183,0.99729764,0.99587464,0.9941191,0.9920344,0.9898432,0.98699296,0.984212,0.9826575,1.000132,0.9997789,0.9997165,0.99946606,0.99904484,0.9985422,0.9980458,0.99760973,0.9972637,0.99701786,0.9968659,0.9967908,0.9967704,0.9967796,0.9967896,0.99677557,0.99670565,0.9965648,0.9962967,0.9958367,0.9951145,0.99391836,0.9913568,0.9907988
24,0.996997,0.9944955,0.99468154,0.9955147,0.9962791,0.9961911,0.99573827,0.99503523,0.9942299,0.9933069,0.99231946,0.9908998,0.989221,0.9875985,0.98553914,0.98314875,0.98044825,0.9774694,0.9742757,0.970978,0.9677664,0.96515834,0.96334743,0.96056306,0.999533,0.9996333,1.000548,0.99893355,0.99530417,0.9908466,0.98606175,0.97895014,0.97499263,0.9692597,0.96303064,0.95658416,0.9499659,0.94319636,0.9362121,0.9290758,0.9217819,0.9142973,0.90659046,0.8987478,0.8910804,0.8926004,0.8896224,0.88534445,1.0116097,1.021165,1.0025259,0.87642616,0.80139786,0.76582515,0.7443856,0.72559017,0.70914304,0.6920446,0.6743976,0.65642047,0.6382177,0.6197991,0.6011759,0.5824556,0.5638009,0.5455461,0.52904063,0.52180356,0.5587623,0.76073104,0.75719297,0.7167426,1.0107527,1.0211995,1.0028095,0.8403662,0.75263345,0.71110153,0.68614304,0.66546756,0.6464409,0.6278769,0.6096667,0.5918691,0.5745276,0.5576353,0.54119986,0.52525246,0.5098629,0.49524453,0.4826354,0.47928002,0.51702064,0.7040418,0.7163612,0.6824644,0.9976463,1.000009,1.0025647,0.99912846,0.9922658,0.9835547,0.9738542,0.96358895,0.9529806,0.9421617,0.9312359,0.9202878,0.9093861,0.89858943,0.887956,0.87756455,0.86748177,0.8577936,0.8486952,0.8414932,0.83361316,0.83203095,0.83179945,0.8277073,0.9980411,0.99550825,0.9949074,0.99470806,0.99423337,0.9936113,0.9927603,0.9916093,0.99012536,0.9883143,0.98620117,0.9838205,0.98120946,0.9783967,0.97540027,0.97220254,0.96878827,0.9651238,0.9611606,0.9570749,0.95115954,0.9461551,0.9430904,0.9405198,1.0002148,0.9992118,0.99872404,0.99842185,0.9983966,0.9985486,0.9988658,0.99926883,0.99968344,1.0000404,1.0002843,1.0003585,1.0002764,0.9999723,0.9994353,0.9986441,0.9975742,0.9961998,0.9944954,0.99246275,0.99031276,0.9875273,0.9848171,0.9833442,1.0001322,0.99977887,0.9997165,0.9994664,0.9990454,0.9985424,0.99804634,0.997611,0.9972663,0.9970224,0.9968736,0.9968029,0.99678826,0.9968016,0.99681854,0.99680895,0.99674195,0.996604,0.9963369,0.99587524,0.9951488,0.9939484,0.9913845,0.9908262
25,0.99699694,0.9944947,0.99467933,0.9955339,0.99632627,0.99625593,0.995839,0.9951856,0.9944371,0.99358416,0.9926767,0.99136734,0.9898085,0.98828995,0.9863501,0.9840874,0.9815217,0.97868586,0.97564393,0.972506,0.96946067,0.9670106,0.96535236,0.96270835,0.9995381,0.99964696,1.0006999,0.9992674,0.9959281,0.9917892,0.9873175,0.9806435,0.9769116,0.97149456,0.9655925,0.9594686,0.9531698,0.94672066,0.94006324,0.9332573,0.9262957,0.9191443,0.9117732,0.9042758,0.8969653,0.8983484,0.8954057,0.89142936,1.0116279,1.0213053,1.0034901,0.88717794,0.8162363,0.7817417,0.76081985,0.7425861,0.72661966,0.71002156,0.6928591,0.6753371,0.6575527,0.63951784,0.6212443,0.60283655,0.58445966,0.5664754,0.5503628,0.5439781,0.5816257,0.77524215,0.77217114,0.73644674,1.010775,1.0213484,1.0041021,0.8533995,0.76988065,0.72931284,0.70478153,0.6845399,0.6659314,0.6477606,0.62990505,0.61242145,0.5953551,0.57870406,0.5624785,0.54671544,0.5314923,0.517053,0.50476617,0.5022073,0.5406359,0.718664,0.7350759,0.7040912,0.99765056,1.00003,1.0028368,0.9996823,0.993297,0.98513585,0.9760089,0.9663275,0.9562987,0.94603926,0.9356488,0.92521316,0.9147998,0.9044669,0.89427185,0.8842887,0.87459064,0.86526585,0.85651225,0.8496049,0.84212375,0.84045655,0.8402516,0.83647275,0.9980402,0.9955058,0.9948075,0.994614,0.99421453,0.9936975,0.99295896,0.9919182,0.9905467,0.98885596,0.98687434,0.98463607,0.9821772,0.9795256,0.9766973,0.9736796,0.9704498,0.9669719,0.96319425,0.95927787,0.95359796,0.94877946,0.9458444,0.9434014,1.0002146,0.9992115,0.99871445,0.998407,0.99839014,0.9985455,0.9988677,0.99927706,0.99970114,1.0000736,1.0003386,1.0004444,1.0003844,1.0001127,0.99961257,0.9988626,0.9978389,0.99651396,0.99486166,0.9928827,0.9907761,0.9880537,0.98540586,0.98399067,1.0001321,0.99977934,0.99971616,0.9994658,0.99904525,0.998543,0.99804735,0.9976123,0.9972683,0.997026,0.9968799,0.9968128,0.9968044,0.9968221,0.996847,0.99684256,0.9967834,0.9966536,0.99639434,0.9959406,0.9952202,0.9940243,0.9914625,0.9908949
26,0.996997,0.9944939,0.99467766,0.9955511,0.9963664,0.9963134,0.99593616,0.99533606,0.9946432,0.9938519,0.993009,0.99179107,0.99033564,0.98891246,0.9870883,0.9849516,0.98251885,0.9798226,0.9769268,0.97394305,0.9710597,0.9687646,0.9672583,0.9647574,0.9995435,0.99966353,1.0008402,0.9995516,0.9963031,0.992522,0.9884239,0.9821961,0.97867936,0.9735582,0.9679665,0.9621549,0.9561694,0.9500328,0.9436903,0.93719965,0.93055344,0.9237194,0.91666985,0.90950453,0.9025352,0.9037898,0.9008812,0.8971848,1.0116454,1.021431,1.0043682,0.8969031,0.83024246,0.79657173,0.7762011,0.75854075,0.7430626,0.72697026,0.7103008,0.6932422,0.67588687,0.6582471,0.6403345,0.6222521,0.60416794,0.58647037,0.5707665,0.565187,0.6032362,0.7886249,0.78590256,0.7541792,1.0107956,1.0214794,1.0051736,0.86537653,0.7860076,0.74647534,0.7224065,0.7026137,0.68443906,0.66667867,0.6491957,0.63204503,0.61527336,0.5988819,0.58288544,0.5673242,0.552285,0.5380432,0.5260929,0.5242796,0.5630709,0.7319548,0.7524534,0.72394764,0.99765515,1.0000507,1.0030408,1.000159,0.9942771,0.98667336,0.97809774,0.96894616,0.9594328,0.94968516,0.9398017,0.92985934,0.91991884,0.9100344,0.90026367,0.89067656,0.88135153,0.8723804,0.8639639,0.8573448,0.8502437,0.84849656,0.8483146,0.8448144,0.99804044,0.99550486,0.9948077,0.9946437,0.99425125,0.9937554,0.9930757,0.99213666,0.99089414,0.9893419,0.98750097,0.9854058,0.98309344,0.9805944,0.97792584,0.9750776,0.9720223,0.9687214,0.9651212,0.9613687,0.95591563,0.9512773,0.9484686,0.9461482,1.0002146,0.9992114,0.99871373,0.9984077,0.9983701,0.99852324,0.9988481,0.99926716,0.99970627,1.0000962,1.0003814,1.0005165,1.0004771,1.0002389,0.9997755,0.99906564,0.9980863,0.9968103,0.99520993,0.99328476,0.99122316,0.98856467,0.98598033,0.98461974,1.0001322,0.9997791,0.99971586,0.9994653,0.99904394,0.9985411,0.99804556,0.9976112,0.997269,0.9970285,0.99688464,0.9968169,0.9968201,0.99684095,0.9968727,0.9968715,0.99682283,0.996703,0.99645466,0.9960122,0.99530274,0.99411845,0.9915672,0.99100024
27,0.9969968,0.9944932,0.9946762,0.9955664,0.99640226,0.9963577,0.9960084,0.99545395,0.99482083,0.9940968,0.9933219,0.99219227,0.99083185,0.989491,0.98776776,0.9857438,0.9834347,0.98087174,0.9781183,0.97528464,0.9725581,0.9704133,0.9690546,0.9666969,0.9995486,0.9996793,1.0009673,0.99980754,0.9966438,0.99309117,0.9892323,0.983426,0.9801816,0.97540474,0.97014767,0.9646496,0.9589659,0.95312846,0.9470902,0.9409056,0.93456614,0.9280392,0.9212992,0.91445166,0.9078025,0.9089331,0.90605366,0.9026142,1.0116609,1.0215414,1.005163,0.9057325,0.8438081,0.810389,0.79057205,0.77350026,0.7585229,0.74294895,0.7267782,0.7101907,0.6932724,0.67603743,0.6584959,0.6407499,0.62297034,0.6055748,0.5902908,0.5854651,0.6236656,0.80101305,0.79854745,0.77023005,1.0108137,1.0215933,1.006118,0.8763822,0.8011088,0.7626478,0.7390789,0.71974635,0.70201546,0.68467146,0.66757554,0.6507734,0.63431275,0.61819804,0.60244685,0.58710414,0.5722642,0.55823594,0.5466335,0.5455108,0.5843761,0.7441121,0.7685843,0.74224174,0.99765885,1.0000685,1.003214,1.0005788,0.9951403,0.98806447,0.9800296,0.97141314,0.9624189,0.953167,0.94375587,0.9342656,0.92476296,0.91530365,0.90594095,0.8967383,0.88777685,0.8791504,0.87106186,0.86472285,0.85798424,0.8561628,0.85600096,0.8527559,0.99804103,0.99550384,0.99480873,0.9946841,0.994382,0.9939157,0.9932682,0.9923764,0.991207,0.98975825,0.9880463,0.9860965,0.9839375,0.98159474,0.9790842,0.9764003,0.9735117,0.97037953,0.9669483,0.9633518,0.95811594,0.9536506,0.95096415,0.94876325,1.0002147,0.9992116,0.99871486,0.998435,0.99832207,0.9984729,0.9988061,0.9992386,0.99969065,1.0000961,1.0004027,1.0005697,1.0005474,1.0003492,0.9999243,0.99925405,0.9983165,0.9970861,0.995536,0.9936634,0.9916465,0.98905146,0.9865305,0.98522776,1.0001321,0.99977916,0.9997163,0.9994665,0.99904305,0.9985382,0.99804103,0.9976071,0.9972652,0.9970268,0.9968858,0.9968201,0.9968249,0.99685633,0.9968952,0.9969017,0.9968591,0.996748,0.9965104,0.99608046,0.9953842,0.9942139,0.9916774,0.9911209
28,0.99699664,0.9944928,0.99467516,0.9955823,0.9964508,0.9964161,0.9960931,0.99556744,0.99497163,0.994298,0.9935845,0.9925436,0.9912818,0.9900283,0.9884043,0.9864853,0.9842881,0.98184603,0.97922343,0.97653055,0.97395355,0.97195333,0.970737,0.9685196,0.9995533,0.9996943,1.0010855,1.0000569,0.99714637,0.9938348,0.99017155,0.9846491,0.9815336,0.97699904,0.9720362,0.96686137,0.9615074,0.95599055,0.95026314,0.94438,0.9383378,0.9321079,0.9256684,0.9191277,0.9127832,0.9137946,0.910939,0.9077323,1.0116746,1.0216392,1.0058835,0.91376597,0.85623455,0.8232804,0.80400467,0.7875167,0.77304155,0.7579939,0.7423387,0.7262298,0.7097573,0.6929353,0.6757733,0.6583735,0.6409089,0.6238285,0.6089719,0.60484695,0.64298165,0.8125181,0.8102367,0.78483635,1.0108297,1.0216947,1.006971,0.8864979,0.81524485,0.7778756,0.7548374,0.7359842,0.7187085,0.7017889,0.6850825,0.66864187,0.6525054,0.6366816,0.62119013,0.60607946,0.5914535,0.57765305,0.5664063,0.56591666,0.60460246,0.75530225,0.7835642,0.75913817,0.99766254,1.000084,1.0033671,1.000957,0.9959222,0.9893316,0.98179865,0.97368735,0.96519494,0.95643365,0.9474939,0.93845373,0.929376,0.92031825,0.9113374,0.9024969,0.8938814,0.8855869,0.8778181,0.8717529,0.86536,0.8634679,0.86332345,0.8603121,0.9980409,0.9955027,0.99480885,0.99471825,0.99447495,0.99405766,0.99347466,0.99265766,0.99156547,0.99019796,0.9885784,0.98673856,0.9847077,0.98250943,0.9801537,0.9776332,0.97491145,0.97194546,0.96867865,0.9652324,0.9602038,0.955904,0.9533342,0.9512496,1.0002146,0.9992113,0.9987146,0.9984396,0.9983339,0.9984803,0.9987993,0.999219,0.999669,1.0000842,1.0004078,1.000602,1.000592,1.0004367,1.0000485,0.99941915,0.99852574,0.997342,0.99584097,0.9940189,0.9920448,0.98951054,0.9870516,0.98580664,1.0001321,0.99977916,0.99971616,0.99946696,0.9990444,0.9985387,0.9980395,0.9976024,0.9972592,0.997021,0.99688166,0.99682033,0.9968273,0.99686354,0.9969067,0.9969261,0.9968908,0.99679023,0.99656314,0.99614435,0.9954602,0.9943045,0.9917836,0.9912415
29,0.99699706,0.99449277,0.99467444,0.99559623,0.99649787,0.9964746,0.99618775,0.9956979,0.99514097,0.9945078,0.99383634,0.99285865,0.9916746,0.99049836,0.98897207,0.98716086,0.9850784,0.98275584,0.9802574,0.9776955,0.975257,0.9733907,0.97230834,0.97022486,0.9995575,0.9997073,1.0011929,1.0002835,0.9976083,0.9945441,0.9911159,0.9859184,0.98295134,0.97862154,0.9738691,0.968917,0.9638123,0.9585738,0.9531493,0.9475793,0.9418486,0.9359229,0.9297818,0.9235406,0.9174863,0.91838396,0.91554964,0.9125566,1.0116869,1.0217278,1.0065368,0.9210788,0.86756057,0.8353107,0.8165771,0.8006658,0.78668875,0.7721607,0.75702655,0.7414037,0.7253823,0.70898026,0.69220686,0.6751622,0.65802336,0.64126885,0.6268442,0.62336576,0.6612486,0.8232332,0.821078,0.7981924,1.0108442,1.0217865,1.0077487,0.8957992,0.82845527,0.79220474,0.7697219,0.75136226,0.7345512,0.71806806,0.70175534,0.6856827,0.66988295,0.65436196,0.6391427,0.6242764,0.6098766,0.5963169,0.5854301,0.5855147,0.623802,0.7656647,0.79748863,0.7747747,0.9976653,1.0000978,1.0035051,1.0013015,0.99664265,0.9905058,0.9834431,0.97580343,0.9677793,0.9594798,0.950992,0.94238925,0.93373215,0.9250745,0.9164707,0.9079849,0.89970064,0.89172006,0.88425374,0.87844825,0.87238246,0.8704236,0.87029505,0.86749935,0.9980414,0.99550164,0.9948081,0.99474883,0.9945578,0.9941844,0.9936579,0.99291307,0.9919069,0.99063486,0.98911697,0.98738325,0.9854626,0.98338306,0.98115706,0.97877824,0.9762116,0.9734075,0.9703032,0.96700674,0.96218073,0.95804137,0.9555841,0.95360976,1.0002145,0.9992111,0.9987144,0.99844176,0.9983425,0.99848956,0.9988102,0.999231,0.9996803,1.0000949,1.0004224,1.0006306,1.0006299,1.0005056,1.0001494,0.99955726,0.9987059,0.9975684,0.9961177,0.99434716,0.9924163,0.989942,0.9875428,0.9863537,1.0001323,0.99977964,0.9997163,0.99946696,0.99904484,0.99853987,0.99804103,0.99760336,0.99725866,0.99701816,0.9968772,0.99681675,0.99682516,0.99686587,0.9969146,0.9969427,0.99691236,0.99682224,0.9966071,0.9962016,0.9955311,0.99438924,0.9918837,0.99135673
30,0.99699706,0.9944924,0.99467367,0.9956094,0.996541,0.996528,0.9962754,0.9958238,0.99530923,0.99472356,0.9941002,0.99318445,0.9920664,0.990946,0.9894926,0.9877688,0.98578805,0.9835798,0.9812057,0.97877574,0.9764737,0.97473663,0.9737799,0.97182083,0.99956113,0.99971896,1.00129,1.0004897,0.9980294,0.9951952,0.9919894,0.987107,0.9843007,0.9801984,0.9756799,0.9709552,0.96607065,0.9610525,0.9558608,0.9505429,0.9450851,0.9394492,0.93360895,0.92767286,0.9219095,0.9227065,0.9198946,0.9170999,1.0116985,1.021809,1.0071317,0.9277388,0.87790143,0.846533,0.8283484,0.81300837,0.79952675,0.7855128,0.7708929,0.75576586,0.7401955,0.7242154,0.7078345,0.6911513,0.67434675,0.657929,0.6439395,0.64105374,0.6785262,0.8332358,0.8311594,0.810457,1.0108575,1.0218704,1.0084617,0.90435314,0.840784,0.8056797,0.78377247,0.7659174,0.74957806,0.73353994,0.717633,0.7019267,0.6864739,0.6712668,0.6563309,0.64172065,0.62755805,0.6142498,0.60372514,0.6043253,0.6420266,0.7753221,0.8104418,0.789271,0.9976679,1.0001101,1.0036311,1.0016171,0.99730754,0.9915968,0.98497695,0.9777833,0.97020215,0.96233815,0.95427567,0.94608647,0.9378302,0.92955863,0.92132455,0.9131898,0.9052339,0.8975643,0.89039356,0.8848374,0.8790783,0.8770492,0.8769321,0.8743312,0.9980413,0.9955004,0.99480176,0.99478185,0.994634,0.99430037,0.9938266,0.9931479,0.99222064,0.99104,0.98962337,0.9879988,0.9861938,0.9842334,0.9821295,0.97987777,0.97744715,0.9747849,0.9718279,0.968671,0.96404046,0.960058,0.9577126,0.9558479,1.0002143,0.99921095,0.99871373,0.9984429,0.99834937,0.99849695,0.9988192,0.99924344,0.99969906,1.0001212,1.0004569,1.0006657,1.0006969,1.0005821,1.0002445,0.9996803,0.9988647,0.9977686,0.9963639,0.99464214,0.9927551,0.99034,0.9880007,0.9868681,1.0001323,0.9997795,0.9997161,0.99946684,0.99904513,0.9985405,0.99804217,0.9976054,0.99726105,0.99702066,0.99687964,0.9968182,0.9968269,0.9968681,0.9969192,0.9969537,0.9969282,0.99684614,0.99664086,0.9962474,0.9955903,0.99446416,0.9919748,0.9914639
31,0.99699676,0.99449193,0.99467283,0.9956198,0.9965618,0.99658066,0.99636865,0.9959451,0.99546427,0.99492544,0.9943522,0.993503,0.9924557,0.9913953,0.99001133,0.9883619,0.9864623,0.98434466,0.98207456,0.9797623,0.9775894,0.9759792,0.97514796,0.97331226,0.99956465,0.99973,1.0013783,1.0006775,0.9984134,0.9957926,0.99279606,0.98820925,0.98555565,0.98167235,0.97738546,0.9728946,0.9682435,0.96345663,0.9584949,0.95340466,0.94817644,0.9427792,0.93719304,0.93152845,0.9260382,0.9267453,0.92396224,0.92136514,1.0117089,1.0218832,1.0076736,0.93380857,0.88735723,0.8569976,0.8393716,0.82459617,0.81160575,0.7981011,0.78398985,0.7693585,0.75424606,0.7386882,0.72270125,0.70638204,0.6899162,0.6738414,0.66028595,0.65794057,0.6948698,0.8425939,0.84054697,0.82176155,1.0108693,1.0219476,1.0091158,0.9122228,0.85227656,0.8183452,0.7970304,0.7796867,0.76382446,0.7482376,0.73274565,0.7174115,0.70230746,0.68742365,0.67278033,0.658436,0.64452046,0.6314739,0.6213107,0.62236905,0.65933335,0.7847905,0.8221472,0.8026841,0.99767035,1.0001217,1.0037464,1.0019065,0.9979229,0.99261165,0.9864098,0.97963744,0.9724755,0.96502507,0.9573673,0.94957155,0.94169563,0.9337907,0.92590976,0.9181131,0.910477,0.90311295,0.89623445,0.89092493,0.8854612,0.8833654,0.8832561,0.8808275,0.9980415,0.99549896,0.9947903,0.9948108,0.99470353,0.9944092,0.9939864,0.9933678,0.99251264,0.9914161,0.9900946,0.98857343,0.9868801,0.98503816,0.9830577,0.9809325,0.9786332,0.9761043,0.97328186,0.97025084,0.9657981,0.9619606,0.95971996,0.9579621,1.0002146,0.9992115,0.9987135,0.9984439,0.99835587,0.9985033,0.9988274,0.999255,0.9997159,1.0001467,1.0004939,1.0007157,1.000766,1.0006667,1.0003527,0.99981314,0.9990243,0.9979589,0.99659085,0.9949116,0.9930628,0.9907028,0.9884215,0.9873456,1.0001321,0.9997793,0.9997161,0.99946684,0.9990451,0.9985407,0.9980429,0.9976067,0.99726367,0.9970244,0.9968842,0.99682426,0.996834,0.9968766,0.99692917,0.9969665,0.996943,0.99686646,0.99666905,0.9962857,0.99563974,0.99452674,0.99205273,0.9915596
32,0.996997,0.9944919,0.9946722,0.9956281,0.996555,0.99664927,0.9964506,0.9960541,0.99561054,0.9951176,0.99459064,0.99380267,0.99282384,0.99182427,0.990514,0.98894256,0.987125,0.9850931,0.9829134,0.9806982,0.97863233,0.97712976,0.97641003,0.974692,0.9995678,0.9997396,1.0014586,1.000848,0.9987633,0.9963414,0.9935406,0.98923194,0.98672247,0.98304605,0.9789792,0.9747115,0.97028786,0.96573097,0.96100354,0.9561477,0.9511526,0.9459871,0.94063365,0.9352052,0.9299407,0.9305406,0.92776966,0.9253504,1.0117179,1.0219514,1.0081681,0.9393435,0.896015,0.8667534,0.84969556,0.8354775,0.8229731,0.8099713,0.796363,0.78222144,0.7675743,0.75243944,0.7368476,0.7208943,0.7047708,0.6890434,0.6759165,0.67405844,0.7103321,0.8513739,0.84929156,0.83220565,1.0108808,1.0220183,1.0097171,0.919464,0.8629805,0.83024246,0.80953395,0.7927074,0.77732533,0.7621935,0.7471232,0.73217046,0.7174132,0.7028596,0.6885166,0.6744464,0.6607871,0.64801043,0.63820636,0.6396675,0.67578804,0.79424983,0.83273685,0.814998,0.99767256,1.0001318,1.0038519,1.0021724,0.99849147,0.9935552,0.987747,0.9813735,0.9746096,0.9675526,0.96028006,0.95285934,0.9453463,0.9377918,0.9302477,0.92277414,0.91544694,0.9083775,0.9017817,0.89671236,0.8915341,0.8893737,0.8892708,0.8870023,0.99804145,0.9954977,0.9947706,0.9948294,0.99477524,0.994515,0.9941341,0.9935716,0.9927858,0.99176943,0.99053633,0.98911196,0.9875239,0.98579335,0.9839305,0.981928,0.97975713,0.9773606,0.97467035,0.9717598,0.9674755,0.96377134,0.96162444,0.9599613,1.0002143,0.9992109,0.9987117,0.9984443,0.9983622,0.9985102,0.99883455,0.99926484,0.99973166,1.0001706,1.0005288,1.0007647,1.0008367,1.0007523,1.0004605,0.99994636,0.9991859,0.9981516,0.9968173,0.99517256,0.99335414,0.99104196,0.9888111,0.9877855,1.0001323,0.99977964,0.9997157,0.9994664,0.99904495,0.99854094,0.9980435,0.99760807,0.9972655,0.9970274,0.99688894,0.9968313,0.9968429,0.9968877,0.99694353,0.99698466,0.9969625,0.99689037,0.99669814,0.99632126,0.9956836,0.9945815,0.9921175,0.9916453
33,0.9969969,0.9944915,0.9946711,0.9956349,0.9965335,0.9966991,0.9965197,0.9961609,0.99575377,0.99529874,0.9948123,0.9940826,0.99316967,0.9922287,0.9909878,0.9894931,0.98775774,0.9858136,0.9837265,0.98160803,0.9796413,0.9782326,0.9776056,0.97598076,0.99957055,0.99974823,1.0015316,1.0010027,0.99906975,0.99668026,0.99415004,0.9901656,0.9878065,0.98432606,0.9804672,0.9764119,0.9722044,0.9678676,0.9633667,0.9587408,0.95397806,0.94904613,0.9439279,0.93873316,0.9336787,0.934165,0.93138945,0.9291057,1.0117265,1.0220134,1.0086193,0.94439346,0.9039536,0.8760655,0.8593668,0.8456966,0.83367264,0.8211662,0.80805403,0.7943961,0.7802165,0.76550645,0.75031,0.73472375,0.7189455,0.7035689,0.69086385,0.6894421,0.7249691,0.8596393,0.8574569,0.8418728,1.0108907,1.0220832,1.0102704,0.9261288,0.87294215,0.84141505,0.8213212,0.80501556,0.7901139,0.77544004,0.76079506,0.7462308,0.7318214,0.7176016,0.7035662,0.68977666,0.67638034,0.6638806,0.65443164,0.65624356,0.6914466,0.8035702,0.8425237,0.8263014,0.9976747,1.0001416,1.0039494,1.0024171,0.99901736,0.99443245,0.9889949,0.9829982,0.97661173,0.96992856,0.9630232,0.9559606,0.94879496,0.941576,0.934355,0.92719173,0.92016137,0.9133751,0.9070518,0.9022134,0.8973068,0.89508283,0.8949849,0.892864,0.99804145,0.9954971,0.99477243,0.9948535,0.9948286,0.99459964,0.9942638,0.99376017,0.99304205,0.99210066,0.99095035,0.9896177,0.98812854,0.98650336,0.9847517,0.9828658,0.9808158,0.97854567,0.9759838,0.97319293,0.9690722,0.96549726,0.96344006,0.961863,1.0002145,0.99921113,0.9987115,0.998445,0.99836594,0.9985138,0.99884033,0.9992743,0.9997459,1.0001924,1.0005605,1.0008104,1.0009036,1.0008341,1.0005645,1.0000758,0.99934316,0.99833935,0.9970383,0.995429,0.99364007,0.99137104,0.9891838,0.9882001,1.0001323,0.99977976,0.9997158,0.9994664,0.999045,0.998541,0.9980437,0.99760884,0.997267,0.9970299,0.9968929,0.99683774,0.9968515,0.9968996,0.99695915,0.99700457,0.99698514,0.996918,0.9967315,0.99636066,0.99572945,0.9946352,0.99217916,0.9917215
