time,GHB_2_6_10,GHB_3_6_10,ESTUARY2,ESTUARY3
27.91666666667,-260.0389620780468,-5147.503854008157,-2401.214825354596,-58359.40748664385
28.00000000000,-267.7431248804215,-5720.010885066945,-2516.633895024986,-66945.06873135573
28.08333333333,-290.7144428369562,-6629.561077526581,-2861.723399203887,-80591.64162621039
28.16666666667,-308.4748177635697,-7069.745240314290,-3128.828831029391,-87200.20916654108
28.25000000000,-303.0572103063287,-6563.855529563421,-3047.749224174057,-79614.75239464556
28.33333333333,-278.5990424008608,-5560.412484124305,-2680.318914796304,-64560.24412889250
28.41666666667,-258.2159834937004,-5021.841499531272,-2373.764674541392,-56475.73804718455
28.50000000000,-261.6060882516078,-5478.938992031837,-2424.306322614626,-63328.91443031422
28.58333333333,-284.2469201529725,-6444.544505227396,-2764.351392696402,-77815.38146015241
28.66666666667,-304.3553043609533,-7005.776231803749,-3066.698975959986,-86239.55702671842
28.75000000000,-303.1023970350078,-6648.627362871646,-3048.207931840502,-80885.97253012532
28.83333333333,-282.4237123472860,-5741.834179303479,-2737.621908247377,-67282.43405136284
28.91666666667,-262.8653900782663,-5174.061308827097,-2443.530492104453,-58760.83941532720
29.00000000000,-262.9149977517777,-5467.783861346845,-2443.921388263163,-63163.34453622789
29.08333333333,-284.0106661790138,-6399.084815696406,-2760.724295391850,-77134.83220742233
29.16666666667,-305.0782898622994,-7023.195549353004,-3077.454208992202,-86502.08684569833
29.25000000000,-307.3860434548208,-6803.376957827115,-3112.461676659110,-83209.06709005509
29.33333333333,-286.0516323288344,-5828.178681541389,-2792.069476215644,-68579.80135225876
29.41666666667,-262.3298200718681,-5090.078210581671,-2435.433101636065,-57502.73668194803
29.50000000000,-257.9772619267026,-5256.167951444187,-2369.633795878125,-59989.53004425004
29.58333333333,-277.1785884688090,-6179.433358312183,-2657.899086287191,-73839.33606966738
29.66666666667,-300.0572807477794,-6920.679890039225,-3001.785250693481,-84963.25839726908
29.75000000000,-305.9865145074901,-6839.953696937211,-3091.205360686106,-83757.12588538282
29.83333333333,-289.1134914742705,-5999.085829165751,-2837.890311397037,-71144.00018527191
29.91666666667,-267.3044051817678,-5270.702623357550,-2510.067054788076,-60213.82802824588
30.00000000000,-260.3466207159437,-5288.768637084654,-2405.179428348119,-60480.49067599446
30.08333333333,-276.9939140385299,-6124.820745486558,-2655.059994953135,-73021.68184198404
30.16666666667,-300.1064516417351,-6907.593493077911,-3002.422968804036,-84768.22582100774
30.25000000000,-309.2138308526365,-6959.535406966355,-3139.582508172753,-85552.54123472383
30.33333333333,-293.7553214337454,-6139.912696236763,-2907.556431879786,-73258.69306826111
30.41666666667,-268.1745017479343,-5235.058778757882,-2523.096803339215,-59681.18154637577
30.50000000000,-256.5778156340289,-5104.781611026226,-2348.476172462113,-57721.60257166221
30.58333333333,-270.0496377324701,-5880.746007260967,-2550.573110549645,-69360.16316662807
30.66666666667,-294.1681725509760,-6763.019068780247,-2912.981148557097,-82598.56596363729
30.75000000000,-306.9604891794975,-6970.477475004678,-3105.490468398081,-85715.96263488320
30.83333333333,-295.6008150639984,-6275.070604255878,-2935.088657842415,-75286.38432711817
30.91666666667,-273.1210234319446,-5433.063165153264,-2597.289120191916,-62652.81832546663
31.00000000000,-259.6105810015490,-5170.354285721993,-2393.981536455355,-58707.21232577059
