time,ICF1
11.25000000000,350.8685388821395
11.33333333333,350.6786271551999
11.41666666667,350.4881815440597
11.50000000000,350.2972467118767
11.58333333333,350.1058641918350
11.66666666667,349.9140176765345
11.75000000000,349.7216449673008
11.83333333333,349.5286957804958
11.91666666667,349.3351840068229
12.00000000000,349.1411784252381
12.08333333333,348.9467408904150
12.16666666667,348.7518702326761
12.25000000000,348.5565075377519
12.33333333333,348.3605939414368
12.41666666667,348.1641272710194
12.50000000000,347.9671621898311
12.58333333333,347.7697585247986
12.66666666667,347.5719231131050
12.75000000000,347.3736053214317
12.83333333333,347.1747959482095
12.91666666667,346.9754725418631
13.00000000000,346.7756598754599
13.08333333333,346.5754105262352
13.16666666667,346.3747395017967
13.25000000000,346.1736029362717
13.33333333333,345.9719387685352
13.41666666667,345.7697294779439
13.50000000000,345.5670198941358
13.58333333333,345.3638779509972
13.66666666667,345.1603309310361
13.75000000000,344.9563429816861
13.83333333333,344.7518515178207
13.91666666667,344.5468313041533
14.00000000000,344.3413245054851
14.08333333333,344.1354059458983
14.16666666667,343.9291148698512
14.25000000000,343.7224217244155
14.33333333333,343.5152595288712
14.41666666667,343.3075893156455
14.50000000000,343.0994366028036
14.58333333333,342.8908658103479
14.66666666667,342.6819188181731
14.75000000000,342.4725746306354
14.83333333333,342.2627714645313
14.91666666667,342.0524671217943
15.00000000000,341.8416850340423
15.08333333333,341.6304961401061
15.16666666667,341.4189550655330
15.25000000000,341.2070508598635
15.33333333333,340.9947215668152
15.41666666667,340.7819144763113
15.50000000000,340.5686366792945
15.58333333333,340.3549460858902
15.66666666667,340.1408965808210
15.75000000000,339.9264854440945
15.83333333333,339.7116579444560
15.91666666667,339.4963605093945
16.00000000000,339.2805961681743
16.08333333333,339.0644265523598
16.16666666667,338.8479171111067
16.25000000000,338.6310775102986
16.33333333333,338.4138563799321
16.41666666667,338.1961917956395
16.50000000000,337.9780712957198
16.58333333333,337.7595415048987
16.66666666667,337.5406640394590
16.75000000000,337.3214549929984
16.83333333333,337.1018713186908
16.91666666667,336.8818522605481
17.00000000000,336.6613810120751
17.08333333333,336.4405054608002
17.16666666667,336.2192972895327
17.25000000000,335.9977856705725
17.33333333333,335.7759335569023
17.41666666667,335.5536749445946
17.50000000000,335.3309793813826
17.58333333333,335.1078791533669
17.66666666667,334.8844378714610
17.75000000000,334.6606887066356
17.83333333333,334.4366031325100
17.91666666667,334.2121193096421
18.00000000000,333.9872029882715
18.08333333333,333.7618854951640
18.16666666667,333.5362379230698
18.25000000000,333.3103064726495
18.33333333333,333.0840712205158
18.41666666667,332.8574685836900
18.50000000000,332.6304527960494
18.58333333333,332.4030392807859
18.66666666667,332.1752877195391
18.75000000000,331.9472452710068
18.83333333333,331.7189003136597
18.91666666667,331.4901954928261
19.00000000000,331.2610831839289
19.08333333333,331.0315757804455
19.16666666667,330.8017379409377
19.25000000000,330.5716284836725
19.33333333333,330.3412468975712
19.41666666667,330.1105374792102
19.50000000000,329.8794436809727
19.58333333333,329.6479621579024
19.66666666667,329.4161437137811
19.75000000000,329.1840448614253
19.83333333333,328.9516724270437
19.91666666667,328.7189785566549
20.00000000000,328.4859067555374
20.08333333333,328.2524494419551
20.16666666667,328.0186596276733
20.25000000000,327.7846046032142
20.33333333333,327.5503036682817
20.41666666667,327.3157136181300
20.50000000000,327.0807712028272
20.58333333333,326.8454547240991
20.66666666667,326.6098022891829
20.75000000000,326.3738753063633
20.83333333333,326.1376980755339
20.91666666667,325.9012356369031
21.00000000000,325.6644275008822
21.08333333333,325.4256188408648
21.16666666667,325.1861882524381
21.25000000000,324.9463948424867
21.33333333333,324.7063692873730
21.41666666667,324.4661215651218
21.50000000000,324.2256021688989
21.58333333333,323.9847782802182
21.66666666667,323.7436745757000
21.75000000000,323.5023517621897
21.83333333333,323.2608496089262
21.91666666667,323.0191485351935
22.00000000000,322.7771899273681
22.08333333333,322.5349328632776
22.16666666667,322.2923980324225
22.25000000000,322.0496513949599
22.33333333333,321.8067443064945
22.41666666667,321.5636665919725
22.50000000000,321.3203595320301
22.58333333333,321.0767723506201
22.66666666667,320.8329102734768
22.75000000000,320.5888268139230
22.83333333333,320.3445724486128
22.91666666667,320.1001447677902
23.00000000000,319.8554920143857
23.08333333333,319.6105627605940
23.16666666667,319.3653583728379
23.25000000000,319.1199357083628
23.33333333333,318.8743560682341
23.41666666667,318.6286287168415
23.50000000000,318.3827051946195
23.58333333333,318.1365262928542
23.66666666667,317.8900788815114
23.75000000000,317.6434056558107
23.83333333333,317.3965641481055
23.91666666667,317.1495696069281
24.00000000000,316.9023814933959
24.08333333333,316.6549419383499
24.16666666667,316.4072338005594
24.25000000000,316.1593008653336
24.33333333333,315.9112099717536
24.41666666667,315.6629886323150
24.50000000000,315.4146020408910
24.58333333333,315.1659875636335
24.66666666667,314.9171153171528
24.75000000000,314.6680144029911
24.83333333333,314.4187438885310
24.91666666667,314.1693349795024
25.00000000000,313.9197609542255
25.08333333333,313.6699633009975
25.16666666667,313.4199086890050
25.25000000000,313.1696252331134
25.33333333333,312.9191788923096
25.41666666667,312.6686130049515
25.50000000000,312.4179090086073
25.58333333333,312.1670162306617
25.66666666667,311.9159197129755
25.75000000000,311.6646141180756
25.83333333333,311.4131306312706
25.91666666667,311.1615014449382
26.00000000000,310.9097136650604
26.08333333333,310.6577155881459
26.16666666667,310.4054651009280
26.25000000000,310.1529756916847
26.33333333333,309.9003095669861
26.41666666667,309.6475235622625
26.50000000000,309.3946188236628
26.58333333333,309.1415440270312
26.66666666667,308.8882460174414
26.75000000000,308.6347208621257
26.83333333333,308.3810154959781
26.91666666667,308.1271828455160
27.00000000000,307.8732296860934
27.08333333333,307.6191113230045
27.16666666667,307.3647742123906
27.25000000000,307.1102100748344
27.33333333333,306.8554675127079
27.41666666667,306.6006092148409
27.50000000000,306.3456534582739
27.58333333333,306.0905598606705
27.66666666667,305.8352686177132
27.75000000000,305.5797582627147
27.83333333333,305.3240633882653
27.91666666667,305.0682409646083
28.00000000000,304.8123138590408
28.08333333333,304.5562494654055
28.16666666667,304.2999907702767
28.25000000000,304.0435126834064
28.33333333333,303.7868498016112
28.41666666667,303.5300667997738
28.50000000000,303.2731984360255
28.58333333333,303.0162188449545
28.66666666667,302.7590681369526
28.75000000000,302.5017097745390
28.83333333333,302.2441639830461
28.91666666667,301.9864862368133
29.00000000000,301.7287135674198
29.08333333333,301.4708278945257
29.16666666667,301.2127743496569
29.25000000000,300.9545139551367
29.33333333333,300.6960650070686
29.41666666667,300.4374884824960
29.50000000000,300.1788324363129
29.58333333333,299.9200878035352
29.66666666667,299.6611998433665
29.75000000000,299.4021205579987
29.83333333333,299.1428538670494
29.91666666667,298.8834490800850
30.00000000000,298.6239533481848
30.08333333333,298.3643649028659
30.16666666667,298.1046356653113
30.25000000000,297.8447171906959
30.33333333333,297.5846097962268
30.41666666667,297.3243657776467
30.50000000000,297.0640423213798
30.58333333333,296.8036485346704
30.66666666667,296.5431394999513
30.75000000000,296.2824595757525
30.83333333333,296.0215956346368
30.91666666667,295.7605867477201
31.00000000000,295.4994864389926
