time,site,value
4234.5,TRGW-0-26-6,36.33701058285913
4235.5,TRGW-0-26-6,36.38512594468091
4236.5,TRGW-0-26-6,36.197725159581445
4237.5,TRGW-0-26-6,36.150913159379
4238.5,TRGW-0-26-6,36.2251171580137
4239.5,TRGW-0-26-6,36.29444335596109
4240.5,TRGW-0-26-6,36.04361014650403
4241.5,TRGW-0-26-6,36.31548083333215
4242.5,TRGW-0-26-6,36.28534459528591
4243.5,TRGW-0-26-6,36.11892131878408
4244.5,TRGW-0-26-6,36.39452109106832
4245.5,TRGW-0-26-6,36.25401370181429
4246.5,TRGW-0-26-6,36.14306426614065
4247.5,TRGW-0-26-6,35.97709091402524
4248.5,TRGW-0-26-6,36.28010695956139
4249.5,TRGW-0-26-6,35.98343188862932
4250.5,TRGW-0-26-6,36.0796428246876
4251.5,TRGW-0-26-6,36.1480364783403
4252.5,TRGW-0-26-6,36.14103389987152
4253.5,TRGW-0-26-6,36.131161477825245
4254.5,TRGW-0-26-6,36.16386131412983
4255.5,TRGW-0-26-6,36.24408528199974
4256.5,TRGW-0-26-6,36.27522452260646
4257.5,TRGW-0-26-6,36.10670805143602
4258.5,TRGW-0-26-6,36.2543836117472
4259.5,TRGW-0-26-6,36.029364261810365
4260.5,TRGW-0-26-6,36.29518899934237
4261.5,TRGW-0-26-6,36.0891524316936
4262.5,TRGW-0-26-6,36.14142322102024
4263.5,TRGW-0-26-6,36.13885621927884
4264.5,TRGW-0-26-6,36.11512165838848
4265.5,TRGW-0-26-6,36.02762752711325
4266.5,TRGW-0-26-6,36.133055850237646
4267.5,TRGW-0-26-6,36.050441471514986
4268.5,TRGW-0-26-6,36.08298524391738
4269.5,TRGW-0-26-6,36.29111332643045
4270.5,TRGW-0-26-6,36.05570009732776
4271.5,TRGW-0-26-6,36.12853437897839
4272.5,TRGW-0-26-6,36.10309526862688
4273.5,TRGW-0-26-6,36.0525309787434
4274.5,TRGW-0-26-6,36.08403770966379
4275.5,TRGW-0-26-6,35.92237519988597
4276.5,TRGW-0-26-6,35.89198987586549
4277.5,TRGW-0-26-6,36.00868372316619
4278.5,TRGW-0-26-6,36.01882919651677
4279.5,TRGW-0-26-6,35.94792844728749
4280.5,TRGW-0-26-6,35.91048191186081
4281.5,TRGW-0-26-6,35.83198374381996
4282.5,TRGW-0-26-6,35.79979906052122
4283.5,TRGW-0-26-6,35.90605005445511
4284.5,TRGW-0-26-6,35.94411287459881
4285.5,TRGW-0-26-6,35.81902326125973
4286.5,TRGW-0-26-6,35.86303483691392
4287.5,TRGW-0-26-6,35.8485192539887
4288.5,TRGW-0-26-6,35.86728407565856
4289.5,TRGW-0-26-6,35.84057946055185
4290.5,TRGW-0-26-6,35.87391022089321
4291.5,TRGW-0-26-6,35.779704294951834
4292.5,TRGW-0-26-6,35.698754449378725
4293.5,TRGW-0-26-6,35.818393515215945
4294.5,TRGW-0-26-6,35.68721478803986
4295.5,TRGW-0-26-6,35.75629912842416
4296.5,TRGW-0-26-6,35.60084016310139
4297.5,TRGW-0-26-6,35.65995265063239
4298.5,TRGW-0-26-6,35.69354454773734
4299.5,TRGW-0-26-6,35.608808184351886
4300.5,TRGW-0-26-6,35.490587298904536
4301.5,TRGW-0-26-6,35.73164130202995
4302.5,TRGW-0-26-6,35.72733915866647
4303.5,TRGW-0-26-6,35.60620176036997
4304.5,TRGW-0-26-6,35.63164100624542
4305.5,TRGW-0-26-6,35.37719101367831
4306.5,TRGW-0-26-6,35.58696679890732
4307.5,TRGW-0-26-6,35.67360831203323
4308.5,TRGW-0-26-6,35.545368302673815
4309.5,TRGW-0-26-6,35.51851847016452
4310.5,TRGW-0-26-6,35.57887150286846
4311.5,TRGW-0-26-6,35.30634102775925
4312.5,TRGW-0-26-6,35.59132758705819
4313.5,TRGW-0-26-6,35.340154328199844
4314.5,TRGW-0-26-6,35.534056400057395
4315.5,TRGW-0-26-6,35.465954573890635
4316.5,TRGW-0-26-6,35.466486892388296
4317.5,TRGW-0-26-6,35.41448284150998
4318.5,TRGW-0-26-6,35.35389658058428
4319.5,TRGW-0-26-6,35.52989133756204
4320.5,TRGW-0-26-6,35.51995477165756
4321.5,TRGW-0-26-6,35.38039014183369
4322.5,TRGW-0-26-6,35.321987295724654
4323.5,TRGW-0-26-6,35.429956003216965
4324.5,TRGW-0-26-6,35.437498298682726
4325.5,TRGW-0-26-6,35.35146451671756
4326.5,TRGW-0-26-6,35.18689975867634
4327.5,TRGW-0-26-6,35.329129216854774
4328.5,TRGW-0-26-6,35.439137872051006
4329.5,TRGW-0-26-6,35.20352058107588
4330.5,TRGW-0-26-6,35.24719391786443
4331.5,TRGW-0-26-6,35.15157112592953
4332.5,TRGW-0-26-6,35.3663436022261
4333.5,TRGW-0-26-6,35.1942009637205
4334.5,TRGW-0-26-6,35.28935990448146
4335.5,TRGW-0-26-6,35.18137582983546
4336.5,TRGW-0-26-6,35.31648817050688
4337.5,TRGW-0-26-6,35.29466115448908
4338.5,TRGW-0-26-6,35.184088807612106
4339.5,TRGW-0-26-6,35.15264107607516
4340.5,TRGW-0-26-6,35.13735856566648
4341.5,TRGW-0-26-6,35.33354122953671
4342.5,TRGW-0-26-6,35.02285548153856
4343.5,TRGW-0-26-6,34.961560559033394
4344.5,TRGW-0-26-6,35.165738028368054
4345.5,TRGW-0-26-6,35.1277229881018
4346.5,TRGW-0-26-6,34.997541478990776
4347.5,TRGW-0-26-6,35.106600026563974
4348.5,TRGW-0-26-6,34.949805007886084
4349.5,TRGW-0-26-6,35.07507057437533
4350.5,TRGW-0-26-6,35.16158756034076
4351.5,TRGW-0-26-6,35.1779515044712
4352.5,TRGW-0-26-6,35.3122268988344
4353.5,TRGW-0-26-6,34.88145570295529
4354.5,TRGW-0-26-6,35.15027816896044
4355.5,TRGW-0-26-6,35.10002611831269
4356.5,TRGW-0-26-6,35.04367604326351
4357.5,TRGW-0-26-6,35.01102691715907
4358.5,TRGW-0-26-6,35.10377944472231
4359.5,TRGW-0-26-6,34.83710100990374
4360.5,TRGW-0-26-6,34.906308270755595
4361.5,TRGW-0-26-6,35.01241132452264
4362.5,TRGW-0-26-6,34.99918164938945
4363.5,TRGW-0-26-6,35.12696522702939
4364.5,TRGW-0-26-6,35.17565733518475
4365.5,TRGW-0-26-6,34.82667509114471
4366.5,TRGW-0-26-6,34.90774840674215
4367.5,TRGW-0-26-6,34.91341620822411
4368.5,TRGW-0-26-6,35.06860301662213
4369.5,TRGW-0-26-6,34.88855740269126
4370.5,TRGW-0-26-6,35.03176531484608
4371.5,TRGW-0-26-6,34.63384864371376
4372.5,TRGW-0-26-6,34.880563738102026
4373.5,TRGW-0-26-6,35.02066525721418
4374.5,TRGW-0-26-6,34.936916133555656
4375.5,TRGW-0-26-6,34.88877318450056
4376.5,TRGW-0-26-6,34.59979795692598
4377.5,TRGW-0-26-6,34.777413575573405
4378.5,TRGW-0-26-6,34.740094149834306
4379.5,TRGW-0-26-6,34.904506994413126
4380.5,TRGW-0-26-6,34.922043578944965
4381.5,TRGW-0-26-6,34.86231617183712
4382.5,TRGW-0-26-6,34.876819607298145
4383.5,TRGW-0-26-6,34.63532383021662
