,site,time,value
7445,TRGW-2-34-10,3777.5,35.27360171
7446,TRGW-2-34-10,3778.5,35.2851016
7447,TRGW-2-34-10,3779.5,35.29033062
7448,TRGW-2-34-10,3780.5,35.29286561
7449,TRGW-2-34-10,3781.5,35.29366328
7450,TRGW-2-34-10,3782.5,35.29587161
7451,TRGW-2-34-10,3783.5,35.30528004
7452,TRGW-2-34-10,3784.5,35.30951898
7453,TRGW-2-34-10,3785.5,35.31103484
7454,TRGW-2-34-10,3786.5,35.31424288
7455,TRGW-2-34-10,3787.5,35.32223202
7456,TRGW-2-34-10,3788.5,35.32228771
7457,TRGW-2-34-10,3789.5,35.32138686
7458,TRGW-2-34-10,3790.5,35.32267077
7459,TRGW-2-34-10,3791.5,35.3276005
7460,TRGW-2-34-10,3792.5,35.3303525
7461,TRGW-2-34-10,3793.5,35.33306637
7462,TRGW-2-34-10,3794.5,35.3300541
7463,TRGW-2-34-10,3795.5,35.32876979
7464,TRGW-2-34-10,3796.5,35.33051236
7465,TRGW-2-34-10,3797.5,35.32397042
7466,TRGW-2-34-10,3798.5,35.32328796
7467,TRGW-2-34-10,3799.5,35.32232999
7468,TRGW-2-34-10,3800.5,35.3241444
7469,TRGW-2-34-10,3801.5,35.32752771
7470,TRGW-2-34-10,3802.5,35.32633819
7471,TRGW-2-34-10,3803.5,35.32730681
7472,TRGW-2-34-10,3804.5,35.32471909
7473,TRGW-2-34-10,3805.5,35.32554581
7474,TRGW-2-34-10,3806.5,35.32266981
7475,TRGW-2-34-10,3807.5,35.32117895
7476,TRGW-2-34-10,3808.5,35.32259842
7477,TRGW-2-34-10,3809.5,35.32271569
7478,TRGW-2-34-10,3810.5,35.32542323
7479,TRGW-2-34-10,3811.5,35.32739029
7480,TRGW-2-34-10,3812.5,35.32903545
7481,TRGW-2-34-10,3813.5,35.33542796
7482,TRGW-2-34-10,3814.5,35.34307324
7483,TRGW-2-34-10,3815.5,35.33289771
7484,TRGW-2-34-10,3816.5,35.3326278
7485,TRGW-2-34-10,3817.5,35.3279272
7486,TRGW-2-34-10,3818.5,35.31674278
7487,TRGW-2-34-10,3819.5,35.31477827
7488,TRGW-2-34-10,3820.5,35.31773586
7489,TRGW-2-34-10,3821.5,35.30577036
7490,TRGW-2-34-10,3822.5,35.3055535
7491,TRGW-2-34-10,3823.5,35.29534774
7492,TRGW-2-34-10,3824.5,35.29576103
7493,TRGW-2-34-10,3825.5,35.29564265
7494,TRGW-2-34-10,3826.5,35.28734473
7495,TRGW-2-34-10,3827.5,35.28914776
7496,TRGW-2-34-10,3828.5,35.28193565
7497,TRGW-2-34-10,3829.5,35.28011601
7498,TRGW-2-34-10,3830.5,35.28333845
7499,TRGW-2-34-10,3831.5,35.2812784
7500,TRGW-2-34-10,3832.5,35.28017899
7501,TRGW-2-34-10,3833.5,35.28322624
7502,TRGW-2-34-10,3834.5,35.27809277
7503,TRGW-2-34-10,3835.5,35.28750295
7504,TRGW-2-34-10,3836.5,35.28704213
7505,TRGW-2-34-10,3837.5,35.28621196
7506,TRGW-2-34-10,3838.5,35.28573305
7507,TRGW-2-34-10,3839.5,35.28991261
7508,TRGW-2-34-10,3840.5,35.29800726
7509,TRGW-2-34-10,3841.5,35.30188433
7510,TRGW-2-34-10,3842.5,35.29825726
7511,TRGW-2-34-10,3843.5,35.29687437
7512,TRGW-2-34-10,3844.5,35.29687318
7513,TRGW-2-34-10,3845.5,35.29658542
7514,TRGW-2-34-10,3846.5,35.29868195
7515,TRGW-2-34-10,3847.5,35.29407018
7516,TRGW-2-34-10,3848.5,35.29386827
7517,TRGW-2-34-10,3849.5,35.29565175
7518,TRGW-2-34-10,3850.5,35.30039936
7519,TRGW-2-34-10,3851.5,35.29272302
7520,TRGW-2-34-10,3852.5,35.28848247
7521,TRGW-2-34-10,3853.5,35.27554856
7522,TRGW-2-34-10,3854.5,35.26956699
7523,TRGW-2-34-10,3855.5,35.25935487
7524,TRGW-2-34-10,3856.5,35.25802842
7525,TRGW-2-34-10,3857.5,35.25975578
7526,TRGW-2-34-10,3858.5,35.26225352
7527,TRGW-2-34-10,3859.5,35.25505441
7528,TRGW-2-34-10,3860.5,35.25540938
7529,TRGW-2-34-10,3861.5,35.25677421
7530,TRGW-2-34-10,3862.5,35.26125273
7531,TRGW-2-34-10,3863.5,35.26292378
7532,TRGW-2-34-10,3864.5,35.26356457
7533,TRGW-2-34-10,3865.5,35.2586224
7534,TRGW-2-34-10,3866.5,35.26416364
7535,TRGW-2-34-10,3867.5,35.26868589
7536,TRGW-2-34-10,3868.5,35.26169526
7537,TRGW-2-34-10,3869.5,35.25882192
7538,TRGW-2-34-10,3870.5,35.25703808
7539,TRGW-2-34-10,3871.5,35.25366787
7540,TRGW-2-34-10,3872.5,35.25882435
7541,TRGW-2-34-10,3873.5,35.26107537
7542,TRGW-2-34-10,3874.5,35.26011889
7543,TRGW-2-34-10,3875.5,35.2568594
7544,TRGW-2-34-10,3876.5,35.25478267
7545,TRGW-2-34-10,3877.5,35.25334638
7546,TRGW-2-34-10,3878.5,35.25126545
7547,TRGW-2-34-10,3879.5,35.25157611
7548,TRGW-2-34-10,3880.5,35.24677333
7549,TRGW-2-34-10,3881.5,35.2444606
7550,TRGW-2-34-10,3882.5,35.24173852
7551,TRGW-2-34-10,3883.5,35.24188238
7552,TRGW-2-34-10,3884.5,35.23098744
7553,TRGW-2-34-10,3885.5,35.22773343
7554,TRGW-2-34-10,3886.5,35.22850719
7555,TRGW-2-34-10,3887.5,35.22453773
7556,TRGW-2-34-10,3888.5,35.22357512
7557,TRGW-2-34-10,3889.5,35.2221309
7558,TRGW-2-34-10,3890.5,35.2159368
7559,TRGW-2-34-10,3891.5,35.21003363
7560,TRGW-2-34-10,3892.5,35.21129576
7561,TRGW-2-34-10,3893.5,35.20112715
7562,TRGW-2-34-10,3894.5,35.20266372
7563,TRGW-2-34-10,3895.5,35.19927112
7564,TRGW-2-34-10,3896.5,35.19293479
7565,TRGW-2-34-10,3897.5,35.18971888
7566,TRGW-2-34-10,3898.5,35.1819298
7567,TRGW-2-34-10,3899.5,35.17085945
7568,TRGW-2-34-10,3900.5,35.1651434
7569,TRGW-2-34-10,3901.5,35.16215307
7570,TRGW-2-34-10,3902.5,35.15527835
7571,TRGW-2-34-10,3903.5,35.14201139
7572,TRGW-2-34-10,3904.5,35.13583011
7573,TRGW-2-34-10,3905.5,35.13188388
7574,TRGW-2-34-10,3906.5,35.12784295
7575,TRGW-2-34-10,3907.5,35.12038588
7576,TRGW-2-34-10,3908.5,35.10664406
7577,TRGW-2-34-10,3909.5,35.09850947
7578,TRGW-2-34-10,3910.5,35.08479851
7579,TRGW-2-34-10,3911.5,35.0740907
7580,TRGW-2-34-10,3912.5,35.06368114
7581,TRGW-2-34-10,3913.5,35.06002688
7582,TRGW-2-34-10,3914.5,35.05354684
7583,TRGW-2-34-10,3915.5,35.04546653
7584,TRGW-2-34-10,3916.5,35.04146419
7585,TRGW-2-34-10,3917.5,35.02882892
7586,TRGW-2-34-10,3918.5,35.02000182
7587,TRGW-2-34-10,3919.5,35.00600904
7588,TRGW-2-34-10,3920.5,34.99968713
7589,TRGW-2-34-10,3921.5,34.98696947
7590,TRGW-2-34-10,3922.5,34.9801379
7591,TRGW-2-34-10,3923.5,34.97017939
7592,TRGW-2-34-10,3924.5,34.95750519
7593,TRGW-2-34-10,3925.5,34.95293353
7594,TRGW-2-34-10,3926.5,34.93793375
7595,TRGW-2-34-10,3927.5,34.92832019
7596,TRGW-2-34-10,3928.5,34.917584
7597,TRGW-2-34-10,3929.5,34.90992092
7598,TRGW-2-34-10,3930.5,34.90349804
7599,TRGW-2-34-10,3931.5,34.89861022
7600,TRGW-2-34-10,3932.5,34.89108112
7601,TRGW-2-34-10,3933.5,34.89006565
7602,TRGW-2-34-10,3934.5,34.88504574
7603,TRGW-2-34-10,3935.5,34.8810558
7604,TRGW-2-34-10,3936.5,34.87629819
7605,TRGW-2-34-10,3937.5,34.87013601
7606,TRGW-2-34-10,3938.5,34.86650448
7607,TRGW-2-34-10,3939.5,34.86089299
7608,TRGW-2-34-10,3940.5,34.85695759
7609,TRGW-2-34-10,3941.5,34.84902976
7610,TRGW-2-34-10,3942.5,34.84397028
7611,TRGW-2-34-10,3943.5,34.83975169
7612,TRGW-2-34-10,3944.5,34.83063141
7613,TRGW-2-34-10,3945.5,34.82416948
7614,TRGW-2-34-10,3946.5,34.81687808
7615,TRGW-2-34-10,3947.5,34.81208609
7616,TRGW-2-34-10,3948.5,34.80519441
7617,TRGW-2-34-10,3949.5,34.80030033
7618,TRGW-2-34-10,3950.5,34.79523628
7619,TRGW-2-34-10,3951.5,34.78881576
7620,TRGW-2-34-10,3952.5,34.78551843
7621,TRGW-2-34-10,3953.5,34.77707948
7622,TRGW-2-34-10,3954.5,34.77189999
7623,TRGW-2-34-10,3955.5,34.75682171
7624,TRGW-2-34-10,3956.5,34.74908995
7625,TRGW-2-34-10,3957.5,34.73849605
7626,TRGW-2-34-10,3958.5,34.73433194
7627,TRGW-2-34-10,3959.5,34.72552039
7628,TRGW-2-34-10,3960.5,34.7149596
7629,TRGW-2-34-10,3961.5,34.70777367
7630,TRGW-2-34-10,3962.5,34.70242503
7631,TRGW-2-34-10,3963.5,34.69536614
7632,TRGW-2-34-10,3964.5,34.69194762
7633,TRGW-2-34-10,3965.5,34.68681189
7634,TRGW-2-34-10,3966.5,34.67658704
7635,TRGW-2-34-10,3967.5,34.66986459
7636,TRGW-2-34-10,3968.5,34.66312473
7637,TRGW-2-34-10,3969.5,34.65855972
7638,TRGW-2-34-10,3970.5,34.64886094
7639,TRGW-2-34-10,3971.5,34.64601688
7640,TRGW-2-34-10,3972.5,34.64104239
7641,TRGW-2-34-10,3973.5,34.634504
7642,TRGW-2-34-10,3974.5,34.63047291
7643,TRGW-2-34-10,3975.5,34.62507898
7644,TRGW-2-34-10,3976.5,34.62063273
7645,TRGW-2-34-10,3977.5,34.61701753
7646,TRGW-2-34-10,3978.5,34.61099441
7647,TRGW-2-34-10,3979.5,34.60382149
7648,TRGW-2-34-10,3980.5,34.60082861
7649,TRGW-2-34-10,3981.5,34.59581429
7650,TRGW-2-34-10,3982.5,34.58952333
7651,TRGW-2-34-10,3983.5,34.58599126
7652,TRGW-2-34-10,3984.5,34.583848
7653,TRGW-2-34-10,3985.5,34.57413335
7654,TRGW-2-34-10,3986.5,34.57488727
7655,TRGW-2-34-10,3987.5,34.57103542
7656,TRGW-2-34-10,3988.5,34.57020241
7657,TRGW-2-34-10,3989.5,34.56502857
7658,TRGW-2-34-10,3990.5,34.56406592
7659,TRGW-2-34-10,3991.5,34.55894116
7660,TRGW-2-34-10,3992.5,34.5546225
7661,TRGW-2-34-10,3993.5,34.54817462
7662,TRGW-2-34-10,3994.5,34.54229316
7663,TRGW-2-34-10,3995.5,34.53594421
7664,TRGW-2-34-10,3996.5,34.53403052
7665,TRGW-2-34-10,3997.5,34.52838819
7666,TRGW-2-34-10,3998.5,34.52585901
7667,TRGW-2-34-10,3999.5,34.52453894
7668,TRGW-2-34-10,4000.5,34.52315476
7669,TRGW-2-34-10,4001.5,34.51877832
7670,TRGW-2-34-10,4002.5,34.51544256
7671,TRGW-2-34-10,4003.5,34.51077253
7672,TRGW-2-34-10,4004.5,34.50685938
7673,TRGW-2-34-10,4005.5,34.5076504
7674,TRGW-2-34-10,4006.5,34.50562322
7675,TRGW-2-34-10,4007.5,34.50468744
7676,TRGW-2-34-10,4008.5,34.50235553
7677,TRGW-2-34-10,4009.5,34.50128336
7678,TRGW-2-34-10,4010.5,34.49614575
7679,TRGW-2-34-10,4011.5,34.48814764
7680,TRGW-2-34-10,4012.5,34.48497886
7681,TRGW-2-34-10,4013.5,34.48321951
7682,TRGW-2-34-10,4014.5,34.4813323
7683,TRGW-2-34-10,4015.5,34.47056878
7684,TRGW-2-34-10,4016.5,34.46982154
7685,TRGW-2-34-10,4017.5,34.46760596
7686,TRGW-2-34-10,4018.5,34.46936771
7687,TRGW-2-34-10,4019.5,34.46851821
7688,TRGW-2-34-10,4020.5,34.469233
7689,TRGW-2-34-10,4021.5,34.47140286
7690,TRGW-2-34-10,4022.5,34.47319342
7691,TRGW-2-34-10,4023.5,34.47685066
7692,TRGW-2-34-10,4024.5,34.47801989
7693,TRGW-2-34-10,4025.5,34.48080218
7694,TRGW-2-34-10,4026.5,34.48190248
7695,TRGW-2-34-10,4027.5,34.48242546
7696,TRGW-2-34-10,4028.5,34.48697787
7697,TRGW-2-34-10,4029.5,34.49096463
7698,TRGW-2-34-10,4030.5,34.49346994
7699,TRGW-2-34-10,4031.5,34.49487287
7700,TRGW-2-34-10,4032.5,34.49683039
7701,TRGW-2-34-10,4033.5,34.49992541
7702,TRGW-2-34-10,4034.5,34.501188
7703,TRGW-2-34-10,4035.5,34.5031516
7704,TRGW-2-34-10,4036.5,34.50250215
7705,TRGW-2-34-10,4037.5,34.50423681
7706,TRGW-2-34-10,4038.5,34.51030202
7707,TRGW-2-34-10,4039.5,34.51500864
7708,TRGW-2-34-10,4040.5,34.51731715
7709,TRGW-2-34-10,4041.5,34.52157994
7710,TRGW-2-34-10,4042.5,34.52678306
7711,TRGW-2-34-10,4043.5,34.5299992
7712,TRGW-2-34-10,4044.5,34.53499301
7713,TRGW-2-34-10,4045.5,34.533892
7714,TRGW-2-34-10,4046.5,34.53301964
7715,TRGW-2-34-10,4047.5,34.53599935
7716,TRGW-2-34-10,4048.5,34.53766314
7717,TRGW-2-34-10,4049.5,34.53712225
7718,TRGW-2-34-10,4050.5,34.54505704
7719,TRGW-2-34-10,4051.5,34.5467232
7720,TRGW-2-34-10,4052.5,34.55153586
7721,TRGW-2-34-10,4053.5,34.55462019
7722,TRGW-2-34-10,4054.5,34.5632246
7723,TRGW-2-34-10,4055.5,34.56275215
7724,TRGW-2-34-10,4056.5,34.56565277
7725,TRGW-2-34-10,4057.5,34.56913641
7726,TRGW-2-34-10,4058.5,34.57308741
7727,TRGW-2-34-10,4059.5,34.57336449
7728,TRGW-2-34-10,4060.5,34.57550788
7729,TRGW-2-34-10,4061.5,34.57095884
7730,TRGW-2-34-10,4062.5,34.57589285
7731,TRGW-2-34-10,4063.5,34.5803954
7732,TRGW-2-34-10,4064.5,34.58975374
7733,TRGW-2-34-10,4065.5,34.59381647
7734,TRGW-2-34-10,4066.5,34.59978562
7735,TRGW-2-34-10,4067.5,34.60580641
7736,TRGW-2-34-10,4068.5,34.61068444
7737,TRGW-2-34-10,4069.5,34.6089265
7738,TRGW-2-34-10,4070.5,34.61507562
7739,TRGW-2-34-10,4071.5,34.617631
7740,TRGW-2-34-10,4072.5,34.62237488
7741,TRGW-2-34-10,4073.5,34.62409422
7742,TRGW-2-34-10,4074.5,34.63269562
7743,TRGW-2-34-10,4075.5,34.63971929
7744,TRGW-2-34-10,4076.5,34.64073272
7745,TRGW-2-34-10,4077.5,34.64295744
7746,TRGW-2-34-10,4078.5,34.64559802
7747,TRGW-2-34-10,4079.5,34.64936447
7748,TRGW-2-34-10,4080.5,34.65365616
7749,TRGW-2-34-10,4081.5,34.65777495
7750,TRGW-2-34-10,4082.5,34.66210782
7751,TRGW-2-34-10,4083.5,34.67078399
7752,TRGW-2-34-10,4084.5,34.67201925
7753,TRGW-2-34-10,4085.5,34.66971699
7754,TRGW-2-34-10,4086.5,34.6700309
7755,TRGW-2-34-10,4087.5,34.67078373
7756,TRGW-2-34-10,4088.5,34.66602144
7757,TRGW-2-34-10,4089.5,34.67290674
7758,TRGW-2-34-10,4090.5,34.67265153
7759,TRGW-2-34-10,4091.5,34.6761678
7760,TRGW-2-34-10,4092.5,34.68486387
7761,TRGW-2-34-10,4093.5,34.69530113
7762,TRGW-2-34-10,4094.5,34.70126638
7763,TRGW-2-34-10,4095.5,34.70919571
7764,TRGW-2-34-10,4096.5,34.71296413
7765,TRGW-2-34-10,4097.5,34.72116403
7766,TRGW-2-34-10,4098.5,34.72006898
7767,TRGW-2-34-10,4099.5,34.72477703
7768,TRGW-2-34-10,4100.5,34.72897011
7769,TRGW-2-34-10,4101.5,34.73376379
7770,TRGW-2-34-10,4102.5,34.73618605
7771,TRGW-2-34-10,4103.5,34.74576863
7772,TRGW-2-34-10,4104.5,34.75044849
7773,TRGW-2-34-10,4105.5,34.7544727
7774,TRGW-2-34-10,4106.5,34.76301989
7775,TRGW-2-34-10,4107.5,34.77180645
7776,TRGW-2-34-10,4108.5,34.77494591
7777,TRGW-2-34-10,4109.5,34.78456067
7778,TRGW-2-34-10,4110.5,34.79078009
7779,TRGW-2-34-10,4111.5,34.79036337
7780,TRGW-2-34-10,4112.5,34.79172537
7781,TRGW-2-34-10,4113.5,34.7994478
7782,TRGW-2-34-10,4114.5,34.80130654
7783,TRGW-2-34-10,4115.5,34.80558571
7784,TRGW-2-34-10,4116.5,34.81273151
7785,TRGW-2-34-10,4117.5,34.81552244
7786,TRGW-2-34-10,4118.5,34.8221977
7787,TRGW-2-34-10,4119.5,34.82748024
7788,TRGW-2-34-10,4120.5,34.83340474
7789,TRGW-2-34-10,4121.5,34.8375931
7790,TRGW-2-34-10,4122.5,34.84126688
7791,TRGW-2-34-10,4123.5,34.84867428
7792,TRGW-2-34-10,4124.5,34.85193721
7793,TRGW-2-34-10,4125.5,34.8457414
7794,TRGW-2-34-10,4126.5,34.84230813
7795,TRGW-2-34-10,4127.5,34.84508527
7796,TRGW-2-34-10,4128.5,34.84879752
7797,TRGW-2-34-10,4129.5,34.85021353
7798,TRGW-2-34-10,4130.5,34.84820315
7799,TRGW-2-34-10,4131.5,34.84580125
7800,TRGW-2-34-10,4132.5,34.84983512
7801,TRGW-2-34-10,4133.5,34.85290106
7802,TRGW-2-34-10,4134.5,34.85799045
7803,TRGW-2-34-10,4135.5,34.86228289
7804,TRGW-2-34-10,4136.5,34.87053396
7805,TRGW-2-34-10,4137.5,34.87336305
7806,TRGW-2-34-10,4138.5,34.87179006
7807,TRGW-2-34-10,4139.5,34.87929529
7808,TRGW-2-34-10,4140.5,34.88365616
7809,TRGW-2-34-10,4141.5,34.88780976
7810,TRGW-2-34-10,4142.5,34.89150902
7811,TRGW-2-34-10,4143.5,34.89627757
7812,TRGW-2-34-10,4144.5,34.90004813
7813,TRGW-2-34-10,4145.5,34.90282912
7814,TRGW-2-34-10,4146.5,34.90835885
7815,TRGW-2-34-10,4147.5,34.91391227
7816,TRGW-2-34-10,4148.5,34.91702188
7817,TRGW-2-34-10,4149.5,34.92541813
7818,TRGW-2-34-10,4150.5,34.9246687
7819,TRGW-2-34-10,4151.5,34.93144329
7820,TRGW-2-34-10,4152.5,34.93554966
7821,TRGW-2-34-10,4153.5,34.93280791
7822,TRGW-2-34-10,4154.5,34.93602723
7823,TRGW-2-34-10,4155.5,34.93740572
7824,TRGW-2-34-10,4156.5,34.94394996
7825,TRGW-2-34-10,4157.5,34.94853797
7826,TRGW-2-34-10,4158.5,34.9444161
7827,TRGW-2-34-10,4159.5,34.9450087
7828,TRGW-2-34-10,4160.5,34.9466537
7829,TRGW-2-34-10,4161.5,34.95010146
7830,TRGW-2-34-10,4162.5,34.95142117
7831,TRGW-2-34-10,4163.5,34.9555228
7832,TRGW-2-34-10,4164.5,34.95930453
7833,TRGW-2-34-10,4165.5,34.96701643
7834,TRGW-2-34-10,4166.5,34.97186768
7835,TRGW-2-34-10,4167.5,34.98313745
7836,TRGW-2-34-10,4168.5,34.9877971
7837,TRGW-2-34-10,4169.5,34.99436436
7838,TRGW-2-34-10,4170.5,34.99338051
7839,TRGW-2-34-10,4171.5,34.99932626
7840,TRGW-2-34-10,4172.5,35.00545286
7841,TRGW-2-34-10,4173.5,35.00600087
7842,TRGW-2-34-10,4174.5,35.01212643
7843,TRGW-2-34-10,4175.5,35.00881447
7844,TRGW-2-34-10,4176.5,35.01899937
7845,TRGW-2-34-10,4177.5,35.0185002
7846,TRGW-2-34-10,4178.5,35.02079425
7847,TRGW-2-34-10,4179.5,35.02422562
7848,TRGW-2-34-10,4180.5,35.02574447
7849,TRGW-2-34-10,4181.5,35.02437121
7850,TRGW-2-34-10,4182.5,35.02301902
7851,TRGW-2-34-10,4183.5,35.02876945
7852,TRGW-2-34-10,4184.5,35.03295026
7853,TRGW-2-34-10,4185.5,35.03314832
7854,TRGW-2-34-10,4186.5,35.03562906
7855,TRGW-2-34-10,4187.5,35.03514924
7856,TRGW-2-34-10,4188.5,35.04034133
7857,TRGW-2-34-10,4189.5,35.04180661
7858,TRGW-2-34-10,4190.5,35.0430472
7859,TRGW-2-34-10,4191.5,35.044961
7860,TRGW-2-34-10,4192.5,35.04624081
7861,TRGW-2-34-10,4193.5,35.05546742
7862,TRGW-2-34-10,4194.5,35.05588157
7863,TRGW-2-34-10,4195.5,35.06307491
7864,TRGW-2-34-10,4196.5,35.06659059
7865,TRGW-2-34-10,4197.5,35.07061766
7866,TRGW-2-34-10,4198.5,35.0687893
7867,TRGW-2-34-10,4199.5,35.07689372
7868,TRGW-2-34-10,4200.5,35.08036483
7869,TRGW-2-34-10,4201.5,35.08200292
7870,TRGW-2-34-10,4202.5,35.08766753
7871,TRGW-2-34-10,4203.5,35.08898715
7872,TRGW-2-34-10,4204.5,35.09254078
7873,TRGW-2-34-10,4205.5,35.09329047
7874,TRGW-2-34-10,4206.5,35.09072133
7875,TRGW-2-34-10,4207.5,35.09234645
7876,TRGW-2-34-10,4208.5,35.09334637
7877,TRGW-2-34-10,4209.5,35.09562728
7878,TRGW-2-34-10,4210.5,35.08956262
7879,TRGW-2-34-10,4211.5,35.09158933
7880,TRGW-2-34-10,4212.5,35.09178665
7881,TRGW-2-34-10,4213.5,35.09044335
7882,TRGW-2-34-10,4214.5,35.09434479
7883,TRGW-2-34-10,4215.5,35.093572
7884,TRGW-2-34-10,4216.5,35.08827957
7885,TRGW-2-34-10,4217.5,35.0836329
7886,TRGW-2-34-10,4218.5,35.07502638
7887,TRGW-2-34-10,4219.5,35.07671895
7888,TRGW-2-34-10,4220.5,35.07465936
7889,TRGW-2-34-10,4221.5,35.07166534
7890,TRGW-2-34-10,4222.5,35.06991415
7891,TRGW-2-34-10,4223.5,35.07326544
7892,TRGW-2-34-10,4224.5,35.07899086
7893,TRGW-2-34-10,4225.5,35.07385012
7894,TRGW-2-34-10,4226.5,35.0814195
7895,TRGW-2-34-10,4227.5,35.07361613
7896,TRGW-2-34-10,4228.5,35.06397648
7897,TRGW-2-34-10,4229.5,35.06228307
7898,TRGW-2-34-10,4230.5,35.06269578
7899,TRGW-2-34-10,4231.5,35.06116212
7900,TRGW-2-34-10,4232.5,35.05705519
7901,TRGW-2-34-10,4233.5,35.04835722
7902,TRGW-2-34-10,4234.5,35.04136897
7903,TRGW-2-34-10,4235.5,35.04525851
7904,TRGW-2-34-10,4236.5,35.04121904
7905,TRGW-2-34-10,4237.5,35.03148217
7906,TRGW-2-34-10,4238.5,35.02668732
7907,TRGW-2-34-10,4239.5,35.02614099
7908,TRGW-2-34-10,4240.5,35.02033215
7909,TRGW-2-34-10,4241.5,35.00833716
7910,TRGW-2-34-10,4242.5,35.00716444
7911,TRGW-2-34-10,4243.5,34.99977754
7912,TRGW-2-34-10,4244.5,35.00169947
7913,TRGW-2-34-10,4245.5,35.00381268
7914,TRGW-2-34-10,4246.5,34.99830083
7915,TRGW-2-34-10,4247.5,34.98946883
7916,TRGW-2-34-10,4248.5,34.98775023
7917,TRGW-2-34-10,4249.5,34.98429413
7918,TRGW-2-34-10,4250.5,34.9751576
7919,TRGW-2-34-10,4251.5,34.97540821
7920,TRGW-2-34-10,4252.5,34.97532152
7921,TRGW-2-34-10,4253.5,34.97082753
7922,TRGW-2-34-10,4254.5,34.96765964
7923,TRGW-2-34-10,4255.5,34.95911068
7924,TRGW-2-34-10,4256.5,34.95478564
7925,TRGW-2-34-10,4257.5,34.95014207
7926,TRGW-2-34-10,4258.5,34.93673905
7927,TRGW-2-34-10,4259.5,34.92934419
7928,TRGW-2-34-10,4260.5,34.92535652
7929,TRGW-2-34-10,4261.5,34.91964076
7930,TRGW-2-34-10,4262.5,34.91345555
7931,TRGW-2-34-10,4263.5,34.91087182
7932,TRGW-2-34-10,4264.5,34.90466507
7933,TRGW-2-34-10,4265.5,34.89909248
7934,TRGW-2-34-10,4266.5,34.88862201
7935,TRGW-2-34-10,4267.5,34.88054271
7936,TRGW-2-34-10,4268.5,34.87190801
7937,TRGW-2-34-10,4269.5,34.86764062
7938,TRGW-2-34-10,4270.5,34.86309632
7939,TRGW-2-34-10,4271.5,34.85314883
7940,TRGW-2-34-10,4272.5,34.83907306
7941,TRGW-2-34-10,4273.5,34.82451403
7942,TRGW-2-34-10,4274.5,34.81302516
7943,TRGW-2-34-10,4275.5,34.80395582
7944,TRGW-2-34-10,4276.5,34.79907433
7945,TRGW-2-34-10,4277.5,34.78360995
7946,TRGW-2-34-10,4278.5,34.77612694
7947,TRGW-2-34-10,4279.5,34.76625789
7948,TRGW-2-34-10,4280.5,34.75498676
7949,TRGW-2-34-10,4281.5,34.74840465
7950,TRGW-2-34-10,4282.5,34.73869745
7951,TRGW-2-34-10,4283.5,34.72443797
7952,TRGW-2-34-10,4284.5,34.71950352
7953,TRGW-2-34-10,4285.5,34.71167388
7954,TRGW-2-34-10,4286.5,34.70162565
7955,TRGW-2-34-10,4287.5,34.69503202
7956,TRGW-2-34-10,4288.5,34.68770377
7957,TRGW-2-34-10,4289.5,34.67687873
7958,TRGW-2-34-10,4290.5,34.66749637
7959,TRGW-2-34-10,4291.5,34.65275946
7960,TRGW-2-34-10,4292.5,34.64363472
7961,TRGW-2-34-10,4293.5,34.63689648
7962,TRGW-2-34-10,4294.5,34.62965145
7963,TRGW-2-34-10,4295.5,34.61937776
7964,TRGW-2-34-10,4296.5,34.60465009
7965,TRGW-2-34-10,4297.5,34.59553901
7966,TRGW-2-34-10,4298.5,34.59152457
7967,TRGW-2-34-10,4299.5,34.58754919
7968,TRGW-2-34-10,4300.5,34.57853978
7969,TRGW-2-34-10,4301.5,34.57259278
7970,TRGW-2-34-10,4302.5,34.56311782
7971,TRGW-2-34-10,4303.5,34.55442999
7972,TRGW-2-34-10,4304.5,34.54832192
7973,TRGW-2-34-10,4305.5,34.5407007
7974,TRGW-2-34-10,4306.5,34.52764633
7975,TRGW-2-34-10,4307.5,34.51981719
7976,TRGW-2-34-10,4308.5,34.51410979
7977,TRGW-2-34-10,4309.5,34.49905082
7978,TRGW-2-34-10,4310.5,34.48996622
7979,TRGW-2-34-10,4311.5,34.48168316
7980,TRGW-2-34-10,4312.5,34.47539082
7981,TRGW-2-34-10,4313.5,34.47198697
7982,TRGW-2-34-10,4314.5,34.46060352
7983,TRGW-2-34-10,4315.5,34.45448597
7984,TRGW-2-34-10,4316.5,34.45004814
7985,TRGW-2-34-10,4317.5,34.44378744
7986,TRGW-2-34-10,4318.5,34.43844734
7987,TRGW-2-34-10,4319.5,34.42796886
7988,TRGW-2-34-10,4320.5,34.42233267
7989,TRGW-2-34-10,4321.5,34.40927005
7990,TRGW-2-34-10,4322.5,34.40416915
7991,TRGW-2-34-10,4323.5,34.39450115
7992,TRGW-2-34-10,4324.5,34.38839365
7993,TRGW-2-34-10,4325.5,34.3860341
7994,TRGW-2-34-10,4326.5,34.38142599
7995,TRGW-2-34-10,4327.5,34.37722743
7996,TRGW-2-34-10,4328.5,34.37075183
7997,TRGW-2-34-10,4329.5,34.36616979
7998,TRGW-2-34-10,4330.5,34.36021833
7999,TRGW-2-34-10,4331.5,34.35416481
8000,TRGW-2-34-10,4332.5,34.34804774
8001,TRGW-2-34-10,4333.5,34.341218
8002,TRGW-2-34-10,4334.5,34.33116258
8003,TRGW-2-34-10,4335.5,34.32507928
8004,TRGW-2-34-10,4336.5,34.31903786
