1,a2,a3,a4,a5,a6,a7,a8
1.958350999922,0.001571404888,0.003142813036,0.00785708965,0.01571458691,0.03143243553,0.07863826629,0.1576877503
2.0945823568699997,0.001625399959,0.003250803281,0.008127067057,0.01625455454,0.03251247338,0.0813401591,0.1631044657
2.237625281664,0.001680228566,0.003360460598,0.008401212163,0.01680285769,0.03360918323,0.08408374876,0.1686046959
2.3878203526979997,0.001735936026,0.003471875622,0.008679751552,0.01735994954,0.03472347148,0.08687130234,0.1741929825
2.545525177285,0.001792566791,0.00358513726,0.008962907493,0.01792627462,0.0358562273,0.08970504367,0.1798737801
2.7111152431,0.001850164659,0.003700333102,0.009250898967,0.01850227091,0.03700832665,0.09258716363,0.1856514769
2.884984812206,0.001908772944,0.003817549779,0.009543942548,0.01908837156,0.0381806359,0.09551982898,0.1915304127
3.067547859767,0.001968434634,0.003936873269,0.009842253184,0.01968500648,0.03937401491,0.09850519014,0.197514894
3.2592390597070002,0.002029192531,0.004058389174,0.01014604488,0.02029260367,0.04058931972,0.101545388,0.2036092081
3.460514819643,0.002091089365,0.004182182953,0.01045553128,0.02091159044,0.04182740501,0.10464256,0.209817635
3.671854367577,0.002154167905,0.004308340146,0.01077092624,0.02154239449,0.04308912621,0.1077988453,0.2161444578
3.8937608929070002,0.002218471057,0.004436946564,0.01109244429,0.02218544489,0.04437534149,0.11101639,0.2225939732
4.126762744503,0.002284041948,0.004568088462,0.01142030106,0.02284117292,0.04568691343,0.1142973512,0.2291704997
4.371414688679,0.002350924009,0.004701852701,0.01175471371,0.02351001288,0.04702471069,0.117643901,0.2358783856
4.628299230064,0.002419161046,0.004838326893,0.01209590127,0.02419240285,0.04838960943,0.1210582305,0.2427220166
4.898027998519,0.002488797308,0.004977599539,0.01244408499,0.02488878532,0.04978249469,0.1245425526,0.2497058223
5.181243205396,0.002559877551,0.005119760146,0.01279948864,0.02559960785,0.0512042616,0.1280991056,0.2568342825
5.478619172617,0.002632447092,0.005264899351,0.01316233881,0.02632532362,0.05265581653,0.1317301559,0.264111933
5.790863938198,0.002706551864,0.00541310902,0.01353286517,0.02706639195,0.05413807818,0.1354380008,0.2715433709
6.118720942058999,0.002782238463,0.005564482345,0.0139113007,0.02782327883,0.05565197851,0.1392249703,0.2791332593
6.462970796114,0.002859554191,0.005719113929,0.0142978819,0.02859645725,0.05719846356,0.1430934299,0.2868863315
6.824433142869999,0.002938547086,0.005877099849,0.01469284897,0.02938640762,0.05877849412,0.147045782,0.2948073942
7.203968606965001,0.003019265949,0.006038537707,0.01509644591,0.03019361794,0.06039304625,0.1510844669,0.3029013304
7.602480844264,0.003101760352,0.006203526645,0.01550892059,0.03101858393,0.06204311138,0.1552119635,0.3111730997
8.020918693429,0.003186080626,0.006372167328,0.01593052466,0.03186180891,0.06372969618,0.1594307888,0.3196277379
8.460278435051,0.003272277827,0.006544561867,0.01636151339,0.03272380344,0.06545382178,0.1637434959,0.3282703531
8.921606163755,0.003360403664,0.006720813678,0.01680214534,0.03360508461,0.06721652236,0.1681526704,0.3371061189
9.406000278894,0.00345051038,0.006901027251,0.01725268172,0.03450617487,0.06901884285,0.1726609251,0.3461402629
9.914614099789,0.003542650584,0.007085307801,0.01771338558,0.03542760029,0.07086183543,0.1772708907,0.3553780496
10.448658611730002,0.003636877003,0.007273760783,0.01818452054,0.03636988816,0.07274655468,0.1819852043,0.3648247563
11.00940534927,0.003733242154,0.00746649123,0.0186663492,0.03733356364,0.07467405099,0.1868064924,0.3744856407
11.59818942368,0.003831797917,0.007663602902,0.01915913096,0.03831914555,0.07664536201,0.19173735,0.3843658983
12.21641270182,0.003932594992,0.007865197201,0.01966311931,0.0393271409,0.07866150182,0.1967803132,0.3944706085
12.86554714386,0.004035682232,0.008071371833,0.02017855854,0.04035803823,0.08072344761,0.2019378262,0.4048046686
13.547138308000001,0.004141105841,0.008282219204,0.02070567964,0.04141229959,0.08283212353,0.2072122011,0.4153727137
14.262809030349999,0.004248908426,0.008497824529,0.02124469567,0.04249035107,0.08498838188,0.2126055704,0.4261790226
15.01426328882,0.004359127909,0.008718263652,0.02179579624,0.04359257192,0.08719298128,0.218119833,0.4372274092
15.80329026022,0.004471796298,0.00894360059,0.02235914139,0.04471928223,0.0894465621,0.2237565924,0.4485210999
16.63176858018,0.004586938329,0.009173884816,0.0229348548,0.04587072941,0.0917496193,0.2295170893,0.4600625983
17.501670816140003,0.004704569995,0.009409148314,0.02352301645,0.0470470734,0.09410247298,0.2354021274,0.4718535374
18.4150681639,0.004824696979,0.009649402451,0.02412365474,0.04824837108,0.09650523713,0.2414119958,0.483894524
19.374135379040002,0.00494731303,0.009894634724,0.02473673844,0.04947455998,0.09895778706,0.247546387,0.4961849751
20.38115595494,0.005072398302,0.01014480544,0.02536216831,0.05072544169,0.1014597262,0.2538043146,0.5087229518
21.438527559639997,0.005199917703,0.01039984442,0.02599976891,0.05200066534,0.1040103531,0.2601840301,0.5215049937
22.54876774458,0.005329819284,0.01065964777,0.02664928049,0.05329971148,0.1066086293,0.2666829423,0.5345259571
23.71451993876,0.005462032716,0.01092407482,0.02731035141,0.05462187687,0.1092531485,0.2732975413,0.5477788616
24.93855974265,0.005596467884,0.01119294535,0.02798253112,0.05596626043,0.1119421088,0.280023328,0.5612547487
26.223801536730004,0.005733013654,0.01146603709,0.02866526393,0.05733175085,0.114673288,0.2868547522,0.574942557
27.573305420520004,0.005871536821,0.01174308363,0.02935788385,0.05871701616,0.1174440225,0.29378516,0.5888290166
28.99028449849,0.006011881306,0.01202377281,0.03005961046,0.06012049557,0.1202511909,0.3008067531,0.6028985666
30.478112530369998,0.006153867588,0.01230774559,0.03076954618,0.06154039395,0.1230912032,0.3079105609,0.6171332977
32.040331963839996,0.006297292437,0.01259459551,0.03148667486,0.06297467903,0.1259599951,0.3150864266,0.6315129236
33.68066236898,0.006441928934,0.01288386873,0.03220986191,0.06442108163,0.1288530285,0.3223230077,0.6460147823
35.403009294380006,0.006587526808,0.01317506471,0.03293785597,0.06587709909,0.1317652981,0.3296077935,0.6606138683
37.21147356605,0.006733813105,0.01346763755,0.03366929228,0.06734000186,0.1346913449,0.3369271377,0.6752828984
39.11036105131,0.00688049319,0.01376099796,0.03440269766,0.0688068436,0.1376252762,0.3442663088,0.6899924106
41.10419291082,0.007027252083,0.01405451601,0.03513649721,0.07027447449,0.1405607924,0.3516095566,0.7047108973
43.19771636331,0.007173756153,0.01434752441,0.03586902278,0.07173955822,0.1434912207,0.3589401968,0.7194049733
45.395915988430005,0.007319655149,0.01463932266,0.03659852309,0.07319859222,0.1464095556,0.3662407123,0.7340395784
47.7040255948,0.00746458457,0.01492918178,0.03732317566,0.07464793146,0.149308507,0.3734928721,0.7485782142
50.12754068149,0.007608168392,0.0152163497,0.03804110033,0.0760838156,0.1521805537,0.3806778672,0.762983215
52.67223152252,0.007750022101,0.0155000574,0.03875037455,0.07750239947,0.155018005,0.3877764622,0.7772160526
55.34415690560001,0.007889756066,0.01577952562,0.03944905013,0.07889978663,0.1578130673,0.3947691641,0.791237672
58.14967855782999,0.00802697919,0.01605397216,0.04013517159,0.08027206602,0.1605579179,0.4016364048,0.8050088569
61.09547629267001,0.008161302834,0.01632261974,0.04080679571,0.08161535113,0.1632447832,0.4083587372,0.8184906228
64.18856391426,0.008292344976,0.01658470433,0.04146201236,0.08292582161,0.1658660215,0.4149170436,0.8316446328
67.43630591692,0.008419734543,0.01683948376,0.04209896618,0.08419976658,0.1684142103,0.4212927517,0.8444336316
70.84643501971999,0.008543115874,0.01708624672,0.04271587881,0.08543362927,0.1708822351,0.4274680586,0.8568218927
74.42707057765,0.008662153229,0.01732432173,0.04331107156,0.08662405211,0.1732633796,0.4334261559,0.8687756708
78.18673791348999,0.008776535279,0.01755308613,0.04388298776,0.08776792165,0.1755514159,0.4391514546,0.8802636522
82.13438861611002,0.008885979473,0.01777197481,0.04443021462,0.08886241217,0.1777406914,0.4446298036,0.8912573934
86.27942185386999,0.008990236188,0.01798048853,0.044951504,0.08990502726,0.1798262122,0.4498486978,0.901731738
90.63170675351,0.00908909256,0.01817820156,0.04544579157,0.09089363809,0.1818037194,0.4547974693,0.911665203
95.20160589814,0.009182375883,0.01836476848,0.04591221377,0.0918265174,0.1836697574,0.4594674584,0.9210403204
100.0,0.009269956472,0.01853992993,0.04635012215,0.09270236814,0.1854217308,0.4638521565,0.9298439274
