time,0,1,2,3,4,5
1921.445477272548,0.0005375054959,0.0007283608802000001,0.00047707123708,0.00118354079838,0.0001821617727,0.0031086401842600002
1921.5288676835069,0.0005386204911,0.0007286602556999999,0.0004767557871,0.0011827304104,0.0001820107208,0.0031087776650999994
1921.612258094466,0.0005395796355000001,0.0007286532182000001,0.00047638821584,0.00118179730544,0.0001818591707,0.0031082775456800003
1921.6956485054247,0.0005404310506999999,0.0007284528542,0.00047601319003000005,0.00118084906013,0.0001817075857,0.0031074537407600003
1921.7790389163836,0.0005412057084,0.0007281244549,0.00047563706211000003,0.00117989869831,0.0001815559839,0.0031064219076200003
1921.8624293273426,0.0005419246251,0.0007277092104,0.00047526076499999995,0.0011789480155,0.0001814043719,0.0031052469878999995
1921.9458197383015,0.0005426025921,0.0007272343988000001,0.00047488443852,0.0011779972755200001,0.0001812527532,0.00310397145814
1922.0292101492603,0.0005432502684,0.0007267185214,0.00047450810421,0.00117704651971,0.0001811011301,0.00310262454382
1922.1126005602193,0.000543875447,0.0007261742684,0.00047413176664999997,0.0011760957566499999,0.0001809495037,0.0031012267424
1922.1959909711782,0.0005444838762,0.0007256103879,0.00047375542706,0.00117514498876,0.0001807978751,0.00309979255502
1922.279381382137,0.0005450798182,0.0007250329249,0.00047337908577000005,0.0011741942175700001,0.0001806462448,0.0030983322912400005
1922.362771793096,0.0005456664428,0.0007244460606999999,0.00047300274354,0.00117324344384,0.0001804946132,0.00309685330408
1922.4461622040549,0.0005463711866,0.0007241506989000001,0.00047306219666999995,0.0011734021553699999,0.0001805370506,0.0030975232881399997
1922.5295526150137,0.0005472768963,0.0007243153771,0.00047359764177,0.00117476687287,0.0001807739743,0.00310073076234
1922.6129430259728,0.0005483150189,0.0007247461131,0.00047417894128,0.00117623941638,0.000181011336,0.00310449082566
1922.6963334369316,0.0005494444011000001,0.0007253444846999999,0.00047476680588,0.00117772530308,0.000181248728,0.00310852972276
1922.7797238478904,0.0005506386823,0.0007260537994,0.00047535564059999997,0.0011792130534,0.0001814861345,0.0031127473101999997
1922.8631142588495,0.0005518800369,0.0007268383406000001,0.00047594462405,0.0011807010856499998,0.0001817235496,0.0031170876368
1922.9465046698083,0.0005531559489000001,0.0007276744719000001,0.00047653363336,0.00118218916816,0.0001819609704,0.0031215141927200003
1923.0298950807671,0.0005544574122,0.0007285461670999999,0.0004771226493,0.0011836772641,0.000182198395,0.0031260018876999997
1923.1132854917262,0.0005557778483,0.0007294424356,0.00047771166814,0.00118516536644,0.0001824358224,0.00313053314088
1923.196675902685,0.0005571124073,0.0007303557009999999,0.00047830068870999997,0.00118665347271,0.0001826732517,0.00313509552142
1923.2800663136438,0.0005584574946,0.0007312807287,0.00047888971062000005,0.00118814158202,0.0001829106824,0.00313968019834
1923.3634567246029,0.0005598104371999999,0.0007322138973999999,0.00047947873333,0.00118962969313,0.0001831481141,0.0031442808751599998
1923.4468471355617,0.0005610928596,0.0007329708793,0.00047980184286999995,0.0011904407386699998,0.0001832671403,0.00314757346074
1923.5302375465205,0.0005622537602,0.0007334483327,0.00047983452017999993,0.00119051608098,0.0001832675061,0.00314932020016
1923.6136279574796,0.0005633347019,0.0007337642562999999,0.00047983925209,0.00119052568969,0.0001832676048,0.00315073150478
1923.6970183684384,0.000564360588,0.0007339784541,0.00047983998188,0.00119052713428,0.000183267685,0.0031519738432599998
1923.7804087793972,0.0005653473407,0.0007341253452,0.00047984013595,0.00119052745705,0.0001832677527,0.0031531080316
1923.8637991903563,0.0005663057239,0.0007342266039,0.00047984022906,0.00119052765976,0.0001832678205,0.00315416803712
1923.9471896013151,0.0005672432859,0.0007342965694,0.0004798402893,0.0011905278046000002,0.0001832678854,0.0031551758346
1924.030580012274,0.000568165455,0.0007343449636000001,0.00047984033582,0.00119052792502,0.0001832679483,0.00315614662774
1924.113970423233,0.0005690761954,0.000734378453,0.00047984037557000005,0.0011905280329700002,0.0001832680095,0.00315709106644
1924.1973608341918,0.0005699784286,0.0007344016328000001,0.00047984041182,0.00119052813442,0.0001832680695,0.00315801667714
1924.2807512451507,0.0005708743204,0.0007344176785,0.00047984044602,0.00119052823212,0.0001832681286,0.00315892880564
1924.3641416561097,0.0005717654806,0.0007344287862,0.00047984047923,0.00119052832763,0.0001832681871,0.0031598312607599996
1924.4475320670686,0.0005726659191,0.0007344668072,0.0004798848473100001,0.00119064124311,0.0001832880038,0.00316094682052
1924.5309224780274,0.0005735848182,0.000734549743,0.00047997768248000006,0.00119087700828,0.0001833276066,0.00316231685856
1924.6143128889864,0.0005745156924,0.0007346584376000001,0.00048007518222999997,0.00119112374373,0.0001833672537,0.0031637403096600003
1924.6977032999453,0.0005754547282000001,0.0007347832798,0.00048017335057,0.00119137183857,0.0001834069037,0.00316519010084
1924.781093710904,0.0005763995260999999,0.0007349187808,0.00048027161765999997,0.00119162012326,0.0001834465551,0.00316665660292
1924.8644841218631,0.0005773484847999999,0.0007350615002,0.00048036989996,0.00119186843656,0.0001834862073,0.0031681345288200003
1924.947874532822,0.0005783004895,0.0007352091672000001,0.00048046818482999995,0.00119211675493,0.00018352586,0.00316962045646
1925.0312649437808,0.0005792547427,0.0007353602437000001,0.00048056647034,0.00119236507454,0.0001835655131,0.00317111204438
1925.1146553547399,0.000580210664,0.0007355136759999999,0.00048066475612,0.00119261339472,0.0001836051664,0.00317260765724
1925.1980457656987,0.0005811678262,0.0007356687376,0.00048076304207,0.00119286171527,0.0001836448198,0.00317410614094
1925.2814361766575,0.0005821259131,0.0007358249268,0.00048086132818,0.00119311003618,0.0001836844734,0.00317560667766
1925.3648265876166,0.0005830846899999999,0.0007359818962,0.0004809596142,0.001193358357,0.0001837241271,0.0031771086844999993
1925.4482169985754,0.0005840948328,0.0007362605657000001,0.00048123519226,0.00119405816316,0.0001838426825,0.0031794914364200004
1925.5316074095342,0.0005851891767999999,0.0007367284761,0.00048170437687,0.00119524851587,0.0001840403091,0.00318291085474
1925.6149978204933,0.0005863392193,0.0007373060825,0.0004821922166700001,0.00119648274507,0.000184238114,0.00318655837754
1925.698388231452,0.0005875277568999999,0.0007379529003,0.00048268272752999996,0.00119772240403,0.0001844359314,0.0031903217201599996
1925.781778642411,0.0005887437203,0.0007386455551,0.00048317363329,0.0011989628214900002,0.0001846337548,0.0031941594849800004
1925.86516905337,0.000589979599,0.0007393693008,0.00048366459942,0.00120020335392,0.0001848315819,0.0031980484350399995
1925.9485594643288,0.0005912301077000001,0.0007401143717,0.00048415557625000003,0.00120144390685,0.0001850294113,0.0032019733738
1926.0319498752876,0.0005924914382,0.0007408741444,0.00048464655573,0.0012026844653299999,0.0001852272423,0.00320592384596
1926.1153402862467,0.0005937608061,0.0007416440757,0.00048513753658,0.00120392502678,0.0001854250745,0.00320989251966
1926.1987306972055,0.0005950361579,0.0007424210336,0.00048562851800000004,0.0012051655895,0.0001856229075,0.0032138742065
1926.2821211081643,0.0005963159708,0.0007432028542,0.0004861195001,0.0012064061536,0.0001858207411,0.0032178652198
1926.3655115191234,0.0005975991124,0.0007439880404,0.00048661048262,0.0012076467187200001,0.0001860185752,0.0032218629293400006
1926.4489019300822,0.0005988423747,0.0007446746174,0.00048695365682,0.00120851080312,0.0001861506762,0.00322513212824
1926.532292341041,0.0006000176642,0.0007452054611999999,0.0004871354129,0.0012089658224,0.0001862169029,0.0032275412636
1926.615682752,0.0006011481761000001,0.0007456462488,0.00048730160378,0.00120938420098,0.0001862829811,0.0032297632107600002
1926.699073162959,0.000602247831,0.0007460302983000001,0.00048746557351999996,0.00120979808312,0.0001863490492,0.0032318908351400004
1926.7824635739178,0.0006033255442,0.0007463767990999999,0.00048762921449000004,0.0012102113349899998,0.0001864151123,0.0032339580050799997
1926.8658539848768,0.0006043873431,0.0007466978399,0.00048779280494999996,0.00121062449115,0.0001864811726,0.0032359836517
1926.9492443958356,0.0006054374596,0.0007470014206,0.00048795638672999997,0.00121103763063,0.0001865472309,0.00323798012846
1927.0326348067945,0.0006064789384,0.000747292965,0.00048811996628,0.00121145076548,0.0001866132879,0.0032399559230599996
1927.1160252177535,0.0006075140033,0.0007475761927000001,0.0004882835449100001,0.00121186389801,0.000186679344,0.00324191698292
1927.1994156287124,0.0006085442942,0.0007478536681,0.00048844712283,0.00121227702933,0.0001867453994,0.00324386751386
1927.2828060396714,0.0006095710259,0.0007481271627,0.0004886107003,0.0012126901595999999,0.0001868114544,0.0032458105029
1927.3661964506302,0.0006105951022,0.0007483979021,0.00048877427748,0.00121310328908,0.000186877509,0.00324774807986
1927.449586861589,0.0006116384132,0.0007487172864,0.00048901188776,0.00121370500446,0.000186976484,0.00325004907582
1927.5329772725481,0.0006127152153999999,0.0007491141527,0.0004893303294999999,0.0012145115403,0.0001871084501,0.0032527796879999998
