,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
10,314.748,314.6414839748837,314.5337581462264,314.4179100743353,314.29355104755393,314.158727842497,314.01162163918264,313.8527345110791,313.67150502721887,313.46119741042804,313.1826761171024,313.00917248514287,312.8576258447937,312.68929726534634,312.5519035323041,312.405130719999,312.2495481418021,312.08617786243195,311.91791063862485,311.74519998522675,311.56122275722674,311.3628860364625,311.1530783424413,310.9299382246314,310.68828199859854,310.426870383204,310.15392422463117,309.87783499117035,309.5961776981822,309.3100992515261,309.0170136088694,308.70926972262805,308.3809867140249,308.02946696472736,307.63969602781566,307.22615460349255,306.8016579979626,306.3676164140611,305.93513715721326,305.491839552079,305.0368794288696,304.57610347237124,304.1005149265815,303.6156525007247,303.1236730738112,302.53578161109925,302.11962410299776,301.75466079141086,301.41015341992727,301.0665862839867,300.70019537720896,300.3443928981841,300.00738912743435,299.672164548563,299.33776239714325,298.9834358018525,298.641350391667,298.3152252669948,297.9925124186282,297.64157701724827,297.2879032182294,296.9132569685831,296.48346642975264,296.0999384250683,295.7425663252349,295.44474969131744,295.13002939546135,294.776
11,314.657,314.551059192723,314.4398165551593,314.31714923951364,314.1887446279538,314.04859969337696,313.8934644924976,313.712482347073,313.46972377190536,313.2623688869974,313.0746655729425,312.95345583057536,312.72899914054904,312.5869002954673,312.4481720461463,312.3008371496863,312.1457729383483,311.9797890397907,311.8067181427914,311.63017200242297,311.44061750781026,311.2371655234477,311.02287751104154,310.7920811932807,310.5418761342604,310.273668276254,309.9968494115296,309.7148871304957,309.4304455916075,309.1387580559304,308.8404395126353,308.52307220223423,308.18655399545924,307.8225700991959,307.42164844541827,306.99692450093875,306.56324331384684,306.1197087573248,305.6835130173884,305.2355241266261,304.77139619172567,304.30588299686445,303.81273106650883,303.30568662631015,302.74742750320684,302.2014856407324,301.79690991078286,301.4378515147872,301.0928959530468,300.72455144087667,300.36646880641393,300.01972891120397,299.6760186276278,299.3386086031368,298.99167203906916,298.64340251618137,298.2915688922076,297.9468370794204,297.61467531991696,297.266553994725,296.90663693538403,296.5114766832212,296.0916884409044,295.7268043393391,295.3904261572478,295.06221839000216,294.75976390834967,294.455
12,314.57,314.4607117446458,314.34024418975486,314.21588581424726,314.0835211117537,313.93869793404895,313.7741076982053,313.56773691076484,313.34673565806435,313.1676360203161,312.99702240647815,312.773189633806,312.62220046344794,312.4890647412752,312.34497395068837,312.19688977432116,312.0387531077055,311.86172641046795,311.6868431686819,311.50872676063045,311.3147760460091,311.1092327794768,310.88974349407596,310.65056840695934,310.39226963735325,310.11813301332666,309.8359390943645,309.5516403621112,309.2574932098693,308.96096450950415,308.6513409132628,308.3261496721915,307.98078664597824,307.6064594357974,307.19466053036155,306.7546980651765,306.31031303063963,305.85950623009865,305.410937164665,304.9635267205295,304.49904394102623,304.0177458303505,303.5190657719372,302.9873211296342,302.3255330872013,301.86822882556584,301.47532913151025,301.12165282128257,300.74807267375405,300.3966253983714,300.0973725636193,299.74383805064144,299.3521294030787,299.00571392252783,298.6448328105893,298.2893713075826,297.94929015383224,297.59742826576763,297.23720634069855,296.88348075965735,296.51978277072374,296.128262564763,295.729077981086,295.3646642324424,295.11829546283644,294.79746175179133,294.40804984550226,294.119
13,314.481,314.36063667580345,314.2373790935963,314.1110105928585,313.9784245918573,313.83294929848756,313.6649023716325,313.456402195041,313.2457775362864,313.0677568422894,312.86921247916973,312.66728483620795,312.5276176237252,312.3876220965682,312.23902735967073,312.0899980808948,311.92105581685166,311.74153460627184,311.5691541589512,311.3865272841513,311.18905516830336,310.9768987730184,310.74980183122557,310.5006298848167,310.23375889482423,309.9571165483801,309.6703660511808,309.37861108793885,309.0783490480218,308.77315114214707,308.45740521490995,308.1236831515627,307.7697464694506,307.3856803131248,306.9598749320088,306.46414830351426,306.02517583176314,305.53001131065855,305.1034321121389,304.72727011368494,304.22942478543524,303.72679227515255,303.2056326000097,302.63017859106964,301.98353093786295,301.55201429839224,301.1736397486737,300.8189684881444,300.46068613848234,300.14116901646815,299.8352605960377,299.47579007559233,299.0765333923929,298.70941957213444,298.34393628944264,297.95074026462817,297.61034139319213,297.2632785537321,296.8979636927226,296.549013759079,296.17918771991754,295.789427947185,295.3811098353184,295.0081469605574,294.76204620795363,294.4332936658029,294.0415173722418,293.733
14,314.382,314.2553299412046,314.1256350990854,313.99996562776323,313.8711509260365,313.72654411947053,313.55933824397914,313.34320256854375,313.13854569866345,312.95225353299185,312.74779436323934,312.5642940183289,312.4238006001515,312.2827030220776,312.1265161112176,311.9726420174911,311.804591612872,311.6302591730236,311.4560234381163,311.26512594195384,311.05754766881125,310.83744460905154,310.60255349039534,310.34300290305174,310.0716254533426,309.7882170655426,309.50016685407917,309.20198778967307,308.8959767290349,308.5858170037165,308.2661071206655,307.92667511118987,307.56220458164347,307.1705619541821,306.73128788479664,306.2056852504067,305.70775155081486,305.23681320077657,304.8320989019033,304.423245215719,304.03984547808,303.4413256119767,302.8862870747913,302.2227670457433,301.6605590132419,301.2449694527214,300.8702484143074,300.5278984666099,300.1993225769242,299.87883459218375,299.5717562626838,299.2028605880426,298.8206317153995,298.4486780907307,298.07375739879893,297.68388744380985,297.27756597103007,296.93074620264576,296.59588710747437,296.23340335218563,295.8590382847895,295.45706673227903,295.0372518628156,294.65100380558476,294.28086873789067,293.9245771475196,293.6064069992779,293.312
15,314.289,314.1422274294241,313.99980847019475,313.879198587275,313.75632121265204,313.6157762969475,313.4490004202037,313.23253678334993,313.02419592608135,312.82854429642464,312.62331180149613,312.4515808557959,312.31476304557884,312.17377382683566,312.0201504154561,311.8605587018252,311.69694726092536,311.52287166612496,311.3408499562775,311.1442790796169,310.9278060754423,310.69700407036873,310.45079174822104,310.1850795725663,309.90546160757134,309.61707367720527,309.32360778107454,309.0228125413349,308.712495609821,308.4020595298236,308.0776655432547,307.7312107823597,307.36084045038655,306.9588071079007,306.5122575196793,305.9969848236268,305.5007617289353,305.0254176116842,304.62250945241334,304.21095061983556,303.77399292769366,303.1482949949535,302.58355761162676,301.8604819500213,301.3465622374519,300.94450589330233,300.5855227671576,300.26715550421727,299.9385649760784,299.627900144694,299.3147859798275,298.95653305782383,298.5696743511103,298.1955019617051,297.82116504391263,297.4332494346133,297.02657788960994,296.64257259981736,296.2986705149423,295.8993500115852,295.51631070003845,295.1045059597776,294.65930876176725,294.2956999392992,293.90353031770564,293.5350736803795,293.1779989092844,292.875
16,314.19,314.019468722444,313.8443040907623,313.74208486912477,313.63442281459174,313.4999276967494,313.34002239387604,313.1098802953728,312.893894673026,312.68723383303853,312.4974757882995,312.3337323958467,312.1963692024457,312.06052666772746,311.9074690295865,311.7495984859039,311.5823182916681,311.40756091501356,311.2190393569742,311.0131750240983,310.79314763558403,310.55252618751564,310.29641914366323,310.0192935022981,309.73691137899806,309.4433362168489,309.14823692246955,308.84495114744595,308.5367183712775,308.2223792674174,307.8905166339737,307.537761850945,307.15812700428694,306.7476984570884,306.297031506577,305.83071987443435,305.34624311053136,304.8536379860712,304.4148137478194,303.97430789204583,303.39223051894646,302.8499061224221,302.2787763956939,301.61059702534976,301.0185770390945,300.6562908279918,300.25440701050917,299.95302761527864,299.69991194328213,299.3854283913453,299.07046709213876,298.7078386530496,298.3245545617182,297.9515154067086,297.5516756409971,297.1567758116577,296.78013552384726,296.3820612693421,295.99019090545204,295.5818822020415,295.1218547541734,294.69441087087716,294.28100092184593,293.8950100214066,293.50391114628,293.11683284613576,292.76233921682615,292.433
17,314.11,313.90192749571753,313.64731249558866,313.5977536674901,313.50945410318934,313.3777895480375,313.198818437811,312.8968933245205,312.6681756546232,312.5033947407615,312.3347731572009,312.21788274078983,312.08633476631763,311.94758757285257,311.79643672190304,311.6378853250412,311.4711550356293,311.2882473384048,311.0915856044188,310.8776788274766,310.6495898235998,310.4033525953442,310.13594640330916,309.84923553443895,309.5577621288698,309.2644906829558,308.97154884734516,308.67324184944977,308.36320631047295,308.0440620000906,307.70480118600983,307.3418235643679,306.95074482026615,306.5322150975193,306.0728440430477,305.58434390445103,305.09573008500865,304.6182087667939,304.12529186574034,303.58901963574874,303.0724475910559,302.53327385976735,301.95999871517085,301.2949840874374,300.74847191285414,300.35166310607616,299.96670321360716,299.69594451934995,299.4411902594837,299.1357420693717,298.81478825645416,298.45053145570705,298.0692928250096,297.7075621369079,297.29437153320714,296.8876594380687,296.4973822447643,296.104924025377,295.69994263065803,295.2629468643578,294.7969470594596,294.36848035028845,293.9339766139736,293.52565349134437,293.1389486331723,292.7011782566587,292.353253708494,291.984
18,314.051,313.8459738094682,313.61679100085314,313.51592421107586,313.39933636045777,313.250521175403,313.06346919913204,312.67006341230865,312.460560594739,312.332642349038,312.21978816972654,312.1018875398407,311.97179419329154,311.83405638285416,311.695363753038,311.53739980057645,311.36045625214376,311.1679967310387,310.9544140029597,310.7321668078959,310.49823361828277,310.2447810656759,309.96930735105224,309.6712608716001,309.3741524385871,309.08276416340146,308.79590048025887,308.5021557743744,308.19523410418964,307.8680336197971,307.51724767235373,307.1400301071688,306.74031935642773,306.3118268477481,305.84127977955774,305.33645012808887,304.8269873854785,304.3154992927948,303.7957690222894,303.26968054718384,302.7366069942054,302.1883831055733,301.55147674976445,300.9060493667952,300.47730441523174,300.0905973167772,299.7608433748686,299.47588000184004,299.1936133250307,298.87951999897297,298.53565752865904,298.17937062961494,297.8106651152203,297.42942846009856,297.037262665085,296.6136772450704,296.2036584872067,295.79803247716956,295.38716587718415,294.9387831703339,294.49056892872665,294.046169175538,293.6104578600515,293.19476957173777,292.74109561185077,292.31030161167206,291.9064405414496,291.556
19,313.976,313.7791659310952,313.5749798423843,313.442738667853,313.2949524274821,313.10263605760696,312.87140897816226,312.5301788656857,312.345671555759,312.2252369965071,312.1113131944475,311.99143290430385,311.8614850781637,311.7216141101455,311.58125588294433,311.41562937375835,311.2286984116024,311.0280414848288,310.8024928389895,310.5743872056188,310.33876306099154,310.08145886818704,309.7985626951824,309.49134254110794,309.18871413013784,308.89998506388565,308.62195520923547,308.33662070532347,308.03423559927694,307.6967346534246,307.32139087059494,306.93348241989327,306.5235271404583,306.08255090950166,305.5919953420087,305.0710921678917,304.5436532766602,304.0130721806884,303.47582671517455,302.93290084401326,302.3860083094319,301.7859472069421,301.1082989023912,300.6034479377033,300.1954312673589,299.86563817691723,299.5261774239409,299.21732456872064,298.9209825006436,298.563189198369,298.2211334336175,297.9047671320864,297.5207092936909,297.12234528623645,296.7125540880538,296.28826673743015,295.8607698460386,295.445190625026,295.02452049975517,294.5732152637545,294.11058413616803,293.65330339852005,293.2062003319299,292.770909608271,292.3210073013691,291.89524376759346,291.4934012819436,291.11
20,313.88750777486007,313.6999708275619,313.52002542431615,313.3597941346274,313.1752750666007,312.9636689598109,312.65115604507145,312.3894370680546,312.2257318912078,312.1134861276354,312.0000463257787,311.88064435574194,311.75054227277,311.60714625524406,311.4510702491518,311.2726178990181,311.0800979496899,310.8669791349523,310.63676513269115,310.40800536994243,310.1674824122955,309.90887489864593,309.6163850245115,309.2978971514031,308.99191808762873,308.7158159303667,308.4469820097889,308.17659090058663,307.87106365467895,307.5027820275312,307.1103898307971,306.7136177897705,306.29782341191975,305.8397336476138,305.32997771628965,304.7853826360002,304.23894706989495,303.69206946695914,303.1345083593085,302.57030583769324,301.93446205031745,301.3328808575814,300.82080444018663,300.3479163269921,299.92629552785655,299.5859007380994,299.27906222634704,298.94450356506667,298.5538419709013,298.18692224757245,297.9059948353335,297.5783553547001,297.2183398708808,296.79301070258236,296.3622593161001,295.916712040555,295.47027204256995,295.04399395166985,294.60378447335125,294.13666478693494,293.6647334060037,293.19808003586735,292.7433060047735,292.303803350563,291.87865153477884,291.44849032605373,291.05062761243136,290.645
21,313.7729784147056,313.57974220133684,313.38185509953615,313.203897141031,312.9978734957041,312.7731290967704,312.51067697633107,312.2590577597061,312.10570946518527,311.9954106408008,311.8826449623744,311.756050033407,311.62107647518445,311.47061165203263,311.30209503902176,311.1144443033099,310.9114210091445,310.6919826835765,310.4602034066556,310.22777523145135,309.9816312640124,309.7164898888833,309.4158617323987,309.0936232379758,308.7995424951537,308.532268812276,308.2729111921803,308.0036522389246,307.683076009574,307.2957463660433,306.88897607525286,306.48747721328596,306.0612882632875,305.5881180502542,305.0523089735413,304.47913095202864,303.91073204467403,303.34750974965095,302.7697971068493,302.10856925060995,301.56539429677446,301.0748992123659,300.5829264632522,300.1156152156254,299.69279503982983,299.3424049110608,299.01193917534977,298.6324987935596,298.2304247673812,297.89194447064,297.5930302476698,297.25216776415283,296.86574505069996,296.43789945022894,295.9740653531155,295.5076384007389,295.044827012088,294.60061279793825,294.14571615055024,293.6734492233932,293.19992584221893,292.73456607223693,292.27229139746566,291.82852762529296,291.3984043685711,290.9703372052739,290.578943144723,290.175
22,313.64970322035526,313.4167308870158,313.1829114902218,313.01571267080186,312.83038877079264,312.62439837867635,312.37666785364047,312.134157445546,311.98378937052405,311.87401265474483,311.75381109728625,311.62301823942977,311.47862810716396,311.31832309966023,311.1408058417112,310.9455360397568,310.7335675181396,310.5094882623824,310.2761422546608,310.03554714079564,309.78316767346735,309.5057800322696,309.20274144849424,308.895134472541,308.60641430682574,308.3411066318601,308.0769956263907,307.7925159974748,307.465654275901,307.0795075956032,306.6757172203788,306.26891303121914,305.82891161986765,305.3289689615924,304.75203513117685,304.14060554023735,303.55037403038233,302.97635324946424,302.3776451075358,301.7589004164398,301.27816220404526,300.81513572154,300.3775411485499,299.9173042698625,299.49662725839767,299.1274535733515,298.7185759248411,298.3285660784951,297.9559478913444,297.6010411848765,297.2838561201282,296.9236239133623,296.5218856364202,296.06130340848995,295.57006109074,295.08368585486136,294.60427031405914,294.1447327690843,293.6887357051647,293.2186312855201,292.7649801649686,292.28962821878844,291.80826921547475,291.3607820699656,290.905377193409,290.48324353242515,290.08842556192513,289.699
23,313.50822799628537,313.20763419105737,312.8714550153019,312.79136980455576,312.6573945775647,312.4775857411858,312.2438456259866,312.0072657669637,311.85889408439647,311.74626905044005,311.6225213544562,311.48424138432694,311.3324398225034,311.1633647892949,310.9797206703801,310.7773791944301,310.55847361787215,310.32498315835124,310.08460452902005,309.8367230966748,309.5724685256683,309.2888421313417,308.990112596319,308.68823462888156,308.4019590261106,308.13052966354513,307.85247750779064,307.55624772995753,307.2201174569079,306.8438811268871,306.4633597517449,306.05685978085165,305.5931789189744,305.0502797967655,304.39902439611086,303.7483809941871,303.15295633116244,302.5868195237798,301.9593489032296,301.4368190841848,301.001196529798,300.58274888879095,300.16019060853876,299.7425716905782,299.3029431096725,298.8988367754704,298.4855816547208,298.08346803227676,297.69243006867094,297.28375492221664,296.95697070921216,296.59726604930137,296.1718064587612,295.6923460451164,295.1804554217144,294.67561946616115,294.18297069259546,293.7204667583336,293.26137567361786,292.8026152311171,292.3350443385055,291.8501023713619,291.36320601942356,290.89341676769106,290.4338013600918,290.00827359761297,289.61520317844173,289.255
24,313.33495582692785,312.9492765291478,312.1870266336109,312.5315663161601,312.4933259381115,312.3372888514197,312.11242080784837,311.88093357620494,311.7344909666634,311.6201461238403,311.4892587258005,311.3442352805357,311.18134348443294,311.0049102330591,310.8122078306158,310.60282247084444,310.3745659034056,310.13463982294064,309.88909248234967,309.6301448260926,309.3573214084367,309.06940800786856,308.7694118779348,308.4670806871603,308.1758402672312,307.89027647486387,307.5947082928419,307.27856291605445,306.9399380381852,306.58450237232034,306.217007530262,305.8012312722855,305.29217918210384,304.64928092452897,303.9411953461549,303.30598081518804,302.7312866171356,302.16419588826534,301.6144494197787,301.17313512011424,300.7814382411033,300.37070407237195,299.9834470530729,299.55656230475444,299.11651936406184,298.6963045715971,298.2883287779387,297.8759951906303,297.40500480549736,296.9904157227284,296.61282477257214,296.24565295173846,295.839373769122,295.33980663537307,294.8089705332324,294.2938222732733,293.7908997894479,293.3185204403529,292.857564650852,292.38947486517026,291.9197089699372,291.4251297231249,290.9190673524685,290.43278820077995,289.97439633711554,289.53590729054673,289.1125587203259,288.776
