,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
10,0.0,-0.11491711999641534,-0.23101717361376048,-0.34947388032608945,-0.4714356642155949,-0.5979936369277463,-0.7301195529040212,-0.8685505381653509,-1.013582492537441,-1.164712406537825,-1.3200455794350725,-1.4753787523322381,-1.6229534193508206,-1.7502091388146637,-1.8397176986601864,-1.8728454961286771,-1.839717698659766,-1.7502091388139038,-1.622953419349926,-1.4753787523315334,-1.3200455794346173,-1.1647124065375938,-1.0135824925370909,-0.8685505381653023,-0.7301195529042541,-0.5979936369278152,-0.47143566421534944,-0.34947388032557486,-0.23101717361362614,-0.1149171199966023,0.0
11,0.0,-0.12327055972232923,-0.24800973390838651,-0.37570283967871926,-0.507864711624625,-0.6460425115755026,-0.7917968748717268,-0.9466382442420481,-1.1118726154946146,-1.2882681459338718,-1.475378752332238,-1.670247864608943,-1.865116976885516,-2.0439533443149736,-2.178977679910942,-2.2327717830025473,-2.178977679910586,-2.0439533443143185,-1.8651169768848188,-1.6702478646084744,-1.475378752331532,-1.2882681459330756,-1.1118726154941971,-0.9466382442421645,-0.7917968748719915,-0.6460425115755893,-0.5078647116242402,-0.3757028396783237,-0.2480097339085126,-0.12327055972267857,0.0
12,0.0,-0.13015538498504972,-0.26204836261867515,-0.3974630328558232,-0.5382778310284483,-0.6865148228779786,-0.8443871907654904,-1.014332948436782,-1.199001579265066,-1.4011088093706294,-1.6229534193508208,-1.8651169768855156,-2.1233132792671396,-2.3815095816487077,-2.599467893666094,-2.70028627606013,-2.5994678936658957,-2.3815095816484035,-2.123313279267051,-1.8651169768848097,-1.622953419349914,-1.4011088093698505,-1.1990015792646809,-1.0143329484368786,-0.8443871907656813,-0.6865148228780253,-0.5382778310279305,-0.39746303285567736,-0.2620483626187095,-0.1301553849853616,0.0
13,0.0,-0.13530261759946358,-0.2725652987254335,-0.41382309809743184,-0.5612687567549615,-0.7173517581428611,-0.8849041168755218,-1.0673047794746584,-1.26869194375814,-1.494212092932507,-1.7502091388146641,-2.043953344314974,-2.3815095816487077,-2.7593038093466657,-3.137098037044699,-3.3694375339061833,-3.1370980370447388,-2.7593038093470708,-2.381509581648402,-2.0439533443143136,-1.750209138813892,-1.4942120929318732,-1.2686919437578688,-1.067304779474705,-0.8849041168756295,-0.7173517581428565,-0.5612687567545216,-0.4138230980974399,-0.27256529872550744,-0.13530261759967244,0.0
14,0.0,-0.13848978668735143,-0.2790871165862102,-0.4239953040533948,-0.5756223397505755,-0.7367193360635015,-0.9105727391191797,-1.1012901088281668,-1.3142493233601604,-1.5568384797863328,-1.839717698660186,-2.1789776799109415,-2.5994678936660947,-3.137098037044699,-3.8201829112600403,-4.503267785475511,-3.8201829112606633,-3.137098037044732,-2.5994678936658895,-2.178977679910589,-1.8397176986597708,-1.5568384797859958,-1.3142493233600199,-1.1012901088281284,-0.9105727391191631,-0.7367193360634483,-0.5756223397505158,-0.42399530405331237,-0.27908711658627117,-0.13848978668741552,0.0
15,0.0,-0.1395694125634787,-0.2812980768787441,-0.42744866177911645,-0.5805059621302743,-0.7433305072417086,-0.9193773947096601,-1.113033593358509,-1.3301767610677726,-1.579174804192223,-1.8728454961286776,-2.232771783002546,-2.70028627606013,-3.3694375339061824,-4.5032677854755105,-7.003267785476055,-4.503267785475508,-3.369437533906175,-2.7002862760601203,-2.232771783002557,-1.8728454961287053,-1.5791748041922393,-1.330176761067743,-1.1130335933583597,-0.9193773947095074,-0.7433305072416772,-0.5805059621306153,-0.4274486617789361,-0.2812980768786965,-0.1395694125633424,0.0
16,0.0,-0.13848978668743567,-0.2790871165862421,-0.4239953040534285,-0.5756223397502527,-0.7367193360635625,-0.9105727391193269,-1.1012901088282274,-1.3142493233600046,-1.5568384797859782,-1.8397176986597668,-2.178977679910586,-2.5994678936658957,-3.1370980370447383,-3.8201829112606625,-4.503267785475509,-3.8201829112600354,-3.1370980370446953,-2.599467893666093,-2.1789776799109632,-1.83971769866022,-1.5568384797863204,-1.3142493233600614,-1.1012901088279703,-0.910572739119066,-0.7367193360636295,-0.5756223397506482,-0.4239953040532619,-0.27908711658613417,-0.13848978668711953,0.0
17,0.0,-0.13530261759963236,-0.27256529872547425,-0.4138230980972245,-0.5612687567544931,-0.7173517581429998,-0.8849041168757471,-1.0673047794747403,-1.2686919437578332,-1.4942120929318565,-1.7502091388139043,-2.0439533443143176,-2.3815095816484035,-2.7593038093470708,-3.1370980370447326,-3.3694375339061744,-3.1370980370446957,-2.759303809346677,-2.3815095816487335,-2.0439533443150086,-1.7502091388146839,-1.4942120929324398,-1.268691943757965,-1.0673047794744452,-0.8849041168754316,-0.7173517581431437,-0.5612687567547726,-0.4138230980972721,-0.2725652987253088,-0.13530261759918896,0.0
18,0.0,-0.13015538498529292,-0.26204836261880743,-0.3974630328554199,-0.5382778310280424,-0.686514822878165,-0.8443871907657564,-1.0143329484368702,-1.1990015792646722,-1.401108809369844,-1.6229534193499258,-1.8651169768848186,-2.1233132792670513,-2.3815095816484013,-2.5994678936658895,-2.7002862760601203,-2.5994678936660938,-2.381509581648733,-2.123313279267175,-1.865116976885539,-1.6229534193507902,-1.4011088093704807,-1.1990015792648256,-1.0143329484366073,-0.8443871907654414,-0.6865148228782169,-0.5382778310282146,-0.3974630328556827,-0.2620483626185308,-0.1301553849848385,0.0
19,0.0,-0.12327055972254192,-0.2480097339083805,-0.3757028396783448,-0.5078647116243716,-0.6460425115756739,-0.7917968748720107,-0.946638244242119,-1.1118726154942058,-1.288268145933082,-1.4753787523315334,-1.6702478646084755,-1.8651169768848088,-2.0439533443143136,-2.1789776799105876,-2.2327717830025575,-2.178977679910963,-2.043953344315009,-1.8651169768855391,-1.6702478646089063,-1.4753787523321056,-1.2882681459336218,-1.1118726154943153,-0.9466382442419459,-0.7917968748718097,-0.6460425115755618,-0.507864711624439,-0.37570283967865176,-0.2480097339082891,-0.12327055972232168,0.0
20,0.0,-0.11491711999658313,-0.23101717361330318,-0.34947388032574134,-0.4714356642154392,-0.5979936369278746,-0.7301195529042509,-0.8685505381652777,-1.0135824925370904,-1.1647124065376062,-1.320045579434618,-1.4753787523315316,-1.6229534193499142,-1.7502091388138923,-1.8397176986597712,-1.872845496128706,-1.8397176986602195,-1.7502091388146837,-1.6229534193507906,-1.4753787523321054,-1.320045579434824,-1.164712406537509,-1.013582492537157,-0.8685505381653319,-0.7301195529042885,-0.5979936369277473,-0.4714356642155203,-0.34947388032610055,-0.23101717361373544,-0.1149171199966883,0.0
21,0.0,-0.10538074665042907,-0.21166796022360415,-0.31973984379624115,-0.43041042798373724,-0.544376819015674,-0.6621371616513684,-0.783861862978078,-0.9091944099524455,-1.0369534082445802,-1.1647124065375933,-1.2882681459330756,-1.40110880936985,-1.4942120929318736,-1.556838479785995,-1.5791748041922395,-1.5568384797863206,-1.49421209293244,-1.4011088093704804,-1.2882681459336218,-1.1647124065375092,-1.0369534082446246,-0.9091944099519427,-0.7838618629783244,-0.6621371616519635,-0.5443768190158627,-0.4304104279838719,-0.31973984379640275,-0.21166796022406445,-0.1053807466507239,0.0
22,0.0,-0.09493790638082213,-0.19053407683524043,-0.28740710665108443,-0.3860893849068077,-0.48696604949940153,-0.5901904117085638,-0.6955653421443295,-0.8023798760474781,-0.9091944099524479,-1.0135824925370909,-1.1118726154941971,-1.1990015792646809,-1.268691943757868,-1.3142493233600197,-1.330176761067743,-1.3142493233600612,-1.268691943757965,-1.199001579264825,-1.1118726154943153,-1.0135824925371568,-0.9091944099519428,-0.8023798760481352,-0.6955653421444085,-0.5901904117090286,-0.48696604950002925,-0.38608938490748873,-0.2874071066514285,-0.1905340768356684,-0.0949379063815697,0.0
23,0.0,-0.08383680203793796,-0.1681233340853647,-0.253265121065847,-0.3395739554939987,-0.427207582367531,-0.516093093538498,-0.6058292178407733,-0.6955653421443155,-0.7838618629780432,-0.8685505381653026,-0.9466382442421646,-1.0143329484368782,-1.0673047794747053,-1.1012901088281284,-1.1130335933583597,-1.1012901088279707,-1.0673047794744446,-1.0143329484366075,-0.9466382442419459,-0.868550538165332,-0.7838618629783242,-0.6955653421444085,-0.6058292178420396,-0.5160930935393685,-0.42720758236772427,-0.3395739554942299,-0.25326512106605553,-0.16812333408585362,-0.0838368020390532,0.0
24,0.0,-0.07228596768783974,-0.14485733640273188,-0.21795608803328614,-0.2917337336353132,-0.3661972309364064,-0.4411451622373491,-0.5160930935384979,-0.590190411708606,-0.662137161651418,-0.7301195529042545,-0.7917968748719912,-0.8443871907656813,-0.8849041168756295,-0.9105727391191631,-0.9193773947095075,-0.9105727391190659,-0.8849041168754317,-0.8443871907654411,-0.7917968748718097,-0.7301195529042885,-0.6621371616519636,-0.5901904117090285,-0.5160930935393686,-0.44114516223822897,-0.366197230937085,-0.2917337336353466,-0.21795608803295075,-0.14485733640276993,-0.07228596768838913,0.0
25,0.0,-0.06044973231232335,-0.12106395580374824,-0.181968161028381,-0.24320766007684294,-0.3047024455063595,-0.36619723093642204,-0.4272075823675039,-0.4869660494993712,-0.5443768190156649,-0.597993636927815,-0.6460425115755891,-0.6865148228780256,-0.7173517581428565,-0.7367193360634482,-0.7433305072416767,-0.7367193360636294,-0.7173517581431436,-0.6865148228782166,-0.6460425115755617,-0.5979936369277475,-0.5443768190158625,-0.4869660495000292,-0.4272075823677242,-0.36619723093708506,-0.3047024455071413,-0.24320766007720462,-0.18196816102820973,-0.12106395580361651,-0.060449732312065595,0.0
26,0.0,-0.04844900575735614,-0.09698059347054681,-0.14564494019901658,-0.19442630013767395,-0.2432076600768317,-0.29173373363534444,-0.33957395549397706,-0.386089384906844,-0.43041042798372214,-0.4714356642153493,-0.5078647116242401,-0.5382778310279306,-0.5612687567545213,-0.5756223397505157,-0.5805059621306153,-0.5756223397506487,-0.5612687567547725,-0.5382778310282145,-0.5078647116244391,-0.4714356642155204,-0.43041042798387186,-0.38608938490748895,-0.33957395549422975,-0.2917337336353469,-0.24320766007720462,-0.19442630013824266,-0.14564494019950874,-0.09698059347071758,-0.04844900575694414,0.0
27,0.0,-0.036365697245303995,-0.07276447212173102,-0.10920470616006159,-0.14564494019903051,-0.1819681610283442,-0.21795608803327324,-0.25326512106577953,-0.2874071066510389,-0.31973984379603637,-0.34947388032557497,-0.37570283967832385,-0.3974630328556773,-0.4138230980974397,-0.42399530405331237,-0.4274486617789361,-0.423995304053262,-0.41382309809727214,-0.39746303285568274,-0.3757028396786518,-0.34947388032610066,-0.3197398437964027,-0.2874071066514284,-0.2532651210660555,-0.21795608803295075,-0.18196816102820973,-0.14564494019950872,-0.10920470616123602,-0.07276447212253831,-0.036365697245553406,0.0
28,0.0,-0.024249311101574786,-0.04850689161138575,-0.0727644721217146,-0.09698059347053611,-0.12106395580368022,-0.14485733640264378,-0.16812333408524952,-0.1905340768351432,-0.21166796022355946,-0.2310171736136262,-0.2480097339085125,-0.26204836261870956,-0.27256529872550744,-0.2790871165862713,-0.28129807687869657,-0.27908711658613417,-0.27256529872530866,-0.2620483626185309,-0.24800973390828904,-0.23101717361373547,-0.2116679602240644,-0.19053407683566845,-0.16812333408585362,-0.14485733640277001,-0.1210639558036165,-0.0969805934707176,-0.07276447212253831,-0.04850689161208644,-0.0242493111021828,0.0
29,0.0,-0.012124655550204649,-0.02424931110157814,-0.03636569724530335,-0.04844900575732608,-0.06044973231220679,-0.0722859676877611,-0.08383680203809618,-0.09493790638106034,-0.10538074665037907,-0.11491711999660233,-0.12327055972267859,-0.13015538498536158,-0.13530261759967246,-0.13848978668741554,-0.13956941256334243,-0.1384897866871195,-0.13530261759918896,-0.13015538498483842,-0.12327055972232162,-0.11491711999668823,-0.10538074665072392,-0.09493790638156972,-0.08383680203905318,-0.07228596768838913,-0.060449732312065595,-0.04844900575694413,-0.0363656972455534,-0.0242493111021828,-0.0121246555510914,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
