time,GHB_2_6_10,GHB_3_6_10,ESTUARY2,ESTUARY3
27.91666666667,-258.6554974898695,-5103.392950032410,-2330.780884569269,-56898.52547749585
28.00000000000,-266.3632234523870,-5675.970364485319,-2446.249055276151,-65485.17225787168
28.08333333333,-289.3386576392541,-6585.594876598174,-2791.417575237825,-79132.96074815968
28.16666666667,-307.1032968907695,-7025.855599456441,-3058.610094688480,-85742.86189713691
28.25000000000,-301.6895242435788,-6520.040653957940,-2977.594297800922,-78158.62123893194
28.33333333333,-277.2345764362624,-5516.668060774624,-2610.194350296913,-63105.07836622467
28.41666666667,-256.8545320474835,-4978.164765414473,-2303.659215922537,-55021.39293606277
28.50000000000,-260.2480628189001,-5435.331387745046,-2354.242404771543,-61875.49369110593
28.58333333333,-282.8929298341809,-6401.010089521263,-2694.362362564625,-76363.12930614915
28.66666666667,-303.0055840725981,-6962.317779520734,-2996.797767959261,-84788.62612989169
28.75000000000,-301.7566028518486,-6605.243799240594,-2978.375686147637,-79436.28469134902
28.83333333333,-281.0812675398211,-5698.521720712290,-2667.826856106356,-65833.76241622686
28.91666666667,-261.5260435259221,-5130.817148108028,-2373.758728885932,-57313.03036235792
29.00000000000,-261.5790445367927,-5424.608737773895,-2374.189195933061,-61716.45962076473
29.08333333333,-282.6786877699408,-6355.982418733431,-2691.063911575091,-75689.09794496674
29.16666666667,-303.7505641494545,-6980.168781929267,-3007.881121255803,-85057.66724515738
29.25000000000,-306.0623084142006,-6760.425285218857,-3042.961349287471,-81765.91522347565
29.33333333333,-284.7312738995439,-5785.298232624220,-2722.607655812123,-67137.68087729071
29.41666666667,-261.0124939769173,-5047.265564129795,-2365.990494376199,-56061.45537423560
29.50000000000,-256.6632065694209,-5213.423270251290,-2300.223710595298,-58549.11863624052
29.58333333333,-275.8684032701679,-6136.760202297099,-2588.555179777672,-72400.02055359283
29.66666666667,-298.7513278434220,-6878.081599122359,-2932.527951381729,-83525.23409988201
29.75000000000,-304.6846153298069,-6797.430387625873,-3022.024653508153,-82320.38410652967
29.83333333333,-287.8150944073860,-5956.634282595072,-2768.755030234153,-69708.33733143959
29.91666666667,-266.0091451510773,-5228.319566680386,-2440.956481594195,-58779.05348597739
30.00000000000,-259.0546286114811,-5246.453660279126,-2336.100947875295,-59046.59770740853
30.08333333333,-275.7057286571855,-6082.576878849287,-2586.044260305053,-71588.86752215473
30.16666666667,-298.8224623694327,-6865.424066427107,-2933.492234405436,-83336.68945679661
30.25000000000,-307.9339381331839,-6917.441006664731,-3070.731145955542,-84122.30358361067
30.33333333333,-292.4789864169077,-6097.890315665284,-2838.753595747099,-71829.55961633071
30.41666666667,-266.9012645991764,-5193.104607415497,-2454.316056108109,-58252.92527974025
30.50000000000,-255.3077367789083,-5062.894617163237,-2279.720936244937,-56294.18049920068
30.58333333333,-268.7832448577337,-5838.928897845150,-2481.873804862666,-67933.75944262880
30.66666666667,-292.9059293579712,-6721.275481487473,-2844.364623301421,-81173.40549871819
30.75000000000,-305.7023894413099,-6928.808653021317,-3036.956429528830,-84292.10783020961
30.83333333333,-294.3463795798240,-6233.474156506367,-2866.609307165811,-73863.67327951522
30.91666666667,-271.8698028433952,-5391.535620181188,-2528.838274383285,-61231.03713638340
31.00000000000,-258.3625402233926,-5128.894176757105,-2325.557097400986,-57286.28629378958
