2.512605676079115113e+01,2.511850407255350248e+01,2.510491435215506684e+01,2.508775634590463710e+01,2.506964415932581502e+01,2.505268092371012045e+01,2.503815821300707611e+01,2.502658201767739854e+01,2.501788110573109947e+01,2.501165660256717871e+01,2.500738773804732062e+01,2.500456503478847736e+01,2.500275716736016918e+01,2.500163136560358268e+01,2.500094757981083404e+01,2.500054142455491402e+01,2.500030496600018282e+01,2.500016977568872534e+01,2.500009374555834185e+01,2.500005162407617121e+01,2.500002860685976458e+01,2.500001618607584319e+01,2.500000955676432568e+01,2.500000603717327508e+01,2.500000411497061137e+01,2.500000297944069416e+01,2.500000225522440189e+01,2.500000176315621658e+01,2.500000141110850649e+01,2.500000114809446572e+01,2.500000094402916062e+01,2.500000078015880334e+01,2.500000064422467361e+01,2.500000052787433447e+01,2.500000042520908750e+01,2.500000033193708759e+01,2.500000024486847039e+01,2.500000016161308380e+01,2.500000008040410648e+01,2.500000000000003908e+01
2.506825923937448408e+01,2.506443206821458247e+01,2.505749057766124110e+01,2.504861599694233831e+01,2.503909710516246179e+01,2.503001764031057164e+01,2.502209052629310904e+01,2.501564283180202253e+01,2.501069750028682392e+01,2.500708850362624602e+01,2.500456503476350889e+01,2.500286506473732473e+01,2.500175669985176441e+01,2.500105467712916152e+01,2.500062135348261805e+01,2.500036000279724391e+01,2.500020562882345487e+01,2.500011615090517481e+01,2.500006517219296143e+01,2.500003658040746402e+01,2.500002077325452987e+01,2.500001214699733154e+01,2.500000748743048717e+01,2.500000496095125158e+01,2.500000351222068673e+01,2.500000261488872866e+01,2.500000202020864037e+01,2.500000160375562430e+01,2.500000129854323561e+01,2.500000106601141070e+01,2.500000088264675924e+01,2.500000073338140893e+01,2.500000060813327707e+01,2.500000049989555251e+01,2.500000040363557119e+01,2.500000031564117364e+01,2.500000023312305331e+01,2.500000015397505493e+01,2.500000007663359014e+01,2.500000000000000000e+01
2.503652817317900414e+01,2.503460225292183949e+01,2.503108522059578078e+01,2.502654012662152994e+01,2.502159695737491418e+01,2.501680543633925069e+01,2.501254801424303054e+01,2.500902108118938827e+01,2.500626509706262723e+01,2.500421617032130328e+01,2.500275716730695308e+01,2.500175669982322901e+01,2.500109313155635959e+01,2.500066585900215443e+01,2.500039793395052001e+01,2.500023388854899764e+01,2.500013558947495085e+01,2.500007782913480270e+01,2.500004448984439520e+01,2.500002555797184201e+01,2.500001496640386733e+01,2.500000911743645915e+01,2.500000590850028459e+01,2.500000409976619054e+01,2.500000300539767295e+01,2.500000229552709996e+01,2.500000180756543600e+01,2.500000145580951383e+01,2.500000119192591086e+01,2.500000098698612305e+01,2.500000082276486424e+01,2.500000068725686475e+01,2.500000057223842376e+01,2.500000047187887731e+01,2.500000038191901908e+01,2.500000029917299926e+01,2.500000022122094023e+01,2.500000014622157707e+01,2.500000007280252845e+01,2.500000000000003908e+01
2.501933785065479299e+01,2.501837496604349909e+01,2.501660622998668160e+01,2.501429909012535546e+01,2.501175926052128418e+01,2.500926199553239115e+01,2.500700790581231914e+01,2.500510921554445076e+01,2.500359993067015907e+01,2.500245832770151821e+01,2.500163136551958232e+01,2.500105467707002660e+01,2.500066585897167215e+01,2.500041148859958184e+01,2.500024951964178754e+01,2.500014887651129314e+01,2.500008771025253296e+01,2.500005127877983924e+01,2.500002997599766275e+01,2.500001772760419527e+01,2.500001079108815105e+01,2.500000690720920460e+01,2.500000471763394572e+01,2.500000341320426855e+01,2.500000258105074380e+01,2.500000201752800066e+01,2.500000161670951115e+01,2.500000131975140860e+01,2.500000109193747377e+01,2.500000091168713467e+01,2.500000076496262835e+01,2.500000064226209062e+01,2.500000053692341595e+01,2.500000044412769640e+01,2.500000036029534556e+01,2.500000028271119135e+01,2.500000020929081046e+01,2.500000013843627755e+01,2.500000006895218618e+01,2.500000000000000000e+01
2.501013605344258295e+01,2.500965763004345277e+01,2.500877431495273484e+01,2.500761271185046297e+01,2.500632021904977620e+01,2.500503315724096964e+01,2.500385485544226327e+01,2.500284717530858813e+01,2.500203344008874495e+01,2.500140798999268199e+01,2.500094757969570836e+01,2.500062135339296887e+01,2.500039793388978993e+01,2.500024951961159303e+01,2.500015360484289317e+01,2.500009314388416470e+01,2.500005588560714287e+01,2.500003339564299054e+01,2.500002007446157748e+01,2.500001231845461902e+01,2.500000786753172477e+01,2.500000532405635312e+01,2.500000381630608715e+01,2.500000286413527562e+01,2.500000222594537647e+01,2.500000177637641841e+01,2.500000144634988075e+01,2.500000119548011313e+01,2.500000099888785954e+01,2.500000084053235483e+01,2.500000070965040777e+01,2.500000059876012415e+01,2.500000050249379058e+01,2.500000041689186503e+01,2.500000033896350615e+01,2.500000026640901751e+01,2.500000019744436486e+01,2.500000013069221438e+01,2.500000006511874773e+01,2.500000000000000711e+01
2.500526421171837299e+01,2.500502791831337746e+01,2.500458969593328717e+01,2.500400927145667396e+01,2.500335729551335362e+01,2.500270064338806364e+01,2.500209173669350804e+01,2.500156374785781566e+01,2.500113114414360282e+01,2.500079364223209666e+01,2.500054142441065608e+01,2.500036000267929381e+01,2.500023388846027217e+01,2.500014887645310679e+01,2.500009314385606274e+01,2.500005751895398021e+01,2.500003526635255113e+01,2.500002165659066478e+01,2.500001349135794371e+01,2.500000867445945829e+01,2.500000586096777155e+01,2.500000418427478621e+01,2.500000312758388787e+01,2.500000242245963378e+01,2.500000192827643986e+01,2.500000156747413627e+01,2.500000129481463773e+01,2.500000108253273723e+01,2.500000091280622883e+01,2.500000077373566754e+01,2.500000065709379626e+01,2.500000055701156398e+01,2.500000046918303553e+01,2.500000039036987687e+01,2.500000031808590961e+01,2.500000025039391005e+01,2.500000018577575034e+01,2.500000012305151742e+01,2.500000006133307906e+01,2.500000000000000000e+01
2.500271086886862903e+01,2.500259483611437616e+01,2.500237879455460899e+01,2.500209082428455432e+01,2.500176460544259172e+01,2.500143267140375158e+01,2.500112127675483364e+01,2.500084782299351716e+01,2.500062074808375812e+01,2.500044111686800719e+01,2.500030496583070416e+01,2.500020562868105500e+01,2.500013558936202784e+01,2.500008771016996434e+01,2.500005588555435665e+01,2.500003526632762885e+01,2.500002221570035132e+01,2.500001413005107764e+01,2.500000921487963623e+01,2.500000626662587777e+01,2.500000448243215345e+01,2.500000335117146477e+01,2.500000259471808306e+01,2.500000206454205909e+01,2.500000167794958728e+01,2.500000138646831971e+01,2.500000116027699804e+01,2.500000098022114159e+01,2.500000083351990554e+01,2.500000071135138313e+01,2.500000060743802877e+01,2.500000051718815541e+01,2.500000043715897746e+01,2.500000036471218934e+01,2.500000029778994914e+01,2.500000023476808053e+01,2.500000017436153499e+01,2.500000011556517165e+01,2.500000005762069222e+01,2.500000000000003553e+01
2.500138521299255601e+01,2.500132855178370050e+01,2.500122268278712312e+01,2.500108076203821383e+01,2.500091876354307630e+01,2.500075239557474660e+01,2.500059466157022570e+01,2.500045452667032819e+01,2.500033670792147689e+01,2.500024229271188503e+01,2.500016977549928399e+01,2.500011615074338778e+01,2.500007782900248188e+01,2.500005127867743937e+01,2.500003339556987569e+01,2.500002165654492359e+01,2.500001413002986794e+01,2.500000940519578663e+01,2.500000648588360264e+01,2.500000467785948643e+01,2.500000351463802417e+01,2.500000272982844152e+01,2.500000217671471603e+01,2.500000177207941476e+01,2.500000146652955380e+01,2.500000122940798875e+01,2.500000104090110042e+01,2.500000088773339613e+01,2.500000076071885147e+01,2.500000065331371601e+01,2.500000056073173837e+01,2.500000047938664949e+01,2.500000040653242550e+01,2.500000034002622584e+01,2.500000027817082682e+01,2.500000021961029617e+01,2.500000016326181296e+01,2.500000010827357855e+01,2.500000005400183412e+01,2.500000000000003908e+01
2.500070298397353952e+01,2.500067546363089832e+01,2.500062388069827435e+01,2.500055437773788114e+01,2.500047449453827753e+01,2.500039176406401964e+01,2.500031256389849688e+01,2.500024144321266917e+01,2.500018095736007595e+01,2.500013189823120641e+01,2.500009374535485307e+01,2.500006517201741474e+01,2.500004448969795945e+01,2.500002997588051556e+01,2.500002007437291240e+01,2.500001349129571793e+01,2.500000921484116034e+01,2.500000648586572538e+01,2.500000474603252698e+01,2.500000360120008480e+01,2.500000281630083521e+01,2.500000225682674326e+01,2.500000184426204086e+01,2.500000153101377975e+01,2.500000128707113944e+01,2.500000109280205862e+01,2.500000093493050102e+01,2.500000080420607773e+01,2.500000069400610059e+01,2.500000059947002740e+01,2.500000051694821579e+01,2.500000044364219676e+01,2.500000037736533542e+01,2.500000031638133891e+01,2.500000025929470482e+01,2.500000020497750697e+01,2.500000015252114238e+01,2.500000010120717064e+01,2.500000005049196616e+01,2.500000000000000000e+01
2.500035476670126755e+01,2.500034146918128997e+01,2.500031647382318312e+01,2.500028263873569756e+01,2.500024350644363480e+01,2.500020266691369386e+01,2.500016322095404675e+01,2.500012744708522305e+01,2.500009669601748641e+01,2.500007147162010668e+01,2.500005162386477053e+01,2.500003658022384556e+01,2.500002555781660973e+01,2.500001772747732431e+01,2.500001231835495830e+01,2.500000867438474472e+01,2.500000626657323721e+01,2.500000467782530933e+01,2.500000360118290033e+01,2.500000284608432111e+01,2.500000229861066359e+01,2.500000188972718362e+01,2.500000157632079834e+01,2.500000133056124341e+01,2.500000113390297329e+01,2.500000097361879625e+01,2.500000084073636586e+01,2.500000072877275414e+01,2.500000063293574826e+01,2.500000054960781526e+01,2.500000047600387632e+01,2.500000040994068939e+01,2.500000034967890272e+01,2.500000029381415700e+01,2.500000024120203435e+01,2.500000019090718695e+01,2.500000014217006949e+01,2.500000009438730686e+01,2.500000004710193835e+01,2.500000000000004619e+01
2.500017840226369259e+01,2.500017200902992798e+01,2.500015996054559864e+01,2.500014358214595589e+01,2.500012453097137666e+01,2.500010450799938511e+01,2.500008500915808085e+01,2.500006716289348674e+01,2.500005166900795928e+01,2.500003882491476759e+01,2.500002860664669413e+01,2.500002077306849912e+01,2.500001496624496156e+01,2.500001079095612866e+01,2.500000786742470638e+01,2.500000586088281196e+01,2.500000448236491835e+01,2.500000351458693615e+01,2.500000281626601151e+01,2.500000229859292133e+01,2.500000190525087262e+01,2.500000159970840485e+01,2.500000135764030418e+01,2.500000116242255288e+01,2.500000100240987422e+01,2.500000086925389553e+01,2.500000075683923129e+01,2.500000066059526205e+01,2.500000057704074763e+01,2.500000050347617986e+01,2.500000043777376746e+01,2.500000037822966448e+01,2.500000032346112633e+01,2.500000027233387101e+01,2.500000022391126109e+01,2.500000017741980685e+01,2.500000013222671313e+01,2.500000008782718197e+01,2.500000004383872110e+01,2.500000000000000000e+01
2.500008972485695580e+01,2.500008666581606320e+01,2.500008088722999133e+01,2.500007300160823220e+01,2.500006378084770731e+01,2.500005402649806996e+01,2.500004445517220120e+01,2.500003562036751603e+01,2.500002787848755403e+01,2.500002139661212297e+01,2.500001618586677665e+01,2.500001214681399730e+01,2.500000911727811470e+01,2.500000690707455320e+01,2.500000532394168218e+01,2.500000418417625170e+01,2.500000335108765981e+01,2.500000272975960414e+01,2.500000225677389309e+01,2.500000188969136872e+01,2.500000159969040325e+01,2.500000136682748675e+01,2.500000117702972346e+01,2.500000102017291681e+01,2.500000088883657767e+01,2.500000077748399008e+01,2.500000068191304692e+01,2.500000059888219539e+01,2.500000052585171062e+01,2.500000046080188199e+01,2.500000040210408514e+01,2.500000034842770802e+01,2.500000029867372575e+01,2.500000025192699127e+01,2.500000020742222873e+01,2.500000016452123575e+01,2.500000012269841321e+01,2.500000008153283204e+01,2.500000004070554027e+01,2.500000000000000711e+01
2.500004544136891838e+01,2.500004398442558085e+01,2.500004122629552938e+01,2.500003744912121917e+01,2.500003301092942110e+01,2.500002828739662064e+01,2.500002361962951269e+01,2.500001927695383586e+01,2.500001543785717573e+01,2.500001219262201957e+01,2.500000955656355828e+01,2.500000748725250332e+01,2.500000590834293845e+01,2.500000471749243403e+01,2.500000381617824274e+01,2.500000312746892206e+01,2.500000259461660690e+01,2.500000217662793744e+01,2.500000184419135252e+01,2.500000157626734065e+01,2.500000135760466691e+01,2.500000117701211266e+01,2.500000102616827391e+01,2.500000089880144571e+01,2.500000079012062670e+01,2.500000069641668077e+01,2.500000061477989632e+01,2.500000054289808560e+01,2.500000047891051480e+01,2.500000042130147904e+01,2.500000036882206089e+01,2.500000032043213238e+01,2.500000027525803858e+01,2.500000023256188797e+01,2.500000019171934795e+01,2.500000015220492600e+01,2.500000011358319085e+01,2.500000007550418601e+01,2.500000003770273338e+01,2.500000000000000000e+01
2.500002346892247829e+01,2.500002277809342388e+01,2.500002146771726430e+01,2.500001966732196124e+01,2.500001754217131733e+01,2.500001526721960232e+01,2.500001300389514114e+01,2.500001088232426838e+01,2.500000898953936002e+01,2.500000737125492734e+01,2.500000603698052259e+01,2.500000496077305101e+01,2.500000409960023617e+01,2.500000341304923168e+01,2.500000286399126281e+01,2.500000242232757230e+01,2.500000206442331674e+01,2.500000177197557250e+01,2.500000153092630484e+01,2.500000133049116613e+01,2.500000116237045233e+01,2.500000102013887471e+01,2.500000089878495402e+01,2.500000079436661693e+01,2.500000070375469363e+01,2.500000062444172855e+01,2.500000055439863544e+01,2.500000049196693297e+01,2.500000043577770015e+01,2.500000038468993324e+01,2.500000033774380626e+01,2.500000029412532143e+01,2.500000025313978469e+01,2.500000021419246465e+01,2.500000017677458430e+01,2.500000014045424734e+01,2.500000010487148572e+01,2.500000006973600364e+01,2.500000003482805511e+01,2.500000000000000355e+01
2.500001263051970923e+01,2.500001230422541099e+01,2.500001168416978459e+01,2.500001082954827325e+01,2.500000981601471750e+01,2.500000872388853068e+01,2.500000762858002190e+01,2.500000659174412831e+01,2.500000565272191366e+01,2.500000482626523635e+01,2.500000411477300943e+01,2.500000351203193460e+01,2.500000300521764629e+01,2.500000258088008209e+01,2.500000222578526277e+01,2.500000192812832722e+01,2.500000167781515614e+01,2.500000146641042420e+01,2.500000128696867918e+01,2.500000113381810962e+01,2.500000100234307254e+01,2.500000088878783444e+01,2.500000079008936993e+01,2.500000070373982552e+01,2.500000062767535525e+01,2.500000056018721395e+01,2.500000049985124662e+01,2.500000044547173772e+01,2.500000039603737889e+01,2.500000035068656956e+01,2.500000030868008594e+01,2.500000026937999564e+01,2.500000023223361723e+01,2.500000019676172514e+01,2.500000016255011914e+01,2.500000012924438764e+01,2.500000009654737454e+01,2.500000006421887733e+01,2.500000003207699706e+01,2.500000000000000711e+01
2.500000730362515355e+01,2.500000714915805133e+01,2.500000685493624886e+01,2.500000644768223168e+01,2.500000596122948693e+01,2.500000543015171672e+01,2.500000488467839688e+01,2.500000435160395895e+01,2.500000385038861594e+01,2.500000339137969974e+01,2.500000297923108405e+01,2.500000261468618490e+01,2.500000229533257468e+01,2.500000201734284744e+01,2.500000177620220398e+01,2.500000156731244516e+01,2.500000138632083235e+01,2.500000122927619728e+01,2.500000109268712123e+01,2.500000097352154071e+01,2.500000086917461672e+01,2.500000077742269866e+01,2.500000069637271594e+01,2.500000062441397120e+01,2.500000056017421812e+01,2.500000050248105765e+01,2.500000045032896878e+01,2.500000040285173952e+01,2.500000035929939912e+01,2.500000031901923592e+01,2.500000028144064501e+01,2.500000024606300997e+01,2.500000021244635917e+01,2.500000018020454107e+01,2.500000014900063405e+01,2.500000011854408655e+01,2.500000008859004907e+01,2.500000005893998534e+01,2.500000002944346278e+01,2.500000000000001421e+01
2.500000464797278710e+01,2.500000457059496384e+01,2.500000442208382978e+01,2.500000421388013550e+01,2.500000396068631403e+01,2.500000367799266598e+01,2.500000338012303303e+01,2.500000308009886396e+01,2.500000278833339706e+01,2.500000251185890932e+01,2.500000225500252782e+01,2.500000201999382909e+01,2.500000180735904465e+01,2.500000161651308161e+01,2.500000144616496556e+01,2.500000129464281073e+01,2.500000116011978690e+01,2.500000104075985163e+01,2.500000093480618801e+01,2.500000084062963168e+01,2.500000075675024647e+01,2.500000068184172974e+01,2.500000061472559310e+01,2.500000055436023061e+01,2.500000049982735462e+01,2.500000045031795537e+01,2.500000040511850941e+01,2.500000036359864808e+01,2.500000032520001980e+01,2.500000028942676522e+01,2.500000025583749519e+01,2.500000022403872890e+01,2.500000019368000892e+01,2.500000016445017792e+01,2.500000013607522931e+01,2.500000010831725561e+01,2.500000008097481086e+01,2.500000005388387336e+01,2.500000002692000223e+01,2.500000000000001066e+01
2.500000320559756162e+01,2.500000316289506586e+01,2.500000308034104535e+01,2.500000296321426774e+01,2.500000281844002714e+01,2.500000265361650165e+01,2.500000247620326377e+01,2.500000229316335165e+01,2.500000211044016751e+01,2.500000193260530423e+01,2.500000176292542520e+01,2.500000160353250678e+01,2.500000145559547704e+01,2.500000131954794114e+01,2.500000119528874265e+01,2.500000108235487417e+01,2.500000098005807558e+01,2.500000088758631378e+01,2.500000080407572511e+01,2.500000072865967482e+01,2.500000066049956260e+01,2.500000059880364489e+01,2.500000054283605522e+01,2.500000049192035689e+01,2.500000044543925881e+01,2.500000040283189406e+01,2.500000036358967392e+01,2.500000032725194998e+01,2.500000029340160523e+01,2.500000026166076950e+01,2.500000023168730579e+01,2.500000020317158089e+01,2.500000017583409573e+01,2.500000014942421345e+01,2.500000012371918956e+01,2.500000009852443839e+01,2.500000007367422228e+01,2.500000004903311179e+01,2.500000002449812442e+01,2.500000000000000000e+01
2.500000234222620321e+01,2.500000231654866667e+01,2.500000226662196212e+01,2.500000219511813526e+01,2.500000210561259451e+01,2.500000200216305402e+01,2.500000188892944308e+01,2.500000176991073531e+01,2.500000164868660946e+01,2.500000152823237443e+01,2.500000141087385330e+01,2.500000129831692774e+01,2.500000119170922730e+01,2.500000109173187823e+01,2.500000099869465231e+01,2.500000091262666047e+01,2.500000083335510581e+01,2.500000076056974407e+01,2.500000069387330015e+01,2.500000063281967400e+01,2.500000057694132138e+01,2.500000052576885068e+01,2.500000047884350707e+01,2.500000043572554631e+01,2.500000039599878932e+01,2.500000035927300246e+01,2.500000032518421378e+01,2.500000029339462770e+01,2.500000026359149885e+01,2.500000023548622252e+01,2.500000020881294915e+01,2.500000018332767837e+01,2.500000015880753779e+01,2.500000013505044194e+01,2.500000011187558258e+01,2.500000008912376970e+01,2.500000006665886332e+01,2.500000004436896006e+01,2.500000002216865980e+01,2.500000000000000000e+01
