,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
10,5.056913179033921e-35,2.3759596569010973e-33,1.119226971937309e-31,5.170283305206187e-30,2.3357763153357e-28,1.02849972143191e-26,4.395401122896034e-25,1.813303676222883e-23,7.170576869038742e-22,2.692274127217206e-20,9.471025173292198e-19,3.0615548678420486e-17,8.822534384670073e-16,2.1524219971177455e-14,4.017031875020989e-13,4.403157576596501e-12,8.182300821348479e-13,8.902846033764041e-14,6.3133992026928995e-15,3.6416711879006805e-16,1.8641466023942673e-17,8.828271722155418e-19,3.9577956340241836e-20,1.703273153296461e-21,7.101407622816287e-23,2.8865781793620026e-24,1.1491708713807324e-25,4.496023436181576e-27,1.7332078035728387e-28,6.596929878667302e-30,2.4832194841411235e-31,9.256569684055815e-33,3.4207785673129574e-34,1.2544088948665217e-35,4.56803822276507e-37,1.6530431752504206e-38,5.947708276307315e-40,2.128826441334027e-41,7.583031238027572e-43,2.689190150098013e-44,9.497759706346536e-46,3.3417235741150307e-47,1.1716134644291714e-48,4.094167213366602e-50,1.426316541657912e-51,5.079507803741728e-53
11,2.6548599049990822e-33,1.3133424145009086e-31,6.52565048020737e-30,3.1893181812991913e-28,1.52955378168744e-26,7.1771503776159245e-25,3.2829120858429014e-23,1.456908540908525e-21,6.234041943538672e-20,2.550411338769351e-18,9.8582542836377e-17,3.5376933892413228e-15,1.14641787027286e-13,3.197602048082688e-12,6.971639858330817e-11,9.18315546732916e-10,1.4229120403049665e-10,1.3273322361664937e-11,8.745331401557583e-13,4.814418324960301e-14,2.3806583323584174e-15,1.096312632300967e-16,4.7989179426007884e-18,2.0222373847092566e-19,8.272771447343e-21,3.3048001132800086e-22,1.2946774529759783e-23,4.989810429225362e-25,1.8966057084301912e-26,7.123239539752103e-28,2.647621610916647e-29,9.751193070371186e-31,3.562322895536325e-32,1.2919881699003744e-33,4.6553354490842507e-35,1.6675588942256995e-36,5.941303157328854e-38,2.1064639281014243e-39,7.434877744160964e-41,2.6133366495432044e-42,9.15070950922236e-44,3.192808762787966e-45,1.1103439896964187e-46,3.849508162871479e-48,1.3307914205369232e-49,4.689908225866434e-51
12,1.1741117917319893e-31,6.1322905884574854e-30,3.223747602855194e-28,1.6726109575804656e-26,8.548276486142237e-25,4.29306765481623e-23,2.1122360708400295e-21,1.014142929751181e-19,4.726976871005584e-18,2.123822008001363e-16,9.106138855957925e-15,3.670311952865663e-13,1.3575767174229032e-11,4.415824360602556e-10,1.1566651455594435e-08,1.909891740208606e-07,2.3665287769191065e-08,1.8399958814323326e-09,1.1005797617727544e-10,5.691577795581362e-12,2.687463677789573e-13,1.1926254692960344e-14,5.059541920220511e-16,2.0743215095680076e-17,8.279124688255958e-19,3.2336311325847244e-20,1.2406463301203499e-21,4.689281616661434e-23,1.7499773676225483e-24,6.45937118592334e-26,2.3615318417119964e-27,8.561388833391297e-29,3.080745399286127e-30,1.1012225916498056e-31,3.9128660397626364e-33,1.3828184185745207e-34,4.8629565297835446e-36,1.7024983783479726e-37,5.935897076395508e-39,2.0617772116098843e-40,7.136388494192204e-42,2.4621135961170523e-43,8.468956703390961e-45,2.9049117658646586e-46,9.938082242818348e-48,3.456624277274919e-49
13,4.11307731691547e-30,2.275073586181295e-28,1.2697650969848618e-26,7.021091748390834e-25,3.840787353989047e-23,2.0749251161231304e-21,1.1045215759761301e-19,5.776512795374384e-18,2.9565360081299963e-16,1.472968727676346e-14,7.088429852716788e-13,3.256771430075701e-11,1.401688358662746e-09,5.4597084525644926e-08,1.7871549520439624e-06,3.948842534512796e-05,3.6666404959510467e-06,2.2837608952306086e-07,1.189933225638127e-08,5.592764648988633e-10,2.4568271945491327e-11,1.028790491985809e-12,4.1567464158818364e-14,1.6335677630229006e-15,6.27917618375152e-17,2.3703228502497058e-18,8.81387101240612e-20,3.2358635324060876e-21,1.175088805437875e-22,4.2270928419822234e-24,1.5080578452611823e-25,5.34100333951194e-27,1.8793563666526804e-28,6.574668831714288e-30,2.2880708856329473e-31,7.925236184682908e-33,2.733309853344282e-34,9.389918421639915e-36,3.2142018087424284e-37,1.0965990006236516e-38,3.7298942369809514e-40,1.2650784360432267e-41,4.279553141012835e-43,1.4441693853954823e-44,4.862408450654097e-46,1.6604548596590157e-47
14,1.018096108287679e-28,5.9845644647091264e-27,3.559952536476106e-25,2.1071824391609357e-23,1.2401228922885657e-21,7.249475564828243e-20,4.204185279402686e-18,2.41476096184206e-16,1.3706217081105104e-14,7.664175803544439e-13,4.2029878602099084e-11,2.244810775992275e-09,1.1542796442134805e-07,5.591872919251876e-06,0.00024297049065396254,0.00804608300712037,0.0004995755587295506,2.3469224205828123e-05,9.82896630547999e-07,3.863469243991197e-08,1.4586522736578738e-09,5.355788047733965e-11,1.926744146733378e-12,6.824075225336802e-14,2.387329920403358e-15,8.268967367500679e-17,2.8406342307505085e-18,9.691219961225852e-20,3.286904676314119e-21,1.1091630355732725e-22,3.726394727310219e-24,1.247099650721989e-25,4.159353780560636e-27,1.383009385018369e-28,4.5860220717801955e-30,1.516966485613524e-31,5.00662872094324e-33,1.6490416091282912e-34,5.4213916534706976e-36,1.7793020259890808e-37,5.830518794118857e-39,1.9078121055520787e-40,6.234209812359367e-42,2.0346339663070147e-43,6.632714709146467e-45,2.1943780899049972e-46
15,1.3421389843182442e-27,8.415729301541486e-26,5.358783854855762e-24,3.412534821436629e-22,2.173347201794645e-20,1.3843060541700066e-18,8.81857941214908e-17,5.618823818235078e-15,3.5809320622740276e-13,2.282894579660965e-11,1.456033432940709e-09,9.292945988519851e-08,5.938001085496999e-06,0.00038032486241635103,0.024509463053522102,1.5721492151279584,0.050241729119969415,0.0015990162062571812,5.063406849091811e-05,1.6001290351494383e-06,5.051682716623339e-08,1.5939402447473173e-09,5.027542850860166e-11,1.5854051236952006e-12,4.9987170884530127e-14,1.5759147078957766e-15,4.9679595283045314e-17,1.5660499989824918e-18,4.9365505640386425e-20,1.5561021163024375e-21,4.905167433325116e-23,1.546231297173747e-24,4.8741940008472633e-26,1.5365303199580067e-27,4.8438558625707404e-29,1.5270542367484636e-30,4.8142875344555946e-32,1.5178358829952699e-33,4.785568917308023e-35,1.5088946017771978e-36,4.757746493799716e-38,1.500241448654765e-39,4.730846220774594e-41,1.4918824480491263e-42,4.704918240443154e-44,1.5068451340927222e-45
16,1.018096039214757e-28,5.984562708480038e-27,3.5599511766954603e-25,2.107181512765819e-23,1.2401223148958821e-21,7.249472208114593e-20,4.204183447857365e-18,2.4147600251092707e-16,1.3706212624770708e-14,7.66417385822824e-13,4.20298709868073e-11,2.2448105190033756e-09,1.1542795739908488e-07,5.591872768684316e-06,0.0002429704866475859,0.008046082900735312,0.0004995755545610282,2.3469224416276945e-05,9.828966816189544e-07,3.8634696878136636e-08,1.4586525510490029e-09,5.355789493143547e-11,1.926744813223528e-12,6.824078029037567e-14,2.3873310155136154e-15,8.268971377844895e-17,2.840635610882826e-18,9.691224394667486e-20,3.2869059782277722e-21,1.1091633674459705e-22,3.7263953479167664e-24,1.2470996499568402e-25,4.1593529428669636e-27,1.3830087815370312e-28,4.586018835169684e-30,1.5169649575140873e-31,5.006622030610257e-33,1.6490388273700028e-34,5.421380521463094e-36,1.7792977020648589e-37,5.830502402582114e-39,1.9078060218799504e-40,6.23418765934919e-42,2.034626036381863e-43,6.632686788234868e-45,2.194368464171312e-46
17,4.116014861326702e-30,2.2768540589225358e-28,1.270714682244588e-26,7.026037868134827e-25,3.8432900099559764e-23,2.076148963828623e-21,1.1050958519886115e-19,5.779071700640625e-18,2.957601803244591e-16,1.4733732213632994e-14,7.089766688710031e-13,3.257121399613958e-11,1.4017434310932976e-09,5.4596938491200986e-08,1.787155018678907e-06,3.948842444913926e-05,3.6666401789785124e-06,2.2837606912069194e-07,1.1898766560166507e-08,5.59208802484317e-10,2.4563199714906498e-11,1.028486124765907e-12,4.155149067526351e-14,1.6328021954960774e-15,6.275742030282838e-17,2.3688587791195507e-18,8.807878257489247e-20,3.2334917774834377e-21,1.1741766544478592e-22,4.223671600049639e-24,1.5068031331884696e-25,5.336495921601752e-27,1.8777684393044843e-28,6.569179880618544e-30,2.2862093164049835e-31,7.919046340758826e-33,2.7312952084510376e-34,9.383517786679697e-36,3.2122260352040326e-37,1.0960110333787718e-38,3.728230619699348e-40,1.2646429841149297e-41,4.2785658525898276e-43,1.444017076939679e-44,4.862561857940891e-46,1.660842435436715e-47
18,6.549656821972003e-32,3.5331238247342714e-30,1.921751748695656e-28,1.033965226592278e-26,5.493230132941571e-25,2.87549117836586e-23,1.4788706479055243e-21,7.44485518199925e-20,3.649843218484694e-18,1.730027060277182e-16,7.844449718273879e-15,3.3461431389576973e-13,1.305286968786874e-11,4.415357648605703e-10,1.1566650562792643e-08,1.909891692056608e-07,2.3665288088331775e-08,1.840189713184563e-09,1.148134095061335e-10,6.281838147890125e-12,3.147421104286962e-13,1.480120899086214e-14,6.634713244200753e-16,2.8643687735014085e-17,1.1997448274581806e-18,4.901451977624174e-20,1.9610576206401403e-21,7.708028526677001e-23,2.9837095372232997e-24,1.139706313371303e-25,4.302858679348249e-27,1.6077988614613808e-28,5.952569713095805e-30,2.185685000643233e-31,7.965856940661125e-33,2.883643388259174e-34,1.0374723420411876e-35,3.711638791789648e-37,1.3210197893615613e-38,4.679333586983181e-40,1.6502370860267956e-41,5.7960992047081566e-43,2.028043144448358e-44,7.071028205168425e-46,2.4572955854687993e-47,8.657403980902738e-49
19,7.444666111594178e-34,3.9474552280975343e-32,2.1102320288260304e-30,1.1147531743128244e-28,5.808001975288398e-27,2.977273069269269e-25,1.4968580879838164e-23,7.349830114517561e-22,3.5041069473446475e-20,1.608602118930158e-18,7.021203685608181e-17,2.8552387568076807e-15,1.0438398172626486e-13,3.1963859244150936e-12,6.971633163694043e-11,9.183155266422398e-10,1.4229133183182358e-10,1.3278460327601812e-11,9.65911651452371e-13,6.033506921015895e-14,3.3969226555019738e-15,1.7729181864114502e-16,8.732586809029139e-18,4.1088141013904386e-19,1.8627686523399815e-20,8.189154412970571e-22,3.508024659431034e-23,1.4698397741191587e-24,6.041778188255867e-26,2.442309781275134e-27,9.728417042652233e-29,3.824784181379581e-30,1.4862707112249174e-31,5.7151348853071255e-33,2.176858179206255e-34,8.22027123975716e-36,3.079797558069002e-37,1.1455778048427703e-38,4.232970128296659e-40,1.5545567519137002e-41,5.676837205081287e-43,2.0621545922654213e-44,7.454337281922096e-46,2.682329709311769e-47,9.610894800894848e-49,3.4896480325380504e-50
20,7.061313689255983e-36,3.694450986339159e-34,1.9488308991434394e-32,1.0150500393679715e-30,5.209484292515467e-29,2.627626209419056e-27,1.2981217435739146e-25,6.252678783679119e-24,2.9178470592113516e-22,1.3071387394828625e-20,5.543270161697625e-19,2.1749369324698727e-17,7.575759821979352e-16,2.150564082447109e-14,4.017017466857938e-13,4.40315750670806e-12,8.182329855534898e-13,8.910685670241672e-14,7.407396307101905e-15,5.203236955643238e-16,3.2529603777430585e-17,1.866226488799824e-18,1.0020433090080282e-19,5.103978477896418e-21,2.490226885423535e-22,1.1722100689027642e-23,5.353059973103983e-25,2.3817897558586735e-26,1.036110721163625e-27,4.4190138062244343e-29,1.8520868640202408e-30,7.642720216444256e-32,3.11019579041501e-33,1.2499086480768622e-34,4.966292626364866e-36,1.9529587734556224e-37,7.607578319617377e-39,2.9378550978887373e-40,1.1254926643827255e-41,4.28003224993167e-43,1.6165091739589093e-44,6.0666067437433755e-46,2.263280281893947e-47,8.39702244894258e-49,3.099312492207495e-50,1.1587913132267056e-51
21,5.970857920487805e-38,3.0895900892035203e-36,1.6120832400470415e-34,8.299733151616382e-33,4.207124297502966e-31,2.0938923675681065e-29,1.0195447579444113e-27,4.8332239147434285e-26,2.2157351827003203e-24,9.72735623926381e-23,4.028425083995203e-21,1.5351059075013733e-19,5.142715175747583e-18,1.3736014230411923e-16,2.244147275460147e-15,2.1081966409551742e-14,4.563713022563105e-15,5.680441107859869e-16,5.312993431810256e-17,4.146366076688316e-18,2.850669230720813e-19,1.7833923443205593e-20,1.0368738446405468e-21,5.684788068290341e-23,2.970209782343972e-24,1.4906209596485583e-25,7.229145784608049e-27,3.4042179080654744e-28,1.5624953012938092e-29,7.012031764225621e-31,3.084681471447312e-32,1.333068230585428e-33,5.669691918700044e-35,2.376866767879265e-36,9.83484493458824e-38,4.021139808993469e-39,1.6262504573810826e-40,6.51128027103498e-42,2.5830038528275824e-43,1.0159309085922686e-44,3.964165848205566e-46,1.5354227138670353e-47,5.906202200809345e-49,2.2572906179071637e-50,8.575259751170122e-52,3.2988407784856854e-53
22,4.660031715716682e-40,2.3885518562114265e-38,1.2347995879856202e-36,6.294789827530994e-35,3.157168989666079e-33,1.5534315471428467e-31,7.470045892651736e-30,3.492874679287269e-28,1.57686423699243e-26,6.802646124144625e-25,2.760147429846608e-23,1.0258334126881808e-21,3.3251011190918387e-20,8.439340143979621e-19,1.2258744797643387e-17,1.0086323751421786e-16,2.4896475398801227e-17,3.485528555377602e-18,3.62265338993726e-19,3.1100521100545304e-20,2.3323915632314792e-21,1.580448875720428e-22,9.892929925147035e-24,5.809441349350978e-25,3.2365429947440536e-26,1.7251666758303076e-27,8.855547808183407e-29,4.4001922666497174e-30,2.1252005585341366e-31,1.0010868061631732e-32,4.612180434105702e-34,2.083174550908276e-35,9.242630736062183e-37,4.0351174302445753e-38,1.7359819534504998e-39,7.369133571009805e-41,3.089966636166517e-42,1.281099283213722e-43,5.2562932790781423e-45,2.1358877422040456e-46,8.601568204697197e-48,3.435141918004095e-49,1.3611947634515852e-50,5.354535829555971e-52,2.0919559819886705e-53,8.273911413067535e-55
23,3.427137334790774e-42,1.7420164723000865e-40,8.933190974417425e-39,4.514824561285576e-37,2.243477540524408e-35,1.0928043777311057e-33,5.19748309326898e-32,2.4008884210980907e-30,1.069228482415463e-28,4.541652711801683e-27,1.809617067237399e-25,6.578707752850374e-24,2.071733256506857e-22,5.031427841811308e-21,6.583352476394128e-20,4.823943905339827e-19,1.3355725586306968e-19,2.0765534966440145e-20,2.3740776262666713e-21,2.223591977038323e-22,1.8065858741794686e-23,1.318241905505781e-24,8.839826303765436e-26,5.536026085153415e-27,3.276221193284032e-28,1.8485662329338678e-29,1.0013443929840037e-30,5.235971036443156e-32,2.6545855028290416e-33,1.3096533357063161e-34,6.306437930695527e-36,2.9715241185853243e-37,1.373013944690835e-38,6.232618998658646e-40,2.783917975646545e-41,1.225273086171518e-42,5.32017047690319e-44,2.2813780102717307e-45,9.670697637911063e-47,4.055756220402837e-48,1.68408994649042e-49,6.928363471492704e-51,2.82573595838701e-52,1.1431583843912434e-53,4.589633708370537e-55,1.864952896506412e-56
24,2.4070438366161626e-44,1.2143758393019654e-42,6.182915809033132e-41,3.100914279210056e-39,1.528162908912867e-37,7.376960934291461e-36,3.474078405895468e-34,1.5873352873004658e-32,6.9829130151727475e-31,2.924781550775695e-29,1.1464269666129836e-27,4.085595522770964e-26,1.253791262161704e-24,2.9285435997222805e-23,3.488656089699634e-22,2.3068853464993333e-21,7.0711495526491e-22,1.2084418516242142e-22,1.5069938941995253e-23,1.529154160658811e-24,1.3380172146442278e-25,1.0460814776664603e-26,7.482098400783238e-28,4.978121506969673e-29,3.1189274032523683e-30,1.8572750084203181e-31,1.058815302101389e-32,5.8121514012383695e-34,3.086388458607068e-35,1.591568416905829e-36,7.995525211097605e-38,3.923584192938279e-39,1.8850649743802232e-40,8.884425624990451e-42,4.114616563120521e-43,1.8752911419558639e-44,8.421909175460792e-46,3.73122655288987e-47,1.6324213797238317e-48,7.059027281161471e-50,3.019537964655734e-51,1.2785999896334516e-52,5.363052933124476e-54,2.229617226287968e-55,9.192433442146117e-57,3.834911311787285e-58
25,1.6294644067704926e-46,8.164974073458031e-45,4.130383069894543e-43,2.0571909448278862e-41,1.0062313201073522e-39,4.81791276092338e-38,2.2486659238339186e-36,1.01725313685438e-34,4.425201139579216e-33,1.8298954116531165e-31,7.065857910149208e-30,2.472689358119563e-28,7.411765315451813e-27,1.6714811999702867e-25,1.829011973838489e-24,1.1032482209853195e-23,3.7044854588177546e-24,6.899363554943966e-25,9.318448228148655e-26,1.0182642217505236e-26,9.546737965026996e-28,7.961707761601088e-29,6.050595078833975e-30,4.262380245248693e-31,2.8186807020401546e-32,1.7666597528119208e-33,1.057391048260547e-34,6.079916096445363e-36,3.3748389087841847e-37,1.815701729842894e-38,9.500062936230465e-40,4.847598845459569e-41,2.4181961190203526e-42,1.18173674008209e-43,5.667531153404711e-45,2.671722092148333e-46,1.2396814963626916e-47,5.668627195857162e-49,2.55718923347311e-50,1.1391547270394065e-51,5.015470314010413e-53,2.1841695789873343e-54,9.414792809363666e-56,4.0193919285922057e-57,1.700564728408622e-58,7.278997941063842e-60
