X	Y	11_Bott_L3	
1519913.6243743	5033101.055849	-9.63399887085	
1519964.1283659	5033113.6479083	-9.472820281982	
1520014.6323574	5033126.2399677	-9.317539215088	
1520065.1363489	5033138.832027	-9.170406341553	
1520115.6403405	5033151.4240864	-9.056446075439	
1520166.144332	5033164.0161457	-8.928966522217	
1520216.6483235	5033176.6082051	-8.812347412109	
1520267.1523151	5033189.2002644	-8.725463867188	
1520317.6563066	5033201.7923238	-8.625213623047	
1520368.1602981	5033214.3843831	-8.530086517334	
1520418.6642897	5033226.9764424	-8.439384460449	
1520469.1682812	5033239.5685018	-8.367164611816	
1520519.6722727	5033252.1605611	-8.288280487061	
1520570.1762643	5033264.7526205	-8.218742370605	
1520620.6802558	5033277.3446798	-8.157783508301	
1520671.1842473	5033289.9367392	-8.098514556885	
1520721.6882389	5033302.5287985	-8.048610687256	
1520772.1922304	5033315.1208579	-7.999557495117	
1520822.6962219	5033327.7129172	-7.947685241699	
1520873.2002135	5033340.3049766	-7.892082214355	
1520923.704205	5033352.8970359	-7.824886322021	
1520974.2081966	5033365.4890952	-7.746929168701	
1521024.7121881	5033378.0811546	-7.656711578369	
1521075.2161796	5033390.6732139	-7.551414489746	
1517097.0419644	5032349.2105593	-10.90145111084	
1517147.545956	5032361.8026186	-10.85617446899	
1517198.0499475	5032374.394678	-10.81429290771	
1517248.553939	5032386.9867373	-10.77836227417	
1517299.0579306	5032399.5787967	-10.77854537964	
1517349.5619221	5032412.170856	-10.76340103149	
1517400.0659136	5032424.7629154	-10.75886917114	
1517450.5699052	5032437.3549747	-10.76027679443	
1517501.0738967	5032449.947034	-10.78496551514	
1517551.5778882	5032462.5390934	-10.7798500061	
1517602.0818798	5032475.1311527	-10.77422714233	
1517652.5858713	5032487.7232121	-10.77096557617	
1517703.0898628	5032500.3152714	-10.80191421509	
1517753.5938544	5032512.9073308	-10.80773925781	
1517804.0978459	5032525.4993901	-10.81803894043	
1517854.6018375	5032538.0914495	-10.83192443848	
1517905.105829	5032550.6835088	-10.8731918335	
1517955.6098205	5032563.2755682	-10.89757537842	
1518006.1138121	5032575.8676275	-10.93176269531	
1518056.6178036	5032588.4596868	-10.97717666626	
1518107.1217951	5032601.0517462	-11.05620956421	
1518157.6257867	5032613.6438055	-11.11540985107	
1518208.1297782	5032626.2358649	-11.17316055298	
1518258.6337697	5032638.8279242	-11.22871398926	
1518309.1377613	5032651.4199836	-11.30490112305	
1518359.6417528	5032664.0120429	-11.35675430298	
1518410.1457443	5032676.6041023	-11.40715789795	
1518460.6497359	5032689.1961616	-11.47887802124	
1518511.1537274	5032701.7882209	-11.52409362793	
1518561.6577189	5032714.3802803	-11.55602264404	
1518612.1617105	5032726.9723396	-11.57604980469	
1518662.665702	5032739.564399	-11.61246490479	
1518713.1696935	5032752.1564583	-11.60377883911	
1518763.6736851	5032764.7485177	-11.57946777344	
1518814.1776766	5032777.340577	-11.54193878174	
1518864.6816682	5032789.9326364	-11.52735900879	
1518915.1856597	5032802.5246957	-11.47518157959	
1518965.6896512	5032815.1167551	-11.41934585571	
1519016.1936428	5032827.7088144	-11.36050033569	
1519066.6976343	5032840.3008737	-11.32620620728	
1519117.2016258	5032852.8929331	-11.2614402771	
1519167.7056174	5032865.4849924	-11.19638824463	
1519218.2096089	5032878.0770518	-11.1307220459	
1519268.7136004	5032890.6691111	-11.08772659302	
1519319.217592	5032903.2611705	-11.01445388794	
1519369.7215835	5032915.8532298	-10.93405914307	
1519420.225575	5032928.4452892	-10.84445953369	
1519470.7295666	5032941.0373485	-10.76832962036	
1519521.2335581	5032953.6294078	-10.62750244141	
1519571.7375496	5032966.2214672	-10.50141143799	
1519622.2415412	5032978.8135265	-10.36468887329	
1519672.7455327	5032991.4055859	-10.24333190918	
1519723.2495242	5033003.9976452	-10.09024047852	
1519773.7535158	5033016.5897046	-9.931816101074	
1519824.2575073	5033029.1817639	-9.794868469238	
1519874.7614989	5033041.7738233	-9.632503509521	
1519925.2654904	5033054.3658826	-9.47208404541	
1519975.7694819	5033066.957942	-9.316036224365	
1520026.2734735	5033079.5500013	-9.188659667969	
1520076.777465	5033092.1420606	-9.047191619873	
1520127.2814565	5033104.73412	-8.916255950928	
1520177.7854481	5033117.3261793	-8.796989440918	
1520228.2894396	5033129.9182387	-8.707851409912	
1520278.7934311	5033142.510298	-8.609783172607	
1520329.2974227	5033155.1023574	-8.51974105835	
1520379.8014142	5033167.6944167	-8.435478210449	
1520430.3054057	5033180.2864761	-8.368083953857	
1520480.8093973	5033192.8785354	-8.293392181396	
1520531.3133888	5033205.4705947	-8.212093353271	
1520581.8173803	5033218.0626541	-8.154430389404	
1520632.3213719	5033230.6547134	-8.108341217041	
1520682.8253634	5033243.2467728	-8.062217712402	
1520733.3293549	5033255.8388321	-8.019401550293	
1520783.8333465	5033268.4308915	-7.976303100586	
1520834.337338	5033281.0229508	-7.929836273193	
1520884.8413296	5033293.6150102	-7.875377655029	
1520935.3453211	5033306.2070695	-7.81169128418	
1520985.8493126	5033318.7991289	-7.736923217773	
1521036.3533042	5033331.3911882	-7.646251678467	
1521086.8572957	5033343.9832475	-7.544330596924	
1517108.6830805	5032302.5205929	-10.77919387817	
1517159.187072	5032315.1126522	-10.73154449463	
1517209.6910636	5032327.7047116	-10.68718719482	
1517260.1950551	5032340.2967709	-10.67002105713	
1517310.6990466	5032352.8888303	-10.63884735107	
1517361.2030382	5032365.4808896	-10.60890579224	
1517411.7070297	5032378.072949	-10.59928894043	
1517462.2110212	5032390.6650083	-10.6265335083	
1517512.7150128	5032403.2570677	-10.62697219849	
1517563.2190043	5032415.849127	-10.62334442139	
1517613.7229959	5032428.4411863	-10.61841964722	
1517664.2269874	5032441.0332457	-10.64585876465	
1517714.7309789	5032453.625305	-10.65050506592	
1517765.2349705	5032466.2173644	-10.66286468506	
1517815.738962	5032478.8094237	-10.68226242065	
1517866.2429535	5032491.4014831	-10.73178100586	
1517916.7469451	5032503.9935424	-10.75811767578	
1517967.2509366	5032516.5856018	-10.78861618042	
1518017.7549281	5032529.1776611	-10.84649276733	
1518068.2589197	5032541.7697205	-10.89079666138	
1518118.7629112	5032554.3617798	-10.94384384155	
1518169.2669027	5032566.9538391	-11.00277328491	
1518219.7708943	5032579.5458985	-11.08569717407	
1518270.2748858	5032592.1379578	-11.14121246338	
1518320.7788773	5032604.7300172	-11.19412231445	
1518371.2828689	5032617.3220765	-11.24891662598	
1518421.7868604	5032629.9141359	-11.31869506836	
1518472.2908519	5032642.5061952	-11.35834503174	
1518522.7948435	5032655.0982546	-11.39013671875	
1518573.298835	5032667.6903139	-11.41240310669	
1518623.8028266	5032680.2823732	-11.45333480835	
1518674.3068181	5032692.8744326	-11.4527130127	
1518724.8108096	5032705.4664919	-11.43853759766	
1518775.3148012	5032718.0585513	-11.41142654419	
1518825.8187927	5032730.6506106	-11.40343856812	
1518876.3227842	5032743.24267	-11.3589630127	
1518926.8267758	5032755.8347293	-11.31176757812	
1518977.3307673	5032768.4267887	-11.26363754272	
1519027.8347588	5032781.018848	-11.23770523071	
1519078.3387504	5032793.6109074	-11.18242263794	
1519128.8427419	5032806.2029667	-11.12309265137	
1519179.3467334	5032818.795026	-11.06090545654	
1519229.850725	5032831.3870854	-11.01834487915	
1519280.3547165	5032843.9791447	-10.95073699951	
1519330.858708	5032856.5712041	-10.87756729126	
1519381.3626996	5032869.1632634	-10.79681015015	
1519431.8666911	5032881.7553228	-10.70375061035	
1519482.3706826	5032894.3473821	-10.59938812256	
1519532.8746742	5032906.9394415	-10.48307037354	
1519583.3786657	5032919.5315008	-10.37717437744	
1519633.8826573	5032932.1235601	-10.23840332031	
1519684.3866488	5032944.7156195	-10.09097290039	
1519734.8906403	5032957.3076788	-9.937187194824	
1519785.3946319	5032969.8997382	-9.801517486572	
1519835.8986234	5032982.4917975	-9.641956329346	
1519886.4026149	5032995.0838569	-9.483264923096	
1519936.9066065	5033007.6759162	-9.32763671875	
1519987.410598	5033020.2679756	-9.196720123291	
1520037.9145895	5033032.8600349	-9.052509307861	
1520088.4185811	5033045.4520943	-8.917541503906	
1520138.9225726	5033058.0441536	-8.793739318848	
1520189.4265641	5033070.6362129	-8.699058532715	
1520239.9305557	5033083.2282723	-8.599391937256	
1520290.4345472	5033095.8203316	-8.510986328125	
1520340.9385387	5033108.412391	-8.431262969971	
1520391.4425303	5033121.0044503	-8.35315322876	
1520441.9465218	5033133.5965097	-8.28662109375	
1520492.4505133	5033146.188569	-8.22632598877	
1520542.9545049	5033158.7806284	-8.172035217285	
1520593.4584964	5033171.3726877	-8.126277923584	
1520643.962488	5033183.964747	-8.082458496094	
1520694.4664795	5033196.5568064	-8.043712615967	
1520744.970471	5033209.1488657	-8.006763458252	
1520795.4744626	5033221.7409251	-7.967742919922	
1520845.9784541	5033234.3329844	-7.924224853516	
1520896.4824456	5033246.9250438	-7.8733253479	
1520946.9864372	5033259.5171031	-7.809005737305	
1520997.4904287	5033272.1091625	-7.73628616333	
1521047.9944202	5033284.7012218	-7.650806427002	
1521098.4984118	5033297.2932812	-7.551364898682	
1517120.3241966	5032255.8306265	-10.67510223389	
1517170.8281881	5032268.4226859	-10.62520599365	
1517221.3321796	5032281.0147452	-10.58366394043	
1517271.8361712	5032293.6068045	-10.54246902466	
1517322.3401627	5032306.1988639	-10.50757598877	
1517372.8441542	5032318.7909232	-10.48093032837	
1517423.3481458	5032331.3829826	-10.48803329468	
1517473.8521373	5032343.9750419	-10.48117446899	
1517524.3561289	5032356.5671013	-10.4789390564	
1517574.8601204	5032369.1591606	-10.50397109985	
1517625.3641119	5032381.75122	-10.49993133545	
1517675.8681035	5032394.3432793	-10.49961471558	
1517726.372095	5032406.9353386	-10.50671386719	
1517776.8760865	5032419.527398	-10.55024719238	
1517827.3800781	5032432.1194573	-10.57579040527	
1517877.8840696	5032444.7115167	-10.60818099976	
1517928.3880611	5032457.303576	-10.64469909668	
1517978.8920527	5032469.8956354	-10.70448684692	
1518029.3960442	5032482.4876947	-10.74398422241	
1518079.9000357	5032495.0797541	-10.78764343262	
1518130.4040273	5032507.6718134	-10.83706283569	
1518180.9080188	5032520.2638728	-10.91472625732	
1518231.4120103	5032532.8559321	-10.97999954224	
1518281.9160019	5032545.4479914	-11.03539276123	
1518332.4199934	5032558.0400508	-11.08614349365	
1518382.9239849	5032570.6321101	-11.15560913086	
1518433.4279765	5032583.2241695	-11.19510269165	
1518483.931968	5032595.8162288	-11.22735977173	
1518534.4359596	5032608.4082882	-11.25172805786	
1518584.9399511	5032621.0003475	-11.29545974731	
1518635.4439426	5032633.5924069	-11.30226516724	
1518685.9479342	5032646.1844662	-11.29844665527	
1518736.4519257	5032658.7765255	-11.28352737427	
1518786.9559172	5032671.3685849	-11.28503036499	
1518837.4599088	5032683.9606442	-11.25104141235	
1518887.9639003	5032696.5527036	-11.21356201172	
1518938.4678918	5032709.1447629	-11.19746780396	
1518988.9718834	5032721.7368223	-11.15635299683	
1519039.4758749	5032734.3288816	-11.11267089844	
1519089.9798664	5032746.920941	-11.06368637085	
1519140.483858	5032759.5130003	-11.0263671875	
1519190.9878495	5032772.1050597	-10.96460342407	
1519241.491841	5032784.697119	-10.88186645508	
1519291.9958326	5032797.2891783	-10.81137466431	
1519342.4998241	5032809.8812377	-10.75423049927	
1519393.0038156	5032822.473297	-10.66911697388	
1519443.5078072	5032835.0653564	-10.57374191284	
1519494.0117987	5032847.6574157	-10.46704483032	
1519544.5157903	5032860.2494751	-10.36889266968	
1519595.0197818	5032872.8415344	-10.23886871338	
1519645.5237733	5032885.4335938	-10.09884262085	
1519696.0277649	5032898.0256531	-9.951099395752	
1519746.5317564	5032910.6177124	-9.817863464355	
1519797.0357479	5032923.2097718	-9.66194152832	
1519847.5397395	5032935.8018311	-9.505840301514	
1519898.043731	5032948.3938905	-9.351680755615	
1519948.5477225	5032960.9859498	-9.218444824219	
1519999.0517141	5032973.5780092	-9.072731018066	
1520049.5557056	5032986.1700685	-8.934455871582	
1520100.0596971	5032998.7621279	-8.805725097656	
1520150.5636887	5033011.3541872	-8.70320892334	
1520201.0676802	5033023.9462466	-8.576442718506	
1520251.5716717	5033036.5383059	-8.487915039062	
1520302.0756633	5033049.1303652	-8.422492980957	
1520352.5796548	5033061.7224246	-8.353843688965	
1520403.0836463	5033074.3144839	-8.293594360352	
1520453.5876379	5033086.9065433	-8.240409851074	
1520504.0916294	5033099.4986026	-8.196094512939	
1520554.595621	5033112.090662	-8.150672912598	
1520605.0996125	5033124.6827213	-8.109451293945	
1520655.603604	5033137.2747807	-8.073322296143	
1520706.1075956	5033149.86684	-8.039264678955	
1520756.6115871	5033162.4588993	-8.006977081299	
1520807.1155786	5033175.0509587	-7.972381591797	
1520857.6195702	5033187.643018	-7.932445526123	
1520908.1235617	5033200.2350774	-7.879535675049	
1520958.6275532	5033212.8271367	-7.821197509766	
1521009.1315448	5033225.4191961	-7.75138092041	
1521059.6355363	5033238.0112554	-7.668357849121	
1521110.1395278	5033250.6033148	-7.562236785889	
1517131.9653126	5032209.1406601	-10.58770370483	
1517182.4693042	5032221.7327195	-10.53588485718	
1517232.9732957	5032234.3247788	-10.48687744141	
1517283.4772873	5032246.9168382	-10.44205856323	
1517333.9812788	5032259.5088975	-10.42043685913	
1517384.4852703	5032272.1009568	-10.38974761963	
1517434.9892619	5032284.6930162	-10.36764526367	
1517485.4932534	5032297.2850755	-10.35313796997	
1517535.9972449	5032309.8771349	-10.36916732788	
1517586.5012365	5032322.4691942	-10.36656570435	
1517637.005228	5032335.0612536	-10.36534118652	
1517687.5092195	5032347.6533129	-10.36772918701	
1517738.0132111	5032360.2453723	-10.40205764771	
1517788.5172026	5032372.8374316	-10.42278289795	
1517839.0211941	5032385.4294909	-10.45438766479	
1517889.5251857	5032398.0215503	-10.49493789673	
1517940.0291772	5032410.6136096	-10.56163406372	
1517990.5331687	5032423.205669	-10.60753631592	
1518041.0371603	5032435.7977283	-10.65829849243	
1518091.5411518	5032448.3897877	-10.70377731323	
1518142.0451433	5032460.981847	-10.76923370361	
1518192.5491349	5032473.5739064	-10.82106781006	
1518243.0531264	5032486.1659657	-10.87549591064	
1518293.557118	5032498.7580251	-10.9287147522	
1518344.0611095	5032511.3500844	-10.99837112427	
1518394.565101	5032523.9421437	-11.03931045532	
1518445.0690926	5032536.5342031	-11.07314682007	
1518495.5730841	5032549.1262624	-11.12460708618	
1518546.0770756	5032561.7183218	-11.14486312866	
1518596.5810672	5032574.3103811	-11.15783309937	
1518647.0850587	5032586.9024405	-11.1630821228	
1518697.5890502	5032599.4944998	-11.18468856812	
1518748.0930418	5032612.0865592	-11.1720199585	
1518798.5970333	5032624.6786185	-11.15155792236	
1518849.1010248	5032637.2706778	-11.12565994263	
1518899.6050164	5032649.8627372	-11.11616516113	
1518950.1090079	5032662.4547965	-11.08452987671	
1519000.6129994	5032675.0468559	-11.05024337769	
1519051.116991	5032687.6389152	-10.99965667725	
1519101.6209825	5032700.2309746	-10.96766281128	
1519152.124974	5032712.8230339	-10.91136169434	
1519202.6289656	5032725.4150933	-10.84729766846	
1519253.1329571	5032738.0071526	-10.77769088745	
1519303.6369487	5032750.599212	-10.72027206421	
1519354.1409402	5032763.1912713	-10.64027786255	
1519404.6449317	5032775.7833306	-10.5518951416	
1519455.1489233	5032788.37539	-10.45347213745	
1519505.6529148	5032800.9674493	-10.36262893677	
1519556.1569063	5032813.5595087	-10.24208831787	
1519606.6608979	5032826.151568	-10.11101913452	
1519657.1648894	5032838.7436274	-9.971126556396	
1519707.6688809	5032851.3356867	-9.842227935791	
1519758.1728725	5032863.9277461	-9.691287994385	
1519808.676864	5032876.5198054	-9.538879394531	
1519859.1808555	5032889.1118647	-9.402824401855	
1519909.6848471	5032901.7039241	-9.252861022949	
1519960.1888386	5032914.2959834	-9.107051849365	
1520010.6928301	5032926.8880428	-8.966960906982	
1520061.1968217	5032939.4801021	-8.819141387939	
1520111.7008132	5032952.0721615	-8.697940826416	
1520162.2048047	5032964.6642208	-8.589130401611	
1520212.7087963	5032977.2562802	-8.494216918945	
1520263.2127878	5032989.8483395	-8.423480987549	
1520313.7167794	5033002.4403989	-8.35440826416	
1520364.2207709	5033015.0324582	-8.29711151123	
1520414.7247624	5033027.6245175	-8.24983215332	
1520465.228754	5033040.2165769	-8.213146209717	
1520515.7327455	5033052.8086362	-8.175510406494	
1520566.236737	5033065.4006956	-8.140380859375	
1520616.7407286	5033077.9927549	-8.107749938965	
1520667.2447201	5033090.5848143	-8.075561523438	
1520717.7487116	5033103.1768736	-8.048137664795	
1520768.2527032	5033115.768933	-8.020496368408	
1520818.7566947	5033128.3609923	-7.989601135254	
1520869.2606862	5033140.9530516	-7.946514129639	
1520919.7646778	5033153.545111	-7.901020050049	
1520970.2686693	5033166.1371703	-7.845623016357	
1521020.7726608	5033178.7292297	-7.778244018555	
1521071.2766524	5033191.321289	-7.671062469482	
1521121.7806439	5033203.9133484	-7.571384429932	
1517143.6064287	5032162.4506937	-10.51370239258	
1517194.1104203	5032175.0427531	-10.45839691162	
1517244.6144118	5032187.6348124	-10.40587615967	
1517295.1184033	5032200.2268718	-10.37090682983	
1517345.6223949	5032212.8189311	-10.32945251465	
1517396.1263864	5032225.4109905	-10.2950630188	
1517446.6303779	5032238.0030498	-10.26765441895	
1517497.1343695	5032250.5951091	-10.26479721069	
1517547.638361	5032263.1871685	-10.25247573853	
1517598.1423525	5032275.7792278	-10.24775314331	
1517648.6463441	5032288.3712872	-10.24951934814	
1517699.1503356	5032300.9633465	-10.27621459961	
1517749.6543271	5032313.5554059	-10.29034805298	
1517800.1583187	5032326.1474652	-10.31525039673	
1517850.6623102	5032338.7395246	-10.35189056396	
1517901.1663017	5032351.3315839	-10.42434310913	
1517951.6702933	5032363.9236432	-10.47863006592	
1518002.1742848	5032376.5157026	-10.53385162354	
1518052.6782763	5032389.1077619	-10.60070037842	
1518103.1822679	5032401.6998213	-10.64947509766	
1518153.6862594	5032414.2918806	-10.69654846191	
1518204.190251	5032426.88394	-10.74275588989	
1518254.6942425	5032439.4759993	-10.80565643311	
1518305.198234	5032452.0680587	-10.85272216797	
1518355.7022256	5032464.660118	-10.89589691162	
1518406.2062171	5032477.2521774	-10.93227005005	
1518456.7102086	5032489.8442367	-10.98317337036	
1518507.2142002	5032502.436296	-11.00700759888	
1518557.7181917	5032515.0283554	-11.02509689331	
1518608.2221832	5032527.6204147	-11.03765869141	
1518658.7261748	5032540.2124741	-11.06560516357	
1518709.2301663	5032552.8045334	-11.06542205811	
1518759.7341578	5032565.3965928	-11.05882644653	
1518810.2381494	5032577.9886521	-11.04635620117	
1518860.7421409	5032590.5807115	-11.0447807312	
1518911.2461324	5032603.1727708	-11.01485443115	
1518961.750124	5032615.7648301	-10.98838043213	
1519012.2541155	5032628.3568895	-10.95616912842	
1519062.758107	5032640.9489488	-10.93003082275	
1519113.2620986	5032653.5410082	-10.88229370117	
1519163.7660901	5032666.1330675	-10.82522964478	
1519214.2700817	5032678.7251269	-10.75894927979	
1519264.7740732	5032691.3171862	-10.69920349121	
1519315.2780647	5032703.9092456	-10.62059402466	
1519365.7820563	5032716.5013049	-10.53601455688	
1519416.2860478	5032729.0933643	-10.46012496948	
1519466.7900393	5032741.6854236	-10.35866165161	
1519517.2940309	5032754.2774829	-10.24695205688	
1519567.7980224	5032766.8695423	-10.12517929077	
1519618.3020139	5032779.4616016	-10.01067733765	
1519668.8060055	5032792.053661	-9.871810913086	
1519719.309997	5032804.6457203	-9.72762298584	
1519769.8139885	5032817.2377797	-9.580478668213	
1519820.3179801	5032829.829839	-9.446044921875	
1519870.8219716	5032842.4218984	-9.298484802246	
1519921.3259631	5032855.0139577	-9.123008728027	
1519971.8299547	5032867.6060171	-8.983833312988	
1520022.3339462	5032880.1980764	-8.86100769043	
1520072.8379377	5032892.7901357	-8.735084533691	
1520123.3419293	5032905.3821951	-8.619384765625	
1520173.8459208	5032917.9742544	-8.516235351562	
1520224.3499124	5032930.5663138	-8.43575668335	
1520274.8539039	5032943.1583731	-8.360977172852	
1520325.3578954	5032955.7504325	-8.301136016846	
1520375.861887	5032968.3424918	-8.255210876465	
1520426.3658785	5032980.9345512	-8.223903656006	
1520476.86987	5032993.5266105	-8.194507598877	
1520527.3738616	5033006.1186698	-8.168449401855	
1520577.8778531	5033018.7107292	-8.143241882324	
1520628.3818446	5033031.3027885	-8.11498260498	
1520678.8858362	5033043.8948479	-8.09126663208	
1520729.3898277	5033056.4869072	-8.068862915039	
1520779.8938192	5033069.0789666	-8.038650512695	
1520830.3978108	5033081.6710259	-8.010326385498	
1520880.9018023	5033094.2630853	-7.975982666016	
1520931.4057938	5033106.8551446	-7.925662994385	
1520981.9097854	5033119.447204	-7.860565185547	
1521032.4137769	5033132.0392633	-7.791381835938	
1521082.9177684	5033144.6313226	-7.70735168457	
1521133.42176	5033157.223382	-7.608264923096	
1517155.2475448	5032115.7607273	-10.45720672607	
1517205.7515363	5032128.3527867	-10.39826202393	
1517256.2555279	5032140.944846	-10.35108566284	
1517306.7595194	5032153.5369054	-10.30076217651	
1517357.2635109	5032166.1289647	-10.25679779053	
1517407.7675025	5032178.7210241	-10.21942901611	
1517458.271494	5032191.3130834	-10.20093536377	
1517508.7754855	5032203.9051428	-10.1768989563	
1517559.2794771	5032216.4972021	-10.16079711914	
1517609.7834686	5032229.0892614	-10.1700668335	
1517660.2874601	5032241.6813208	-10.17306518555	
1517710.7914517	5032254.2733801	-10.18384170532	
1517761.2954432	5032266.8654395	-10.20413208008	
1517811.7994347	5032279.4574988	-10.25095367432	
1517862.3034263	5032292.0495582	-10.29401016235	
1517912.8074178	5032304.6416175	-10.34840393066	
1517963.3114094	5032317.2336769	-10.41092681885	
1518013.8154009	5032329.8257362	-10.48762512207	
1518064.3193924	5032342.4177955	-10.54748916626	
1518114.823384	5032355.0098549	-10.60123443604	
1518165.3273755	5032367.6019142	-10.6478767395	
1518215.831367	5032380.1939736	-10.69849777222	
1518266.3353586	5032392.7860329	-10.73654174805	
1518316.8393501	5032405.3780923	-10.77309799194	
1518367.3433416	5032417.9701516	-10.80834197998	
1518417.8473332	5032430.562211	-10.8581199646	
1518468.3513247	5032443.1542703	-10.88562393188	
1518518.8553162	5032455.7463297	-10.90810394287	
1518569.3593078	5032468.338389	-10.92623138428	
1518619.8632993	5032480.9304483	-10.95772171021	
1518670.3672908	5032493.5225077	-10.96712112427	
1518720.8712824	5032506.114567	-10.97204971313	
1518771.3752739	5032518.7066264	-10.96871948242	
1518821.8792654	5032531.2986857	-10.97549819946	
1518872.383257	5032543.8907451	-10.9624710083	
1518922.8872485	5032556.4828044	-10.94396209717	
1518973.3912401	5032569.0748638	-10.93039321899	
1519023.8952316	5032581.6669231	-10.89769744873	
1519074.3992231	5032594.2589824	-10.85664367676	
1519124.9032147	5032606.8510418	-10.80702590942	
1519175.4072062	5032619.4431011	-10.75987625122	
1519225.9111977	5032632.0351605	-10.69111633301	
1519276.4151893	5032644.6272198	-10.61346054077	
1519326.9191808	5032657.2192792	-10.52940368652	
1519377.4231723	5032669.8113385	-10.45412445068	
1519427.9271639	5032682.4033979	-10.35810852051	
1519478.4311554	5032694.9954572	-10.25371551514	
1519528.9351469	5032707.5875166	-10.14044952393	
1519579.4391385	5032720.1795759	-10.03350067139	
1519629.94313	5032732.7716352	-9.903652191162	
1519680.4471215	5032745.3636946	-9.767719268799	
1519730.9511131	5032757.9557539	-9.627574920654	
1519781.4551046	5032770.5478133	-9.465709686279	
1519831.9590961	5032783.1398726	-9.322311401367	
1519882.4630877	5032795.731932	-9.180656433105	
1519932.9670792	5032808.3239913	-9.042221069336	
1519983.4710708	5032820.9160507	-8.916595458984	
1520033.9750623	5032833.50811	-8.787963867188	
1520084.4790538	5032846.1001694	-8.667182922363	
1520134.9830454	5032858.6922287	-8.556499481201	
1520185.4870369	5032871.284288	-8.464752197266	
1520235.9910284	5032883.8763474	-8.380680084229	
1520286.49502	5032896.4684067	-8.312969207764	
1520336.9990115	5032909.0604661	-8.266952514648	
1520387.503003	5032921.6525254	-8.230400085449	
1520438.0069946	5032934.2445848	-8.205680847168	
1520488.5109861	5032946.8366441	-8.187984466553	
1520539.0149776	5032959.4287035	-8.170413970947	
1520589.5189692	5032972.0207628	-8.153049468994	
1520640.0229607	5032984.6128221	-8.135280609131	
1520690.5269522	5032997.2048815	-8.117347717285	
1520741.0309438	5033009.7969408	-8.089530944824	
1520791.5349353	5033022.3890002	-8.068237304688	
1520842.0389268	5033034.9810595	-8.042407989502	
1520892.5429184	5033047.5731189	-8.009819030762	
1520943.0469099	5033060.1651782	-7.957389831543	
1520993.5509015	5033072.7572376	-7.902839660645	
1521044.054893	5033085.3492969	-7.834030151367	
1521094.5588845	5033097.9413563	-7.749702453613	
1521145.0628761	5033110.5334156	-7.637969970703	
1517166.8886609	5032069.0707609	-10.42119598389	
1517217.3926524	5032081.6628203	-10.3595123291	
1517267.8966439	5032094.2548796	-10.30095291138	
1517318.4006355	5032106.846939	-10.24771881104	
1517368.904627	5032119.4389983	-10.20878601074	
1517419.4086185	5032132.0310577	-10.16923141479	
1517469.9126101	5032144.623117	-10.13608932495	
1517520.4166016	5032157.2151764	-10.10990142822	
1517570.9205931	5032169.8072357	-10.10353088379	
1517621.4245847	5032182.3992951	-10.09426879883	
1517671.9285762	5032194.9913544	-10.09986495972	
1517722.4325677	5032207.5834137	-10.11529922485	
1517772.9365593	5032220.1754731	-10.15241622925	
1517823.4405508	5032232.7675324	-10.18840408325	
1517873.9445424	5032245.3595918	-10.23693466187	
1517924.4485339	5032257.9516511	-10.29768371582	
1517974.9525254	5032270.5437105	-10.37658309937	
1518025.456517	5032283.1357698	-10.44705963135	
1518075.9605085	5032295.7278292	-10.51317214966	
1518126.4645	5032308.3198885	-10.57039642334	
1518176.9684916	5032320.9119479	-10.62333297729	
1518227.4724831	5032333.5040072	-10.65971755981	
1518277.9764746	5032346.0960665	-10.68950271606	
1518328.4804662	5032358.6881259	-10.71620941162	
1518378.9844577	5032371.2801852	-10.75421142578	
1518429.4884492	5032383.8722446	-10.78169631958	
1518479.9924408	5032396.4643039	-10.80754852295	
1518530.4964323	5032409.0563633	-10.84424591064	
1518581.0004238	5032421.6484226	-10.8635597229	
1518631.5044154	5032434.240482	-10.87883377075	
1518682.0084069	5032446.8325413	-10.8911819458	
1518732.5123984	5032459.4246006	-10.91228103638	
1518783.01639	5032472.01666	-10.91567230225	
1518833.5203815	5032484.6087193	-10.91306304932	
1518884.0243731	5032497.2007787	-10.90313339233	
1518934.5283646	5032509.792838	-10.89519500732	
1518985.0323561	5032522.3848974	-10.86930084229	
1519035.5363477	5032534.9769567	-10.83451461792	
1519086.0403392	5032547.5690161	-10.79053878784	
1519136.5443307	5032560.1610754	-10.74853515625	
1519187.0483223	5032572.7531348	-10.68688964844	
1519237.5523138	5032585.3451941	-10.61521148682	
1519288.0563053	5032597.9372534	-10.53365325928	
1519338.5602969	5032610.5293128	-10.45686721802	
1519389.0642884	5032623.1213721	-10.36289596558	
1519439.5682799	5032635.7134315	-10.26319503784	
1519490.0722715	5032648.3054908	-10.15678787231	
1519540.576263	5032660.8975502	-10.05669403076	
1519591.0802545	5032673.4896095	-9.908157348633	
1519641.5842461	5032686.0816689	-9.780113220215	
1519692.0882376	5032698.6737282	-9.647518157959	
1519742.5922291	5032711.2657875	-9.521911621094	
1519793.0962207	5032723.8578469	-9.383682250977	
1519843.6002122	5032736.4499062	-9.245594024658	
1519894.1042038	5032749.0419656	-9.116703033447	
1519944.6081953	5032761.6340249	-8.982627868652	
1519995.1121868	5032774.2260843	-8.853096008301	
1520045.6161784	5032786.8181436	-8.729496002197	
1520096.1201699	5032799.410203	-8.618545532227	
