,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
10,86.82566666666668,84.09088888888888,80.80222222222223,79.24866666666667,76.97166666666666,73.00477777777778,70.49466666666666,69.08444444444444,68.02822222222223,69.24733333333333,70.16255555555556,69.52422222222222,69.65522222222222,70.43511111111111,71.15088888888889,72.26211111111111,73.72144444444444,74.00122222222222,73.1408888888889,71.73333333333333,70.02088888888889,69.95211111111112,71.4301111111111,71.34666666666666,71.76899999999999,74.84933333333333,76.84666666666665,75.63222222222221,73.04555555555557,70.52300000000001,68.58844444444445,66.76244444444445,65.05000000000001,64.45077777777777,64.40977777777778,64.1191111111111,64.14411111111112,64.6031111111111,64.09,62.068333333333335,59.43233333333334,57.005111111111106,54.254999999999995,50.72833333333333,47.12488888888888,45.021444444444455,42.82311111111111,39.48500000000001,37.02722222222222
11,86.11522222222223,82.98466666666667,79.736,78.37911111111111,76.5788888888889,74.28266666666666,72.35022222222223,70.58822222222221,70.11255555555555,71.26277777777779,71.81744444444445,71.44433333333333,71.81477777777778,72.80266666666667,73.61411111111111,73.85144444444444,74.468,74.7688888888889,73.92288888888889,72.62644444444443,71.243,70.99733333333332,71.97677777777778,72.1508888888889,72.59033333333333,75.05988888888889,76.78344444444446,75.75055555555555,73.65944444444445,71.28966666666666,68.84766666666667,66.75522222222223,65.60144444444444,66.18588888888888,66.791,66.45344444444444,66.73566666666666,67.28500000000001,66.8768888888889,65.243,62.54622222222223,59.42066666666666,56.016444444444446,52.717999999999996,50.07622222222223,48.22866666666667,45.690111111111115,41.821888888888886,38.45922222222222
12,84.518,81.68922222222223,78.55311111111112,77.31766666666665,76.73755555555555,76.30566666666667,75.19633333333333,73.67455555555557,73.07377777777778,73.12922222222223,73.38411111111112,73.83722222222222,74.51611111111112,75.38277777777778,76.22466666666666,76.0458888888889,75.70444444444443,75.63111111111112,74.73933333333333,73.43788888888888,72.29855555555555,72.09011111111113,72.6781111111111,72.73388888888888,73.12222222222222,75.40977777777776,77.13333333333334,76.41944444444442,74.71744444444444,72.37711111111112,69.67033333333333,67.62233333333333,66.82777777777777,67.93766666666666,68.77900000000001,68.4591111111111,68.92088888888888,69.59055555555557,69.315,68.03466666666667,65.208,61.087555555555554,57.76122222222222,55.60377777777777,53.489777777777775,51.016666666666666,48.241888888888894,44.318999999999996,39.97833333333333
13,82.22333333333333,79.92322222222222,77.0458888888889,76.20955555555555,77.32500000000002,78.41866666666665,77.98955555555555,76.61011111111111,76.03822222222223,75.818,75.73055555555555,76.375,77.08288888888889,77.7488888888889,78.4058888888889,78.044,77.24022222222223,76.8877777777778,76.01055555555554,74.57655555555556,73.33011111111111,73.18655555555554,73.73133333333334,73.25155555555556,73.63711111111112,76.3441111111111,78.06011111111111,77.48744444444444,75.90122222222223,73.56822222222222,70.91799999999999,68.81311111111111,68.10466666666667,69.12933333333332,69.88077777777778,69.663,69.97788888888888,71.0411111111111,71.1538888888889,69.88933333333334,66.8398888888889,62.702222222222225,60.28244444444444,58.87188888888889,56.57811111111112,53.49933333333333,50.090888888888884,45.67855555555555,40.69844444444445
14,79.97944444444445,77.88422222222222,75.82322222222223,75.96,78.20266666666667,79.7111111111111,79.642,79.03,78.96777777777778,78.868,78.595,78.65466666666666,78.84488888888889,79.27744444444446,79.62966666666665,79.10922222222221,78.10444444444445,77.74,77.32644444444445,76.04199999999999,74.64422222222224,74.33100000000002,74.63055555555555,74.12611111111111,74.73511111111112,77.57655555555556,79.24755555555556,78.8338888888889,77.33922222222222,74.71422222222222,71.83488888888888,69.92255555555556,69.367,69.805,70.73555555555555,70.84022222222221,70.63533333333334,71.69033333333334,72.33577777777776,71.27244444444445,67.46211111111111,63.437666666666665,62.02966666666666,61.02488888888888,58.720888888888894,55.318888888888885,51.14866666666667,46.04777777777778,40.568999999999996
15,78.73822222222222,76.48166666666665,75.52933333333334,76.5351111111111,78.43544444444444,79.68611111111112,79.99322222222223,80.348,80.91755555555557,80.92644444444444,80.5988888888889,80.21733333333333,79.95877777777777,79.97622222222222,80.0,79.54755555555556,78.67855555555555,78.24966666666666,78.13411111111112,77.2331111111111,76.06777777777778,75.56955555555554,75.25588888888889,74.89500000000001,75.63811111111112,78.20855555555556,79.97288888888889,79.88,78.54555555555554,75.80422222222222,72.92399999999999,71.17711111111112,70.348,70.09055555555555,71.25388888888888,71.96022222222223,71.27255555555554,72.14044444444444,73.44822222222223,71.72433333333333,66.64077777777779,62.949888888888886,62.5,61.85688888888889,59.93344444444444,57.012555555555565,52.80622222222222,47.010777777777776,40.717333333333336
16,78.39699999999999,76.113,75.97800000000001,77.02555555555556,77.87322222222221,79.01266666666669,79.978,80.88566666666667,81.86088888888888,82.01144444444444,81.58911111111111,81.04133333333336,80.61611111111111,80.29355555555556,80.07700000000001,79.85966666666667,79.28144444444443,78.8208888888889,78.73888888888888,78.14588888888889,77.39288888888888,76.8921111111111,76.16122222222222,75.779,76.40955555555554,78.12455555555556,80.03177777777778,80.71733333333333,79.32533333333333,76.84599999999999,74.49366666666667,72.45666666666666,70.80755555555555,70.20811111111111,71.45788888888889,72.51866666666666,71.44455555555555,71.98577777777777,73.32833333333332,69.97188888888888,64.77366666666667,62.32544444444444,62.140777777777785,62.06455555555556,61.08022222222222,58.61222222222222,54.010555555555555,47.69877777777778,41.050444444444445
17,77.95966666666666,76.66544444444445,77.0248888888889,77.693,78.21466666666667,79.16011111111112,80.30033333333333,81.48633333333333,82.33566666666667,82.48744444444444,82.26477777777778,81.70433333333332,81.15633333333334,80.7641111111111,80.37966666666667,80.0951111111111,79.754,79.43477777777778,79.36844444444445,79.111,78.847,78.51066666666667,77.65977777777776,77.59077777777777,78.068,78.28066666666668,80.15755555555556,81.86455555555557,80.65100000000001,78.5191111111111,76.21588888888888,73.60066666666665,71.19044444444444,70.9137777777778,72.3491111111111,73.17166666666668,71.76411111111112,70.58588888888889,70.00299999999999,66.13488888888888,62.504333333333335,61.19488888888889,60.867444444444445,61.07722222222222,61.066,58.99911111111112,53.794,46.965,40.38622222222223
18,76.70233333333334,76.67377777777776,78.03733333333334,78.73866666666667,79.40899999999999,80.50466666666665,81.4158888888889,82.15666666666667,82.5,82.5,82.48144444444443,82.19311111111112,81.70377777777777,81.292,80.81222222222223,80.26233333333334,79.96288888888888,79.874,80.08377777777778,80.23077777777776,80.21788888888891,79.94711111111111,79.29055555555556,79.74044444444445,80.59233333333333,79.7178888888889,80.96044444444445,83.38377777777777,82.76244444444445,80.8537777777778,77.96244444444444,74.7511111111111,71.9121111111111,71.87255555555556,73.68655555555557,74.37966666666667,72.17177777777778,68.39011111111111,65.64622222222222,62.75122222222222,60.83211111111112,60.18955555555556,59.816,59.5611111111111,59.74088888888889,58.52766666666667,53.63955555555555,46.336,39.47277777777778
19,75.53966666666668,76.48577777777777,78.95844444444445,80.03966666666666,80.68977777777778,81.74644444444444,82.34322222222221,82.46988888888887,82.5,82.5,82.5,82.4208888888889,82.17822222222225,81.80122222222224,81.274,80.73766666666667,80.433,80.522,81.05733333333335,81.38366666666667,81.40744444444447,81.03800000000001,80.7728888888889,81.64433333333335,82.8641111111111,82.26366666666667,82.56411111111112,85.142,85.43566666666668,83.40222222222222,80.08011111111111,76.32244444444446,73.29,72.47399999999999,73.76911111111112,74.72399999999999,72.0068888888889,67.25622222222222,64.04633333333334,61.477000000000004,60.18,60.0,59.63455555555556,58.83455555555555,58.51544444444445,57.89466666666666,53.805,46.711000000000006,39.68877777777778
20,75.14288888888888,76.90200000000002,80.03455555555556,81.64744444444445,82.327,82.7718888888889,82.83677777777777,82.62655555555554,82.5,82.5,82.57555555555557,82.74411111111111,82.753,82.38433333333334,81.89533333333333,81.64633333333333,81.51477777777777,81.79866666666666,82.39711111111112,82.58655555555555,82.5038888888889,82.10077777777776,82.191,83.19822222222223,84.35655555555554,84.584,83.75344444444444,86.117,88.193,86.45133333333332,82.91600000000001,78.66733333333332,75.21677777777776,72.988,72.84877777777778,73.129,70.62400000000001,66.62877777777777,63.73622222222222,61.20122222222223,60.0,60.0,59.645999999999994,58.233555555555554,56.715333333333334,55.63922222222223,52.30211111111111,46.66055555555556,40.51266666666667
21,75.0,77.24155555555555,81.20588888888888,83.60399999999998,84.22166666666666,83.93777777777778,83.40211111111108,82.79633333333335,82.5,82.53011111111111,82.84877777777777,83.35244444444443,83.5431111111111,83.24199999999999,82.90299999999999,82.98955555555557,82.97533333333331,83.32133333333334,83.91688888888889,83.83755555555553,83.524,83.26366666666667,83.66222222222223,84.68177777777777,85.892,86.0057777777778,84.20277777777778,86.8662222222222,90.63433333333334,89.69255555555554,86.21466666666667,81.45188888888889,77.1512222222222,73.73244444444445,72.5,71.21288888888888,67.98266666666667,65.11422222222222,63.24900000000001,61.344888888888896,60.39911111111111,60.517222222222216,60.5438888888889,58.85788888888889,55.06766666666667,51.81555555555555,48.8258888888889,45.041666666666664,40.55477777777778
22,75.0,77.07166666666666,81.8002222222222,85.44588888888889,85.7011111111111,84.321,83.2568888888889,82.66977777777778,82.5,82.65011111111112,83.22488888888887,83.96311111111112,84.39033333333333,84.30822222222223,84.22766666666666,84.70011111111111,84.71488888888888,85.04133333333334,85.64566666666666,85.23877777777778,84.6381111111111,84.49588888888889,85.21300000000001,86.35233333333332,87.49477777777776,87.15666666666665,84.94755555555555,87.84922222222221,92.125,91.73466666666667,88.2298888888889,82.70333333333332,77.22677777777777,73.38433333333334,72.26411111111112,70.41533333333334,66.90166666666667,64.87133333333333,64.11744444444444,64.08677777777777,63.86477777777778,62.458111111111116,61.94288888888889,59.95200000000001,54.69144444444444,49.782444444444444,46.59344444444445,43.61955555555556,40.09111111111111
23,75.51433333333333,76.818,80.40455555555556,84.88277777777778,85.89766666666667,83.8608888888889,82.69133333333332,82.5,82.5,82.82333333333334,83.57577777777777,84.411,85.08677777777778,85.29077777777778,85.647,86.42377777777779,86.58744444444443,86.81155555555556,87.19833333333332,86.85077777777778,86.115,85.80422222222222,86.61055555555555,87.92322222222222,88.97755555555555,88.6288888888889,85.68599999999999,87.73555555555555,92.2178888888889,92.374,88.8821111111111,82.62799999999999,76.54599999999999,72.92611111111111,71.57999999999998,70.04811111111111,67.95466666666668,65.80000000000001,65.64633333333333,68.3578888888889,69.18233333333335,65.15777777777777,62.5,59.533444444444434,54.111,50.04966666666667,47.13722222222222,44.28022222222223,40.360666666666674
24,77.052,77.46466666666667,78.27966666666666,82.032,84.54166666666667,83.17722222222223,82.18966666666665,82.14555555555555,82.34366666666666,82.90744444444444,83.75200000000001,84.67311111111111,85.58733333333333,86.14633333333335,86.85166666666666,87.66699999999999,87.91388888888889,88.03199999999998,88.16333333333336,87.96777777777778,87.369,86.95511111111111,87.58688888888888,88.81277777777777,90.01833333333335,90.03988888888888,86.10677777777778,86.29811111111113,91.15033333333332,92.26788888888888,89.09822222222222,82.73588888888888,76.8741111111111,73.49622222222223,71.014,70.36122222222222,69.68211111111111,67.36277777777778,66.02666666666669,67.60633333333334,69.24044444444445,65.53277777777777,61.80166666666667,57.77255555555556,52.86133333333333,50.37811111111111,48.11911111111111,45.438,41.269444444444446
25,78.62955555555556,78.77600000000001,78.06422222222223,80.3201111111111,82.61944444444445,81.98777777777778,81.33055555555556,81.219,81.76066666666665,82.685,83.59533333333333,84.60888888888888,85.81344444444444,86.83277777777778,87.61599999999999,88.29077777777778,88.60622222222221,88.815,88.91366666666667,88.53988888888888,87.87655555555556,87.48433333333334,87.81033333333332,88.63933333333333,89.84733333333334,90.21188888888888,86.2151111111111,84.93133333333333,89.54011111111112,91.18777777777775,88.4108888888889,83.04488888888889,77.408,74.01977777777778,70.065,69.79522222222222,70.62466666666667,65.95166666666667,62.570777777777785,63.01944444444444,64.2208888888889,63.07100000000001,60.29722222222222,56.467666666666666,52.87711111111111,50.73533333333333,48.38922222222222,45.352111111111114,41.41822222222223
26,79.37011111111113,79.754,79.31166666666667,80.318,81.11155555555555,80.59177777777778,80.3908888888889,80.32344444444445,80.88166666666666,82.05244444444445,83.21111111111112,84.30888888888889,85.69811111111112,87.03366666666665,87.97566666666667,88.69944444444445,89.18833333333333,89.53377777777777,89.55644444444444,88.90700000000001,87.96444444444444,87.51799999999999,87.57877777777777,87.93244444444446,88.71122222222222,88.227,84.80377777777778,83.64622222222222,87.32055555555556,88.70344444444443,86.344,81.68222222222224,76.10744444444444,73.97877777777778,69.41333333333333,67.33988888888888,67.43533333333333,60.67044444444444,57.90211111111111,59.153888888888886,59.296777777777784,59.480111111111114,57.579333333333324,55.28055555555555,53.33155555555556,51.00333333333333,48.461444444444446,44.772000000000006,40.90477777777778
27,79.77811111111112,80.0,79.80633333333333,79.80211111111112,79.99566666666666,80.0,80.0,79.78622222222222,79.90655555555556,81.17399999999999,82.82300000000001,84.12066666666666,85.49533333333333,86.8938888888889,87.98733333333332,88.91800000000002,89.61622222222223,89.93577777777779,89.777,88.79511111111111,87.768,87.5,87.5,87.549,87.55,86.12366666666668,83.00122222222222,81.59055555555555,83.75888888888889,84.38622222222222,82.48322222222222,78.22588888888889,72.95,71.43022222222221,67.93866666666666,63.74688888888889,60.252333333333326,55.28655555555555,53.89577777777778,53.75088888888889,53.41911111111111,54.238,53.282666666666664,51.921888888888894,50.21266666666667,47.97077777777778,45.836,42.52411111111111,39.70733333333333
28,80.0,80.0,79.80900000000001,78.92044444444446,79.11122222222224,80.0,79.94988888888889,79.18233333333335,78.92066666666668,80.58111111111111,82.75922222222223,84.28811111111112,85.41244444444445,86.6231111111111,87.74811111111111,88.86,89.74422222222223,90.0,89.68422222222222,88.46288888888891,87.36466666666666,86.95611111111111,86.8541111111111,86.7188888888889,86.05377777777775,84.78877777777777,81.95311111111111,79.17144444444445,79.26277777777779,78.794,78.20088888888888,74.86422222222224,68.7568888888889,65.43077777777778,61.93877777777779,56.69122222222222,51.53777777777778,48.78577777777778,47.97544444444445,46.96011111111111,46.08777777777778,46.93822222222223,47.227999999999994,46.20022222222222,44.144000000000005,42.255777777777766,40.73222222222222,38.995222222222225,38.07388888888889
29,80.0,80.0,80.0,78.51244444444445,77.21388888888889,78.48688888888888,79.16522222222221,77.50200000000001,77.23577777777778,79.67611111111111,82.34022222222221,84.27811111111112,85.23644444444444,86.02022222222223,87.20911111111113,88.5221111111111,89.5968888888889,90.0,89.44333333333333,87.78633333333332,86.07566666666666,85.35166666666666,85.50322222222222,84.23466666666667,82.85877777777779,82.68744444444445,80.35199999999999,76.11677777777778,73.62166666666667,72.90833333333333,72.67488888888889,68.47833333333334,61.57777777777777,57.64999999999999,53.57511111111111,48.403333333333336,44.94833333333333,43.73555555555555,43.36000000000001,42.650777777777776,41.544999999999995,41.425111111111114,41.81477777777778,41.95344444444444,41.66044444444444,40.341,38.68555555555556,37.79044444444444,37.566
30,79.52688888888889,79.65555555555557,79.59266666666667,78.15311111111112,75.17833333333334,75.19988888888888,76.35166666666666,74.30555555555554,73.61100000000002,76.70455555555556,80.17666666666668,82.65655555555557,84.16511111111112,85.061,86.47433333333333,87.85988888888888,88.96088888888889,89.33522222222223,87.12833333333334,85.2148888888889,82.74322222222222,81.58122222222222,82.8818888888889,80.56088888888888,78.21877777777779,77.60499999999999,74.70555555555558,70.00011111111112,66.497,65.73722222222221,64.68811111111111,59.08133333333333,53.21366666666667,50.82866666666668,47.879333333333335,44.23188888888888,42.76433333333333,42.5,42.241,41.26766666666666,40.67722222222221,41.656222222222226,42.55888888888889,43.443666666666665,44.02799999999999,42.25,39.80711111111111,38.419000000000004,37.724999999999994
31,77.87733333333333,78.21711111111114,77.99344444444445,76.92099999999999,73.53322222222222,71.22166666666665,71.88377777777777,70.7091111111111,69.66288888888889,72.68977777777778,76.203,78.74,81.439,83.68433333333333,85.59811111111111,86.83555555555557,87.77888888888887,87.86755555555555,84.18099999999998,81.58422222222222,77.48566666666667,75.0548888888889,76.11777777777779,73.18555555555557,69.97077777777777,67.61766666666666,65.52277777777778,63.12577777777777,60.74355555555556,58.93199999999999,57.079888888888895,52.08444444444445,47.57844444444444,46.73933333333333,45.528,43.34122222222223,42.5,42.5,42.29466666666667,42.26977777777778,43.44866666666667,46.38388888888889,48.22733333333334,48.02244444444444,46.81933333333334,43.91300000000001,40.849111111111114,38.876,37.82644444444444
32,75.47222222222223,76.00344444444444,74.80000000000001,72.79233333333332,70.414,68.30766666666666,68.4978888888889,68.23277777777778,67.81888888888888,69.96733333333333,72.41344444444445,74.46133333333334,77.34711111111112,81.309,84.44277777777776,85.48411111111112,86.28399999999999,86.28044444444444,81.55266666666667,75.41199999999999,70.43822222222222,67.05622222222222,65.12733333333333,61.98255555555555,59.54055555555556,58.46555555555555,58.984333333333325,58.659000000000006,56.355000000000004,53.495444444444445,51.27077777777778,48.49777777777777,45.776,45.198333333333345,44.30199999999999,42.85344444444444,42.5,42.67644444444444,43.82488888888889,46.89877777777778,50.24188888888889,52.39855555555556,52.84555555555556,51.187999999999995,48.20166666666666,44.443888888888885,41.254444444444445,39.10766666666667,37.84466666666667
33,73.27399999999999,74.07777777777778,71.91311111111112,69.24411111111111,69.24677777777777,68.51044444444443,67.4678888888889,67.12733333333334,66.97611111111111,68.015,70.3198888888889,72.45644444444446,74.2442222222222,78.96411111111111,83.0261111111111,83.72722222222222,84.15911111111112,83.84933333333332,79.03333333333333,69.86588888888889,63.01611111111111,59.07955555555556,55.79733333333334,53.424,52.565111111111115,53.44466666666668,54.952999999999996,54.57600000000001,51.80288888888889,48.980222222222224,47.217000000000006,46.20111111111112,45.38333333333334,45.0,44.06077777777778,43.50366666666666,43.852333333333334,45.44388888888889,49.461,53.903222222222226,56.88177777777777,56.97144444444444,55.35622222222222,52.66977777777778,48.50733333333334,44.385666666666665,41.49933333333334,39.45722222222222,37.96555555555556
34,70.98733333333332,72.07288888888888,70.05266666666665,68.83522222222223,70.47800000000001,69.5,67.24088888888889,66.3581111111111,65.82366666666667,66.18477777777778,68.91255555555557,71.59899999999999,73.06666666666666,77.65377777777776,81.08733333333333,81.3801111111111,80.8211111111111,79.13566666666667,74.014,64.347,56.49611111111111,53.10988888888889,51.43544444444444,50.44777777777778,50.163777777777774,50.65277777777778,51.43188888888889,50.86233333333334,48.904888888888884,47.39666666666667,46.60466666666667,46.239111111111114,46.234,46.239000000000004,46.050000000000004,47.37422222222222,49.41455555555556,52.13666666666666,56.76322222222222,60.25311111111111,61.496111111111105,60.333999999999996,57.50788888888888,53.388222222222225,48.482,44.63488888888889,41.983000000000004,39.93633333333334,38.22944444444445
35,68.62988888888889,69.398,68.6167777777778,69.69400000000002,71.60199999999999,70.46244444444444,67.95966666666668,66.31622222222222,65.33222222222223,64.81211111111111,66.65566666666668,69.40166666666667,71.91,76.25677777777778,78.48766666666667,78.40577777777779,76.55233333333334,72.38322222222222,64.94533333333332,56.253777777777785,51.79533333333333,50.467222222222226,50.68088888888889,51.40677777777778,51.648888888888884,51.31188888888889,50.42888888888889,49.431999999999995,48.53955555555555,48.439666666666675,49.08888888888889,49.38744444444444,50.07877777777778,51.79911111111111,51.975666666666676,54.22511111111112,58.26244444444444,60.54366666666667,62.84399999999999,64.49688888888889,64.91988888888889,63.027333333333345,58.89644444444444,53.62477777777778,48.70477777777778,45.126666666666665,42.49411111111111,40.36466666666667,38.487
36,68.27955555555555,68.87677777777778,69.31244444444445,71.09233333333333,72.40100000000001,71.92422222222223,69.68533333333333,67.83188888888888,66.72,64.475,64.05388888888888,66.13799999999999,70.06288888888888,74.517,75.86455555555557,74.76644444444446,71.11255555555555,64.25877777777777,56.37722222222222,51.348222222222226,50.13322222222222,50.648,53.77311111111111,55.99933333333334,56.032777777777774,55.62422222222223,53.89388888888888,52.711333333333336,52.479,53.07444444444445,53.897333333333336,54.349555555555554,57.31355555555555,60.664888888888896,60.08322222222221,62.36811111111111,66.89677777777779,68.44222222222221,68.19344444444444,67.48377777777777,67.25022222222222,64.78588888888889,59.81855555555555,54.20155555555556,49.403111111111116,45.85811111111111,43.10566666666667,40.840555555555554,38.936333333333344
