parnme,partrans,parchglim,parval1,parlbnd,parubnd,pargp,scale,offset,dercom,i,inst,j,pname,pstyle,ptype,x,y
pname:p_inst:0_ptype:gr_pstyle:m_i:33_j:13_x:33.00_y:13.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,33,0,13,p,m,gr,33.00,13.00
pname:p_inst:0_ptype:gr_pstyle:m_i:33_j:14_x:33.00_y:14.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,33,0,14,p,m,gr,33.00,14.00
pname:p_inst:0_ptype:gr_pstyle:m_i:33_j:15_x:33.00_y:15.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,33,0,15,p,m,gr,33.00,15.00
pname:p_inst:0_ptype:gr_pstyle:m_i:33_j:16_x:33.00_y:16.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,33,0,16,p,m,gr,33.00,16.00
pname:p_inst:0_ptype:gr_pstyle:m_i:33_j:17_x:33.00_y:17.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,33,0,17,p,m,gr,33.00,17.00
pname:p_inst:0_ptype:gr_pstyle:m_i:33_j:18_x:33.00_y:18.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,33,0,18,p,m,gr,33.00,18.00
pname:p_inst:0_ptype:gr_pstyle:m_i:33_j:19_x:33.00_y:19.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,33,0,19,p,m,gr,33.00,19.00
pname:p_inst:0_ptype:gr_pstyle:m_i:34_j:0_x:34.00_y:0.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,34,0,0,p,m,gr,34.00,0.00
pname:p_inst:0_ptype:gr_pstyle:m_i:34_j:1_x:34.00_y:1.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,34,0,1,p,m,gr,34.00,1.00
pname:p_inst:0_ptype:gr_pstyle:m_i:34_j:2_x:34.00_y:2.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,34,0,2,p,m,gr,34.00,2.00
pname:p_inst:0_ptype:gr_pstyle:m_i:34_j:3_x:34.00_y:3.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,34,0,3,p,m,gr,34.00,3.00
pname:p_inst:0_ptype:gr_pstyle:m_i:34_j:4_x:34.00_y:4.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,34,0,4,p,m,gr,34.00,4.00
pname:p_inst:0_ptype:gr_pstyle:m_i:34_j:5_x:34.00_y:5.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,34,0,5,p,m,gr,34.00,5.00
pname:p_inst:0_ptype:gr_pstyle:m_i:34_j:6_x:34.00_y:6.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,34,0,6,p,m,gr,34.00,6.00
pname:p_inst:0_ptype:gr_pstyle:m_i:34_j:7_x:34.00_y:7.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,34,0,7,p,m,gr,34.00,7.00
pname:p_inst:0_ptype:gr_pstyle:m_i:34_j:8_x:34.00_y:8.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,34,0,8,p,m,gr,34.00,8.00
pname:p_inst:0_ptype:gr_pstyle:m_i:34_j:9_x:34.00_y:9.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,34,0,9,p,m,gr,34.00,9.00
pname:p_inst:0_ptype:gr_pstyle:m_i:34_j:10_x:34.00_y:10.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,34,0,10,p,m,gr,34.00,10.00
pname:p_inst:0_ptype:gr_pstyle:m_i:34_j:11_x:34.00_y:11.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,34,0,11,p,m,gr,34.00,11.00
pname:p_inst:0_ptype:gr_pstyle:m_i:34_j:12_x:34.00_y:12.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,34,0,12,p,m,gr,34.00,12.00
pname:p_inst:0_ptype:gr_pstyle:m_i:34_j:13_x:34.00_y:13.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,34,0,13,p,m,gr,34.00,13.00
pname:p_inst:0_ptype:gr_pstyle:m_i:34_j:14_x:34.00_y:14.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,34,0,14,p,m,gr,34.00,14.00
pname:p_inst:0_ptype:gr_pstyle:m_i:34_j:15_x:34.00_y:15.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,34,0,15,p,m,gr,34.00,15.00
pname:p_inst:0_ptype:gr_pstyle:m_i:34_j:16_x:34.00_y:16.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,34,0,16,p,m,gr,34.00,16.00
pname:p_inst:0_ptype:gr_pstyle:m_i:34_j:17_x:34.00_y:17.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,34,0,17,p,m,gr,34.00,17.00
pname:p_inst:0_ptype:gr_pstyle:m_i:34_j:18_x:34.00_y:18.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,34,0,18,p,m,gr,34.00,18.00
pname:p_inst:0_ptype:gr_pstyle:m_i:34_j:19_x:34.00_y:19.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,34,0,19,p,m,gr,34.00,19.00
pname:p_inst:0_ptype:gr_pstyle:m_i:35_j:0_x:35.00_y:0.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,35,0,0,p,m,gr,35.00,0.00
pname:p_inst:0_ptype:gr_pstyle:m_i:35_j:1_x:35.00_y:1.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,35,0,1,p,m,gr,35.00,1.00
pname:p_inst:0_ptype:gr_pstyle:m_i:35_j:2_x:35.00_y:2.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,35,0,2,p,m,gr,35.00,2.00
pname:p_inst:0_ptype:gr_pstyle:m_i:35_j:3_x:35.00_y:3.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,35,0,3,p,m,gr,35.00,3.00
pname:p_inst:0_ptype:gr_pstyle:m_i:35_j:4_x:35.00_y:4.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,35,0,4,p,m,gr,35.00,4.00
pname:p_inst:0_ptype:gr_pstyle:m_i:35_j:5_x:35.00_y:5.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,35,0,5,p,m,gr,35.00,5.00
pname:p_inst:0_ptype:gr_pstyle:m_i:35_j:6_x:35.00_y:6.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,35,0,6,p,m,gr,35.00,6.00
pname:p_inst:0_ptype:gr_pstyle:m_i:35_j:7_x:35.00_y:7.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,35,0,7,p,m,gr,35.00,7.00
pname:p_inst:0_ptype:gr_pstyle:m_i:35_j:8_x:35.00_y:8.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,35,0,8,p,m,gr,35.00,8.00
pname:p_inst:0_ptype:gr_pstyle:m_i:35_j:9_x:35.00_y:9.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,35,0,9,p,m,gr,35.00,9.00
pname:p_inst:0_ptype:gr_pstyle:m_i:35_j:10_x:35.00_y:10.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,35,0,10,p,m,gr,35.00,10.00
pname:p_inst:0_ptype:gr_pstyle:m_i:35_j:11_x:35.00_y:11.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,35,0,11,p,m,gr,35.00,11.00
pname:p_inst:0_ptype:gr_pstyle:m_i:35_j:12_x:35.00_y:12.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,35,0,12,p,m,gr,35.00,12.00
pname:p_inst:0_ptype:gr_pstyle:m_i:35_j:13_x:35.00_y:13.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,35,0,13,p,m,gr,35.00,13.00
pname:p_inst:0_ptype:gr_pstyle:m_i:35_j:14_x:35.00_y:14.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,35,0,14,p,m,gr,35.00,14.00
pname:p_inst:0_ptype:gr_pstyle:m_i:35_j:15_x:35.00_y:15.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,35,0,15,p,m,gr,35.00,15.00
pname:p_inst:0_ptype:gr_pstyle:m_i:35_j:16_x:35.00_y:16.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,35,0,16,p,m,gr,35.00,16.00
pname:p_inst:0_ptype:gr_pstyle:m_i:35_j:17_x:35.00_y:17.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,35,0,17,p,m,gr,35.00,17.00
pname:p_inst:0_ptype:gr_pstyle:m_i:35_j:18_x:35.00_y:18.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,35,0,18,p,m,gr,35.00,18.00
pname:p_inst:0_ptype:gr_pstyle:m_i:35_j:19_x:35.00_y:19.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,35,0,19,p,m,gr,35.00,19.00
pname:p_inst:0_ptype:gr_pstyle:m_i:36_j:0_x:36.00_y:0.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,36,0,0,p,m,gr,36.00,0.00
pname:p_inst:0_ptype:gr_pstyle:m_i:36_j:1_x:36.00_y:1.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,36,0,1,p,m,gr,36.00,1.00
pname:p_inst:0_ptype:gr_pstyle:m_i:36_j:2_x:36.00_y:2.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,36,0,2,p,m,gr,36.00,2.00
pname:p_inst:0_ptype:gr_pstyle:m_i:36_j:3_x:36.00_y:3.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,36,0,3,p,m,gr,36.00,3.00
pname:p_inst:0_ptype:gr_pstyle:m_i:36_j:4_x:36.00_y:4.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,36,0,4,p,m,gr,36.00,4.00
pname:p_inst:0_ptype:gr_pstyle:m_i:36_j:5_x:36.00_y:5.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,36,0,5,p,m,gr,36.00,5.00
pname:p_inst:0_ptype:gr_pstyle:m_i:36_j:6_x:36.00_y:6.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,36,0,6,p,m,gr,36.00,6.00
pname:p_inst:0_ptype:gr_pstyle:m_i:36_j:7_x:36.00_y:7.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,36,0,7,p,m,gr,36.00,7.00
pname:p_inst:0_ptype:gr_pstyle:m_i:36_j:8_x:36.00_y:8.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,36,0,8,p,m,gr,36.00,8.00
pname:p_inst:0_ptype:gr_pstyle:m_i:36_j:9_x:36.00_y:9.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,36,0,9,p,m,gr,36.00,9.00
pname:p_inst:0_ptype:gr_pstyle:m_i:36_j:10_x:36.00_y:10.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,36,0,10,p,m,gr,36.00,10.00
pname:p_inst:0_ptype:gr_pstyle:m_i:36_j:11_x:36.00_y:11.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,36,0,11,p,m,gr,36.00,11.00
pname:p_inst:0_ptype:gr_pstyle:m_i:36_j:12_x:36.00_y:12.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,36,0,12,p,m,gr,36.00,12.00
pname:p_inst:0_ptype:gr_pstyle:m_i:36_j:13_x:36.00_y:13.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,36,0,13,p,m,gr,36.00,13.00
pname:p_inst:0_ptype:gr_pstyle:m_i:36_j:14_x:36.00_y:14.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,36,0,14,p,m,gr,36.00,14.00
pname:p_inst:0_ptype:gr_pstyle:m_i:36_j:15_x:36.00_y:15.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,36,0,15,p,m,gr,36.00,15.00
pname:p_inst:0_ptype:gr_pstyle:m_i:36_j:16_x:36.00_y:16.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,36,0,16,p,m,gr,36.00,16.00
pname:p_inst:0_ptype:gr_pstyle:m_i:36_j:17_x:36.00_y:17.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,36,0,17,p,m,gr,36.00,17.00
pname:p_inst:0_ptype:gr_pstyle:m_i:36_j:18_x:36.00_y:18.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,36,0,18,p,m,gr,36.00,18.00
pname:p_inst:0_ptype:gr_pstyle:m_i:36_j:19_x:36.00_y:19.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,36,0,19,p,m,gr,36.00,19.00
pname:p_inst:0_ptype:gr_pstyle:m_i:37_j:0_x:37.00_y:0.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,37,0,0,p,m,gr,37.00,0.00
pname:p_inst:0_ptype:gr_pstyle:m_i:37_j:1_x:37.00_y:1.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,37,0,1,p,m,gr,37.00,1.00
pname:p_inst:0_ptype:gr_pstyle:m_i:37_j:2_x:37.00_y:2.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,37,0,2,p,m,gr,37.00,2.00
pname:p_inst:0_ptype:gr_pstyle:m_i:37_j:3_x:37.00_y:3.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,37,0,3,p,m,gr,37.00,3.00
pname:p_inst:0_ptype:gr_pstyle:m_i:37_j:4_x:37.00_y:4.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,37,0,4,p,m,gr,37.00,4.00
pname:p_inst:0_ptype:gr_pstyle:m_i:37_j:5_x:37.00_y:5.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,37,0,5,p,m,gr,37.00,5.00
pname:p_inst:0_ptype:gr_pstyle:m_i:37_j:6_x:37.00_y:6.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,37,0,6,p,m,gr,37.00,6.00
pname:p_inst:0_ptype:gr_pstyle:m_i:37_j:7_x:37.00_y:7.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,37,0,7,p,m,gr,37.00,7.00
pname:p_inst:0_ptype:gr_pstyle:m_i:37_j:8_x:37.00_y:8.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,37,0,8,p,m,gr,37.00,8.00
pname:p_inst:0_ptype:gr_pstyle:m_i:37_j:9_x:37.00_y:9.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,37,0,9,p,m,gr,37.00,9.00
pname:p_inst:0_ptype:gr_pstyle:m_i:37_j:10_x:37.00_y:10.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,37,0,10,p,m,gr,37.00,10.00
pname:p_inst:0_ptype:gr_pstyle:m_i:37_j:11_x:37.00_y:11.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,37,0,11,p,m,gr,37.00,11.00
pname:p_inst:0_ptype:gr_pstyle:m_i:37_j:12_x:37.00_y:12.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,37,0,12,p,m,gr,37.00,12.00
pname:p_inst:0_ptype:gr_pstyle:m_i:37_j:13_x:37.00_y:13.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,37,0,13,p,m,gr,37.00,13.00
pname:p_inst:0_ptype:gr_pstyle:m_i:37_j:14_x:37.00_y:14.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,37,0,14,p,m,gr,37.00,14.00
pname:p_inst:0_ptype:gr_pstyle:m_i:37_j:15_x:37.00_y:15.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,37,0,15,p,m,gr,37.00,15.00
pname:p_inst:0_ptype:gr_pstyle:m_i:37_j:16_x:37.00_y:16.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,37,0,16,p,m,gr,37.00,16.00
pname:p_inst:0_ptype:gr_pstyle:m_i:37_j:17_x:37.00_y:17.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,37,0,17,p,m,gr,37.00,17.00
pname:p_inst:0_ptype:gr_pstyle:m_i:37_j:18_x:37.00_y:18.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,37,0,18,p,m,gr,37.00,18.00
pname:p_inst:0_ptype:gr_pstyle:m_i:37_j:19_x:37.00_y:19.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,37,0,19,p,m,gr,37.00,19.00
pname:p_inst:0_ptype:gr_pstyle:m_i:38_j:0_x:38.00_y:0.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,38,0,0,p,m,gr,38.00,0.00
pname:p_inst:0_ptype:gr_pstyle:m_i:38_j:1_x:38.00_y:1.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,38,0,1,p,m,gr,38.00,1.00
pname:p_inst:0_ptype:gr_pstyle:m_i:38_j:2_x:38.00_y:2.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,38,0,2,p,m,gr,38.00,2.00
pname:p_inst:0_ptype:gr_pstyle:m_i:38_j:3_x:38.00_y:3.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,38,0,3,p,m,gr,38.00,3.00
pname:p_inst:0_ptype:gr_pstyle:m_i:38_j:4_x:38.00_y:4.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,38,0,4,p,m,gr,38.00,4.00
pname:p_inst:0_ptype:gr_pstyle:m_i:38_j:5_x:38.00_y:5.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,38,0,5,p,m,gr,38.00,5.00
pname:p_inst:0_ptype:gr_pstyle:m_i:38_j:6_x:38.00_y:6.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,38,0,6,p,m,gr,38.00,6.00
pname:p_inst:0_ptype:gr_pstyle:m_i:38_j:7_x:38.00_y:7.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,38,0,7,p,m,gr,38.00,7.00
pname:p_inst:0_ptype:gr_pstyle:m_i:38_j:8_x:38.00_y:8.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,38,0,8,p,m,gr,38.00,8.00
pname:p_inst:0_ptype:gr_pstyle:m_i:38_j:9_x:38.00_y:9.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,38,0,9,p,m,gr,38.00,9.00
pname:p_inst:0_ptype:gr_pstyle:m_i:38_j:10_x:38.00_y:10.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,38,0,10,p,m,gr,38.00,10.00
pname:p_inst:0_ptype:gr_pstyle:m_i:38_j:11_x:38.00_y:11.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,38,0,11,p,m,gr,38.00,11.00
pname:p_inst:0_ptype:gr_pstyle:m_i:38_j:12_x:38.00_y:12.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,38,0,12,p,m,gr,38.00,12.00
pname:p_inst:0_ptype:gr_pstyle:m_i:38_j:13_x:38.00_y:13.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,38,0,13,p,m,gr,38.00,13.00
pname:p_inst:0_ptype:gr_pstyle:m_i:38_j:14_x:38.00_y:14.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,38,0,14,p,m,gr,38.00,14.00
pname:p_inst:0_ptype:gr_pstyle:m_i:38_j:15_x:38.00_y:15.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,38,0,15,p,m,gr,38.00,15.00
pname:p_inst:0_ptype:gr_pstyle:m_i:38_j:16_x:38.00_y:16.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,38,0,16,p,m,gr,38.00,16.00
pname:p_inst:0_ptype:gr_pstyle:m_i:38_j:17_x:38.00_y:17.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,38,0,17,p,m,gr,38.00,17.00
pname:p_inst:0_ptype:gr_pstyle:m_i:38_j:18_x:38.00_y:18.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,38,0,18,p,m,gr,38.00,18.00
pname:p_inst:0_ptype:gr_pstyle:m_i:38_j:19_x:38.00_y:19.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,38,0,19,p,m,gr,38.00,19.00
pname:p_inst:0_ptype:gr_pstyle:m_i:39_j:0_x:39.00_y:0.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,39,0,0,p,m,gr,39.00,0.00
pname:p_inst:0_ptype:gr_pstyle:m_i:39_j:1_x:39.00_y:1.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,39,0,1,p,m,gr,39.00,1.00
pname:p_inst:0_ptype:gr_pstyle:m_i:39_j:2_x:39.00_y:2.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,39,0,2,p,m,gr,39.00,2.00
pname:p_inst:0_ptype:gr_pstyle:m_i:39_j:3_x:39.00_y:3.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,39,0,3,p,m,gr,39.00,3.00
pname:p_inst:0_ptype:gr_pstyle:m_i:39_j:4_x:39.00_y:4.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,39,0,4,p,m,gr,39.00,4.00
pname:p_inst:0_ptype:gr_pstyle:m_i:39_j:5_x:39.00_y:5.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,39,0,5,p,m,gr,39.00,5.00
pname:p_inst:0_ptype:gr_pstyle:m_i:39_j:6_x:39.00_y:6.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,39,0,6,p,m,gr,39.00,6.00
pname:p_inst:0_ptype:gr_pstyle:m_i:39_j:7_x:39.00_y:7.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,39,0,7,p,m,gr,39.00,7.00
pname:p_inst:0_ptype:gr_pstyle:m_i:39_j:8_x:39.00_y:8.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,39,0,8,p,m,gr,39.00,8.00
pname:p_inst:0_ptype:gr_pstyle:m_i:39_j:9_x:39.00_y:9.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,39,0,9,p,m,gr,39.00,9.00
pname:p_inst:0_ptype:gr_pstyle:m_i:39_j:10_x:39.00_y:10.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,39,0,10,p,m,gr,39.00,10.00
pname:p_inst:0_ptype:gr_pstyle:m_i:39_j:11_x:39.00_y:11.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,39,0,11,p,m,gr,39.00,11.00
pname:p_inst:0_ptype:gr_pstyle:m_i:39_j:12_x:39.00_y:12.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,39,0,12,p,m,gr,39.00,12.00
pname:p_inst:0_ptype:gr_pstyle:m_i:39_j:13_x:39.00_y:13.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,39,0,13,p,m,gr,39.00,13.00
pname:p_inst:0_ptype:gr_pstyle:m_i:39_j:14_x:39.00_y:14.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,39,0,14,p,m,gr,39.00,14.00
pname:p_inst:0_ptype:gr_pstyle:m_i:39_j:15_x:39.00_y:15.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,39,0,15,p,m,gr,39.00,15.00
pname:p_inst:0_ptype:gr_pstyle:m_i:39_j:16_x:39.00_y:16.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,39,0,16,p,m,gr,39.00,16.00
pname:p_inst:0_ptype:gr_pstyle:m_i:39_j:17_x:39.00_y:17.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,39,0,17,p,m,gr,39.00,17.00
pname:p_inst:0_ptype:gr_pstyle:m_i:39_j:18_x:39.00_y:18.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,39,0,18,p,m,gr,39.00,18.00
pname:p_inst:0_ptype:gr_pstyle:m_i:39_j:19_x:39.00_y:19.00,log,factor,1.0,1e-10,10000000000.0,p_inst:0,1.0,0.0,1,39,0,19,p,m,gr,39.00,19.00
