,totim,BCKGRND
959,2400.0,15.54704233612997
960,2402.5,15.48800785130226
961,2405.0,15.42920909797774
962,2407.5,15.37064512036856
963,2410.0,15.31231496630765
964,2412.5,15.25421768723999
965,2415.0,15.19635233821394
966,2417.5,15.13871797787241
967,2420.0,15.08131366844397
968,2422.5,15.024138475734
969,2425.0,14.96719146911562
970,2427.5,14.91047172152074
971,2430.0,14.85397830943092
972,2432.5,14.7977103128682
973,2435.0,14.74166681538595
974,2437.5,14.68584690405958
975,2440.0,14.63024966947724
976,2442.5,14.57487420573053
977,2445.0,14.519719610405
978,2447.5,14.46478498457082
979,2450.0,14.41006943277322
980,2452.5,14.35557206302299
981,2455.0,14.30129198678694
982,2457.5,14.24722831897826
983,2460.0,14.1933801779469
984,2462.5,14.13974668546989
985,2465.0,14.08632696674164
986,2467.5,14.03312015036417
987,2470.0,13.98012536833735
988,2472.5,13.92734175604909
989,2475.0,13.8747684522655
990,2477.5,13.82240459912105
991,2480.0,13.77024934210863
992,2482.5,13.71830183006967
993,2485.0,13.66656121518416
994,2487.5,13.61502665296074
995,2490.0,13.56369730222666
996,2492.5,13.51257232511777
997,2495.0,13.46165088706853
998,2497.5,13.4109321568019
999,2500.0,13.36041530631933
1000,2502.5,13.31009951089064
1001,2505.0,13.2599839490439
1002,2507.5,13.21006780255535
1003,2510.0,13.16035025643925
1004,2512.5,13.11083049893772
1005,2515.0,13.0615077215106
1006,2517.5,13.01238111882526
1007,2520.0,12.96344988874646
1008,2522.5,12.91471323232609
1009,2525.0,12.86617035379303
1010,2527.5,12.81782046054292
1011,2530.0,12.76966276312791
1012,2532.5,12.7216964752465
1013,2535.0,12.67392081373327
1014,2537.5,12.62633499854865
1015,2540.0,12.57893825276869
1016,2542.5,12.53172980257481
1017,2545.0,12.48470887724357
1018,2547.5,12.43787470913638
1019,2550.0,12.39122653368933
1020,2552.5,12.34476358940287
1021,2555.0,12.29848511783158
1022,2557.5,12.25239036357394
1023,2560.0,12.20647857426208
1024,2562.5,12.1607490005515
1025,2565.0,12.11520089611087
1026,2567.5,12.06983351761177
1027,2570.0,12.02464612471845
1028,2572.5,11.97963798007762
1029,2575.0,11.9348083493082
1030,2577.5,11.89015650099111
1031,2580.0,11.84568170665906
1032,2582.5,11.80138324078633
1033,2585.0,11.75726038077856
1034,2587.5,11.7133124069626
1035,2590.0,11.66953860257627
1036,2592.5,11.62593825375821
1037,2595.0,11.58251064953773
1038,2597.5,11.5392550818246
1039,2600.0,11.49617084539896
1040,2602.5,11.45325723790115
1041,2605.0,11.41051355982157
1042,2607.5,11.36793911449059
1043,2610.0,11.32553320806847
1044,2612.5,11.2832951495352
1045,2615.0,11.24122425068046
1046,2617.5,11.19931982609359
1047,2620.0,11.15758119315346
1048,2622.5,11.11600767201851
1049,2625.0,11.07459858561667
1050,2627.5,11.03335325963538
1051,2630.0,10.99227102251156
1052,2632.5,10.95135120542169
1053,2635.0,10.91059314227181
1054,2637.5,10.86999616968754
1055,2640.0,10.82955962700423
1056,2642.5,10.78928285625696
1057,2645.0,10.74916520217072
1058,2647.5,10.70920601215046
1059,2650.0,10.66940463627128
1060,2652.5,10.62976042726855
1061,2655.0,10.5902727405281
1062,2657.5,10.5509409340764
1063,2660.0,10.51176436857081
1064,2662.5,10.47274240728974
1065,2665.0,10.43387441612296
1066,2667.5,10.39515976356183
1067,2670.0,10.35659782068962
1068,2672.5,10.31818796117177
1069,2675.0,10.27992956124628
1070,2677.5,10.241821999714
1071,2680.0,10.20386465792904
1072,2682.5,10.16605691978912
1073,2685.0,10.12839817172603
1074,2687.5,10.09088780269603
1075,2690.0,10.05352520417031
1076,2692.5,10.01630977012544
1077,2695.0,9.979240897033938
1078,2697.5,9.942317983854704
1079,2700.0,9.905540432023617
1080,2702.5,9.868907645444082
1081,2705.0,9.832419030477611
1082,2707.5,9.796073995934448
1083,2710.0,9.759871953064177
1084,2712.5,9.723812315546404
1085,2715.0,9.687894499481411
1086,2717.5,9.652117923380878
1087,2720.0,9.616482008158599
1088,2722.5,9.58098617712122
1089,2725.0,9.54562985595904
1090,2727.5,9.510412472736782
1091,2730.0,9.47533345788442
1092,2732.5,9.440392244188027
1093,2735.0,9.40558826678065
1094,2737.5,9.370920963133198
1095,2740.0,9.336389773045346
1096,2742.5,9.301994138636504
1097,2745.0,9.26773350433677
1098,2747.5,9.233607316877924
1099,2750.0,9.199615025284439
1100,2752.5,9.165756080864542
1101,2755.0,9.132029937201256
1102,2757.5,9.098436050143512
1103,2760.0,9.064973877797264
1104,2762.5,9.031642880516628
1105,2765.0,8.998442520895056
1106,2767.5,8.965372263756517
1107,2770.0,8.932431576146735
1108,2772.5,8.89961992732442
1109,2775.0,8.866936788752556
1110,2777.5,8.834381634089679
1111,2780.0,8.801953939181207
1112,2782.5,8.769653182050806
1113,2785.0,8.73747884289174
1114,2787.5,8.70543040405828
1115,2790.0,8.67350735005713
1116,2792.5,8.641709167538902
1117,2795.0,8.610035345289557
1118,2797.5,8.578485374221943
1119,2800.0,8.547058747367307
1120,2802.5,8.515754959866861
1121,2805.0,8.484573508963374
1122,2807.5,8.453513893992763
1123,2810.0,8.422575616375749
1124,2812.5,8.391758179609504
1125,2815.0,8.361061089259369
1126,2817.5,8.330483852950534
1127,2820.0,8.300025980359806
1128,2822.5,8.269686983207372
1129,2825.0,8.23946637524859
1130,2827.5,8.209363672265823
1131,2830.0,8.179378392060274
1132,2832.5,8.149510054443867
1133,2835.0,8.119758181231154
1134,2837.5,8.090122296231243
1135,2840.0,8.060601925239746
1136,2842.5,8.031196596030767
1137,2845.0,8.001905838348911
1138,2847.5,7.972729183901315
1139,2850.0,7.943666166349707
1140,2852.5,7.914716321302504
1141,2855.0,7.885879186306923
1142,2857.5,7.857154300841119
1143,2860.0,7.828541206306356
1144,2862.5,7.800039446019194
1145,2865.0,7.771648565203725
1146,2867.5,7.743368110983814
1147,2870.0,7.715197632375363
1148,2872.5,7.687136680278624
1149,2875.0,7.659184807470521
1150,2877.5,7.631341568597011
1151,2880.0,7.60360652016545
1152,2882.5,7.575979220537012
1153,2885.0,7.548459229919107
1154,2887.5,7.521046110357866
1155,2890.0,7.493739425730598
1156,2892.5,7.466538741738329
1157,2895.0,7.439443625898311
1158,2897.5,7.412453647536608
1159,2900.0,7.385568377780686
1160,2902.5,7.358787389552024
1161,2905.0,7.332110257558748
1162,2907.5,7.305536558288322
1163,2910.0,7.27906587000023
1164,2912.5,7.252697772718699
1165,2915.0,7.226431848225446
1166,2917.5,7.200267680052456
1167,2920.0,7.17420485347478
1168,2922.5,7.14824295550336
1169,2925.0,7.122381574877881
1170,2927.5,7.096620302059649
1171,2930.0,7.070958729224494
1172,2932.5,7.045396450255701
1173,2935.0,7.019933060736959
1174,2937.5,6.994568157945352
1175,2940.0,6.969301340844353
1176,2942.5,6.944132210076871
1177,2945.0,6.919060367958293
1178,2947.5,6.894085418469581
1179,2950.0,6.869206967250368
1180,2952.5,6.844424621592101
1181,2955.0,6.819737990431199
1182,2957.5,6.795146684342233
1183,2960.0,6.770650315531144
1184,2962.5,6.746248497828474
1185,2965.0,6.721940846682624
1186,2967.5,6.697726979153144
1187,2970.0,6.673606513904045
1188,2972.5,6.649579071197131
1189,2975.0,6.62564427288536
1190,2977.5,6.601801742406233
1191,2980.0,6.578051104775205
1192,2982.5,6.554391986579116
1193,2985.0,6.530824015969658
1194,2987.5,6.507346822656853
1195,2990.0,6.483960037902567
1196,2992.5,6.460663294514045
1197,2995.0,6.437456226837468
1198,2997.5,6.414338470751539
1199,3000.0,6.391309663661088
1200,3002.5,6.368369444490704
1201,3005.0,6.345517453678396
1202,3007.5,6.322753333169271
1203,3010.0,6.300076726409237
1204,3012.5,6.277487278338739
1205,3015.0,6.254984635386504
1206,3017.5,6.232568445463324
1207,3020.0,6.210238357955856
1208,3022.5,6.187994023720447
1209,3025.0,6.165835095076982
1210,3027.5,6.143761225802765
1211,3030.0,6.121772071126401
1212,3032.5,6.099867287721729
1213,3035.0,6.07804653370176
1214,3037.5,6.056309468612646
1215,3040.0,6.034655753427673
1216,3042.5,6.013085050541269
1217,3045.0,5.991597023763049
1218,3047.5,5.970191338311873
1219,3050.0,5.948867660809929
1220,3052.5,5.927625659276845
1221,3055.0,5.906465003123811
1222,3057.5,5.885385363147744
1223,3060.0,5.864386411525452
1224,3062.5,5.843467821807844
1225,3065.0,5.822629268914147
1226,3067.5,5.80187042912615
1227,3070.0,5.781190980082475
1228,3072.5,5.760590600772868
1229,3075.0,5.740068971532505
1230,3077.5,5.719625774036335
1231,3080.0,5.699260691293439
1232,3082.5,5.678973407641401
1233,3085.0,5.658763608740715
1234,3087.5,5.638630981569216
1235,3090.0,5.618575214416518
1236,3092.5,5.598595996878486
1237,3095.0,5.578693019851732
1238,3097.5,5.55886597552812
1239,3100.0,5.539114557389307
1240,3102.5,5.519438460201295
1241,3105.0,5.499837380009014
1242,3107.5,5.480311014130921
1243,3110.0,5.460859061153623
1244,3112.5,5.441481220926516
1245,3115.0,5.422177194556451
1246,3117.5,5.402946684402426
1247,3120.0,5.38378939407029
1248,3122.5,5.364705028407469
1249,3125.0,5.345693293497725
1250,3127.5,5.326753896655918
1251,3130.0,5.307886546422803
1252,3132.5,5.289090952559843
1253,3135.0,5.270366826044047
1254,3137.5,5.251713879062819
1255,3140.0,5.233131825008836
1256,3142.5,5.214620378474948
1257,3145.0,5.196179255249097
1258,3147.5,5.177808172309246
1259,3150.0,5.15950684781835
1260,3152.5,5.141275001119329
1261,3155.0,5.123112352730066
1262,3157.5,5.105018624338431
1263,3160.0,5.086993538797319
1264,3162.5,5.069036820119713
1265,3165.0,5.051148193473762
1266,3167.5,5.033327385177881
1267,3170.0,5.015574122695878
1268,3172.5,4.997888134632086
1269,3175.0,4.980269150726535
1270,3177.5,4.962716901850118
1271,3180.0,4.945231119999803
1272,3182.5,4.927811538293844
1273,3185.0,4.910457890967032
1274,3187.5,4.893169913365944
1275,3190.0,4.87594734194422
1276,3192.5,4.858789914257871
1277,3195.0,4.841697368960588
1278,3197.5,4.82466944579908
1279,3200.0,4.807705885608426
1280,3202.5,4.790806430307464
1281,3205.0,4.773970822894168
1282,3207.5,4.757198807441068
1283,3210.0,4.740490129090679
1284,3212.5,4.72384453405096
1285,3215.0,4.70726176959077
1286,3217.5,4.690741584035368
1287,3220.0,4.67428372676191
1288,3222.5,4.657887948194988
1289,3225.0,4.641553999802153
1290,3227.5,4.625281634089499
1291,3230.0,4.609070604597227
1292,3232.5,4.592920665895256
1293,3235.0,4.57683157357883
1294,3237.5,4.560803084264164
1295,3240.0,4.544834955584085
1296,3242.5,4.528926946183719
1297,3245.0,4.513078829623509
1298,3247.5,4.497290352122253
1299,3250.0,4.48156127534959
1300,3252.5,4.46589136197004
1301,3255.0,4.450280375638754
1302,3257.5,4.434728080997308
1303,3260.0,4.419234243669504
1304,3262.5,4.403798630257183
1305,3265.0,4.388421008336066
1306,3267.5,4.373101146451616
1307,3270.0,4.357838814114889
1308,3272.5,4.34263378179844
1309,3275.0,4.327485820932218
1310,3277.5,4.312394703899489
1311,3280.0,4.297360204032786
1312,3282.5,4.282382095609851
1313,3285.0,4.267460153849616
1314,3287.5,4.252594154908189
1315,3290.0,4.237783875874864
1316,3292.5,4.223029094768142
1317,3295.0,4.208329590531777
1318,3297.5,4.193685143030824
1319,3300.0,4.179095533047716
1320,3302.5,4.164560542278353
1321,3305.0,4.150079953328207
1322,3307.5,4.135653549708453
1323,3310.0,4.121281115832091
1324,3312.5,4.106962437010113
1325,3315.0,4.092697299447671
1326,3317.5,4.078485490240265
1327,3320.0,4.064326797369941
1328,3322.5,4.050221009701513
1329,3325.0,4.036167916978804
1330,3327.5,4.022167309820887
1331,3330.0,4.008218979718351
1332,3332.5,3.994322719029598
1333,3335.0,3.980478320977117
1334,3337.5,3.966685579643821
1335,3340.0,3.952944289969364
1336,3342.5,3.939254247746481
1337,3345.0,3.925615249617359
1338,3347.5,3.912027093070008
1339,3350.0,3.898489576434646
1340,3352.5,3.885002498880113
1341,3355.0,3.871565660410286
1342,3357.5,3.85817886186052
1343,3360.0,3.844841904894091
1344,3362.5,3.831554591998674
1345,3365.0,3.818316726482813
1346,3367.5,3.805128112472424
1347,3370.0,3.791988554907302
1348,3372.5,3.778897859537651
1349,3375.0,3.765855832920618
1350,3377.5,3.752862282416853
1351,3380.0,3.739917016187077
1352,3382.5,3.727019843188667
1353,3385.0,3.714170573172253
1354,3387.5,3.701369016678329
1355,3390.0,3.688614985033889
1356,3392.5,3.675908290349058
1357,3395.0,3.663248745513758
1358,3397.5,3.650636164194369
1359,3400.0,3.638070360830421
1360,3402.5,3.625551150631286
1361,3405.0,3.613078349572896
1362,3407.5,3.600651774394468
1363,3410.0,3.588271242595244
1364,3412.5,3.575936572431244
1365,3415.0,3.563647582912037
1366,3417.5,3.551404093797519
1367,3420.0,3.539205925594712
1368,3422.5,3.527052899554575
1369,3425.0,3.51494483766882
1370,3427.5,3.502881562666757
1371,3430.0,3.490862898012135
1372,3432.5,3.478888667900014
1373,3435.0,3.466958697253636
1374,3437.5,3.455072811721318
1375,3440.0,3.443230837673353
1376,3442.5,3.431432602198929
1377,3445.0,3.419677933103058
1378,3447.5,3.407966658903519
1379,3450.0,3.396298608827812
1380,3452.5,3.38467361281013
1381,3455.0,3.373091501488342
1382,3457.5,3.361552106200981
1383,3460.0,3.350055258984259
1384,3462.5,3.338600792569086
1385,3465.0,3.327188540378101
1386,3467.5,3.315818336522717
1387,3470.0,3.304490015800187
1388,3472.5,3.293203413690664
1389,3475.0,3.281958366354296
1390,3477.5,3.270754710628315
1391,3480.0,3.25959228402415
1392,3482.5,3.248470924724542
1393,3485.0,3.237390471580688
1394,3487.5,3.226350764109374
1395,3490.0,3.215351642490146
1396,3492.5,3.204392947562467
1397,3495.0,3.193474520822912
1398,3497.5,3.182596204422353
1399,3500.0,3.171757841163172
1400,3502.5,3.160959274496474
1401,3505.0,3.150200348519324
1402,3507.5,3.139480907971981
1403,3510.0,3.12880079823516
1404,3512.5,3.118159865327295
1405,3515.0,3.107557955901816
1406,3517.5,3.096994917244439
1407,3520.0,3.086470597270468
1408,3522.5,3.075984844522107
1409,3525.0,3.065537508165783
1410,3527.5,3.055128437989486
1411,3530.0,3.044757484400113
1412,3532.5,3.034424498420825
1413,3535.0,3.024129331688423
1414,3537.5,3.013871836450724
1415,3540.0,3.003651865563955
1416,3542.5,2.99346927249016
1417,3545.0,2.98332391129461
1418,3547.5,2.973215636643234
1419,3550.0,2.963144303800052
1420,3552.5,2.953109768624628
1421,3555.0,2.943111887569527
1422,3557.5,2.933150517677786
1423,3560.0,2.923225516580392
1424,3562.5,2.913336742493778
1425,3565.0,2.903484054217327
1426,3567.5,2.893667311130883
1427,3570.0,2.883886373192272
1428,3572.5,2.874141100934846
1429,3575.0,2.864431355465021
1430,3577.5,2.854756998459839
1431,3580.0,2.845117892164531
1432,3582.5,2.835513899390094
1433,3585.0,2.825944883510881
1434,3587.5,2.816410708462202
1435,3590.0,2.806911238737926
1436,3592.5,2.797446339388106
1437,3595.0,2.788015876016605
1438,3597.5,2.778619714778735
1439,3600.0,2.769257722378911
1440,3602.5,2.759929766068305
1441,3605.0,2.750635713642522
1442,3607.5,2.741375433439276
1443,3610.0,2.73214879433608
1444,3612.5,2.722955665747949
1445,3615.0,2.71379591762511
1446,3617.5,2.704669420450716
1447,3620.0,2.695576045238586
1448,3622.5,2.686515663530935
1449,3625.0,2.677488147396129
1450,3627.5,2.668493369426443
1451,3630.0,2.659531202735828
1452,3632.5,2.650601520957694
1453,3635.0,2.641704198242691
1454,3637.5,2.632839109256515
1455,3640.0,2.624006129177709
1456,3642.5,2.615205133695483
1457,3645.0,2.60643599900754
1458,3647.5,2.597698601817907
1459,3650.0,2.58899281933479
