,time,ID26_INFIL,ID126_INFIL,ID26_DPTH=20,ID126_DPTH=51,ID26_RCH,ID126_RCH,ID26_GWET,ID126_GWET,ID26_UZET,ID126_UZET,ID26_GWD2MVR,ID126_GWD2MVR,ID26_REJINF,ID126_REJINF,time_days
32,8234400.0,2.5,0.0,0.2100000000000533,0.2100000000000002,0.0,0.003785861525194365,0.0,0.0,-0.2500000000000283,0.0,0.0,0.0,0.0,0.0,95.30555555555556
33,8409600.0,2.5,0.0,0.2099999999999978,0.2100000000000002,0.0,0.003686351886147033,0.0,0.0,-0.2499999999999966,0.0,0.0,0.0,0.0,0.0,97.33333333333333
34,8584800.0,2.5,0.0,0.2099999999999978,0.2100000000000002,0.0,0.00359442348956253,0.0,0.0,-0.2499999999999649,0.0,0.0,0.0,0.0,0.0,99.36111111111111
35,8760000.0,2.5,0.0,0.2099999999999423,0.2100000000000002,0.0,0.003509455586002193,0.0,0.0,-0.2499999999999332,0.0,0.0,0.0,0.0,0.0,101.38888888888889
36,8935200.0,2.5,0.0,0.2479615089867238,0.2100000000000002,0.0,0.003430856208037117,0.0,0.0,-0.2499999999999649,0.0,0.0,0.0,0.0,0.0,103.41666666666667
37,9110400.0,2.5,0.0,0.2444226020689954,0.2100000000000002,0.0,0.003358070977571362,0.0,0.0,-0.2499999999999649,0.0,0.0,0.0,0.0,0.0,105.44444444444444
38,9285600.0,2.5,0.0,0.2444226020689954,0.2100000000000002,0.0,0.003290587557440858,0.0,0.0,-0.2499999999999649,0.0,0.0,0.0,0.0,0.0,107.47222222222223
39,9460800.0,2.5,0.0,0.2443058020689904,0.2100000000000002,0.0,0.003227937073472227,0.0,0.0,-0.2499999999999332,0.0,0.0,0.0,0.0,0.0,109.5
40,9636000.0,2.5,0.0,0.2441890020689854,0.2100000000000002,0.0,0.003169693506628071,0.0,0.0,-0.2499999999999649,0.0,0.0,0.0,0.0,0.0,111.52777777777777
41,9811200.0,2.5,0.0,0.2440722020689249,0.2100000000000002,0.0,0.003115471819315508,0.0,0.0,-0.2499999999999649,0.0,0.0,0.0,0.0,0.0,113.55555555555556
42,9986400.0,2.5,0.0,0.2402698610491644,0.2100000000000002,0.0,0.003064925326053608,0.0,0.0,-0.2499999999999649,0.0,0.0,0.0,0.0,0.0,115.58333333333333
43,10161600.0,2.5,0.0,0.2401530610492704,0.2100000000000002,0.0,0.003017742679182388,0.0,0.0,-0.2499999999999649,0.0,0.0,0.0,0.0,0.0,117.61111111111111
44,10336800.0,2.5,0.0,0.2401530610492149,0.2100000000000002,0.0,0.002973644710678802,0.0,0.0,-0.2499999999999015,0.0,0.0,0.0,0.0,0.0,119.63888888888889
45,10512000.0,2.5,0.0,0.2400362610492099,0.2100000000000002,0.0,0.00293238130236199,0.0,0.0,-0.2499999999999649,0.0,0.0,0.0,0.0,0.0,121.66666666666667
46,10687200.0,3.125,0.0,0.2399194610491494,0.2100000000000002,0.0,0.002856247261595633,0.0,0.0,-0.2499999999999649,0.0,0.0,0.0,0.0,0.0,123.69444444444444
47,10862400.0,3.125,0.0,0.2399194620492383,0.2100000000000002,0.0,0.002737476314910663,0.0,0.0,-0.2499999999999015,0.0,0.0,0.0,0.0,0.0,125.72222222222223
48,11037600.0,3.125,0.0,0.2399194620491828,0.2100000000000002,0.0,0.002580622788173284,0.0,0.0,-0.2499999999999332,0.0,0.0,0.0,0.0,0.0,127.75
49,11212800.0,3.125,0.0,0.2399194620492383,0.2100000000000002,0.0,0.002393625013749378,0.0,0.0,-0.2499999999999332,0.0,0.0,0.0,0.0,0.0,129.77777777777777
50,11388000.0,3.125,0.0,0.2399194620492383,0.2100000000000002,0.0,0.002187699381282507,0.0,0.0,-0.2499999999998698,0.0,0.0,0.0,0.0,0.0,131.80555555555554
51,11563200.0,3.125,0.0,0.2399194620492383,0.2100000000000002,0.0,0.001971987054539752,0.0,0.0,-0.2499999999999332,0.0,0.0,0.0,0.0,0.0,133.83333333333334
52,11738400.0,3.125,0.0,0.2399194620492383,0.2100000000000002,0.0,0.001753002498105322,0.0,0.0,-0.2499999999999649,0.0,0.0,0.0,0.0,0.0,135.86111111111111
53,11913600.0,3.125,0.0,0.2502763467922714,0.2100000000000002,0.0,0.001535782723963797,0.0,0.0,-0.2499999999999649,0.0,0.0,0.0,0.0,0.0,137.88888888888889
54,12088800.0,3.125,0.0,0.2502763467922714,0.2100000000000002,0.0,0.001324036855717041,0.0,0.0,-0.2499999999999332,0.0,0.0,0.0,0.0,0.0,139.91666666666666
55,12264000.0,3.125,0.0,0.2502763467923824,0.2100000000000002,0.0,0.001120323456204073,0.0,0.0,-0.2499999999999332,0.0,0.0,0.0,0.0,0.0,141.94444444444446
56,12439200.0,3.125,0.0,0.2502763467923824,0.2100000000000002,0.0,0.0009262693955906164,0.0,0.0,-0.2499999999999649,0.0,0.0,0.0,0.0,0.0,143.97222222222223
57,12614400.0,3.125,0.0,0.2502763467922714,0.2100000000000002,0.0,0.0007427908139374943,0.0,0.0,-0.2499999999999332,0.0,0.0,0.0,0.0,0.0,146.0
58,12789600.0,3.125,0.0,0.2502763467922714,0.2100000000000002,0.0,0.0005696397589213943,0.0,0.0,-0.2499999999999332,0.0,0.0,0.0,0.0,0.0,148.02777777777777
59,12964800.0,3.125,0.0,0.2502763467923824,0.2100000000000002,0.0,0.0004070968653981075,0.0,0.0,-0.2499999999999966,0.0,0.0,0.0,0.0,0.0,150.05555555555554
60,13140000.0,3.125,0.0,0.2502763467923824,0.2100000000000002,0.0,0.0002555435024186366,0.0,0.0,-0.2499999999999332,0.0,0.0,0.0,0.0,0.0,152.08333333333334
61,13315200.0,5.0,0.0,0.2502763467922714,0.2100000000000002,0.0,0.000185658021677846,0.0,0.0,-0.2499999999998698,0.0,0.0,0.0,0.0,0.0,154.11111111111111
62,13490400.0,5.0,0.0,0.2539196756838452,0.2100000000000002,0.0,0.000214140005734737,0.0,0.0,-0.2499999999999332,0.0,0.0,0.0,0.0,0.0,156.13888888888889
63,13665600.0,5.0,0.0,0.2539196756838452,0.2100000000000002,0.0,0.000332593752028945,0.0,0.0,-0.2499999999999332,0.0,0.0,0.0,0.0,0.0,158.16666666666666
64,13840800.0,5.0,0.0,0.2539196756836232,0.2100000000000002,0.0,0.0005229430176733708,0.0,0.0,-0.2499999999998381,0.0,0.0,0.0,0.0,0.0,160.19444444444446
65,14016000.0,5.0,0.0,0.2539196756836232,0.2100000000000002,0.0,0.0007652396557082745,0.0,0.0,-0.2499999999999015,0.0,0.0,0.0,0.0,0.0,162.22222222222223
66,14191200.0,5.0,0.0,0.2539196756836232,0.2100000000000002,0.0,0.001041271925342442,0.0,0.0,-0.2499999999998698,0.0,0.0,0.0,0.0,0.0,164.25
67,14366400.0,5.0,0.0,0.2539196756836232,0.2100000000000002,0.0,0.001335935541264801,0.0,0.0,-0.2499999999999649,0.0,0.0,0.0,0.0,0.0,166.27777777777777
68,14541600.0,5.0,0.0,0.2539196756838452,0.2100000000000002,0.0,0.001637495172838113,0.0,0.0,-0.2499999999999332,0.0,0.0,0.0,0.0,0.0,168.30555555555554
69,14716800.0,5.0,0.0,0.2539196756838452,0.2100000000000002,0.0,0.001937533553990006,0.0,0.0,-0.2499999999999332,0.0,0.0,0.0,0.0,0.0,170.33333333333334
70,14892000.0,5.0,0.0,0.2539196756836232,0.2100000000000002,0.0,0.002239276687604888,0.0,0.0,-0.2499999999999015,0.0,0.0,0.0,0.0,0.0,172.36111111111111
71,15067200.0,5.0,0.0,0.2539196756836232,0.2100000000000002,0.0,0.002531051269532969,0.0,0.0,-0.2499999999999649,0.0,0.0,0.0,0.0,0.0,174.38888888888889
72,15242400.0,5.0,0.0,0.2539196756836232,0.2100000000000002,0.0,0.00280362456310874,0.0,0.0,-0.2500000000000283,0.0,0.0,0.0,0.0,0.0,176.41666666666666
73,15417600.0,5.0,0.0,0.2622041035557647,0.2100000000000002,0.0,0.003060511430685682,0.0,0.0,-0.2499999999999649,0.0,0.0,0.0,0.0,0.0,178.44444444444446
74,15592800.0,5.0,0.0,0.2622041035557647,0.2100000000000002,0.0,0.003306034824326069,0.0,0.0,-0.2499999999999015,0.0,0.0,0.0,0.0,0.0,180.47222222222223
75,15768000.0,5.0,0.0,0.2622041035557647,0.2100000000000002,0.0,0.003531547113675841,0.0,0.0,-0.2500000000000283,0.0,0.0,0.0,0.0,0.0,182.5
76,15943200.0,0.3749999999999999,0.0,0.2622041035558758,0.2100000000000002,0.0,0.003702346190151045,0.0,0.0,-0.2499999933964825,0.0,0.0,0.0,0.0,0.0,184.52777777777777
77,16118400.0,0.3749999999999999,0.0,0.2622041035558758,0.2100000000000002,0.0,0.00381022764422042,0.0,0.0,-0.2500000000000283,0.0,0.0,0.0,0.0,0.0,186.55555555555554
78,16293600.0,0.3749999999999999,0.0,0.2622041035558758,0.2100000000000002,0.0,0.003861485793726148,0.0,0.0,-0.2499999999999649,0.0,0.0,0.0,0.0,0.0,188.58333333333334
79,16468800.0,0.3749999999999999,0.0,0.2622041035558758,0.2100000000000002,0.0,0.003867191675115034,0.0,0.0,-0.2500000000000283,0.0,0.0,0.0,0.0,0.0,190.61111111111111
80,16644000.0,0.3749999999999999,0.0,0.2622041035559868,0.2100000000000002,0.0,0.003837488872218921,0.0,0.0,-0.2500000000000283,0.0,0.0,0.0,0.0,0.0,192.63888888888889
81,16819200.0,0.3749999999999999,0.0,0.2622041035559868,0.2100000000000002,0.0,0.003783355515912997,0.0,0.0,-0.2500000000000283,0.0,0.0,0.0,0.0,0.0,194.66666666666666
82,16994400.0,0.3749999999999999,0.0,0.2622041035558758,0.2100000000000002,0.0,0.003713445429142157,0.0,0.0,-0.2499999999999649,0.0,0.0,0.0,0.0,0.0,196.69444444444446
83,17169600.0,0.3749999999999999,0.0,0.2622041035558758,0.2100000000000002,0.0,0.003634637638285876,0.0,0.0,-0.2500000000000916,0.0,0.0,0.0,0.0,0.0,198.72222222222223
84,17344800.0,0.3749999999999999,0.0,0.2622041035558758,0.2100000000000002,0.0,0.003552140710518873,0.0,0.0,-0.2500000000000283,0.0,0.0,0.0,0.0,0.0,200.75
85,17520000.0,0.3749999999999999,0.0,0.2622041035558758,0.2100000000000002,0.0,0.003469738670380826,0.0,0.0,-0.2500000000000916,0.0,0.0,0.0,0.0,0.0,202.77777777777777
86,17695200.0,0.3749999999999999,0.0,0.2608687935080099,0.2100000000000002,0.0,0.003390067646994946,0.0,0.0,-0.2500000000000283,0.0,0.0,0.0,0.0,0.0,204.80555555555554
87,17870400.0,0.3749999999999999,0.0,0.259041029936352,0.2100000000000002,0.0,0.003314875754911353,0.0,0.0,-0.2500000000000916,0.0,0.0,0.0,0.0,0.0,206.83333333333334
88,18045600.0,0.3749999999999999,0.0,0.2564872118407476,0.2100000000000002,0.0,0.003245244254913646,0.0,0.0,-0.2500000000000283,0.0,0.0,0.0,0.0,0.0,208.86111111111111
89,18220800.0,0.3749999999999999,0.0,0.2563704118407426,0.2100000000000002,0.0,0.00318176220363888,0.0,0.0,-0.2500000000000283,0.0,0.0,0.0,0.0,0.0,210.88888888888889
90,18396000.0,0.3749999999999999,0.0,0.2532073392211968,0.2100000000000002,0.0,0.003124705150857777,0.0,0.0,-0.2500000000000283,0.0,0.0,0.0,0.0,0.0,212.91666666666666
91,18571200.0,0.625,0.0,0.2530905392211362,0.2100000000000002,0.0,0.003112681224690519,0.0,0.0,-0.2499999999999015,0.0,0.0,0.0,0.0,0.0,214.94444444444446
92,18746400.0,0.625,0.0,0.2494350120777094,0.2100000000000002,0.0,0.003155033809366786,0.0,0.0,-0.2500000000000916,0.0,0.0,0.0,0.0,0.0,216.97222222222223
93,18921600.0,0.625,0.0,0.2493182120777599,0.2100000000000002,0.0,0.003248290845757278,0.0,0.0,-0.2500000000000916,0.0,0.0,0.0,0.0,0.0,219.0
94,19096800.0,0.625,0.0,0.2492014120777549,0.2100000000000002,0.0,0.003391092707417082,0.0,0.0,-0.2500000000000283,0.0,0.0,0.0,0.0,0.0,221.02777777777777
95,19272000.0,0.625,0.0,0.2490846120777499,0.2100000000000002,0.0,0.003585484976801521,0.0,0.0,-0.2500000000000916,0.0,0.0,0.0,0.0,0.0,223.05555555555554
96,19447200.0,0.625,0.0,0.2448198304103816,0.2100000000000002,0.0,0.003834366082318078,0.0,0.0,-0.2500000000000916,0.0,0.0,0.0,0.0,0.0,225.08333333333334
97,19622400.0,0.625,0.0,0.2448198304104371,0.2100000000000002,0.0,0.004139100198534074,0.0,0.0,-0.2500000000000916,0.0,0.0,0.0,0.0,0.0,227.11111111111111
98,19797600.0,0.625,0.0,0.2447030304103766,0.2100000000000002,0.0,0.004498674327706998,0.0,0.0,-0.2500000000000916,0.0,0.0,0.0,0.0,0.0,229.13888888888889
99,19972800.0,0.625,0.0,0.2445862304103716,0.2100000000000002,0.0,0.004908879429779718,0.0,0.0,-0.2500000000000916,0.0,0.0,0.0,0.0,0.0,231.16666666666666
100,20148000.0,0.625,0.0,0.2444694304104221,0.2100000000000002,0.0,0.005362494584026342,0.0,0.0,-0.2500000000000916,0.0,0.0,0.0,0.0,0.0,233.19444444444446
101,20323200.0,0.625,0.0,0.2443526304104171,0.2100000000000002,0.0,0.005850182817486471,0.0,0.0,-0.2500000000000916,0.0,0.0,0.0,0.0,0.0,235.22222222222223
102,20498400.0,0.625,0.0,0.2442358304103566,0.2100000000000002,0.0,0.006361494706185604,0.0,0.0,-0.2500000000000283,0.0,0.0,0.0,0.0,0.0,237.25
103,20673600.0,0.625,0.0,0.2393617942191023,0.2100000000000002,0.0,0.006886063550843913,0.0,0.0,-0.2500000000000916,0.0,0.0,0.0,0.0,0.0,239.27777777777777
104,20848800.0,0.625,0.0,0.2393617942191578,0.2100000000000002,0.0,0.007414618928777199,0.0,0.0,-0.2500000000000916,0.0,0.0,0.0,0.0,0.0,241.30555555555554
105,21024000.0,0.625,0.0,0.2392449942191529,0.2100000000000002,0.0,0.007939547722866562,0.0,0.0,-0.2500000000000916,0.0,0.0,0.0,0.0,0.0,243.33333333333334
106,21199200.0,0.3749999999999999,0.0,0.2391281942190923,0.2100000000000002,0.0,0.008416197676874937,0.0,0.0,-0.2499999996181039,0.0,0.0,0.0,0.0,0.0,245.36111111111111
107,21374400.0,0.3749999999999999,0.0,0.2390113942190873,0.2588394555769628,0.0,0.008829952528625966,0.0,0.0,-0.2500000000000916,0.0,0.0,0.0,0.0,0.0,247.38888888888889
108,21549600.0,0.3749999999999999,0.0,0.2388945942191379,0.2564872108407239,0.0,0.009181153577430568,0.0,0.0,-0.2499999999999649,0.0,0.0,0.0,0.0,0.0,249.41666666666666
109,21724800.0,0.3749999999999999,0.0,0.2387777942190774,0.2564671954849448,0.0,0.009476693086352291,0.0,0.0,-0.2500000000002183,0.0,0.0,0.0,0.0,0.0,251.44444444444446
110,21900000.0,0.3749999999999999,0.0,0.2386609942191279,0.2563704108407222,0.0,0.009725894227936512,0.0,0.0,-0.2500000000000283,0.0,0.0,0.0,0.0,0.0,253.47222222222223
111,22075200.0,0.3749999999999999,0.0,0.2385441942191784,0.2563704108407222,0.0,0.009947290027698598,0.0,0.0,-0.2500000000000283,0.0,0.0,0.0,0.0,0.0,255.5
112,22250400.0,0.3749999999999999,0.0,0.2384273942191179,0.2541256002179464,0.0,0.01016078370955787,0.0,0.0,-0.2500000000000283,0.0,0.0,0.0,0.0,0.0,257.52777777777777
113,22425600.0,0.3749999999999999,0.0,0.2384273942190624,0.2533241382211844,0.0,0.01037971468410895,0.0,0.0,-0.2499999999999649,0.0,0.0,0.0,0.0,0.0,259.55555555555554
114,22600800.0,0.3749999999999999,0.0,0.2384273942191734,0.2532687194236403,0.0,0.01060853126372605,0.0,0.0,-0.2499999999999966,0.0,0.0,0.0,0.0,0.0,261.5833333333333
115,22776000.0,0.3749999999999999,0.0,0.2329441035039221,0.2531696015408292,0.0,0.01084642833645477,0.0,0.0,-0.2499999999999649,0.0,0.0,0.0,0.0,0.0,263.6111111111111
116,22951200.0,0.3749999999999999,0.0,0.2329441035039777,0.253090538221188,0.0,0.01109064820992981,0.0,0.0,-0.2499999999999966,0.0,0.0,0.0,0.0,0.0,265.6388888888889
117,23126400.0,0.3749999999999999,0.0,0.2329441035039221,0.253090538221188,0.0,0.01133815077478004,0.0,0.0,-0.2499999999999966,0.0,0.0,0.0,0.0,0.0,267.6666666666667
118,23301600.0,0.3749999999999999,0.0,0.2328273035039726,0.2524415304136849,0.0,0.01158611379371445,0.0,0.0,-0.2499999999999966,0.0,0.0,0.0,0.0,0.0,269.69444444444446
119,23476800.0,0.3749999999999999,0.0,0.2327105035040232,0.2494350110777426,0.0,0.01183201478240292,0.0,0.0,-0.2499999999999966,0.0,0.0,0.0,0.0,0.0,271.72222222222223
120,23652000.0,0.3749999999999999,0.0,0.2325937035039072,0.2494350110777426,0.0,0.01209441427947911,0.0,0.0,-0.2499999999999649,0.0,0.0,0.0,0.0,0.0,273.75
121,23827200.0,0.25,0.0,0.2324769035039577,0.2494350110777426,0.0,0.01251756685267726,0.0,0.0,-0.249999999788788,0.0,0.0,0.0,0.0,0.0,275.77777777777777
122,24002400.0,0.25,0.0,0.2323601035040082,0.2493497133803859,0.0,0.01310320629261983,0.0,0.0,-0.2500000000000916,0.0,0.0,0.0,0.0,0.0,277.80555555555554
123,24177600.0,0.25,0.0,0.2322433035040032,0.2492560067769369,0.0,0.01380596967071073,0.0,0.0,-0.2499999999999966,0.0,0.0,0.0,0.0,0.0,279.8333333333333
124,24352800.0,0.25,0.0,0.2321265035039427,0.2491624652653309,0.0,0.01456848709548313,0.0,0.0,-0.2499999999999332,0.0,0.0,0.0,0.0,0.0,281.8611111111111
125,24528000.0,0.25,0.0,0.232105571834878,0.249084611077741,0.0,0.01533489403932131,0.0,0.0,-0.2499999999999649,0.0,0.0,0.0,0.0,0.0,283.8888888888889
126,24703200.0,0.25,0.0,0.2320097035039932,0.249084611077741,0.0,0.01606484306748398,0.0,0.0,-0.25000000000006,0.0,0.0,0.0,0.0,0.0,285.9166666666667
127,24878400.0,0.25,0.0,0.2318929035039882,0.249084611077741,0.0,0.01674380481836588,0.0,0.0,-0.2499999999999649,0.0,0.0,0.0,0.0,0.0,287.94444444444446
128,25053600.0,0.25,0.0,0.2317761035039277,0.249084611077741,0.0,0.01736962788113163,0.0,0.0,-0.2499999999999649,0.0,0.0,0.0,0.0,0.0,289.97222222222223
129,25228800.0,0.25,0.0,0.2316593035039227,0.2484495650739338,0.0,0.01794503419115492,0.0,0.0,-0.2500000000000283,0.0,0.0,0.0,0.0,0.0,292.0
130,25404000.0,0.25,0.0,0.2315425035039732,0.2452743400548978,0.0,0.01847463841321873,0.0,0.0,-0.2500000000000283,0.0,0.0,0.0,0.0,0.0,294.02777777777777
131,25579200.0,0.25,0.0,0.2314257035039682,0.2448198294103881,0.0,0.01926267186143988,0.0,0.0,-0.2499999999999332,0.0,0.0,0.0,0.0,0.0,296.05555555555554
132,25754400.0,0.25,0.0,0.2313089035039633,0.2448198294103881,0.0,0.02078728607148162,0.0,0.0,-0.2499999999999649,0.0,0.0,0.0,0.0,0.0,298.0833333333333
133,25929600.0,0.25,0.0,0.2311921035039582,0.2448198294103881,0.0,0.02309496714831123,0.0,0.0,-0.2499999999999649,0.0,0.0,0.0,0.0,0.0,300.1111111111111
134,26104800.0,0.25,0.0,0.2311921035039582,0.2448198294103881,0.0,0.0269041616701444,0.0,0.0,-0.2499999999999966,0.0,0.0,0.0,0.0,0.0,302.1388888888889
135,26280000.0,0.25,0.0,0.2310753035039533,0.2447637624421637,0.0,0.03110101607248673,0.0,0.0,-0.2499999999999966,0.0,0.0,0.0,0.0,0.0,304.1666666666667
136,26455200.0,0.125,0.0,0.2309585035039483,0.244679474482753,0.0,0.03496304882942312,0.0,0.0,-0.2499999997378394,0.0,0.0,0.0,0.0,0.0,306.19444444444446
137,26630400.0,0.125,0.0,0.2308417035039433,0.2445862294103882,0.0,0.03810400503008137,0.0,0.0,-0.2499999999999966,0.0,0.0,0.0,0.0,0.0,308.22222222222223
138,26805600.0,0.125,0.0,0.2307249035039383,0.2444786858873881,0.0,0.040478522082275,0.0,0.0,-0.2499999999999966,0.0,0.0,0.0,0.0,0.0,310.25
139,26980800.0,0.125,0.0,0.2307249035039938,0.2443950947155321,0.0,0.04212666547685161,0.0,0.0,-0.2500000000000283,0.0,0.0,0.0,0.0,0.0,312.27777777777777
140,27156000.0,0.125,0.0,0.2307249035039383,0.2443117479476767,0.0,0.04309540468428238,0.0,0.0,-0.25000000000006,0.0,0.0,0.0,0.0,0.0,314.30555555555554
141,27331200.0,0.125,0.0,0.2307249035039383,0.2442358294103867,0.0,0.04339263579558138,0.0,0.0,-0.2499999999999649,0.0,0.0,0.0,0.0,0.0,316.3333333333333
142,27506400.0,0.125,0.0,0.2307249035039383,0.2442358294103867,0.0,0.04827419915068603,0.0,0.0,-0.2499999999999966,0.0,0.0,0.0,0.0,0.0,318.3611111111111
143,27681600.0,0.125,0.0,0.224632358264912,0.2442358294103867,0.0,0.05924449695231027,0.0,0.0,-0.2500000000000283,0.0,0.0,0.0,0.0,0.0,320.3888888888889
144,27856800.0,0.125,0.0,0.224632358264912,0.2442358294103867,0.0,0.06532154570722216,0.0,0.0,-0.2499999999999966,0.0,0.0,0.0,0.0,0.0,322.4166666666667
145,28032000.0,0.125,0.0,0.2246323582648565,0.2442358294103867,0.0,0.06829204356404582,0.0,0.0,-0.2499999999999966,0.0,0.0,0.0,0.0,0.0,324.44444444444446
