0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+01,1.069812068786854070e+04
0.000000000000000000e+00,0.000000000000000000e+00,6.100000000000000000e+01,1.066104596506376220e+04
0.000000000000000000e+00,0.000000000000000000e+00,6.200000000000000000e+01,1.062107081004419160e+04
0.000000000000000000e+00,0.000000000000000000e+00,6.300000000000000000e+01,1.058134315443331070e+04
0.000000000000000000e+00,0.000000000000000000e+00,6.400000000000000000e+01,1.054499533988364601e+04
0.000000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+01,1.051494681208862494e+04
0.000000000000000000e+00,0.000000000000000000e+00,6.600000000000000000e+01,1.049372022509645103e+04
0.000000000000000000e+00,0.000000000000000000e+00,6.700000000000000000e+01,1.048328253950279941e+04
0.000000000000000000e+00,0.000000000000000000e+00,6.800000000000000000e+01,1.048492112373635791e+04
0.000000000000000000e+00,0.000000000000000000e+00,6.900000000000000000e+01,1.049916266280887066e+04
0.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+01,1.052573998246198062e+04
0.000000000000000000e+00,0.000000000000000000e+00,7.100000000000000000e+01,1.056360887845563593e+04
0.000000000000000000e+00,0.000000000000000000e+00,7.200000000000000000e+01,1.061101389092231511e+04
0.000000000000000000e+00,0.000000000000000000e+00,7.300000000000000000e+01,1.066559888066496205e+04
0.000000000000000000e+00,0.000000000000000000e+00,7.400000000000000000e+01,1.072455544220512456e+04
0.000000000000000000e+00,0.000000000000000000e+00,7.500000000000000000e+01,1.078479980505346248e+04
0.000000000000000000e+00,0.000000000000000000e+00,7.600000000000000000e+01,1.084316708020363149e+04
0.000000000000000000e+00,0.000000000000000000e+00,7.700000000000000000e+01,1.089661061627600975e+04
0.000000000000000000e+00,0.000000000000000000e+00,7.800000000000000000e+01,1.094239390788138189e+04
0.000000000000000000e+00,0.000000000000000000e+00,7.900000000000000000e+01,1.097826296790969536e+04
0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+01,1.100258830602518174e+04
0.000000000000000000e+00,0.000000000000000000e+00,8.100000000000000000e+01,1.101446757015203184e+04
0.000000000000000000e+00,0.000000000000000000e+00,8.200000000000000000e+01,1.101378238557041732e+04
0.000000000000000000e+00,0.000000000000000000e+00,8.300000000000000000e+01,1.100120581133206178e+04
0.000000000000000000e+00,0.000000000000000000e+00,8.400000000000000000e+01,1.097815994431624495e+04
0.000000000000000000e+00,0.000000000000000000e+00,8.500000000000000000e+01,1.094672634144387666e+04
0.000000000000000000e+00,0.000000000000000000e+00,8.600000000000000000e+01,1.090951490254829696e+04
0.000000000000000000e+00,0.000000000000000000e+00,8.700000000000000000e+01,1.086949947296188111e+04
0.000000000000000000e+00,0.000000000000000000e+00,8.800000000000000000e+01,1.082983052120034154e+04
0.000000000000000000e+00,0.000000000000000000e+00,8.900000000000000000e+01,1.079363669116472011e+04
0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+01,1.076382772907434992e+04
0.000000000000000000e+00,0.000000000000000000e+00,9.100000000000000000e+01,1.074291119874995820e+04
0.000000000000000000e+00,0.000000000000000000e+00,9.200000000000000000e+01,1.073283453033875776e+04
0.000000000000000000e+00,0.000000000000000000e+00,9.300000000000000000e+01,1.073486235182160817e+04
0.000000000000000000e+00,0.000000000000000000e+00,9.400000000000000000e+01,1.074949683018233554e+04
0.000000000000000000e+00,0.000000000000000000e+00,9.500000000000000000e+01,1.077644603994347926e+04
0.000000000000000000e+00,0.000000000000000000e+00,9.600000000000000000e+01,1.081464235153232221e+04
0.000000000000000000e+00,0.000000000000000000e+00,9.700000000000000000e+01,1.086230968119521822e+04
0.000000000000000000e+00,0.000000000000000000e+00,9.800000000000000000e+01,1.091707536639272075e+04
0.000000000000000000e+00,0.000000000000000000e+00,9.900000000000000000e+01,1.097611961965193586e+04
