,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
20,4.101527448776971e-83,3.9284404568392074e-79,3.725566944652242e-75,3.4924177722830386e-71,3.229653564264258e-67,2.938790510398316e-63,2.6224073635179073e-59,2.284391528934565e-55,1.9302332666092082e-51,1.5673813719751783e-47,1.2056813937538456e-43,8.579314830219155e-40,5.406162005526477e-36,2.749241993037701e-32,8.824466987064447e-29,1.655706880961531e-25,1.799068177795999e-28,1.1401105013828708e-31,5.508346063708369e-35,2.247581202873986e-38,8.159808280454734e-42,2.717980008087639e-45,8.47219626806355e-49,2.5050013026415512e-52,7.094132005999322e-56,1.9382289910159156e-59,5.137165776782321e-63,1.3265770508223713e-66,3.349121564508811e-70,8.289639564573878e-74,2.016268563324643e-77,4.828407859576849e-81,1.1402647541307508e-84,2.6592054206841714e-88,6.131344644556396e-92,1.3991390558775372e-95,3.16266739713929e-99,7.087154843457659e-103,1.575484294636945e-106,3.4765133013896395e-110,7.6189691091005e-114,1.6591319998468723e-117,3.5915877052428686e-121,7.73183479274045e-125,1.655856474490745e-128,3.529329061075513e-132
21,1.6893681626489958e-87,1.6166208618876652e-83,1.5315244920187986e-79,1.4338862438922036e-75,1.3240006280967218e-71,1.2025237676814797e-67,1.0705614689144038e-63,9.297745437278048e-60,7.8250557886854805e-56,6.319332174012576e-52,4.8226302219759766e-48,3.3896890456102146e-44,2.091070362209642e-40,1.0173741073878804e-36,2.8513844152257153e-33,4.5717590692092326e-30,5.803281064533125e-33,4.207385106730554e-36,2.2882106958795997e-39,1.0376193038325203e-42,4.143480636953849e-46,1.505264233768815e-49,5.081268076783139e-53,1.6173104754171367e-56,4.905283322410387e-60,1.4289438814475562e-63,4.022395113172118e-67,1.0993798942789542e-70,2.9286518261286537e-74,7.627805704326925e-78,1.9474335525925115e-81,4.884188949393287e-85,1.2055341368077564e-88,2.9329044119188864e-92,7.042507388982854e-96,1.6709749260277923e-99,3.921604886583495e-103,9.111575399398505e-107,2.09748156817408e-110,4.787170228049937e-114,1.0839366556695534e-117,2.4362026220864724e-121,5.43780002280295e-125,1.2059467055277284e-128,2.658302218871419e-132,5.827193073882638e-136
22,6.50632117008868e-92,6.222437879553465e-88,5.890773749949749e-84,5.5105916259917114e-80,5.0830764820924794e-76,4.610832728508557e-72,4.098232670659405e-68,3.551835028705143e-64,2.980890654518008e-60,2.39795938579394e-56,1.8196721017162217e-52,1.267687237012863e-48,7.699139201639735e-45,3.6211082469161746e-41,9.004376666818277e-38,1.2601982185233548e-34,1.830059162821308e-37,1.4940030491272199e-40,9.033946028022146e-44,4.507951640141632e-47,1.964093339115629e-50,7.729712828554276e-54,2.809614803328726e-57,9.579367064013272e-61,3.0982865892606305e-64,9.586861267292466e-68,2.856541084204849e-71,8.238647026812371e-75,2.30954600541811e-78,6.314324944735063e-82,1.6884108903807299e-85,4.4259245885856986e-89,1.1396502064738745e-92,2.887499640208764e-96,7.209310945732699e-100,1.775993817384979e-103,4.3216492374636466e-107,1.0397858639164568e-110,2.4757180265223902e-114,5.837889560974674e-118,1.3642897361936466e-121,3.1617029949363603e-125,7.270096100790947e-129,1.6595160289178568e-132,3.7622026978096354e-136,8.475206695244073e-140
23,2.3876698766278562e-96,2.2825082874444836e-92,2.1597514015606765e-88,2.019125768875606e-84,1.8610785576572594e-80,1.6865860070126532e-76,1.4972842596334312e-72,1.2956269023086659e-68,1.0850756123883952e-64,8.70332534708249e-61,6.576261679579829e-57,4.550669377918256e-53,2.7309505009333083e-49,1.2505353019239588e-45,2.7941168089316894e-42,3.4691846472238384e-39,5.672242936543118e-42,5.1491698412635435e-45,3.427151004892629e-48,1.8664733561065917e-51,8.81227914112631e-55,3.735343924496056e-58,1.4547319177159477e-61,5.290177457953465e-65,1.817718166029895e-68,5.954297031091175e-72,1.872365653097747e-75,5.68318594290993e-79,1.672472601511436e-82,4.789276646460518e-86,1.3385517848226667e-89,3.660631484715348e-93,9.816738122193565e-97,2.586243538757145e-100,6.704307965471262e-104,1.7124662778058552e-107,4.315189915745581e-111,1.0738683265105388e-114,2.641713174777775e-118,6.429376097575454e-122,1.549268870585021e-125,3.698727830020059e-129,8.754057828458595e-133,2.0551166852374552e-136,4.787955066470054e-140,1.1076359788411526e-143
24,8.448669930262967e-101,8.07385860589918e-97,7.636622263612344e-93,7.135975114187055e-89,6.573532452708649e-85,5.95280700460251e-81,5.279680830753501e-77,4.5629741664065945e-73,3.8151336121228766e-69,3.0530689676502006e-65,2.299177414820476e-61,1.5826061495631034e-57,9.408224778781252e-54,4.215897927333522e-50,8.551351792836409e-47,9.540275823089097e-44,1.7343082845193784e-46,1.7329655954341777e-49,1.2590165481197466e-52,7.431692858967355e-56,3.779969244497316e-59,1.7170802944239583e-62,7.133843688842721e-66,2.756485343343288e-69,1.0028220659177522e-72,3.4671841234471564e-76,1.1475379044597917e-79,3.656801068287759e-83,1.1272219299786763e-86,3.374111776476825e-90,9.838761570735952e-94,2.802348112136619e-97,7.814467336789987e-101,2.137598629771122e-104,5.745673661819516e-108,1.5198023066904431e-111,3.9612168742324234e-115,1.0185043784010496e-118,2.5860140916490087e-122,6.489711735895083e-126,1.6110090633484618e-129,3.958808441257831e-133,9.636289365350855e-137,2.3248338795505345e-140,5.562179470753105e-144,1.320485344874532e-147
25,2.9055279243952946e-105,2.775861818598478e-101,2.624684594333909e-97,2.4516500260644394e-93,2.2573233988725486e-89,2.0429303160470676e-85,1.8105215600973615e-81,1.5631718189879972e-77,1.3052197664592476e-73,1.0425591034105051e-69,7.829928442236029e-66,5.366666798285262e-62,3.16602278425993e-58,1.3935993942495378e-54,2.588001050231051e-51,2.6212831664601537e-48,5.244484887702609e-51,5.720082994041256e-54,4.504424872006473e-57,2.864717675146768e-60,1.5617343089608684e-63,7.569356474466879e-67,3.3419811129997714e-70,1.3674464458224617e-73,5.2515022513474815e-77,1.9112420492737103e-80,6.641733914179419e-84,2.217140485541967e-87,7.144495219533853e-91,2.231329701012108e-94,6.77685135679782e-98,2.0072188362392086e-101,5.811827488525672e-105,1.6484790756543168e-108,4.588681710730494e-112,1.2554736830299804e-115,3.3809654994613233e-119,8.972543918051388e-123,2.3490978686966148e-126,6.07317160293478e-130,1.5517924213958576e-133,3.9218627685678086e-137,9.810614037600197e-141,2.4306407367791944e-144,5.96783498936131e-148,1.452998860661316e-151
26,9.765781638517913e-110,9.327721146991312e-106,8.81725453309961e-102,8.233193757443599e-98,7.57746989441403e-94,6.854256849705483e-90,6.070532476365937e-86,5.23675451163087e-82,4.367675503540171e-78,3.4833275951482766e-74,2.6102152266897143e-70,1.782764304360702e-66,1.0450907360186156e-62,4.531764019631129e-59,7.760164493132973e-56,7.196772365149105e-53,1.5714814618997108e-55,1.8577401537113853e-58,1.5762231262539496e-61,1.0745231166017616e-64,6.250788448228821e-68,3.2199549918039656e-71,1.5056437480431558e-74,6.50407404897587e-78,2.6295803871790617e-81,1.004936456255424e-84,3.658655792540593e-88,1.2768463790632623e-91,4.2932868535456137e-95,1.3966646104039103e-98,4.411280623219525e-102,1.3567262774466071e-105,4.073535703773065e-109,1.196594328335841e-112,3.445386209286545e-116,9.740031785379586e-120,2.707345868074895e-123,7.40874245183318e-127,1.9982839491121215e-130,5.317695319564114e-134,1.3974596849488498e-137,3.629621304352043e-141,9.324205189118034e-145,2.3707354231535072e-148,5.969542291796818e-152,1.489642350276122e-155
27,3.221082387774964e-114,3.075927579647044e-110,2.906867638431619e-106,2.713503165927558e-102,2.496481339401219e-98,2.2571959654023057e-94,1.997974393253998e-90,1.7223023859010606e-86,1.435094689472e-82,1.1430209142655747e-78,8.548985259366617e-75,5.821676567351067e-71,3.394666828047294e-67,1.453350026699687e-63,2.308799641242936e-60,1.9745509005254342e-57,4.6727040059519115e-60,5.951363206622139e-63,5.412573320362053e-66,3.9374263944457393e-69,2.4345814417472534e-72,1.3283248423650125e-75,6.558057900310105e-79,2.982695406524391e-82,1.2664019157577691e-85,5.0708440750045314e-89,1.930211654239942e-92,7.029557557452584e-96,2.462175117240561e-99,8.330209161601227e-103,2.7322007347977105e-106,8.714089585384819e-110,2.70971775251673e-113,8.233827557945238e-117,2.4496800757514822e-120,7.148158733427303e-124,2.0488683553160563e-127,5.776320349295452e-131,1.603702877017961e-134,4.3892978595697266e-138,1.185442304115407e-141,3.16194772639623e-145,8.335981970423454e-149,2.173673383432086e-152,5.609799618257361e-156,1.4339259259231135e-159
28,1.0457759338029238e-118,9.984468224477554e-115,9.433523726439908e-111,8.803607047675666e-107,8.096853483058222e-103,7.317841994552996e-99,6.474206609279112e-95,5.577370902783365e-91,4.643429966667106e-87,3.694209531622349e-83,2.75853839508977e-79,1.8737787155713602e-75,1.0876711567557173e-71,4.605742702248658e-68,6.8233579128310984e-65,5.414155202735147e-62,1.3802592015279639e-64,1.884253092973753e-67,1.8286488592276342e-70,1.4139686957136502e-73,9.260536515604885e-77,5.3350960553438484e-80,2.7734232825893625e-83,1.3247883274040114e-86,5.893878969907754e-90,2.4676656489702154e-93,9.802794531916019e-97,3.719146882388012e-100,1.3548686127352637e-103,4.7604044096459383e-107,1.6192183619957255e-110,5.348822245561966e-114,1.7206036093541787e-117,5.402458524644671e-121,1.6591123884284345e-124,4.992405612511355e-128,1.474271408912857e-131,4.2784310263719623e-135,1.2217176556969564e-138,3.436523307147158e-142,9.531555443924432e-146,2.6091300263691545e-149,7.054552861968318e-153,1.8854151176563845e-156,4.9842695516533145e-160,1.3042997506753633e-163
29,3.3499760972087736e-123,3.197745362186475e-119,3.0206361209272706e-115,2.8182197400644952e-111,2.5911915896677682e-107,2.341035295508641e-103,2.07021963323273e-99,1.7824347460516675e-95,1.4828752367484158e-91,1.1785792518930533e-87,8.788345672890152e-84,5.956651451591691e-80,3.4441529254656503e-76,1.4445524689182378e-72,2.004886588397483e-69,1.4836853437273405e-66,4.053819399695981e-69,5.905042451866624e-72,6.091230946569857e-75,4.988862917934898e-78,3.450140326685518e-81,2.0929856801869708e-84,1.142779910635675e-87,5.720235961145312e-91,2.661187555409814e-94,1.1628670360706313e-97,4.812755336179987e-101,1.8992338774756364e-104,7.185690321468459e-108,2.6184512899128712e-111,9.225114290258425e-115,3.152574819938271e-118,1.047946821709016e-121,3.3965891836058145e-125,1.0757003223932292e-128,3.334925706525847e-132,1.0137603166253423e-135,3.025982712416952e-139,8.880538468113713e-143,2.5653999926625862e-146,7.30238266141337e-150,2.0500986764975785e-153,5.6813868523426616e-157,1.5553874299085315e-160,4.209525078298153e-164,1.127132525874893e-167
30,1.0609164092316991e-127,1.0125054176796304e-123,9.56218327850231e-120,8.919179630792536e-116,8.198285229970552e-112,7.404253064109522e-108,6.544972763323429e-104,5.632220117450412e-100,4.682553778469018e-96,3.71838699256983e-92,2.7692677436090316e-88,1.8734079406034206e-84,1.0795130862772955e-80,4.489838135563398e-77,5.861099404707089e-74,4.063722093636477e-71,1.1846596954378205e-73,1.8340934943793434e-76,2.0039191361292865e-79,1.7330684295174838e-82,1.2620701681614393e-85,8.041772875345776e-89,4.601408747605503e-92,2.4086525503467324e-95,1.1695864997413758e-98,5.3249435422860225e-102,2.292438739332382e-105,9.396054399788236e-109,3.6871475676196406e-112,1.391733969247026e-115,5.072787467147742e-119,1.7914800988993993e-122,6.147488542727949e-126,2.054861028256859e-129,6.705126629535313e-133,2.1399191103745712e-136,6.690878663273738e-140,2.052637363003993e-143,6.186751891222062e-147,1.8342256973762995e-150,5.354869474639252e-154,1.5408930342484445e-157,4.374271361239677e-161,1.2260162214684963e-164,3.395167446678338e-168,9.29714894026705e-172
