obsnme,obsnme,obsval,weight,obgnme,i,j,oname,otype,time,totim,usecol,zone
oname:hdslay1_t5_otype:arr_i:38_j:9,oname:hdslay1_t5_otype:arr_i:38_j:9,34.30278,0.0,hdslay1_t5,38,9,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:39_j:0,oname:hdslay1_t5_otype:arr_i:39_j:0,1e+30,0.0,hdslay1_t5,39,0,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:39_j:1,oname:hdslay1_t5_otype:arr_i:39_j:1,1e+30,0.0,hdslay1_t5,39,1,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:39_j:10,oname:hdslay1_t5_otype:arr_i:39_j:10,34.14931,0.0,hdslay1_t5,39,10,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:39_j:11,oname:hdslay1_t5_otype:arr_i:39_j:11,34.10974,0.0,hdslay1_t5,39,11,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:39_j:12,oname:hdslay1_t5_otype:arr_i:39_j:12,34.07096,0.0,hdslay1_t5,39,12,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:39_j:13,oname:hdslay1_t5_otype:arr_i:39_j:13,34.0338,0.0,hdslay1_t5,39,13,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:39_j:14,oname:hdslay1_t5_otype:arr_i:39_j:14,33.99819,0.0,hdslay1_t5,39,14,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:39_j:15,oname:hdslay1_t5_otype:arr_i:39_j:15,33.9651,0.0,hdslay1_t5,39,15,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:39_j:16,oname:hdslay1_t5_otype:arr_i:39_j:16,1e+30,0.0,hdslay1_t5,39,16,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:39_j:17,oname:hdslay1_t5_otype:arr_i:39_j:17,1e+30,0.0,hdslay1_t5,39,17,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:39_j:18,oname:hdslay1_t5_otype:arr_i:39_j:18,1e+30,0.0,hdslay1_t5,39,18,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:39_j:19,oname:hdslay1_t5_otype:arr_i:39_j:19,1e+30,0.0,hdslay1_t5,39,19,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:39_j:2,oname:hdslay1_t5_otype:arr_i:39_j:2,1e+30,0.0,hdslay1_t5,39,2,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:39_j:3,oname:hdslay1_t5_otype:arr_i:39_j:3,1e+30,0.0,hdslay1_t5,39,3,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:39_j:4,oname:hdslay1_t5_otype:arr_i:39_j:4,1e+30,0.0,hdslay1_t5,39,4,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:39_j:5,oname:hdslay1_t5_otype:arr_i:39_j:5,34.29061,0.0,hdslay1_t5,39,5,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:39_j:6,oname:hdslay1_t5_otype:arr_i:39_j:6,34.27765,0.0,hdslay1_t5,39,6,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:39_j:7,oname:hdslay1_t5_otype:arr_i:39_j:7,34.25438,0.0,hdslay1_t5,39,7,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:39_j:8,oname:hdslay1_t5_otype:arr_i:39_j:8,34.22369,0.0,hdslay1_t5,39,8,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:39_j:9,oname:hdslay1_t5_otype:arr_i:39_j:9,34.18815,0.0,hdslay1_t5,39,9,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:3_j:0,oname:hdslay1_t5_otype:arr_i:3_j:0,36.90253,0.0,hdslay1_t5,3,0,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:3_j:1,oname:hdslay1_t5_otype:arr_i:3_j:1,36.87597,0.0,hdslay1_t5,3,1,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:3_j:10,oname:hdslay1_t5_otype:arr_i:3_j:10,35.75484,0.0,hdslay1_t5,3,10,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:3_j:11,oname:hdslay1_t5_otype:arr_i:3_j:11,35.5859,0.0,hdslay1_t5,3,11,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:3_j:12,oname:hdslay1_t5_otype:arr_i:3_j:12,35.40709,0.0,hdslay1_t5,3,12,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:3_j:13,oname:hdslay1_t5_otype:arr_i:3_j:13,35.2167,0.0,hdslay1_t5,3,13,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:3_j:14,oname:hdslay1_t5_otype:arr_i:3_j:14,35.01219,0.0,hdslay1_t5,3,14,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:3_j:15,oname:hdslay1_t5_otype:arr_i:3_j:15,34.79003,0.0,hdslay1_t5,3,15,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:3_j:16,oname:hdslay1_t5_otype:arr_i:3_j:16,34.84572,0.0,hdslay1_t5,3,16,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:3_j:17,oname:hdslay1_t5_otype:arr_i:3_j:17,34.88718,0.0,hdslay1_t5,3,17,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:3_j:18,oname:hdslay1_t5_otype:arr_i:3_j:18,34.91473,0.0,hdslay1_t5,3,18,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:3_j:19,oname:hdslay1_t5_otype:arr_i:3_j:19,34.92852,0.0,hdslay1_t5,3,19,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:3_j:2,oname:hdslay1_t5_otype:arr_i:3_j:2,36.82325,0.0,hdslay1_t5,3,2,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:3_j:3,oname:hdslay1_t5_otype:arr_i:3_j:3,36.74531,0.0,hdslay1_t5,3,3,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:3_j:4,oname:hdslay1_t5_otype:arr_i:3_j:4,36.64428,0.0,hdslay1_t5,3,4,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:3_j:5,oname:hdslay1_t5_otype:arr_i:3_j:5,36.52349,0.0,hdslay1_t5,3,5,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:3_j:6,oname:hdslay1_t5_otype:arr_i:3_j:6,36.38677,0.0,hdslay1_t5,3,6,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:3_j:7,oname:hdslay1_t5_otype:arr_i:3_j:7,36.23832,0.0,hdslay1_t5,3,7,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:3_j:8,oname:hdslay1_t5_otype:arr_i:3_j:8,36.08171,0.0,hdslay1_t5,3,8,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:3_j:9,oname:hdslay1_t5_otype:arr_i:3_j:9,35.91957,0.0,hdslay1_t5,3,9,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:4_j:0,oname:hdslay1_t5_otype:arr_i:4_j:0,36.92718,0.0,hdslay1_t5,4,0,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:4_j:1,oname:hdslay1_t5_otype:arr_i:4_j:1,36.89917,0.0,hdslay1_t5,4,1,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:4_j:10,oname:hdslay1_t5_otype:arr_i:4_j:10,35.71208,0.0,hdslay1_t5,4,10,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:4_j:11,oname:hdslay1_t5_otype:arr_i:4_j:11,35.54195,0.0,hdslay1_t5,4,11,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:4_j:12,oname:hdslay1_t5_otype:arr_i:4_j:12,35.36427,0.0,hdslay1_t5,4,12,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:4_j:13,oname:hdslay1_t5_otype:arr_i:4_j:13,35.17621,0.0,hdslay1_t5,4,13,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:4_j:14,oname:hdslay1_t5_otype:arr_i:4_j:14,34.97539,0.0,hdslay1_t5,4,14,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:4_j:15,oname:hdslay1_t5_otype:arr_i:4_j:15,34.75888,0.0,hdslay1_t5,4,15,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:4_j:16,oname:hdslay1_t5_otype:arr_i:4_j:16,34.81094,0.0,hdslay1_t5,4,16,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:4_j:17,oname:hdslay1_t5_otype:arr_i:4_j:17,34.85095,0.0,hdslay1_t5,4,17,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:4_j:18,oname:hdslay1_t5_otype:arr_i:4_j:18,34.87845,0.0,hdslay1_t5,4,18,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:4_j:19,oname:hdslay1_t5_otype:arr_i:4_j:19,34.89251,0.0,hdslay1_t5,4,19,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:4_j:2,oname:hdslay1_t5_otype:arr_i:4_j:2,36.84301,0.0,hdslay1_t5,4,2,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:4_j:3,oname:hdslay1_t5_otype:arr_i:4_j:3,36.75887,0.0,hdslay1_t5,4,3,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:4_j:4,oname:hdslay1_t5_otype:arr_i:4_j:4,36.64862,0.0,hdslay1_t5,4,4,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:4_j:5,oname:hdslay1_t5_otype:arr_i:4_j:5,36.51705,0.0,hdslay1_t5,4,5,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:4_j:6,oname:hdslay1_t5_otype:arr_i:4_j:6,36.36922,0.0,hdslay1_t5,4,6,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:4_j:7,oname:hdslay1_t5_otype:arr_i:4_j:7,36.21059,0.0,hdslay1_t5,4,7,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:4_j:8,oname:hdslay1_t5_otype:arr_i:4_j:8,36.04659,0.0,hdslay1_t5,4,8,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:4_j:9,oname:hdslay1_t5_otype:arr_i:4_j:9,35.87981,0.0,hdslay1_t5,4,9,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:5_j:0,oname:hdslay1_t5_otype:arr_i:5_j:0,36.96064,0.0,hdslay1_t5,5,0,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:5_j:1,oname:hdslay1_t5_otype:arr_i:5_j:1,36.9316,0.0,hdslay1_t5,5,1,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:5_j:10,oname:hdslay1_t5_otype:arr_i:5_j:10,35.65579,0.0,hdslay1_t5,5,10,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:5_j:11,oname:hdslay1_t5_otype:arr_i:5_j:11,35.48535,0.0,hdslay1_t5,5,11,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:5_j:12,oname:hdslay1_t5_otype:arr_i:5_j:12,35.30908,0.0,hdslay1_t5,5,12,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:5_j:13,oname:hdslay1_t5_otype:arr_i:5_j:13,35.12393,0.0,hdslay1_t5,5,13,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:5_j:14,oname:hdslay1_t5_otype:arr_i:5_j:14,34.92773,0.0,hdslay1_t5,5,14,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:5_j:15,oname:hdslay1_t5_otype:arr_i:5_j:15,34.71844,0.0,hdslay1_t5,5,15,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:5_j:16,oname:hdslay1_t5_otype:arr_i:5_j:16,34.76546,0.0,hdslay1_t5,5,16,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:5_j:17,oname:hdslay1_t5_otype:arr_i:5_j:17,34.80433,0.0,hdslay1_t5,5,17,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:5_j:18,oname:hdslay1_t5_otype:arr_i:5_j:18,34.83284,0.0,hdslay1_t5,5,18,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:5_j:19,oname:hdslay1_t5_otype:arr_i:5_j:19,34.84797,0.0,hdslay1_t5,5,19,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:5_j:2,oname:hdslay1_t5_otype:arr_i:5_j:2,36.87222,0.0,hdslay1_t5,5,2,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:5_j:3,oname:hdslay1_t5_otype:arr_i:5_j:3,36.78053,0.0,hdslay1_t5,5,3,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:5_j:4,oname:hdslay1_t5_otype:arr_i:5_j:4,36.65661,0.0,hdslay1_t5,5,4,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:5_j:5,oname:hdslay1_t5_otype:arr_i:5_j:5,36.50959,0.0,hdslay1_t5,5,5,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:5_j:6,oname:hdslay1_t5_otype:arr_i:5_j:6,36.34549,0.0,hdslay1_t5,5,6,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:5_j:7,oname:hdslay1_t5_otype:arr_i:5_j:7,36.17073,0.0,hdslay1_t5,5,7,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:5_j:8,oname:hdslay1_t5_otype:arr_i:5_j:8,35.99636,0.0,hdslay1_t5,5,8,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:5_j:9,oname:hdslay1_t5_otype:arr_i:5_j:9,35.82495,0.0,hdslay1_t5,5,9,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:6_j:0,oname:hdslay1_t5_otype:arr_i:6_j:0,37.00383,0.0,hdslay1_t5,6,0,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:6_j:1,oname:hdslay1_t5_otype:arr_i:6_j:1,36.97533,0.0,hdslay1_t5,6,1,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:6_j:10,oname:hdslay1_t5_otype:arr_i:6_j:10,35.58378,0.0,hdslay1_t5,6,10,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:6_j:11,oname:hdslay1_t5_otype:arr_i:6_j:11,35.41526,0.0,hdslay1_t5,6,11,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:6_j:12,oname:hdslay1_t5_otype:arr_i:6_j:12,35.24145,0.0,hdslay1_t5,6,12,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:6_j:13,oname:hdslay1_t5_otype:arr_i:6_j:13,35.05964,0.0,hdslay1_t5,6,13,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:6_j:14,oname:hdslay1_t5_otype:arr_i:6_j:14,34.86831,0.0,hdslay1_t5,6,14,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:6_j:15,oname:hdslay1_t5_otype:arr_i:6_j:15,34.6664,0.0,hdslay1_t5,6,15,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:6_j:16,oname:hdslay1_t5_otype:arr_i:6_j:16,34.70587,0.0,hdslay1_t5,6,16,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:6_j:17,oname:hdslay1_t5_otype:arr_i:6_j:17,34.74581,0.0,hdslay1_t5,6,17,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:6_j:18,oname:hdslay1_t5_otype:arr_i:6_j:18,34.77832,0.0,hdslay1_t5,6,18,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:6_j:19,oname:hdslay1_t5_otype:arr_i:6_j:19,34.79627,0.0,hdslay1_t5,6,19,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:6_j:2,oname:hdslay1_t5_otype:arr_i:6_j:2,36.91527,0.0,hdslay1_t5,6,2,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:6_j:3,oname:hdslay1_t5_otype:arr_i:6_j:3,36.81654,0.0,hdslay1_t5,6,3,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:6_j:4,oname:hdslay1_t5_otype:arr_i:6_j:4,36.67023,0.0,hdslay1_t5,6,4,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:6_j:5,oname:hdslay1_t5_otype:arr_i:6_j:5,36.50209,0.0,hdslay1_t5,6,5,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:6_j:6,oname:hdslay1_t5_otype:arr_i:6_j:6,36.31541,0.0,hdslay1_t5,6,6,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:6_j:7,oname:hdslay1_t5_otype:arr_i:6_j:7,36.11341,0.0,hdslay1_t5,6,7,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:6_j:8,oname:hdslay1_t5_otype:arr_i:6_j:8,35.92599,0.0,hdslay1_t5,6,8,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:6_j:9,oname:hdslay1_t5_otype:arr_i:6_j:9,35.7518,0.0,hdslay1_t5,6,9,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:7_j:0,oname:hdslay1_t5_otype:arr_i:7_j:0,37.05611,0.0,hdslay1_t5,7,0,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:7_j:1,oname:hdslay1_t5_otype:arr_i:7_j:1,37.03159,0.0,hdslay1_t5,7,1,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:7_j:10,oname:hdslay1_t5_otype:arr_i:7_j:10,35.495,0.0,hdslay1_t5,7,10,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:7_j:11,oname:hdslay1_t5_otype:arr_i:7_j:11,35.33172,0.0,hdslay1_t5,7,11,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:7_j:12,oname:hdslay1_t5_otype:arr_i:7_j:12,35.16156,0.0,hdslay1_t5,7,12,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:7_j:13,oname:hdslay1_t5_otype:arr_i:7_j:13,34.98315,0.0,hdslay1_t5,7,13,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:7_j:14,oname:hdslay1_t5_otype:arr_i:7_j:14,34.79616,0.0,hdslay1_t5,7,14,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:7_j:15,oname:hdslay1_t5_otype:arr_i:7_j:15,34.59911,0.0,hdslay1_t5,7,15,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:7_j:16,oname:hdslay1_t5_otype:arr_i:7_j:16,34.62404,0.0,hdslay1_t5,7,16,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:7_j:17,oname:hdslay1_t5_otype:arr_i:7_j:17,34.67293,0.0,hdslay1_t5,7,17,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:7_j:18,oname:hdslay1_t5_otype:arr_i:7_j:18,34.71645,0.0,hdslay1_t5,7,18,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:7_j:19,oname:hdslay1_t5_otype:arr_i:7_j:19,34.74047,0.0,hdslay1_t5,7,19,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:7_j:2,oname:hdslay1_t5_otype:arr_i:7_j:2,36.97864,0.0,hdslay1_t5,7,2,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:7_j:3,oname:hdslay1_t5_otype:arr_i:7_j:3,36.88284,0.0,hdslay1_t5,7,3,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:7_j:4,oname:hdslay1_t5_otype:arr_i:7_j:4,36.68861,0.0,hdslay1_t5,7,4,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:7_j:5,oname:hdslay1_t5_otype:arr_i:7_j:5,36.49674,0.0,hdslay1_t5,7,5,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:7_j:6,oname:hdslay1_t5_otype:arr_i:7_j:6,36.28417,0.0,hdslay1_t5,7,6,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:7_j:7,oname:hdslay1_t5_otype:arr_i:7_j:7,36.02524,0.0,hdslay1_t5,7,7,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:7_j:8,oname:hdslay1_t5_otype:arr_i:7_j:8,35.82579,0.0,hdslay1_t5,7,8,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:7_j:9,oname:hdslay1_t5_otype:arr_i:7_j:9,35.65612,0.0,hdslay1_t5,7,9,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:8_j:0,oname:hdslay1_t5_otype:arr_i:8_j:0,37.11321,0.0,hdslay1_t5,8,0,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:8_j:1,oname:hdslay1_t5_otype:arr_i:8_j:1,37.0971,0.0,hdslay1_t5,8,1,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:8_j:10,oname:hdslay1_t5_otype:arr_i:8_j:10,35.39115,0.0,hdslay1_t5,8,10,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:8_j:11,oname:hdslay1_t5_otype:arr_i:8_j:11,35.23676,0.0,hdslay1_t5,8,11,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:8_j:12,oname:hdslay1_t5_otype:arr_i:8_j:12,35.07047,0.0,hdslay1_t5,8,12,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:8_j:13,oname:hdslay1_t5_otype:arr_i:8_j:13,34.89459,0.0,hdslay1_t5,8,13,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:8_j:14,oname:hdslay1_t5_otype:arr_i:8_j:14,34.71196,0.0,hdslay1_t5,8,14,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:8_j:15,oname:hdslay1_t5_otype:arr_i:8_j:15,34.51245,0.0,hdslay1_t5,8,15,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:8_j:16,oname:hdslay1_t5_otype:arr_i:8_j:16,34.49691,0.0,hdslay1_t5,8,16,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:8_j:17,oname:hdslay1_t5_otype:arr_i:8_j:17,34.58395,0.0,hdslay1_t5,8,17,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:8_j:18,oname:hdslay1_t5_otype:arr_i:8_j:18,34.65238,0.0,hdslay1_t5,8,18,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:8_j:19,oname:hdslay1_t5_otype:arr_i:8_j:19,34.68678,0.0,hdslay1_t5,8,19,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:8_j:2,oname:hdslay1_t5_otype:arr_i:8_j:2,37.06685,0.0,hdslay1_t5,8,2,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:8_j:3,oname:hdslay1_t5_otype:arr_i:8_j:3,37.03172,0.0,hdslay1_t5,8,3,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:8_j:4,oname:hdslay1_t5_otype:arr_i:8_j:4,1e+30,0.0,hdslay1_t5,8,4,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:8_j:5,oname:hdslay1_t5_otype:arr_i:8_j:5,1e+30,0.0,hdslay1_t5,8,5,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:8_j:6,oname:hdslay1_t5_otype:arr_i:8_j:6,1e+30,0.0,hdslay1_t5,8,6,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:8_j:7,oname:hdslay1_t5_otype:arr_i:8_j:7,35.862,0.0,hdslay1_t5,8,7,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:8_j:8,oname:hdslay1_t5_otype:arr_i:8_j:8,35.67957,0.0,hdslay1_t5,8,8,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:8_j:9,oname:hdslay1_t5_otype:arr_i:8_j:9,35.53544,0.0,hdslay1_t5,8,9,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:9_j:0,oname:hdslay1_t5_otype:arr_i:9_j:0,37.16622,0.0,hdslay1_t5,9,0,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:9_j:1,oname:hdslay1_t5_otype:arr_i:9_j:1,37.15708,0.0,hdslay1_t5,9,1,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:9_j:10,oname:hdslay1_t5_otype:arr_i:9_j:10,35.2802,0.0,hdslay1_t5,9,10,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:9_j:11,oname:hdslay1_t5_otype:arr_i:9_j:11,35.13587,0.0,hdslay1_t5,9,11,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:9_j:12,oname:hdslay1_t5_otype:arr_i:9_j:12,34.97011,0.0,hdslay1_t5,9,12,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:9_j:13,oname:hdslay1_t5_otype:arr_i:9_j:13,34.79269,0.0,hdslay1_t5,9,13,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:9_j:14,oname:hdslay1_t5_otype:arr_i:9_j:14,34.62325,0.0,hdslay1_t5,9,14,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:9_j:15,oname:hdslay1_t5_otype:arr_i:9_j:15,34.41423,0.0,hdslay1_t5,9,15,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:9_j:16,oname:hdslay1_t5_otype:arr_i:9_j:16,34.24543,0.0,hdslay1_t5,9,16,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:9_j:17,oname:hdslay1_t5_otype:arr_i:9_j:17,34.49228,0.0,hdslay1_t5,9,17,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:9_j:18,oname:hdslay1_t5_otype:arr_i:9_j:18,34.60071,0.0,hdslay1_t5,9,18,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:9_j:19,oname:hdslay1_t5_otype:arr_i:9_j:19,34.64565,0.0,hdslay1_t5,9,19,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:9_j:2,oname:hdslay1_t5_otype:arr_i:9_j:2,37.14143,0.0,hdslay1_t5,9,2,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:9_j:3,oname:hdslay1_t5_otype:arr_i:9_j:3,37.12713,0.0,hdslay1_t5,9,3,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:9_j:4,oname:hdslay1_t5_otype:arr_i:9_j:4,1e+30,0.0,hdslay1_t5,9,4,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:9_j:5,oname:hdslay1_t5_otype:arr_i:9_j:5,1e+30,0.0,hdslay1_t5,9,5,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:9_j:6,oname:hdslay1_t5_otype:arr_i:9_j:6,1e+30,0.0,hdslay1_t5,9,6,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:9_j:7,oname:hdslay1_t5_otype:arr_i:9_j:7,1e+30,0.0,hdslay1_t5,9,7,hdslay1,arr,,,,
oname:hdslay1_t5_otype:arr_i:9_j:8,oname:hdslay1_t5_otype:arr_i:9_j:8,35.47882,0.0,hdslay1_t5,9,8,hdslay1,arr,,,,
