obsnme,obsval,weight,obgnme,oname,otype,time,usecol
oname:hdstd_otype:lst_usecol:trgw-0-2-15_time:3926.5,-0.14115969000000206,1.0,oname:hdstd_otype:lst_usecol:trgw-0-2-15,hdstd,lst,3926.5,trgw-0-2-15
oname:hdstd_otype:lst_usecol:trgw-0-2-15_time:3957.5,-0.23734562000000636,1.0,oname:hdstd_otype:lst_usecol:trgw-0-2-15,hdstd,lst,3957.5,trgw-0-2-15
oname:hdstd_otype:lst_usecol:trgw-0-2-15_time:3987.5,-0.2847566400000048,1.0,oname:hdstd_otype:lst_usecol:trgw-0-2-15,hdstd,lst,3987.5,trgw-0-2-15
oname:hdstd_otype:lst_usecol:trgw-0-2-15_time:4018.5,-0.27517831000000115,1.0,oname:hdstd_otype:lst_usecol:trgw-0-2-15,hdstd,lst,4018.5,trgw-0-2-15
oname:hdstd_otype:lst_usecol:trgw-0-2-15_time:4049.5,-0.2152233300000006,1.0,oname:hdstd_otype:lst_usecol:trgw-0-2-15,hdstd,lst,4049.5,trgw-0-2-15
oname:hdstd_otype:lst_usecol:trgw-0-2-15_time:4077.5,-0.12870293000000288,1.0,oname:hdstd_otype:lst_usecol:trgw-0-2-15,hdstd,lst,4077.5,trgw-0-2-15
oname:hdstd_otype:lst_usecol:trgw-0-2-15_time:4108.5,-0.025692250000005856,1.0,oname:hdstd_otype:lst_usecol:trgw-0-2-15,hdstd,lst,4108.5,trgw-0-2-15
oname:hdstd_otype:lst_usecol:trgw-0-2-15_time:4138.5,0.05323974999999592,1.0,oname:hdstd_otype:lst_usecol:trgw-0-2-15,hdstd,lst,4138.5,trgw-0-2-15
oname:hdstd_otype:lst_usecol:trgw-0-2-15_time:4169.5,0.08925074999999794,1.0,oname:hdstd_otype:lst_usecol:trgw-0-2-15,hdstd,lst,4169.5,trgw-0-2-15
oname:hdstd_otype:lst_usecol:trgw-0-2-15_time:4199.5,0.06889657999999343,1.0,oname:hdstd_otype:lst_usecol:trgw-0-2-15,hdstd,lst,4199.5,trgw-0-2-15
oname:hdstd_otype:lst_usecol:trgw-0-2-15_time:4230.5,-0.0057393100000027175,1.0,oname:hdstd_otype:lst_usecol:trgw-0-2-15,hdstd,lst,4230.5,trgw-0-2-15
oname:hdstd_otype:lst_usecol:trgw-0-2-15_time:4261.5,-0.11379696000000195,1.0,oname:hdstd_otype:lst_usecol:trgw-0-2-15,hdstd,lst,4261.5,trgw-0-2-15
oname:hdstd_otype:lst_usecol:trgw-0-2-15_time:4291.5,-0.22462615000000596,1.0,oname:hdstd_otype:lst_usecol:trgw-0-2-15,hdstd,lst,4291.5,trgw-0-2-15
oname:hdstd_otype:lst_usecol:trgw-0-2-15_time:4322.5,-0.31526712000000146,1.0,oname:hdstd_otype:lst_usecol:trgw-0-2-15,hdstd,lst,4322.5,trgw-0-2-15
oname:hdstd_otype:lst_usecol:trgw-0-2-15_time:4352.5,-0.35782797000000244,1.0,oname:hdstd_otype:lst_usecol:trgw-0-2-15,hdstd,lst,4352.5,trgw-0-2-15
oname:hdstd_otype:lst_usecol:trgw-0-2-15_time:4383.5,-0.319213910000002,1.0,oname:hdstd_otype:lst_usecol:trgw-0-2-15,hdstd,lst,4383.5,trgw-0-2-15
oname:hdstd_otype:lst_usecol:trgw-0-2-9_time:3652.5,0.0,1.0,oname:hdstd_otype:lst_usecol:trgw-0-2-9,hdstd,lst,3652.5,trgw-0-2-9
oname:hdstd_otype:lst_usecol:trgw-0-2-9_time:3683.5,0.01394578000000024,1.0,oname:hdstd_otype:lst_usecol:trgw-0-2-9,hdstd,lst,3683.5,trgw-0-2-9
oname:hdstd_otype:lst_usecol:trgw-0-2-9_time:3712.5,0.10147577999999413,1.0,oname:hdstd_otype:lst_usecol:trgw-0-2-9,hdstd,lst,3712.5,trgw-0-2-9
oname:hdstd_otype:lst_usecol:trgw-0-2-9_time:3743.5,0.23491010999999418,1.0,oname:hdstd_otype:lst_usecol:trgw-0-2-9,hdstd,lst,3743.5,trgw-0-2-9
oname:hdstd_otype:lst_usecol:trgw-0-2-9_time:3773.5,0.35409010999999424,1.0,oname:hdstd_otype:lst_usecol:trgw-0-2-9,hdstd,lst,3773.5,trgw-0-2-9
oname:hdstd_otype:lst_usecol:trgw-0-2-9_time:3804.5,0.41772246999999396,1.0,oname:hdstd_otype:lst_usecol:trgw-0-2-9,hdstd,lst,3804.5,trgw-0-2-9
oname:hdstd_otype:lst_usecol:trgw-0-2-9_time:3834.5,0.3913342899999961,1.0,oname:hdstd_otype:lst_usecol:trgw-0-2-9,hdstd,lst,3834.5,trgw-0-2-9
oname:hdstd_otype:lst_usecol:trgw-0-2-9_time:3865.5,0.2670311899999973,1.0,oname:hdstd_otype:lst_usecol:trgw-0-2-9,hdstd,lst,3865.5,trgw-0-2-9
oname:hdstd_otype:lst_usecol:trgw-0-2-9_time:3896.5,0.07010307999999554,1.0,oname:hdstd_otype:lst_usecol:trgw-0-2-9,hdstd,lst,3896.5,trgw-0-2-9
oname:hdstd_otype:lst_usecol:trgw-0-2-9_time:3926.5,-0.14924549000000553,1.0,oname:hdstd_otype:lst_usecol:trgw-0-2-9,hdstd,lst,3926.5,trgw-0-2-9
oname:hdstd_otype:lst_usecol:trgw-0-2-9_time:3957.5,-0.35194382000000246,1.0,oname:hdstd_otype:lst_usecol:trgw-0-2-9,hdstd,lst,3957.5,trgw-0-2-9
oname:hdstd_otype:lst_usecol:trgw-0-2-9_time:3987.5,-0.4797785800000014,1.0,oname:hdstd_otype:lst_usecol:trgw-0-2-9,hdstd,lst,3987.5,trgw-0-2-9
oname:hdstd_otype:lst_usecol:trgw-0-2-9_time:4018.5,-0.5106790900000036,1.0,oname:hdstd_otype:lst_usecol:trgw-0-2-9,hdstd,lst,4018.5,trgw-0-2-9
oname:hdstd_otype:lst_usecol:trgw-0-2-9_time:4049.5,-0.44364392000000663,1.0,oname:hdstd_otype:lst_usecol:trgw-0-2-9,hdstd,lst,4049.5,trgw-0-2-9
oname:hdstd_otype:lst_usecol:trgw-0-2-9_time:4077.5,-0.3134314700000047,1.0,oname:hdstd_otype:lst_usecol:trgw-0-2-9,hdstd,lst,4077.5,trgw-0-2-9
oname:hdstd_otype:lst_usecol:trgw-0-2-9_time:4108.5,-0.13546525000000287,1.0,oname:hdstd_otype:lst_usecol:trgw-0-2-9,hdstd,lst,4108.5,trgw-0-2-9
oname:hdstd_otype:lst_usecol:trgw-0-2-9_time:4138.5,0.018417829999997082,1.0,oname:hdstd_otype:lst_usecol:trgw-0-2-9,hdstd,lst,4138.5,trgw-0-2-9
oname:hdstd_otype:lst_usecol:trgw-0-2-9_time:4169.5,0.11006575999999768,1.0,oname:hdstd_otype:lst_usecol:trgw-0-2-9,hdstd,lst,4169.5,trgw-0-2-9
oname:hdstd_otype:lst_usecol:trgw-0-2-9_time:4199.5,0.10490473999999494,1.0,oname:hdstd_otype:lst_usecol:trgw-0-2-9,hdstd,lst,4199.5,trgw-0-2-9
oname:hdstd_otype:lst_usecol:trgw-0-2-9_time:4230.5,-0.0018945999999999685,1.0,oname:hdstd_otype:lst_usecol:trgw-0-2-9,hdstd,lst,4230.5,trgw-0-2-9
oname:hdstd_otype:lst_usecol:trgw-0-2-9_time:4261.5,-0.18427810000000022,1.0,oname:hdstd_otype:lst_usecol:trgw-0-2-9,hdstd,lst,4261.5,trgw-0-2-9
oname:hdstd_otype:lst_usecol:trgw-0-2-9_time:4291.5,-0.3912585400000026,1.0,oname:hdstd_otype:lst_usecol:trgw-0-2-9,hdstd,lst,4291.5,trgw-0-2-9
oname:hdstd_otype:lst_usecol:trgw-0-2-9_time:4322.5,-0.5824211300000002,1.0,oname:hdstd_otype:lst_usecol:trgw-0-2-9,hdstd,lst,4322.5,trgw-0-2-9
oname:hdstd_otype:lst_usecol:trgw-0-2-9_time:4352.5,-0.6996365100000048,1.0,oname:hdstd_otype:lst_usecol:trgw-0-2-9,hdstd,lst,4352.5,trgw-0-2-9
oname:hdstd_otype:lst_usecol:trgw-0-2-9_time:4383.5,-0.6797563400000044,1.0,oname:hdstd_otype:lst_usecol:trgw-0-2-9,hdstd,lst,4383.5,trgw-0-2-9
oname:hdstd_otype:lst_usecol:trgw-0-21-10_time:3652.5,0.0,1.0,oname:hdstd_otype:lst_usecol:trgw-0-21-10,hdstd,lst,3652.5,trgw-0-21-10
oname:hdstd_otype:lst_usecol:trgw-0-21-10_time:3683.5,-0.034345290000004525,1.0,oname:hdstd_otype:lst_usecol:trgw-0-21-10,hdstd,lst,3683.5,trgw-0-21-10
oname:hdstd_otype:lst_usecol:trgw-0-21-10_time:3712.5,0.012868129999993982,1.0,oname:hdstd_otype:lst_usecol:trgw-0-21-10,hdstd,lst,3712.5,trgw-0-21-10
oname:hdstd_otype:lst_usecol:trgw-0-21-10_time:3743.5,0.10942968999999891,1.0,oname:hdstd_otype:lst_usecol:trgw-0-21-10,hdstd,lst,3743.5,trgw-0-21-10
oname:hdstd_otype:lst_usecol:trgw-0-21-10_time:3773.5,0.19615889999999325,1.0,oname:hdstd_otype:lst_usecol:trgw-0-21-10,hdstd,lst,3773.5,trgw-0-21-10
oname:hdstd_otype:lst_usecol:trgw-0-21-10_time:3804.5,0.23051597999999984,1.0,oname:hdstd_otype:lst_usecol:trgw-0-21-10,hdstd,lst,3804.5,trgw-0-21-10
oname:hdstd_otype:lst_usecol:trgw-0-21-10_time:3834.5,0.18274416999999943,1.0,oname:hdstd_otype:lst_usecol:trgw-0-21-10,hdstd,lst,3834.5,trgw-0-21-10
oname:hdstd_otype:lst_usecol:trgw-0-21-10_time:3865.5,0.04709293999999886,1.0,oname:hdstd_otype:lst_usecol:trgw-0-21-10,hdstd,lst,3865.5,trgw-0-21-10
oname:hdstd_otype:lst_usecol:trgw-0-21-10_time:3896.5,-0.14861637000000627,1.0,oname:hdstd_otype:lst_usecol:trgw-0-21-10,hdstd,lst,3896.5,trgw-0-21-10
oname:hdstd_otype:lst_usecol:trgw-0-21-10_time:3926.5,-0.35550354000000084,1.0,oname:hdstd_otype:lst_usecol:trgw-0-21-10,hdstd,lst,3926.5,trgw-0-21-10
oname:hdstd_otype:lst_usecol:trgw-0-21-10_time:3957.5,-0.536478300000006,1.0,oname:hdstd_otype:lst_usecol:trgw-0-21-10,hdstd,lst,3957.5,trgw-0-21-10
oname:hdstd_otype:lst_usecol:trgw-0-21-10_time:3987.5,-0.6849976700000013,1.0,oname:hdstd_otype:lst_usecol:trgw-0-21-10,hdstd,lst,3987.5,trgw-0-21-10
oname:hdstd_otype:lst_usecol:trgw-0-21-10_time:4018.5,-0.7434341900000021,1.0,oname:hdstd_otype:lst_usecol:trgw-0-21-10,hdstd,lst,4018.5,trgw-0-21-10
oname:hdstd_otype:lst_usecol:trgw-0-21-10_time:4049.5,-0.7018823800000007,1.0,oname:hdstd_otype:lst_usecol:trgw-0-21-10,hdstd,lst,4049.5,trgw-0-21-10
oname:hdstd_otype:lst_usecol:trgw-0-21-10_time:4077.5,-0.5951729500000056,1.0,oname:hdstd_otype:lst_usecol:trgw-0-21-10,hdstd,lst,4077.5,trgw-0-21-10
oname:hdstd_otype:lst_usecol:trgw-0-21-10_time:4108.5,-0.44595839000000126,1.0,oname:hdstd_otype:lst_usecol:trgw-0-21-10,hdstd,lst,4108.5,trgw-0-21-10
oname:hdstd_otype:lst_usecol:trgw-0-21-10_time:4138.5,-0.3217659000000026,1.0,oname:hdstd_otype:lst_usecol:trgw-0-21-10,hdstd,lst,4138.5,trgw-0-21-10
oname:hdstd_otype:lst_usecol:trgw-0-21-10_time:4169.5,-0.2595448500000046,1.0,oname:hdstd_otype:lst_usecol:trgw-0-21-10,hdstd,lst,4169.5,trgw-0-21-10
oname:hdstd_otype:lst_usecol:trgw-0-21-10_time:4199.5,-0.287879310000001,1.0,oname:hdstd_otype:lst_usecol:trgw-0-21-10,hdstd,lst,4199.5,trgw-0-21-10
oname:hdstd_otype:lst_usecol:trgw-0-21-10_time:4230.5,-0.4085754300000062,1.0,oname:hdstd_otype:lst_usecol:trgw-0-21-10,hdstd,lst,4230.5,trgw-0-21-10
oname:hdstd_otype:lst_usecol:trgw-0-21-10_time:4261.5,-0.5928862600000002,1.0,oname:hdstd_otype:lst_usecol:trgw-0-21-10,hdstd,lst,4261.5,trgw-0-21-10
oname:hdstd_otype:lst_usecol:trgw-0-21-10_time:4291.5,-0.7908269800000056,1.0,oname:hdstd_otype:lst_usecol:trgw-0-21-10,hdstd,lst,4291.5,trgw-0-21-10
oname:hdstd_otype:lst_usecol:trgw-0-21-10_time:4322.5,-0.9640722400000001,1.0,oname:hdstd_otype:lst_usecol:trgw-0-21-10,hdstd,lst,4322.5,trgw-0-21-10
oname:hdstd_otype:lst_usecol:trgw-0-21-10_time:4352.5,-1.060519560000003,1.0,oname:hdstd_otype:lst_usecol:trgw-0-21-10,hdstd,lst,4352.5,trgw-0-21-10
oname:hdstd_otype:lst_usecol:trgw-0-21-10_time:4383.5,-1.0232470900000052,1.0,oname:hdstd_otype:lst_usecol:trgw-0-21-10,hdstd,lst,4383.5,trgw-0-21-10
oname:hdstd_otype:lst_usecol:trgw-0-22-15_time:3652.5,0.0,1.0,oname:hdstd_otype:lst_usecol:trgw-0-22-15,hdstd,lst,3652.5,trgw-0-22-15
oname:hdstd_otype:lst_usecol:trgw-0-22-15_time:3683.5,-0.033734209999998654,1.0,oname:hdstd_otype:lst_usecol:trgw-0-22-15,hdstd,lst,3683.5,trgw-0-22-15
oname:hdstd_otype:lst_usecol:trgw-0-22-15_time:3712.5,0.0009516000000004965,1.0,oname:hdstd_otype:lst_usecol:trgw-0-22-15,hdstd,lst,3712.5,trgw-0-22-15
oname:hdstd_otype:lst_usecol:trgw-0-22-15_time:3743.5,0.06407460000000498,1.0,oname:hdstd_otype:lst_usecol:trgw-0-22-15,hdstd,lst,3743.5,trgw-0-22-15
oname:hdstd_otype:lst_usecol:trgw-0-22-15_time:3773.5,0.11520508000000262,1.0,oname:hdstd_otype:lst_usecol:trgw-0-22-15,hdstd,lst,3773.5,trgw-0-22-15
oname:hdstd_otype:lst_usecol:trgw-0-22-15_time:3804.5,0.1287287900000038,1.0,oname:hdstd_otype:lst_usecol:trgw-0-22-15,hdstd,lst,3804.5,trgw-0-22-15
oname:hdstd_otype:lst_usecol:trgw-0-22-15_time:3834.5,0.09051111000000134,1.0,oname:hdstd_otype:lst_usecol:trgw-0-22-15,hdstd,lst,3834.5,trgw-0-22-15
oname:hdstd_otype:lst_usecol:trgw-0-22-15_time:3865.5,-0.002285860000000639,1.0,oname:hdstd_otype:lst_usecol:trgw-0-22-15,hdstd,lst,3865.5,trgw-0-22-15
oname:hdstd_otype:lst_usecol:trgw-0-22-15_time:3896.5,-0.12627292999999895,1.0,oname:hdstd_otype:lst_usecol:trgw-0-22-15,hdstd,lst,3896.5,trgw-0-22-15
oname:hdstd_otype:lst_usecol:trgw-0-22-15_time:3926.5,-0.25044156999999956,1.0,oname:hdstd_otype:lst_usecol:trgw-0-22-15,hdstd,lst,3926.5,trgw-0-22-15
oname:hdstd_otype:lst_usecol:trgw-0-22-15_time:3957.5,-0.35150581999999986,1.0,oname:hdstd_otype:lst_usecol:trgw-0-22-15,hdstd,lst,3957.5,trgw-0-22-15
oname:hdstd_otype:lst_usecol:trgw-0-22-15_time:3987.5,-0.4084386099999975,1.0,oname:hdstd_otype:lst_usecol:trgw-0-22-15,hdstd,lst,3987.5,trgw-0-22-15
oname:hdstd_otype:lst_usecol:trgw-0-22-15_time:4018.5,-0.4090138400000001,1.0,oname:hdstd_otype:lst_usecol:trgw-0-22-15,hdstd,lst,4018.5,trgw-0-22-15
oname:hdstd_otype:lst_usecol:trgw-0-22-15_time:4049.5,-0.35623419999999584,1.0,oname:hdstd_otype:lst_usecol:trgw-0-22-15,hdstd,lst,4049.5,trgw-0-22-15
oname:hdstd_otype:lst_usecol:trgw-0-22-15_time:4077.5,-0.2735551699999945,1.0,oname:hdstd_otype:lst_usecol:trgw-0-22-15,hdstd,lst,4077.5,trgw-0-22-15
oname:hdstd_otype:lst_usecol:trgw-0-22-15_time:4108.5,-0.173590879999999,1.0,oname:hdstd_otype:lst_usecol:trgw-0-22-15,hdstd,lst,4108.5,trgw-0-22-15
oname:hdstd_otype:lst_usecol:trgw-0-22-15_time:4138.5,-0.09811900999999779,1.0,oname:hdstd_otype:lst_usecol:trgw-0-22-15,hdstd,lst,4138.5,trgw-0-22-15
oname:hdstd_otype:lst_usecol:trgw-0-22-15_time:4169.5,-0.0673845600000007,1.0,oname:hdstd_otype:lst_usecol:trgw-0-22-15,hdstd,lst,4169.5,trgw-0-22-15
oname:hdstd_otype:lst_usecol:trgw-0-22-15_time:4199.5,-0.09418798000000095,1.0,oname:hdstd_otype:lst_usecol:trgw-0-22-15,hdstd,lst,4199.5,trgw-0-22-15
oname:hdstd_otype:lst_usecol:trgw-0-22-15_time:4230.5,-0.1778610199999946,1.0,oname:hdstd_otype:lst_usecol:trgw-0-22-15,hdstd,lst,4230.5,trgw-0-22-15
oname:hdstd_otype:lst_usecol:trgw-0-22-15_time:4261.5,-0.2949812799999947,1.0,oname:hdstd_otype:lst_usecol:trgw-0-22-15,hdstd,lst,4261.5,trgw-0-22-15
oname:hdstd_otype:lst_usecol:trgw-0-22-15_time:4291.5,-0.41376403999999667,1.0,oname:hdstd_otype:lst_usecol:trgw-0-22-15,hdstd,lst,4291.5,trgw-0-22-15
oname:hdstd_otype:lst_usecol:trgw-0-22-15_time:4322.5,-0.5102751699999999,1.0,oname:hdstd_otype:lst_usecol:trgw-0-22-15,hdstd,lst,4322.5,trgw-0-22-15
oname:hdstd_otype:lst_usecol:trgw-0-22-15_time:4352.5,-0.5550022899999973,1.0,oname:hdstd_otype:lst_usecol:trgw-0-22-15,hdstd,lst,4352.5,trgw-0-22-15
oname:hdstd_otype:lst_usecol:trgw-0-22-15_time:4383.5,-0.514652329999997,1.0,oname:hdstd_otype:lst_usecol:trgw-0-22-15,hdstd,lst,4383.5,trgw-0-22-15
oname:hdstd_otype:lst_usecol:trgw-0-24-4_time:3652.5,0.0,1.0,oname:hdstd_otype:lst_usecol:trgw-0-24-4,hdstd,lst,3652.5,trgw-0-24-4
oname:hdstd_otype:lst_usecol:trgw-0-24-4_time:3683.5,-0.016707080000003316,1.0,oname:hdstd_otype:lst_usecol:trgw-0-24-4,hdstd,lst,3683.5,trgw-0-24-4
oname:hdstd_otype:lst_usecol:trgw-0-24-4_time:3712.5,0.047844529999999,1.0,oname:hdstd_otype:lst_usecol:trgw-0-24-4,hdstd,lst,3712.5,trgw-0-24-4
oname:hdstd_otype:lst_usecol:trgw-0-24-4_time:3743.5,0.17169761999999622,1.0,oname:hdstd_otype:lst_usecol:trgw-0-24-4,hdstd,lst,3743.5,trgw-0-24-4
oname:hdstd_otype:lst_usecol:trgw-0-24-4_time:3773.5,0.29178509999999847,1.0,oname:hdstd_otype:lst_usecol:trgw-0-24-4,hdstd,lst,3773.5,trgw-0-24-4
oname:hdstd_otype:lst_usecol:trgw-0-24-4_time:3804.5,0.3589313700000005,1.0,oname:hdstd_otype:lst_usecol:trgw-0-24-4,hdstd,lst,3804.5,trgw-0-24-4
oname:hdstd_otype:lst_usecol:trgw-0-24-4_time:3834.5,0.33013848000000223,1.0,oname:hdstd_otype:lst_usecol:trgw-0-24-4,hdstd,lst,3834.5,trgw-0-24-4
oname:hdstd_otype:lst_usecol:trgw-0-24-4_time:3865.5,0.19077201999999716,1.0,oname:hdstd_otype:lst_usecol:trgw-0-24-4,hdstd,lst,3865.5,trgw-0-24-4
oname:hdstd_otype:lst_usecol:trgw-0-24-4_time:3896.5,-0.0357184100000012,1.0,oname:hdstd_otype:lst_usecol:trgw-0-24-4,hdstd,lst,3896.5,trgw-0-24-4
oname:hdstd_otype:lst_usecol:trgw-0-24-4_time:3926.5,-0.2949938000000003,1.0,oname:hdstd_otype:lst_usecol:trgw-0-24-4,hdstd,lst,3926.5,trgw-0-24-4
oname:hdstd_otype:lst_usecol:trgw-0-24-4_time:3957.5,-0.5446518800000035,1.0,oname:hdstd_otype:lst_usecol:trgw-0-24-4,hdstd,lst,3957.5,trgw-0-24-4
oname:hdstd_otype:lst_usecol:trgw-0-24-4_time:3987.5,-1.6464524699999998,1.0,oname:hdstd_otype:lst_usecol:trgw-0-24-4,hdstd,lst,3987.5,trgw-0-24-4
oname:hdstd_otype:lst_usecol:trgw-0-24-4_time:4018.5,-1.926446410000004,1.0,oname:hdstd_otype:lst_usecol:trgw-0-24-4,hdstd,lst,4018.5,trgw-0-24-4
oname:hdstd_otype:lst_usecol:trgw-0-24-4_time:4049.5,-1.998712140000002,1.0,oname:hdstd_otype:lst_usecol:trgw-0-24-4,hdstd,lst,4049.5,trgw-0-24-4
oname:hdstd_otype:lst_usecol:trgw-0-24-4_time:4077.5,-1.9451786999999996,1.0,oname:hdstd_otype:lst_usecol:trgw-0-24-4,hdstd,lst,4077.5,trgw-0-24-4
oname:hdstd_otype:lst_usecol:trgw-0-24-4_time:4108.5,-1.8107610400000027,1.0,oname:hdstd_otype:lst_usecol:trgw-0-24-4,hdstd,lst,4108.5,trgw-0-24-4
oname:hdstd_otype:lst_usecol:trgw-0-24-4_time:4138.5,-1.6749089500000025,1.0,oname:hdstd_otype:lst_usecol:trgw-0-24-4,hdstd,lst,4138.5,trgw-0-24-4
oname:hdstd_otype:lst_usecol:trgw-0-24-4_time:4169.5,-1.5918866900000026,1.0,oname:hdstd_otype:lst_usecol:trgw-0-24-4,hdstd,lst,4169.5,trgw-0-24-4
oname:hdstd_otype:lst_usecol:trgw-0-24-4_time:4199.5,-1.6090229400000027,1.0,oname:hdstd_otype:lst_usecol:trgw-0-24-4,hdstd,lst,4199.5,trgw-0-24-4
oname:hdstd_otype:lst_usecol:trgw-0-24-4_time:4230.5,-1.7411832000000018,1.0,oname:hdstd_otype:lst_usecol:trgw-0-24-4,hdstd,lst,4230.5,trgw-0-24-4
oname:hdstd_otype:lst_usecol:trgw-0-24-4_time:4261.5,-1.9652008400000014,1.0,oname:hdstd_otype:lst_usecol:trgw-0-24-4,hdstd,lst,4261.5,trgw-0-24-4
oname:hdstd_otype:lst_usecol:trgw-0-24-4_time:4291.5,-2.225140109999998,1.0,oname:hdstd_otype:lst_usecol:trgw-0-24-4,hdstd,lst,4291.5,trgw-0-24-4
oname:hdstd_otype:lst_usecol:trgw-0-24-4_time:4322.5,-2.476381510000003,1.0,oname:hdstd_otype:lst_usecol:trgw-0-24-4,hdstd,lst,4322.5,trgw-0-24-4
oname:hdstd_otype:lst_usecol:trgw-0-24-4_time:4352.5,-2.646568639999998,1.0,oname:hdstd_otype:lst_usecol:trgw-0-24-4,hdstd,lst,4352.5,trgw-0-24-4
oname:hdstd_otype:lst_usecol:trgw-0-24-4_time:4383.5,-2.6607042199999995,1.0,oname:hdstd_otype:lst_usecol:trgw-0-24-4,hdstd,lst,4383.5,trgw-0-24-4
oname:hdstd_otype:lst_usecol:trgw-0-26-6_time:3652.5,0.0,1.0,oname:hdstd_otype:lst_usecol:trgw-0-26-6,hdstd,lst,3652.5,trgw-0-26-6
oname:hdstd_otype:lst_usecol:trgw-0-26-6_time:3683.5,-0.05788270999999412,1.0,oname:hdstd_otype:lst_usecol:trgw-0-26-6,hdstd,lst,3683.5,trgw-0-26-6
oname:hdstd_otype:lst_usecol:trgw-0-26-6_time:3712.5,-0.011182169999997882,1.0,oname:hdstd_otype:lst_usecol:trgw-0-26-6,hdstd,lst,3712.5,trgw-0-26-6
oname:hdstd_otype:lst_usecol:trgw-0-26-6_time:3743.5,0.10000749000000297,1.0,oname:hdstd_otype:lst_usecol:trgw-0-26-6,hdstd,lst,3743.5,trgw-0-26-6
oname:hdstd_otype:lst_usecol:trgw-0-26-6_time:3773.5,0.20788687000000294,1.0,oname:hdstd_otype:lst_usecol:trgw-0-26-6,hdstd,lst,3773.5,trgw-0-26-6
oname:hdstd_otype:lst_usecol:trgw-0-26-6_time:3804.5,0.26254386000000096,1.0,oname:hdstd_otype:lst_usecol:trgw-0-26-6,hdstd,lst,3804.5,trgw-0-26-6
oname:hdstd_otype:lst_usecol:trgw-0-26-6_time:3834.5,0.22429487000000137,1.0,oname:hdstd_otype:lst_usecol:trgw-0-26-6,hdstd,lst,3834.5,trgw-0-26-6
oname:hdstd_otype:lst_usecol:trgw-0-26-6_time:3865.5,0.08129188000000198,1.0,oname:hdstd_otype:lst_usecol:trgw-0-26-6,hdstd,lst,3865.5,trgw-0-26-6
oname:hdstd_otype:lst_usecol:trgw-0-26-6_time:3896.5,-0.14074158999999753,1.0,oname:hdstd_otype:lst_usecol:trgw-0-26-6,hdstd,lst,3896.5,trgw-0-26-6
oname:hdstd_otype:lst_usecol:trgw-0-26-6_time:3926.5,-0.38794647999999654,1.0,oname:hdstd_otype:lst_usecol:trgw-0-26-6,hdstd,lst,3926.5,trgw-0-26-6
oname:hdstd_otype:lst_usecol:trgw-0-26-6_time:3957.5,-0.618795519999999,1.0,oname:hdstd_otype:lst_usecol:trgw-0-26-6,hdstd,lst,3957.5,trgw-0-26-6
oname:hdstd_otype:lst_usecol:trgw-0-26-6_time:3987.5,-0.9680970699999989,1.0,oname:hdstd_otype:lst_usecol:trgw-0-26-6,hdstd,lst,3987.5,trgw-0-26-6
oname:hdstd_otype:lst_usecol:trgw-0-26-6_time:4018.5,-1.1486026799999962,1.0,oname:hdstd_otype:lst_usecol:trgw-0-26-6,hdstd,lst,4018.5,trgw-0-26-6
oname:hdstd_otype:lst_usecol:trgw-0-26-6_time:4049.5,-1.1767410199999944,1.0,oname:hdstd_otype:lst_usecol:trgw-0-26-6,hdstd,lst,4049.5,trgw-0-26-6
oname:hdstd_otype:lst_usecol:trgw-0-26-6_time:4077.5,-1.1019988699999956,1.0,oname:hdstd_otype:lst_usecol:trgw-0-26-6,hdstd,lst,4077.5,trgw-0-26-6
oname:hdstd_otype:lst_usecol:trgw-0-26-6_time:4108.5,-0.9600861099999989,1.0,oname:hdstd_otype:lst_usecol:trgw-0-26-6,hdstd,lst,4108.5,trgw-0-26-6
oname:hdstd_otype:lst_usecol:trgw-0-26-6_time:4138.5,-0.8268512900000005,1.0,oname:hdstd_otype:lst_usecol:trgw-0-26-6,hdstd,lst,4138.5,trgw-0-26-6
oname:hdstd_otype:lst_usecol:trgw-0-26-6_time:4169.5,-0.7507687700000005,1.0,oname:hdstd_otype:lst_usecol:trgw-0-26-6,hdstd,lst,4169.5,trgw-0-26-6
oname:hdstd_otype:lst_usecol:trgw-0-26-6_time:4199.5,-0.7727135599999997,1.0,oname:hdstd_otype:lst_usecol:trgw-0-26-6,hdstd,lst,4199.5,trgw-0-26-6
oname:hdstd_otype:lst_usecol:trgw-0-26-6_time:4230.5,-0.9025298799999959,1.0,oname:hdstd_otype:lst_usecol:trgw-0-26-6,hdstd,lst,4230.5,trgw-0-26-6
oname:hdstd_otype:lst_usecol:trgw-0-26-6_time:4261.5,-1.1146513200000001,1.0,oname:hdstd_otype:lst_usecol:trgw-0-26-6,hdstd,lst,4261.5,trgw-0-26-6
oname:hdstd_otype:lst_usecol:trgw-0-26-6_time:4291.5,-1.3544912799999977,1.0,oname:hdstd_otype:lst_usecol:trgw-0-26-6,hdstd,lst,4291.5,trgw-0-26-6
oname:hdstd_otype:lst_usecol:trgw-0-26-6_time:4322.5,-1.5791008699999978,1.0,oname:hdstd_otype:lst_usecol:trgw-0-26-6,hdstd,lst,4322.5,trgw-0-26-6
oname:hdstd_otype:lst_usecol:trgw-0-26-6_time:4352.5,-1.7229161899999994,1.0,oname:hdstd_otype:lst_usecol:trgw-0-26-6,hdstd,lst,4352.5,trgw-0-26-6
