X	Y	DTM_smooth	
1520740.8534781	5032365.0511997	103.85952758789	
1520791.3574697	5032377.6432591	103.75921630859	
1520841.8614612	5032390.2353184	104.09746551514	
1520892.3654527	5032402.8273778	104.05924987793	
1520942.8694443	5032415.4194371	103.95415496826	
1520993.3734358	5032428.0114965	103.94075775146	
1521043.8774273	5032440.6035558	103.93238830566	
1521094.3814189	5032453.1956152	105.57005310059	
1521144.8854104	5032465.7876745	104.39241027832	
1521195.3894019	5032478.3797338	104.32627868652	
1521245.8933935	5032490.9717932	103.76979827881	
1521296.397385	5032503.5638525	103.94021606445	
1517318.2231698	5031462.1011979	110.2184677124	
1517368.7271613	5031474.6932572	110.18281555176	
1517419.2311529	5031487.2853166	110.12497711182	
1517469.7351444	5031499.8773759	109.89064025879	
1517520.2391359	5031512.4694353	110.22448730469	
1517570.7431275	5031525.0614946	110.08939361572	
1517621.247119	5031537.653554	110.13619232178	
1517671.7511106	5031550.2456133	109.85973358154	
1517722.2551021	5031562.8376726	109.5795135498	
1517772.7590936	5031575.429732	109.45470428467	
1517823.2630852	5031588.0217913	108.98424530029	
1517873.7670767	5031600.6138507	108.76474761963	
1517924.2710682	5031613.20591	108.50340270996	
1517974.7750598	5031625.7979694	108.33458709717	
1518025.2790513	5031638.3900287	108.53851318359	
1518075.7830428	5031650.9820881	108.60163116455	
1518126.2870344	5031663.5741474	108.27096557617	
1518176.7910259	5031676.1662068	108.35269165039	
1518227.2950174	5031688.7582661	108.43865203857	
1518277.799009	5031701.3503254	108.39261627197	
1518328.3030005	5031713.9423848	108.35514831543	
1518378.806992	5031726.5344441	108.58470153809	
1518429.3109836	5031739.1265035	108.46405792236	
1518479.8149751	5031751.7185628	108.56032562256	
1518530.3189666	5031764.3106222	108.77285003662	
1518580.8229582	5031776.9026815	108.66547393799	
1518631.3269497	5031789.4947409	107.64541625977	
1518681.8309413	5031802.0868002	107.42292785645	
1518732.3349328	5031814.6788595	108.53570556641	
1518782.8389243	5031827.2709189	107.63298797607	
1518833.3429159	5031839.8629782	107.36550140381	
1518883.8469074	5031852.4550376	109.34585571289	
1518934.3508989	5031865.0470969	112.43328094482	
1518984.8548905	5031877.6391563	108.39121246338	
1519035.358882	5031890.2312156	106.94212341309	
1519085.8628735	5031902.823275	110.24481964111	
1519136.3668651	5031915.4153343	109.55253601074	
1519186.8708566	5031928.0073937	109.79568481445	
1519237.3748481	5031940.599453	108.90998840332	
1519287.8788397	5031953.1915123	111.03144836426	
1519338.3828312	5031965.7835717	111.1473236084	
1519388.8868227	5031978.375631	108.23225402832	
1519439.3908143	5031990.9676904	105.59233856201	
1519489.8948058	5032003.5597497	103.19248199463	
1519540.3987973	5032016.1518091	102.88375854492	
1519590.9027889	5032028.7438684	103.11006164551	
1519641.4067804	5032041.3359278	104.00166320801	
1519691.910772	5032053.9279871	105.22480010986	
1519742.4147635	5032066.5200465	103.11347198486	
1519792.918755	5032079.1121058	103.33522033691	
1519843.4227466	5032091.7041651	105.66190338135	
1519893.9267381	5032104.2962245	105.3871383667	
1519944.4307296	5032116.8882838	107.21208190918	
1519994.9347212	5032129.4803432	107.01568603516	
1520045.4387127	5032142.0724025	106.55292510986	
1520095.9427042	5032154.6644619	106.80849456787	
1520146.4466958	5032167.2565212	107.27443695068	
1520196.9506873	5032179.8485806	106.92720031738	
1520247.4546788	5032192.4406399	105.54637908936	
1520297.9586704	5032205.0326992	103.98767089844	
1520348.4626619	5032217.6247586	103.60014343262	
1520398.9666534	5032230.2168179	104.09843444824	
1520449.470645	5032242.8088773	104.29773712158	
1520499.9746365	5032255.4009366	104.17008209229	
1520550.478628	5032267.992996	104.02429962158	
1520600.9826196	5032280.5850553	104.03624725342	
1520651.4866111	5032293.1771147	104.00220489502	
1520701.9906027	5032305.769174	103.95357513428	
1520752.4945942	5032318.3612334	103.92928314209	
1520802.9985857	5032330.9532927	103.84072875977	
1520853.5025773	5032343.545352	104.61980438232	
1520904.0065688	5032356.1374114	104.19982910156	
1520954.5105603	5032368.7294707	104.39268493652	
1521005.0145519	5032381.3215301	104.19801330566	
1521055.5185434	5032393.9135894	104.34217834473	
1521106.0225349	5032406.5056488	104.86605072021	
1521156.5265265	5032419.0977081	104.45313262939	
1521207.030518	5032431.6897675	104.2649307251	
1521257.5345095	5032444.2818268	104.17544555664	
1521308.0385011	5032456.8738861	104.12966156006	
1517329.8642859	5031415.4112315	109.55093383789	
1517380.3682774	5031428.0032908	109.7912902832	
1517430.872269	5031440.5953502	109.85733032227	
1517481.3762605	5031453.1874095	109.96272277832	
1517531.880252	5031465.7794689	109.73348236084	
1517582.3842436	5031478.3715282	110.06128692627	
1517632.8882351	5031490.9635876	109.57335662842	
1517683.3922266	5031503.5556469	109.69253540039	
1517733.8962182	5031516.1477063	109.44679260254	
1517784.4002097	5031528.7397656	109.1760635376	
1517834.9042012	5031541.3318249	109.07032012939	
1517885.4081928	5031553.9238843	108.80233764648	
1517935.9121843	5031566.5159436	108.59915924072	
1517986.4161758	5031579.108003	108.35597991943	
1518036.9201674	5031591.7000623	107.9091796875	
1518087.4241589	5031604.2921217	108.50950622559	
1518137.9281504	5031616.884181	108.3468170166	
1518188.432142	5031629.4762404	108.32018280029	
1518238.9361335	5031642.0682997	108.39527893066	
1518289.440125	5031654.6603591	108.33981323242	
1518339.9441166	5031667.2524184	108.35436248779	
1518390.4481081	5031679.8444777	108.92331695557	
1518440.9520997	5031692.4365371	108.37934875488	
1518491.4560912	5031705.0285964	108.49963378906	
1518541.9600827	5031717.6206558	108.63581848145	
1518592.4640743	5031730.2127151	108.56667327881	
1518642.9680658	5031742.8047745	108.15130615234	
1518693.4720573	5031755.3968338	107.8742980957	
1518743.9760489	5031767.9888932	108.66069793701	
1518794.4800404	5031780.5809525	108.42382049561	
1518844.9840319	5031793.1730119	107.70779418945	
1518895.4880235	5031805.7650712	107.93817138672	
1518945.992015	5031818.3571305	107.8726272583	
1518996.4960065	5031830.9491899	107.97567749023	
1519046.9999981	5031843.5412492	110.48273468018	
1519097.5039896	5031856.1333086	114.93265533447	
1519148.0079811	5031868.7253679	110.64630126953	
1519198.5119727	5031881.3174273	111.42617034912	
1519249.0159642	5031893.9094866	111.70183563232	
1519299.5199557	5031906.501546	109.91797637939	
1519350.0239473	5031919.0936053	108.63037109375	
1519400.5279388	5031931.6856646	107.54111480713	
1519451.0319304	5031944.277724	106.95932006836	
1519501.5359219	5031956.8697833	105.58390808105	
1519552.0399134	5031969.4618427	102.78511047363	
1519602.543905	5031982.053902	103.98559570312	
1519653.0478965	5031994.6459614	106.06462860107	
1519703.551888	5032007.2380207	105.35074615479	
1519754.0558796	5032019.8300801	104.67609405518	
1519804.5598711	5032032.4221394	104.18589782715	
1519855.0638626	5032045.0141988	103.51457214355	
1519905.5678542	5032057.6062581	104.5311050415	
1519956.0718457	5032070.1983174	105.9923324585	
1520006.5758372	5032082.7903768	107.08973693848	
1520057.0798288	5032095.3824361	107.41366577148	
1520107.5838203	5032107.9744955	107.72060394287	
1520158.0878118	5032120.5665548	106.93969726562	
1520208.5918034	5032133.1586142	106.00032806396	
1520259.0957949	5032145.7506735	104.17056274414	
1520309.5997864	5032158.3427329	103.68585205078	
1520360.103778	5032170.9347922	103.52318572998	
1520410.6077695	5032183.5268515	103.84687042236	
1520461.1117611	5032196.1189109	104.27544403076	
1520511.6157526	5032208.7109702	104.19594573975	
1520562.1197441	5032221.3030296	104.19330596924	
1520612.6237357	5032233.8950889	103.71542358398	
1520663.1277272	5032246.4871483	103.96433258057	
1520713.6317187	5032259.0792076	104.01734161377	
1520764.1357103	5032271.671267	103.67021942139	
1520814.6397018	5032284.2633263	103.50771331787	
1520865.1436933	5032296.8553857	103.54389190674	
1520915.6476849	5032309.447445	103.61636352539	
1520966.1516764	5032322.0395043	103.91744995117	
1521016.6556679	5032334.6315637	103.23159790039	
1521067.1596595	5032347.223623	104.65512084961	
1521117.663651	5032359.8156824	105.2628326416	
1521168.1676425	5032372.4077417	104.82456970215	
1521218.6716341	5032384.9998011	104.57752227783	
1521269.1756256	5032397.5918604	104.27773284912	
1521319.6796171	5032410.1839198	103.87343597412	
1517341.505402	5031368.7212651	108.77539825439	
1517392.0093935	5031381.3133245	109.43392181396	
1517442.513385	5031393.9053838	109.61031341553	
1517493.0173766	5031406.4974431	109.80934906006	
1517543.5213681	5031419.0895025	109.30567169189	
1517594.0253596	5031431.6815618	109.81439971924	
1517644.5293512	5031444.2736212	109.49298858643	
1517695.0333427	5031456.8656805	109.19725799561	
1517745.5373342	5031469.4577399	109.18676757812	
1517796.0413258	5031482.0497992	109.20400238037	
1517846.5453173	5031494.6418586	109.05295562744	
1517897.0493088	5031507.2339179	108.68958282471	
1517947.5533004	5031519.8259773	108.47580718994	
1517998.0572919	5031532.4180366	108.5470199585	
1518048.5612834	5031545.0100959	108.7885055542	
1518099.065275	5031557.6021553	108.15496063232	
1518149.5692665	5031570.1942146	107.87437438965	
1518200.073258	5031582.786274	108.00347900391	
1518250.5772496	5031595.3783333	108.05940246582	
1518301.0812411	5031607.9703927	107.91038513184	
1518351.5852327	5031620.562452	108.4549407959	
1518402.0892242	5031633.1545114	108.34244537354	
1518452.5932157	5031645.7465707	108.29844665527	
1518503.0972073	5031658.33863	108.85571289062	
1518553.6011988	5031670.9306894	108.66296386719	
1518604.1051903	5031683.5227487	108.48915863037	
1518654.6091819	5031696.1148081	108.60662078857	
1518705.1131734	5031708.7068674	108.63593292236	
1518755.6171649	5031721.2989268	108.60312652588	
1518806.1211565	5031733.8909861	108.71459960938	
1518856.625148	5031746.4830455	107.82548522949	
1518907.1291395	5031759.0751048	107.48657989502	
1518957.6331311	5031771.6671642	107.564453125	
1519008.1371226	5031784.2592235	107.51112365723	
1519058.6411141	5031796.8512828	111.2848815918	
1519109.1451057	5031809.4433422	111.96882629395	
1519159.6490972	5031822.0354015	110.80541992188	
1519210.1530887	5031834.6274609	112.22315216064	
1519260.6570803	5031847.2195202	113.29692840576	
1519311.1610718	5031859.8115796	110.71751403809	
1519361.6650634	5031872.4036389	109.93997192383	
1519412.1690549	5031884.9956983	110.5080947876	
1519462.6730464	5031897.5877576	107.01878356934	
1519513.177038	5031910.1798169	106.53462219238	
1519563.6810295	5031922.7718763	104.16926574707	
1519614.185021	5031935.3639356	103.84809112549	
1519664.6890126	5031947.955995	105.41751861572	
1519715.1930041	5031960.5480543	103.30361175537	
1519765.6969956	5031973.1401137	103.52126312256	
1519816.2009872	5031985.732173	104.84870910645	
1519866.7049787	5031998.3242324	103.98454284668	
1519917.2089702	5032010.9162917	104.99618530273	
1519967.7129618	5032023.5083511	106.29138946533	
1520018.2169533	5032036.1004104	106.18851470947	
1520068.7209448	5032048.6924697	106.58821868896	
1520119.2249364	5032061.2845291	107.46977233887	
1520169.7289279	5032073.8765884	106.84885406494	
1520220.2329194	5032086.4686478	104.48696899414	
1520270.736911	5032099.0607071	103.80827331543	
1520321.2409025	5032111.6527665	103.5930557251	
1520371.7448941	5032124.2448258	103.43438720703	
1520422.2488856	5032136.8368852	103.44885253906	
1520472.7528771	5032149.4289445	104.0082244873	
1520523.2568687	5032162.0210038	104.4261932373	
1520573.7608602	5032174.6130632	103.98789978027	
1520624.2648517	5032187.2051225	103.91815948486	
1520674.7688433	5032199.7971819	104.05957794189	
1520725.2728348	5032212.3892412	103.77166748047	
1520775.7768263	5032224.9813006	103.63864135742	
1520826.2808179	5032237.5733599	103.69609069824	
1520876.7848094	5032250.1654193	103.61860656738	
1520927.2888009	5032262.7574786	103.68453979492	
1520977.7927925	5032275.349538	103.60629272461	
1521028.296784	5032287.9415973	101.50353240967	
1521078.8007755	5032300.5336566	101.81726837158	
1521129.3047671	5032313.125716	103.73369598389	
1521179.8087586	5032325.7177753	105.52394866943	
1521230.3127501	5032338.3098347	104.69016265869	
1521280.8167417	5032350.901894	104.37521362305	
1521331.3207332	5032363.4939534	103.77811431885	
1517353.146518	5031322.0312987	108.53331756592	
1517403.6505096	5031334.6233581	109.21262359619	
1517454.1545011	5031347.2154174	109.20534515381	
1517504.6584926	5031359.8074768	109.26647186279	
1517555.1624842	5031372.3995361	109.51068878174	
1517605.6664757	5031384.9915954	109.60865783691	
1517656.1704672	5031397.5836548	109.17867279053	
1517706.6744588	5031410.1757141	109.12368011475	
1517757.1784503	5031422.7677735	108.74973297119	
1517807.6824418	5031435.3598328	108.81751251221	
1517858.1864334	5031447.9518922	109.26318359375	
1517908.6904249	5031460.5439515	109.1941986084	
1517959.1944164	5031473.1360109	108.57588195801	
1518009.698408	5031485.7280702	108.51080322266	
1518060.2023995	5031498.3201296	108.84093475342	
1518110.7063911	5031510.9121889	108.24805450439	
1518161.2103826	5031523.5042482	107.5803604126	
1518211.7143741	5031536.0963076	106.67584991455	
1518262.2183657	5031548.6883669	108.22831726074	
1518312.7223572	5031561.2804263	108.38286590576	
1518363.2263487	5031573.8724856	108.45930480957	
1518413.7303403	5031586.464545	108.28930664062	
1518464.2343318	5031599.0566043	108.31421661377	
1518514.7383233	5031611.6486637	108.59832763672	
1518565.2423149	5031624.240723	108.36169433594	
1518615.7463064	5031636.8327823	108.37014007568	
1518666.2502979	5031649.4248417	108.57592773438	
1518716.7542895	5031662.016901	108.65882110596	
1518767.258281	5031674.6089604	108.67258453369	
1518817.7622725	5031687.2010197	108.68865203857	
1518868.2662641	5031699.7930791	108.2444229126	
1518918.7702556	5031712.3851384	107.42790985107	
1518969.2742471	5031724.9771978	108.67053222656	
1519019.7782387	5031737.5692571	108.10361480713	
1519070.2822302	5031750.1613165	107.81935119629	
1519120.7862218	5031762.7533758	108.82035064697	
1519171.2902133	5031775.3454351	106.5138168335	
1519221.7942048	5031787.9374945	108.67806243896	
1519272.2981964	5031800.5295538	110.0020980835	
1519322.8021879	5031813.1216132	112.58660125732	
1519373.3061794	5031825.7136725	116.00744628906	
1519423.810171	5031838.3057319	115.17260742188	
1519474.3141625	5031850.8977912	109.87856292725	
1519524.818154	5031863.4898506	107.39954376221	
1519575.3221456	5031876.0819099	110.26412963867	
1519625.8261371	5031888.6739692	109.51153564453	
1519676.3301286	5031901.2660286	106.22086334229	
1519726.8341202	5031913.8580879	104.4854888916	
1519777.3381117	5031926.4501473	103.11132049561	
1519827.8421032	5031939.0422066	103.88585662842	
1519878.3460948	5031951.634266	103.07989501953	
1519928.8500863	5031964.2263253	104.42102813721	
1519979.3540778	5031976.8183847	104.05660247803	
1520029.8580694	5031989.410444	105.22072601318	
1520080.3620609	5032002.0025034	107.21486663818	
1520130.8660525	5032014.5945627	106.93070983887	
1520181.370044	5032027.186622	105.93607330322	
1520231.8740355	5032039.7786814	103.80687713623	
1520282.3780271	5032052.3707407	103.70114135742	
1520332.8820186	5032064.9628001	103.54203796387	
1520383.3860101	5032077.5548594	103.35766601562	
1520433.8900017	5032090.1469188	103.41622924805	
1520484.3939932	5032102.7389781	104.20137786865	
1520534.8979847	5032115.3310375	104.17632293701	
1520585.4019763	5032127.9230968	103.93729400635	
1520635.9059678	5032140.5151561	104.03187561035	
1520686.4099593	5032153.1072155	104.21240997314	
1520736.9139509	5032165.6992748	103.23589324951	
1520787.4179424	5032178.2913342	103.46537780762	
1520837.9219339	5032190.8833935	103.76561737061	
1520888.4259255	5032203.4754529	103.69797515869	
1520938.929917	5032216.0675122	103.50595092773	
1520989.4339085	5032228.6595716	104.24639129639	
1521039.9379001	5032241.2516309	103.26149749756	
1521090.4418916	5032253.8436903	102.08011627197	
1521140.9458832	5032266.4357496	103.18962097168	
1521191.4498747	5032279.0278089	105.36643218994	
1521241.9538662	5032291.6198683	105.89096832275	
1521292.4578578	5032304.2119276	104.56462097168	
1521342.9618493	5032316.803987	103.41471862793	
1517364.7876341	5031275.3413323	108.70236206055	
1517415.2916256	5031287.9333917	108.65121459961	
1517465.7956172	5031300.525451	108.79345703125	
1517516.2996087	5031313.1175104	109.04686737061	
1517566.8036002	5031325.7095697	109.54932403564	
1517617.3075918	5031338.3016291	109.47864532471	
1517667.8115833	5031350.8936884	109.20861816406	
1517718.3155748	5031363.4857477	108.77899932861	
1517768.8195664	5031376.0778071	108.50817108154	
1517819.3235579	5031388.6698664	108.42928314209	
1517869.8275494	5031401.2619258	108.4704284668	
1517920.331541	5031413.8539851	108.68558502197	
1517970.8355325	5031426.4460445	108.48583984375	
1518021.3395241	5031439.0381038	108.54948425293	
1518071.8435156	5031451.6301632	108.41584014893	
1518122.3475071	5031464.2222225	108.27071380615	
1518172.8514987	5031476.8142819	107.54727935791	
1518223.3554902	5031489.4063412	107.14501190186	
1518273.8594817	5031501.9984005	107.94952392578	
1518324.3634733	5031514.5904599	108.3318862915	
1518374.8674648	5031527.1825192	108.37249755859	
1518425.3714563	5031539.7745786	108.25794219971	
1518475.8754479	5031552.3666379	108.27256774902	
1518526.3794394	5031564.9586973	108.11688995361	
1518576.8834309	5031577.5507566	108.18580627441	
1518627.3874225	5031590.142816	108.26950073242	
1518677.891414	5031602.7348753	108.54875946045	
1518728.3954055	5031615.3269346	108.62309265137	
1518778.8993971	5031627.918994	108.54454040527	
1518829.4033886	5031640.5110533	108.03939056396	
1518879.9073801	5031653.1031127	107.8830871582	
1518930.4113717	5031665.695172	108.87152862549	
1518980.9153632	5031678.2872314	108.41359710693	
1519031.4193548	5031690.8792907	108.3461151123	
1519081.9233463	5031703.4713501	107.61669921875	
1519132.4273378	5031716.0634094	107.40116119385	
1519182.9313294	5031728.6554688	106.99761199951	
1519233.4353209	5031741.2475281	108.3480682373	
1519283.9393124	5031753.8395874	108.53865814209	
1519334.443304	5031766.4316468	115.7400894165	
1519384.9472955	5031779.0237061	117.37979888916	
1519435.451287	5031791.6157655	115.50924682617	
1519485.9552786	5031804.2078248	112.10908508301	
1519536.4592701	5031816.7998842	107.60912322998	
1519586.9632616	5031829.3919435	113.13367462158	
1519637.4672532	5031841.9840029	112.15229034424	
1519687.9712447	5031854.5760622	104.42623901367	
1519738.4752362	5031867.1681215	103.35495758057	
1519788.9792278	5031879.7601809	105.87687683105	
1519839.4832193	5031892.3522402	105.04724121094	
1519889.9872108	5031904.9442996	105.08073425293	
1519940.4912024	5031917.5363589	103.85448455811	
1519990.9951939	5031930.1284183	103.2028503418	
1520041.4991855	5031942.7204776	104.4500579834	
1520092.003177	5031955.312537	107.27460479736	
1520142.5071685	5031967.9045963	106.84197998047	
1520193.0111601	5031980.4966557	104.95458984375	
1520243.5151516	5031993.088715	103.84551239014	
1520294.0191431	5032005.6807743	103.56243896484	
1520344.5231347	5032018.2728337	103.51757049561	
1520395.0271262	5032030.864893	103.3063659668	
1520445.5311177	5032043.4569524	103.42679595947	
1520496.0351093	5032056.0490117	104.10619354248	
1520546.5391008	5032068.6410711	104.0528793335	
1520597.0430923	5032081.2331304	104.15081787109	
1520647.5470839	5032093.8251898	104.16045379639	
1520698.0510754	5032106.4172491	104.06153869629	
1520748.5550669	5032119.0093084	102.70369720459	
1520799.0590585	5032131.6013678	103.03205871582	
1520849.56305	5032144.1934271	103.85186004639	
1520900.0670416	5032156.7854865	103.45413970947	
1520950.5710331	5032169.3775458	103.48101043701	
1521001.0750246	5032181.9696052	104.90195465088	
1521051.5790162	5032194.5616645	103.62571716309	
1521102.0830077	5032207.1537239	102.19248199463	
1521152.5869992	5032219.7457832	103.20142364502	
1521203.0909908	5032232.3378426	104.09405517578	
1521253.5949823	5032244.9299019	105.92861938477	
1521304.0989738	5032257.5219612	104.38690185547	
1521354.6029654	5032270.1140206	103.26270294189	
1517376.4287502	5031228.6513659	108.43815612793	
1517426.9327417	5031241.2434253	108.41638183594	
1517477.4367332	5031253.8354846	108.62715911865	
1517527.9407248	5031266.427544	108.87296295166	
1517578.4447163	5031279.0196033	109.28607177734	
1517628.9487078	5031291.6116627	109.2445526123	
1517679.4526994	5031304.203722	108.93280792236	
1517729.9566909	5031316.7957814	108.581199646	
1517780.4606825	5031329.3878407	108.26139068604	
1517830.964674	5031341.9799	108.09224700928	
1517881.4686655	5031354.5719594	107.81346130371	
1517931.9726571	5031367.1640187	107.16736602783	
1517982.4766486	5031379.7560781	108.161277771	
1518032.9806401	5031392.3481374	108.1181640625	
1518083.4846317	5031404.9401968	107.99970245361	
1518133.9886232	5031417.5322561	107.96517181396	
1518184.4926147	5031430.1243155	108.28286743164	
1518234.9966063	5031442.7163748	107.91785430908	
1518285.5005978	5031455.3084342	107.78088378906	
1518336.0045893	5031467.9004935	107.71817016602	
1518386.5085809	5031480.4925528	107.28991699219	
1518437.0125724	5031493.0846122	107.85037994385	
1518487.5165639	5031505.6766715	107.54210662842	
1518538.0205555	5031518.2687309	108.05014038086	
1518588.524547	5031530.8607902	108.04515075684	
1518639.0285385	5031543.4528496	108.20037841797	
1518689.5325301	5031556.0449089	108.52230072021	
1518740.0365216	5031568.6369683	108.0171661377	
1518790.5405132	5031581.2290276	107.51982879639	
1518841.0445047	5031593.8210869	108.18676757812	
1518891.5484962	5031606.4131463	108.33405303955	
1518942.0524878	5031619.0052056	109.6197052002	
1518992.5564793	5031631.597265	108.1111907959	
1519043.0604708	5031644.1893243	108.78787994385	
1519093.5644624	5031656.7813837	107.8327255249	
1519144.0684539	5031669.373443	107.53604888916	
1519194.5724454	5031681.9655024	108.11587524414	
1519245.076437	5031694.5575617	110.82901000977	
1519295.5804285	5031707.1496211	108.23799133301	
1519346.08442	5031719.7416804	109.56125640869	
1519396.5884116	5031732.3337397	115.97136688232	
1519447.0924031	5031744.9257991	115.62059783936	
1519497.5963946	5031757.5178584	113.98734283447	
1519548.1003862	5031770.1099178	109.79410552979	
1519598.6043777	5031782.7019771	107.75660705566	
1519649.1083692	5031795.2940365	107.67367553711	
1519699.6123608	5031807.8860958	103.65612792969	
1519750.1163523	5031820.4781552	102.89929962158	
1519800.6203439	5031833.0702145	105.61154937744	
1519851.1243354	5031845.6622738	102.85869598389	
1519901.6283269	5031858.2543332	103.33409118652	
1519952.1323185	5031870.8463925	104.32434082031	
1520002.63631	5031883.4384519	104.47667694092	
1520053.1403015	5031896.0305112	106.43311309814	
1520103.6442931	5031908.6225706	107.33946228027	
1520154.1482846	5031921.2146299	106.73192596436	
1520204.6522761	5031933.8066893	104.0329208374	
1520255.1562677	5031946.3987486	103.70881652832	
1520305.6602592	5031958.990808	103.50756072998	
1520356.1642507	5031971.5828673	103.46812438965	
1520406.6682423	5031984.1749266	103.25592803955	
1520457.1722338	5031996.766986	103.24172210693	
1520507.6762253	5032009.3590453	104.09692382812	
1520558.1802169	5032021.9511047	104.07976531982	
1520608.6842084	5032034.543164	104.23554992676	
1520659.1881999	5032047.1352234	104.23567962646	
1520709.6921915	5032059.7272827	104.05215454102	
1520760.196183	5032072.3193421	103.25788116455	
1520810.7001746	5032084.9114014	103.26834106445	
1520861.2041661	5032097.5034607	103.85859680176	
1520911.7081576	5032110.0955201	103.23748016357	
1520962.2121492	5032122.6875794	103.98651123047	
1521012.7161407	5032135.2796388	105.47640991211	
1521063.2201322	5032147.8716981	105.5445022583	
1521113.7241238	5032160.4637575	105.6018371582	
1521164.2281153	5032173.0558168	105.60507202148	
1521214.7321068	5032185.6478762	105.05630493164	
1521265.2360984	5032198.2399355	105.64225769043	
1521315.7400899	5032210.8319949	103.92858123779	
1521366.2440814	5032223.4240542	103.30173492432	
1517388.0698662	5031181.9613996	108.36657714844	
1517438.5738578	5031194.5534589	108.47547149658	
1517489.0778493	5031207.1455182	108.61264038086	
1517539.5818408	5031219.7375776	108.70977783203	
1517590.0858324	5031232.3296369	109.16114807129	
1517640.5898239	5031244.9216963	108.95420837402	
1517691.0938155	5031257.5137556	108.73754119873	
1517741.597807	5031270.105815	108.51988220215	
1517792.1017985	5031282.6978743	107.77252960205	
1517842.6057901	5031295.2899337	107.66764068604	
1517893.1097816	5031307.881993	106.50817108154	
1517943.6137731	5031320.4740523	105.98043823242	
1517994.1177647	5031333.0661117	106.35124206543	
1518044.6217562	5031345.658171	106.00035858154	
1518095.1257477	5031358.2502304	107.16688537598	
1518145.6297393	5031370.8422897	107.25981903076	
1518196.1337308	5031383.4343491	108.08544158936	
1518246.6377223	5031396.0264084	108.26075744629	
1518297.1417139	5031408.6184678	107.87014770508	
1518347.6457054	5031421.2105271	107.0443649292	
1518398.1496969	5031433.8025865	107.71658325195	
1518448.6536885	5031446.3946458	107.93893432617	
1518499.15768	5031458.9867051	107.20341491699	
1518549.6616715	5031471.5787645	107.13987731934	
1518600.1656631	5031484.1708238	108.08507537842	
1518650.6696546	5031496.7628832	108.0923614502	
1518701.1736462	5031509.3549425	107.93431091309	
1518751.6776377	5031521.9470019	107.6527633667	
1518802.1816292	5031534.5390612	108.12342071533	
1518852.6856208	5031547.1311206	109.88883209229	
1518903.1896123	5031559.7231799	109.21855926514	
1518953.6936038	5031572.3152392	108.72836303711	
1519004.1975954	5031584.9072986	108.39926147461	
1519054.7015869	5031597.4993579	107.07787322998	
1519105.2055784	5031610.0914173	107.61587524414	
1519155.70957	5031622.6834766	108.73162078857	
1519206.2135615	5031635.275536	108.05444335938	
1519256.717553	5031647.8675953	107.01152038574	
1519307.2215446	5031660.4596547	106.76368713379	
1519357.7255361	5031673.051714	106.63867950439	
1519408.2295276	5031685.6437734	109.58583831787	
1519458.7335192	5031698.2358327	115.36656951904	
1519509.2375107	5031710.827892	114.45909881592	
1519559.7415022	5031723.4199514	111.77132415771	
1519610.2454938	5031736.0120107	109.23482513428	
1519660.7494853	5031748.6040701	106.52897644043	
1519711.2534769	5031761.1961294	104.12265014648	
1519761.7574684	5031773.7881888	104.10627746582	
1519812.2614599	5031786.3802481	105.16780853271	
1519862.7654515	5031798.9723075	102.86915588379	
1519913.269443	5031811.5643668	102.8406829834	
1519963.7734345	5031824.1564262	102.83260345459	
1520014.2774261	5031836.7484855	102.86145782471	
1520064.7814176	5031849.3405448	106.66339111328	
1520115.2854091	5031861.9326042	106.88808441162	
1520165.7894007	5031874.5246635	105.14605712891	
1520216.2933922	5031887.1167229	103.74974822998	
1520266.7973837	5031899.7087822	103.64505004883	
1520317.3013753	5031912.3008416	103.46608734131	
1520367.8053668	5031924.8929009	103.42818450928	
1520418.3093583	5031937.4849603	103.24327087402	
1520468.8133499	5031950.0770196	103.18483734131	
1520519.3173414	5031962.6690789	104.00445556641	
1520569.821333	5031975.2611383	104.06833648682	
1520620.3253245	5031987.8531976	103.90491485596	
1520670.829316	5032000.445257	104.06967163086	
1520721.3333076	5032013.0373163	103.77171325684	
1520771.8372991	5032025.6293757	102.76050567627	
1520822.3412906	5032038.221435	103.36527252197	
1520872.8452822	5032050.8134944	103.61092376709	
1520923.3492737	5032063.4055537	102.97668457031	
1520973.8532652	5032075.9976131	103.2400970459	
1521024.3572568	5032088.5896724	104.69659423828	
1521074.8612483	5032101.1817317	105.32696533203	
1521125.3652398	5032113.7737911	105.53829193115	
1521175.8692314	5032126.3658504	105.58587646484	
1521226.3732229	5032138.9579098	104.6573638916	
1521276.8772144	5032151.5499691	105.56769561768	
1521327.381206	5032164.1420285	103.97213745117	
1521377.8851975	5032176.7340878	103.65783691406	
1517399.7109823	5031135.2714332	108.30731201172	
1517450.2149739	5031147.8634925	108.4607925415	
1517500.7189654	5031160.4555519	108.59253692627	
1517551.2229569	5031173.0476112	108.60038757324	
1517601.7269485	5031185.6396705	108.77328491211	
1517652.23094	5031198.2317299	108.68109893799	
1517702.7349315	5031210.8237892	108.42755126953	
1517753.2389231	5031223.4158486	108.21566009521	
1517803.7429146	5031236.0079079	107.44272613525	
1517854.2469061	5031248.5999673	106.34738922119	
1517904.7508977	5031261.1920266	105.40756988525	
1517955.2548892	5031273.784086	105.41149139404	
1518005.7588807	5031286.3761453	105.38740539551	
1518056.2628723	5031298.9682046	105.3360748291	
1518106.7668638	5031311.560264	105.58698272705	
