time,TRGW-0-2-15,TRGW-0-2-9,TRGW-0-3-8,TRGW-0-9-1,TRGW-0-13-10,TRGW-0-15-16,TRGW-0-21-10,TRGW-0-22-15,TRGW-0-24-4,TRGW-0-26-6,TRGW-0-29-15,TRGW-0-33-7,TRGW-0-34-10
3987.5,-0.09974789000000328,-0.17342907999999824,-0.19589488999999816,0.024108509999997807,-0.6996804400000016,-0.5091926300000011,-0.772315429999999,-0.459847400000001,-4.1435793499999996,-1.33520695,-0.2992739399999991,-0.8772457699999947,-0.6230647200000021
4018.5,-0.09294945999999982,-0.2385312899999974,-0.25793256999999414,-0.10337578000000036,-0.6554894699999991,-0.4733370499999978,-0.7710566900000018,-0.4093229400000027,-3.2898759499999954,-1.4095554899999954,-0.3100663200000042,-0.8941294499999941,-0.6607625000000041
4049.5,-0.054912340000001336,-0.1930743899999996,-0.20031214999999492,-0.10644598999999744,-0.5687613099999993,-0.41848600000000147,-0.6671116099999992,-0.3725954900000019,-2.075336819999997,-1.1392933699999972,-0.22849951999999973,-0.6806642399999987,-0.4392911099999992
4077.5,-0.025604129999997838,-0.1227210299999939,-0.12317096999999677,-0.06729529999999784,-0.5287359000000009,-0.3795239199999969,-0.6466544399999989,-0.35268025999999963,-4.348450279999998,-1.2853729599999966,-0.20120840999999956,-0.6050627899999981,-0.5160456400000015
4108.5,-0.01788983000000144,-0.07593173000000064,-0.07829081999999943,-0.05193917000000425,-0.5644270199999966,-0.4154396300000016,-0.8292993600000003,-0.42924242000000135,-4.36453534,-1.7711769599999982,-0.24678034000000082,-0.7734012999999962,-0.6026616099999984
4138.5,-0.006492870000002426,-0.019525989999998217,-0.02085655999999858,-0.02360790000000179,-0.480889040000001,-0.40680485000000033,-0.8207912700000008,-0.45007744000000116,-3.554794919999999,-1.7477568099999985,-0.23809839000000466,-0.8052486899999991,-0.5077945299999982
4169.5,-0.0072030400000002714,0.03694715000000315,0.03568772000000564,0.017247300000001076,-0.5429735800000017,-0.46191347999999977,-0.7525858500000027,-0.3838104200000032,-2.7977028399999995,-1.5965589599999959,-0.23493744000000305,-0.7512370399999995,-0.5149767999999995
4199.5,-0.04263819999999896,0.02085364999999939,0.010255960000002062,-0.010028419999997595,-0.7583422199999958,-0.7135865499999952,-0.8739993800000008,-0.5155304400000063,-7.16940116,-1.8831725099999943,-0.2948893200000029,-0.8487741099999937,-0.8505818200000022
4230.5,-0.08457093999999898,-0.08330798000000073,-0.10893435999999923,-0.15150718000000296,-0.9249416600000018,-0.8735482499999989,-1.2383483999999996,-0.7980541200000033,-8.405411859999997,-2.5230950599999957,-0.5545467299999984,-1.2434123799999952,-1.3549891900000048
4261.5,-0.11270230000000225,-0.21142786000000058,-0.24949720000000042,-0.33671961000000294,-1.237581579999997,-1.1054724399999998,-1.5238785800000016,-1.1040948100000065,-6.302772009999998,-2.930449859999996,-0.8452936700000038,-1.7717787699999974,-1.823523950000002
4291.5,-0.1561215400000009,-0.3735742799999997,-0.4252308899999946,-0.5696797200000034,-1.481661129999999,-1.3827813699999965,-1.8371885399999996,-1.3538968300000036,-7.887876809999998,-3.218003529999997,-1.1191248200000032,-2.0221991999999958,-1.8968966199999997
4322.5,-0.18287484000000376,-0.5406129199999938,-0.6020595299999982,-0.8267177000000032,-1.6065807099999958,-1.4798995299999973,-1.9985469400000042,-1.466218590000004,-6.95511621,-3.6300163199999993,-1.3446914200000037,-2.372692089999994,-1.9987949699999987
4352.5,-0.18839058999999736,-0.6549670499999962,-0.7179503999999994,-1.0338678900000033,-1.5820350699999963,-1.5106671399999954,-2.021357960000003,-1.5422678600000026,-5.219245439999998,-3.3860542499999973,-1.428473099999998,-2.3517323099999956,-1.8267278599999983
4383.5,-0.17116017000000028,-0.6919743999999994,-0.7499059599999995,-1.1509969000000027,-1.59268505,-1.5332927400000003,-1.9960865299999995,-1.5706927200000038,-5.586942359999998,-3.177184149999995,-1.421845519999998,-2.156956649999998,-1.656183030000001
