time,CUNIT1,CUNIT2,CUNIT3,AQUITARD6,AQUITARD7,AQUITARD8,NODELAY4,NODELAY5,NODELAY9,NODELAY10,DELAY11,DELAY12,DELAY13,ES14,TC02,SKC02,TC03,SKC03,TC04,SKC04,TC05,SKC05,TC07,SKC07,TC08,SKC08,TC09,SKC09,TC10,SKC10,TC12,SKC12,TC14,SKC14
30744.50000000,0.3119478633E-01,0.5853706198E-01,0.1337778121,0.1901901774,0.1449698300,0.2005290392,0.1717104298E-01,0.4158172424E-02,0.3312105215E-01,0.6241870332E-02,0.2775186615E-01,0.7197957550E-01,0.2468031548,372.0673945,0.3119478633E-01,0.000000000,0.5853706198E-01,0.000000000,0.1337778121,0.000000000,0.4603435926E-01,0.1111450130E-02,0.9420918835E-02,0.5262746411E-02,0.1901901774,0.000000000,0.1449698300,0.000000000,0.2005290392,0.000000000,0.1490317514,0.4393112378E-01,0.2659316124,0.1288658720E-01
30745.50000000,0.3119754228E-01,0.5854408561E-01,0.1337826184,0.1901970692,0.1449875277,0.2005373680,0.1717176030E-01,0.4158342826E-02,0.3312147612E-01,0.6241895594E-02,0.2775276566E-01,0.7197986561E-01,0.2468034026,372.0708325,0.3119754228E-01,0.000000000,0.5854408561E-01,0.000000000,0.1337826184,0.000000000,0.4603666247E-01,0.1112136509E-02,0.9424645592E-02,0.5266302766E-02,0.1901970692,0.000000000,0.1449875277,0.000000000,0.2005373680,0.000000000,0.1490417171,0.4394037533E-01,0.2659328030,0.1288750475E-01
30746.50000000,0.3120030109E-01,0.5855110959E-01,0.1337874662,0.1902040253,0.1450052256,0.2005457574,0.1717246325E-01,0.4158504844E-02,0.3312198417E-01,0.6241948973E-02,0.2775375587E-01,0.7198020637E-01,0.2468037079,372.0780973,0.3120030109E-01,0.000000000,0.5855110959E-01,0.000000000,0.1337874662,0.000000000,0.4603902827E-01,0.1112809146E-02,0.9428188968E-02,0.5269684125E-02,0.1902040253,0.000000000,0.1450052256,0.000000000,0.2005457574,0.000000000,0.1490536523,0.4395146175E-01,0.2659351004,0.1288944355E-01
30747.50000000,0.3120306262E-01,0.5855813391E-01,0.1337923439,0.1902110293,0.1450229236,0.2005541896,0.1717297360E-01,0.4158625692E-02,0.3312252426E-01,0.6242011097E-02,0.2775463269E-01,0.7198058373E-01,0.2468040596,372.0865524,0.3120306262E-01,0.000000000,0.5855813391E-01,0.000000000,0.1337923439,0.000000000,0.4604090376E-01,0.1113297479E-02,0.9430831971E-02,0.5272206279E-02,0.1902110293,0.000000000,0.1450229236,0.000000000,0.2005541896,0.000000000,0.1490663554,0.4396324737E-01,0.2659377705,0.1289169978E-01
30748.50000000,0.3120582673E-01,0.5856515858E-01,0.1337972065,0.1902180163,0.1450406217,0.2005625961,0.1717273442E-01,0.4158586868E-02,0.3312294732E-01,0.6242061590E-02,0.2775482569E-01,0.7198093496E-01,0.2468043912,372.0934248,0.3120582673E-01,0.000000000,0.5856515858E-01,0.000000000,0.1337972065,0.000000000,0.4604062873E-01,0.1113068622E-02,0.9429982880E-02,0.5271396012E-02,0.1902180163,0.000000000,0.1450406217,0.000000000,0.2005625961,0.000000000,0.1490763616,0.4397247930E-01,0.2659399866,0.1289353376E-01
30749.50000000,0.3120859353E-01,0.5857218425E-01,0.1338020311,0.1902249481,0.1450583205,0.2005709448,0.1717210816E-01,0.4158453000E-02,0.3312321645E-01,0.6242112093E-02,0.2775441540E-01,0.7198121884E-01,0.2468047179,372.1002985,0.3120859353E-01,0.000000000,0.5857218425E-01,0.000000000,0.1338020311,0.000000000,0.4603899293E-01,0.1112469366E-02,0.9427055133E-02,0.5268602132E-02,0.1902249481,0.000000000,0.1450583205,0.000000000,0.2005709448,0.000000000,0.1490827873,0.4397835204E-01,0.2659421981,0.1289536807E-01
30750.50000000,0.3121136239E-01,0.5857921010E-01,0.1338068807,0.1902319099,0.1450760192,0.2005793338,0.1717253846E-01,0.4158529956E-02,0.3312355909E-01,0.6242178892E-02,0.2775465012E-01,0.7198150191E-01,0.2468050981,372.1093906,0.3121136239E-01,0.000000000,0.5857921010E-01,0.000000000,0.1338068807,0.000000000,0.4604006969E-01,0.1112881109E-02,0.9428738175E-02,0.5270208220E-02,0.1902319099,0.000000000,0.1450760192,0.000000000,0.2005793338,0.000000000,0.1490908899,0.4398582889E-01,0.2659450711,0.1289779412E-01
30751.50000000,0.3121413326E-01,0.5858623630E-01,0.1338117713,0.1902389315,0.1450937181,0.2005877838,0.1717323101E-01,0.4158680642E-02,0.3312401105E-01,0.6242264797E-02,0.2775532438E-01,0.7198182267E-01,0.2468055646,372.1210834,0.3121413326E-01,0.000000000,0.5858623630E-01,0.000000000,0.1338117713,0.000000000,0.4604209917E-01,0.1113543785E-02,0.9432033733E-02,0.5273353091E-02,0.1902389315,0.000000000,0.1450937181,0.000000000,0.2005877838,0.000000000,0.1491015252,0.4399569146E-01,0.2659487434,0.1290091405E-01
30752.50000000,0.3121690627E-01,0.5859326351E-01,0.1338166858,0.1902459919,0.1451114177,0.2005962675,0.1717363510E-01,0.4158778492E-02,0.3312448763E-01,0.6242344556E-02,0.2775594393E-01,0.7198216789E-01,0.2468060468,372.1319403,0.3121690627E-01,0.000000000,0.5859326351E-01,0.000000000,0.1338166858,0.000000000,0.4604350947E-01,0.1113930450E-02,0.9434173750E-02,0.5275395259E-02,0.1902459919,0.000000000,0.1451114177,0.000000000,0.2005962675,0.000000000,0.1491127467,0.4400609117E-01,0.2659522021,0.1290381081E-01
30753.50000000,0.3121968077E-01,0.5860029091E-01,0.1338216480,0.1902531227,0.1451291173,0.2006048223,0.1717444195E-01,0.4158955268E-02,0.3312502317E-01,0.6242383844E-02,0.2775691740E-01,0.7198254823E-01,0.2468064006,372.1372882,0.3121968077E-01,0.000000000,0.5860029091E-01,0.000000000,0.1338216480,0.000000000,0.4604606185E-01,0.1114702501E-02,0.9438039902E-02,0.5279084634E-02,0.1902531227,0.000000000,0.1451291173,0.000000000,0.2006048223,0.000000000,0.1491253488,0.4401777742E-01,0.2659540223,0.1290523777E-01
30754.50000000,0.3122245673E-01,0.5860731867E-01,0.1338266507,0.1902603166,0.1451468170,0.2006134357,0.1717512768E-01,0.4159113830E-02,0.3312558910E-01,0.6242408542E-02,0.2775792602E-01,0.7198295726E-01,0.2468066559,372.1406501,0.3122245673E-01,0.000000000,0.5860731867E-01,0.000000000,0.1338266507,0.000000000,0.4604841235E-01,0.1115358651E-02,0.9441507730E-02,0.5282393899E-02,0.1902603166,0.000000000,0.1451468170,0.000000000,0.2006134357,0.000000000,0.1491386732,0.4403012684E-01,0.2659551994,0.1290613495E-01
30755.50000000,0.3122523408E-01,0.5861434696E-01,0.1338316674,0.1902675356,0.1451645170,0.2006220674,0.1717537098E-01,0.4159178808E-02,0.3312612816E-01,0.6242452733E-02,0.2775858373E-01,0.7198337073E-01,0.2468069333,372.1466655,0.3122523408E-01,0.000000000,0.5861434696E-01,0.000000000,0.1338316674,0.000000000,0.4604954617E-01,0.1115591460E-02,0.9442928817E-02,0.5283750008E-02,0.1902675356,0.000000000,0.1451645170,0.000000000,0.2006220674,0.000000000,0.1491513887,0.4404188986E-01,0.2659571260,0.1290773998E-01
30756.50000000,0.3122801236E-01,0.5862137511E-01,0.1338366268,0.1902746769,0.1451822166,0.2006306104,0.1717444067E-01,0.4158991176E-02,0.3312645690E-01,0.6242522481E-02,0.2775809563E-01,0.7198370668E-01,0.2468073007,372.1561602,0.3122801236E-01,0.000000000,0.5862137511E-01,0.000000000,0.1338366268,0.000000000,0.4604723759E-01,0.1114701279E-02,0.9438825225E-02,0.5279834050E-02,0.1902746769,0.000000000,0.1451822166,0.000000000,0.2006306104,0.000000000,0.1491592271,0.4404906350E-01,0.2659600963,0.1291027312E-01
30757.50000000,0.3123079172E-01,0.5862840345E-01,0.1338415612,0.1902817759,0.1451999162,0.2006391182,0.1717403892E-01,0.4158890374E-02,0.3312672146E-01,0.6242615971E-02,0.2775760485E-01,0.7198398601E-01,0.2468077850,372.1688875,0.3123079172E-01,0.000000000,0.5862840345E-01,0.000000000,0.1338415612,0.000000000,0.4604596063E-01,0.1114316858E-02,0.9436620646E-02,0.5277730272E-02,0.1902817759,0.000000000,0.1451999162,0.000000000,0.2006391182,0.000000000,0.1491655441,0.4405483661E-01,0.2659640696,0.1291366857E-01
30758.50000000,0.3123357231E-01,0.5863543265E-01,0.1338465467,0.1902889423,0.1452176164,0.2006477056,0.1717489567E-01,0.4159058922E-02,0.3312715932E-01,0.6242732725E-02,0.2775814160E-01,0.7198430434E-01,0.2468084001,372.1847823,0.3123357231E-01,0.000000000,0.5863543265E-01,0.000000000,0.1338465467,0.000000000,0.4604817393E-01,0.1115136655E-02,0.9440306864E-02,0.5281247942E-02,0.1902889423,0.000000000,0.1452176164,0.000000000,0.2006477056,0.000000000,0.1491758552,0.4406439151E-01,0.2659690417,0.1291790889E-01
30759.50000000,0.3123635353E-01,0.5864246187E-01,0.1338515776,0.1902961784,0.1452353164,0.2006563593,0.1717566613E-01,0.4159234364E-02,0.3312770708E-01,0.6242850662E-02,0.2775898895E-01,0.7198467686E-01,0.2468090773,372.2008389,0.3123635353E-01,0.000000000,0.5864246187E-01,0.000000000,0.1338515776,0.000000000,0.4605052896E-01,0.1115873881E-02,0.9444143842E-02,0.5284909478E-02,0.1902961784,0.000000000,0.1452353164,0.000000000,0.2006563593,0.000000000,0.1491887282,0.4407634430E-01,0.2659741201,0.1292219218E-01
30760.50000000,0.3123913546E-01,0.5864949147E-01,0.1338566475,0.1903034756,0.1452530166,0.2006650696,0.1717632658E-01,0.4159387952E-02,0.3312830374E-01,0.6242942843E-02,0.2775990986E-01,0.7198509256E-01,0.2468096985,372.2133895,0.3123913546E-01,0.000000000,0.5864949147E-01,0.000000000,0.1338566475,0.000000000,0.4605274228E-01,0.1116505843E-02,0.9447502864E-02,0.5288114912E-02,0.1903034756,0.000000000,0.1452530166,0.000000000,0.2006650696,0.000000000,0.1492027607,0.4408936442E-01,0.2659781814,0.1292554007E-01
30761.50000000,0.3124191797E-01,0.5865652143E-01,0.1338617412,0.1903108118,0.1452707169,0.2006738135,0.1717673733E-01,0.4159487413E-02,0.3312889378E-01,0.6243017151E-02,0.2776066845E-01,0.7198552763E-01,0.2468102413,372.2235069,0.3124191797E-01,0.000000000,0.5865652143E-01,0.000000000,0.1338617412,0.000000000,0.4605430465E-01,0.1116898874E-02,0.9449678120E-02,0.5290190706E-02,0.1903108118,0.000000000,0.1452707169,0.000000000,0.2006738135,0.000000000,0.1492166613,0.4410223993E-01,0.2659814973,0.1292823882E-01
30762.50000000,0.3124470073E-01,0.5866355127E-01,0.1338668497,0.1903181723,0.1452884169,0.2006825782,0.1717700112E-01,0.4159551233E-02,0.3312945431E-01,0.6243082354E-02,0.2776124589E-01,0.7198596294E-01,0.2468107200,372.2323849,0.3124470073E-01,0.000000000,0.5866355127E-01,0.000000000,0.1338668497,0.000000000,0.4605539831E-01,0.1117151295E-02,0.9451073884E-02,0.5291522651E-02,0.1903181723,0.000000000,0.1452884169,0.000000000,0.2006825782,0.000000000,0.1492298890,0.4411447170E-01,0.2659844092,0.1293060689E-01
30763.50000000,0.3124748372E-01,0.5867058099E-01,0.1338719442,0.1903255157,0.1453061165,0.2006913206,0.1717679040E-01,0.4159513021E-02,0.3312991308E-01,0.6243147921E-02,0.2776133634E-01,0.7198636093E-01,0.2468111703,372.2413126,0.3124748372E-01,0.000000000,0.5867058099E-01,0.000000000,0.1338719442,0.000000000,0.4605507640E-01,0.1116949662E-02,0.9450238166E-02,0.5290725145E-02,0.1903255157,0.000000000,0.1453061165,0.000000000,0.2006913206,0.000000000,0.1492407566,0.4412448261E-01,0.2659873064,0.1293298816E-01
30764.50000000,0.3125026696E-01,0.5867761058E-01,0.1338770270,0.1903328410,0.1453238158,0.2007000456,0.1717661474E-01,0.4159472832E-02,0.3313032090E-01,0.6243240538E-02,0.2776125836E-01,0.7198672396E-01,0.2468116984,372.2539240,0.3125026696E-01,0.000000000,0.5867761058E-01,0.000000000,0.1338770270,0.000000000,0.4605465468E-01,0.1116781577E-02,0.9449359227E-02,0.5289886395E-02,0.1903328410,0.000000000,0.1453238158,0.000000000,0.2007000456,0.000000000,0.1492504267,0.4413338181E-01,0.2659912908,0.1293635188E-01
30765.50000000,0.3125305077E-01,0.5868464087E-01,0.1338821202,0.1903401792,0.1453415156,0.2007087869,0.1717679844E-01,0.4159507145E-02,0.3313075949E-01,0.6243357908E-02,0.2776140003E-01,0.7198708221E-01,0.2468123400,372.2699067,0.3125305077E-01,0.000000000,0.5868464087E-01,0.000000000,0.1338821202,0.000000000,0.4605515583E-01,0.1116957355E-02,0.9450109667E-02,0.5290602522E-02,0.1903401792,0.000000000,0.1453415156,0.000000000,0.2007087869,0.000000000,0.1492607942,0.4414295253E-01,0.2659963125,0.1294061460E-01
30766.50000000,0.3125583458E-01,0.5869167104E-01,0.1338872158,0.1903475219,0.1453592151,0.2007175314,0.1717685811E-01,0.4159522544E-02,0.3313117939E-01,0.6243466071E-02,0.2776150540E-01,0.7198742825E-01,0.2468129978,372.2846362,0.3125583458E-01,0.000000000,0.5869167104E-01,0.000000000,0.1338872158,0.000000000,0.4605537797E-01,0.1117014451E-02,0.9450446446E-02,0.5290923902E-02,0.1903475219,0.000000000,0.1453592151,0.000000000,0.2007175314,0.000000000,0.1492707231,0.4415211546E-01,0.2660010068,0.1294454290E-01
30767.50000000,0.3125861828E-01,0.5869870075E-01,0.1338923016,0.1903548518,0.1453769138,0.2007262608,0.1717671972E-01,0.4159495198E-02,0.3313153512E-01,0.6243553687E-02,0.2776143323E-01,0.7198774308E-01,0.2468135976,372.2965682,0.3125861828E-01,0.000000000,0.5869870075E-01,0.000000000,0.1338923016,0.000000000,0.4605503497E-01,0.1116882028E-02,0.9449848382E-02,0.5290353184E-02,0.1903548518,0.000000000,0.1453769138,0.000000000,0.2007262608,0.000000000,0.1492791563,0.4415987815E-01,0.2660048763,0.1294772500E-01
30768.50000000,0.3126140227E-01,0.5870573083E-01,0.1338973678,0.1903621530,0.1453946128,0.2007349607,0.1717640890E-01,0.4159428076E-02,0.3313181411E-01,0.6243636760E-02,0.2776114308E-01,0.7198801408E-01,0.2468141616,372.3078817,0.3126140227E-01,0.000000000,0.5870573083E-01,0.000000000,0.1338973678,0.000000000,0.4605413659E-01,0.1116584615E-02,0.9448380404E-02,0.5288952328E-02,0.1903621530,0.000000000,0.1453946128,0.000000000,0.2007349607,0.000000000,0.1492857941,0.4416596594E-01,0.2660085404,0.1295074208E-01
30769.50000000,0.3126418622E-01,0.5871276078E-01,0.1339024370,0.1903694558,0.1454123114,0.2007436663,0.1717647662E-01,0.4159436011E-02,0.3313210571E-01,0.6243728001E-02,0.2776108716E-01,0.7198826918E-01,0.2468147370,372.3203081,0.3126418622E-01,0.000000000,0.5871276078E-01,0.000000000,0.1339024370,0.000000000,0.4605421319E-01,0.1116649413E-02,0.9448553942E-02,0.5289117931E-02,0.1903694558,0.000000000,0.1454123114,0.000000000,0.2007436663,0.000000000,0.1492927041,0.4417232921E-01,0.2660125208,0.1295405582E-01
30770.50000000,0.3126696995E-01,0.5871979011E-01,0.1339075094,0.1903767638,0.1454300091,0.2007523773,0.1717655825E-01,0.4159453640E-02,0.3313240694E-01,0.6243823048E-02,0.2776112117E-01,0.7198851784E-01,0.2468153274,372.3332533,0.3126696995E-01,0.000000000,0.5871979011E-01,0.000000000,0.1339075094,0.000000000,0.4605440693E-01,0.1116727518E-02,0.9448939489E-02,0.5289485849E-02,0.1903767638,0.000000000,0.1454300091,0.000000000,0.2007523773,0.000000000,0.1492998274,0.4417890259E-01,0.2660166582,0.1295750776E-01
30771.50000000,0.3126975397E-01,0.5872681981E-01,0.1339125894,0.1903840828,0.1454477070,0.2007610992,0.1717669600E-01,0.4159483979E-02,0.3313272640E-01,0.6243920237E-02,0.2776124782E-01,0.7198876924E-01,0.2468159314,372.3464908,0.3126975397E-01,0.000000000,0.5872681981E-01,0.000000000,0.1339125894,0.000000000,0.4605480315E-01,0.1116859334E-02,0.9449603004E-02,0.5290119025E-02,0.1903840828,0.000000000,0.1454477070,0.000000000,0.2007610992,0.000000000,0.1493073691,0.4418587350E-01,0.2660208892,0.1296103753E-01
30772.50000000,0.3127253796E-01,0.5873384939E-01,0.1339176931,0.1903914364,0.1454654046,0.2007698572,0.1717711140E-01,0.4159573181E-02,0.3313311371E-01,0.6244023984E-02,0.2776165684E-01,0.7198904720E-01,0.2468165641,372.3606221,0.3127253796E-01,0.000000000,0.5873384939E-01,0.000000000,0.1339176931,0.000000000,0.4605602506E-01,0.1117256817E-02,0.9451553897E-02,0.5291980716E-02,0.1903914364,0.000000000,0.1454654046,0.000000000,0.2007698572,0.000000000,0.1493164862,0.4419432526E-01,0.2660253935,0.1296480546E-01
30773.50000000,0.3127532171E-01,0.5874087835E-01,0.1339228310,0.1903988414,0.1454831013,0.2007786662,0.1717770249E-01,0.4159704241E-02,0.3313358111E-01,0.6244125560E-02,0.2776233310E-01,0.7198936729E-01,0.2468172011,372.3744582,0.3127532171E-01,0.000000000,0.5874087835E-01,0.000000000,0.1339228310,0.000000000,0.4605785800E-01,0.1117822408E-02,0.9454420217E-02,0.5294715976E-02,0.1903988414,0.000000000,0.1454831013,0.000000000,0.2007786662,0.000000000,0.1493274731,0.4420452474E-01,0.2660298212,0.1296849456E-01
30774.50000000,0.3127810577E-01,0.5874790769E-01,0.1339280074,0.1904063051,0.1455007982,0.2007875318,0.1717835724E-01,0.4159852385E-02,0.3313411609E-01,0.6244215383E-02,0.2776318346E-01,0.7198973329E-01,0.2468178015,372.3866938,0.3127810577E-01,0.000000000,0.5874790769E-01,0.000000000,0.1339280074,0.000000000,0.4605998961E-01,0.1118448916E-02,0.9457660176E-02,0.5297807792E-02,0.1904063051,0.000000000,0.1455007982,0.000000000,0.2007875318,0.000000000,0.1493400481,0.4421619868E-01,0.2660337736,0.1297175678E-01
30775.50000000,0.3128088978E-01,0.5875493691E-01,0.1339331710,0.1904137563,0.1455184948,0.2007963751,0.1717816376E-01,0.4159825614E-02,0.3313454362E-01,0.6244283042E-02,0.2776338323E-01,0.7199007987E-01,0.2468183116,372.3959106,0.3128088978E-01,0.000000000,0.5875493691E-01,0.000000000,0.1339331710,0.000000000,0.4605981078E-01,0.1118263786E-02,0.9457074700E-02,0.5297249085E-02,0.1904137563,0.000000000,0.1455184948,0.000000000,0.2007963751,0.000000000,0.1493501515,0.4422552801E-01,0.2660368086,0.1297421405E-01
30776.50000000,0.3128367357E-01,0.5876196552E-01,0.1339383308,0.1904212016,0.1455361906,0.2008052136,0.1717812840E-01,0.4159815799E-02,0.3313492009E-01,0.6244344782E-02,0.2776348000E-01,0.7199040196E-01,0.2468187639,372.4043212,0.3128367357E-01,0.000000000,0.5876196552E-01,0.000000000,0.1339383308,0.000000000,0.4605983834E-01,0.1118229946E-02,0.9456860036E-02,0.5297044237E-02,0.1904212016,0.000000000,0.1455361906,0.000000000,0.2008052136,0.000000000,0.1493590654,0.4423374334E-01,0.2660395652,0.1297645649E-01
30777.50000000,0.3128645740E-01,0.5876899385E-01,0.1339435122,0.1904286768,0.1455538859,0.2008140855,0.1717850919E-01,0.4159893826E-02,0.3313535037E-01,0.6244430349E-02,0.2776386740E-01,0.7199073442E-01,0.2468192707,372.4159780,0.3128645740E-01,0.000000000,0.5876899385E-01,0.000000000,0.1339435122,0.000000000,0.4606097091E-01,0.1118594315E-02,0.9458566513E-02,0.5298672687E-02,0.1904286768,0.000000000,0.1455538859,0.000000000,0.2008140855,0.000000000,0.1493692175,0.4424313266E-01,0.2660432652,0.1297956415E-01
30778.50000000,0.3128924157E-01,0.5877602256E-01,0.1339487118,0.1904361801,0.1455715814,0.2008229835,0.1717882431E-01,0.4159966319E-02,0.3313582107E-01,0.6244538672E-02,0.2776429942E-01,0.7199108552E-01,0.2468198733,372.4307357,0.3128924157E-01,0.000000000,0.5877602256E-01,0.000000000,0.1339487118,0.000000000,0.4606201957E-01,0.1118895844E-02,0.9460151967E-02,0.5300185648E-02,0.1904361801,0.000000000,0.1455715814,0.000000000,0.2008229835,0.000000000,0.1493803106,0.4425340397E-01,0.2660479103,0.1298349830E-01
30779.50000000,0.3129202582E-01,0.5878305133E-01,0.1339539507,0.1904437412,0.1455892768,0.2008319405,0.1717949532E-01,0.4160112509E-02,0.3313636878E-01,0.6244636989E-02,0.2776506890E-01,0.7199147462E-01,0.2468204810,372.4441306,0.3129202582E-01,0.000000000,0.5878305133E-01,0.000000000,0.1339539507,0.000000000,0.4606410213E-01,0.1119537911E-02,0.9463349203E-02,0.5303236694E-02,0.1904437412,0.000000000,0.1455892768,0.000000000,0.2008319405,0.000000000,0.1493931992,0.4426535577E-01,0.2660521870,0.1298706903E-01
30780.50000000,0.3129480983E-01,0.5879007949E-01,0.1339592310,0.1904513659,0.1456069714,0.2008409585,0.1718020700E-01,0.4160273783E-02,0.3313695590E-01,0.6244697980E-02,0.2776600874E-01,0.7199189612E-01,0.2468209673,372.4524402,0.3129480983E-01,0.000000000,0.5879007949E-01,0.000000000,0.1339592310,0.000000000,0.4606643463E-01,0.1120218895E-02,0.9466876306E-02,0.5306602524E-02,0.1904513659,0.000000000,0.1456069714,0.000000000,0.2008409585,0.000000000,0.1494070197,0.4427816768E-01,0.2660549495,0.1298928424E-01
30781.50000000,0.3129759395E-01,0.5879710756E-01,0.1339645482,0.1904590483,0.1456246656,0.2008500302,0.1718083835E-01,0.4160419774E-02,0.3313756675E-01,0.6244745809E-02,0.2776696280E-01,0.7199234332E-01,0.2468213622,372.4589569,0.3129759395E-01,0.000000000,0.5879710756E-01,0.000000000,0.1339645482,0.000000000,0.4606862416E-01,0.1120823015E-02,0.9470069186E-02,0.5309649412E-02,0.1904590483,0.000000000,0.1456246656,0.000000000,0.2008500302,0.000000000,0.1494214075,0.4429149747E-01,0.2660571294,0.1299102143E-01
30782.50000000,0.3130037818E-01,0.5880413552E-01,0.1339699004,0.1904667852,0.1456423597,0.2008591530,0.1718143987E-01,0.4160558108E-02,0.3313822159E-01,0.6244818921E-02,0.2776790866E-01,0.7199282119E-01,0.2468218023,372.4689185,0.3130037818E-01,0.000000000,0.5880413552E-01,0.000000000,0.1339699004,0.000000000,0.4607074713E-01,0.1121398596E-02,0.9473094607E-02,0.5312536499E-02,0.1904667852,0.000000000,0.1456423597,0.000000000,0.2008591530,0.000000000,0.1494368299,0.4430578709E-01,0.2660602979,0.1299367674E-01
30783.50000000,0.3130316231E-01,0.5881116290E-01,0.1339752789,0.1904745643,0.1456600529,0.2008683139,0.1718190260E-01,0.4160666783E-02,0.3313888868E-01,0.6244904266E-02,0.2776873424E-01,0.7199331895E-01,0.2468222961,372.4805474,0.3130316231E-01,0.000000000,0.5881116290E-01,0.000000000,0.1339752789,0.000000000,0.4607247821E-01,0.1121841365E-02,0.9475471374E-02,0.5314804591E-02,0.1904745643,0.000000000,0.1456600529,0.000000000,0.2008683139,0.000000000,0.1494525515,0.4432034389E-01,0.2660639767,0.1299677635E-01
30784.50000000,0.3130594669E-01,0.5881819017E-01,0.1339806423,0.1904823262,0.1456777459,0.2008774498,0.1718167409E-01,0.4160628922E-02,0.3313942220E-01,0.6244968996E-02,0.2776891493E-01,0.7199377580E-01,0.2468227412,372.4893674,0.3130594669E-01,0.000000000,0.5881819017E-01,0.000000000,0.1339806423,0.000000000,0.4607221174E-01,0.1121622713E-02,0.9474643336E-02,0.5314014414E-02,0.1904823262,0.000000000,0.1456777459,0.000000000,0.2008774498,0.000000000,0.1494651842,0.4433198620E-01,0.2660668374,0.1299912721E-01
30785.50000000,0.3130873150E-01,0.5882521784E-01,0.1339859909,0.1904900657,0.1456954392,0.2008865636,0.1718144486E-01,0.4160577608E-02,0.3313984998E-01,0.6245023705E-02,0.2776883975E-01,0.7199417634E-01,0.2468231359,372.4968223,0.3130873150E-01,0.000000000,0.5882521784E-01,0.000000000,0.1339859909,0.000000000,0.4607168797E-01,0.1121403364E-02,0.9473521069E-02,0.5312943462E-02,0.1904900657,0.000000000,0.1456954392,0.000000000,0.2008865636,0.000000000,0.1494753473,0.4434132098E-01,0.2660692740,0.1300111431E-01
30786.50000000,0.3131151641E-01,0.5883224542E-01,0.1339913491,0.1904978166,0.1457131321,0.2008956929,0.1718162484E-01,0.4160610083E-02,0.3314026620E-01,0.6245078744E-02,0.2776898667E-01,0.7199454645E-01,0.2468235100,372.5043222,0.3131151641E-01,0.000000000,0.5883224542E-01,0.000000000,0.1339913491,0.000000000,0.4607218710E-01,0.1121575588E-02,0.9474231313E-02,0.5313621230E-02,0.1904978166,0.000000000,0.1457131321,0.000000000,0.2008956929,0.000000000,0.1494852161,0.4435040348E-01,0.2660717021,0.1300311335E-01
30787.50000000,0.3131430117E-01,0.5883927223E-01,0.1339967205,0.1905055876,0.1457308242,0.2009048424,0.1718187428E-01,0.4160664742E-02,0.3314068110E-01,0.6245133386E-02,0.2776925997E-01,0.7199489897E-01,0.2468238713,372.5117682,0.3131430117E-01,0.000000000,0.5883927223E-01,0.000000000,0.1339967205,0.000000000,0.4607294852E-01,0.1121814266E-02,0.9475426722E-02,0.5314761981E-02,0.1905055876,0.000000000,0.1457308242,0.000000000,0.2009048424,0.000000000,0.1494950374,0.4435945732E-01,0.2660741027,0.1300509800E-01
30788.50000000,0.3131708623E-01,0.5884629896E-01,0.1340021243,0.1905134059,0.1457485160,0.2009140404,0.1718242924E-01,0.4160785196E-02,0.3314117223E-01,0.6245214844E-02,0.2776985392E-01,0.7199527090E-01,0.2468243185,372.5228687,0.3131708623E-01,0.000000000,0.5884629896E-01,0.000000000,0.1340021243,0.000000000,0.4607462845E-01,0.1122345291E-02,0.9478061105E-02,0.5317275909E-02,0.1905134059,0.000000000,0.1457485160,0.000000000,0.2009140404,0.000000000,0.1495066177,0.4437017455E-01,0.2660775897,0.1300805641E-01
30789.50000000,0.3131987163E-01,0.5885332575E-01,0.1340075180,0.1905212146,0.1457662077,0.2009232211,0.1718228407E-01,0.4160765925E-02,0.3314161609E-01,0.6245325841E-02,0.2776997307E-01,0.7199563081E-01,0.2468249000,372.5379952,0.3131987163E-01,0.000000000,0.5885332575E-01,0.000000000,0.1340075180,0.000000000,0.4607446352E-01,0.1122206381E-02,0.9477639648E-02,0.5316873723E-02,0.1905212146,0.000000000,0.1457662077,0.000000000,0.2009232211,0.000000000,0.1495171070,0.4437986012E-01,0.2660823135,0.1301208765E-01
30790.50000000,0.3132265708E-01,0.5886035196E-01,0.1340128930,0.1905289966,0.1457838986,0.2009323737,0.1718200080E-01,0.4160705295E-02,0.3314200075E-01,0.6245451649E-02,0.2776980630E-01,0.7199596324E-01,0.2468255892,372.5551410,0.3132265708E-01,0.000000000,0.5886035196E-01,0.000000000,0.1340128930,0.000000000,0.4607374243E-01,0.1121935326E-02,0.9476313636E-02,0.5315608341E-02,0.1905289966,0.000000000,0.1457838986,0.000000000,0.2009323737,0.000000000,0.1495262180,0.4438825398E-01,0.2660876975,0.1301665667E-01
30791.50000000,0.3132544311E-01,0.5886737856E-01,0.1340182562,0.1905367596,0.1458015898,0.2009415093,0.1718182205E-01,0.4160662436E-02,0.3314234197E-01,0.6245569348E-02,0.2776959973E-01,0.7199626684E-01,0.2468263009,372.5711826,0.3132544311E-01,0.000000000,0.5886737856E-01,0.000000000,0.1340182562,0.000000000,0.4607318607E-01,0.1121764292E-02,0.9475376305E-02,0.5314713868E-02,0.1905367596,0.000000000,0.1458015898,0.000000000,0.2009415093,0.000000000,0.1495343087,0.4439569993E-01,0.2660928016,0.1302093135E-01
