time,HD01,HD02,HD03,HD04,HD05,HD06,HD07,HD08,HD09,HD10,HD11,HD12,HD13,HD14
10896.62500000,-5.755070833,-5.178227908,-3.777627735,-2.346337232,-1.736624146,-1.736150000,-1.735888522,-1.641707572,-1.500135513,-1.635778696,-1.736150000,-2.343998027,-2.955350000,-2.954984724
10927.06250000,-5.771162500,-5.194596564,-3.794123806,-2.360473888,-1.749325325,-1.748850000,-1.748597245,-1.658482262,-1.523399982,-1.652902607,-1.748850000,-2.356698080,-2.968050000,-2.967684731
10957.50000000,-5.787254167,-5.210817083,-3.810210746,-2.374422824,-1.762026350,-1.761550000,-1.761305071,-1.674838298,-1.545832593,-1.669559498,-1.761550000,-2.369398133,-2.980750000,-2.980384738
10987.93750000,-5.803350000,-5.227063976,-3.826902933,-2.394508536,-1.793711601,-1.793300000,-1.792901485,-1.694997620,-1.567984336,-1.689657420,-1.793300000,-2.397959759,-3.012500000,-3.011373612
11018.37500000,-5.819450000,-5.243613014,-3.845471812,-2.424311346,-1.844438061,-1.844100000,-1.843521044,-1.722013807,-1.590704630,-1.716087079,-1.844100000,-2.445035026,-3.063300000,-3.061378711
11048.81250000,-5.835550000,-5.260637874,-3.866229067,-2.459637786,-1.895224187,-1.894900000,-1.894279906,-1.753947849,-1.614514281,-1.747177740,-1.894900000,-2.495208499,-3.114100000,-3.112143288
11079.25000000,-5.851650000,-5.278204336,-3.889075519,-2.498214564,-1.946014190,-1.945700000,-1.945047268,-1.789440109,-1.639713949,-1.781746197,-1.945700000,-2.545904164,-3.164900000,-3.162941792
11109.68750000,-5.867750000,-5.296304189,-3.913759271,-2.538789924,-1.996805896,-1.996500000,-1.995820247,-1.827551154,-1.666457167,-1.818949166,-1.996500000,-2.596688028,-3.215700000,-3.213741942
11140.12500000,-5.883850000,-5.314889540,-3.939993464,-2.580653791,-2.047598662,-2.047300000,-2.046597439,-1.867627927,-1.694800870,-1.858181500,-2.047300000,-2.647486796,-3.266500000,-3.264542177
11170.56250000,-5.899950000,-5.333896435,-3.967506430,-2.623387942,-2.098392142,-2.098100000,-2.097377861,-1.909212730,-1.724739686,-1.899005324,-2.098100000,-2.698288083,-3.317300000,-3.315342416
11201.00000000,-5.916050000,-5.353258632,-3.996060070,-2.666734984,-2.149186123,-2.148900000,-2.148160819,-1.951981424,-1.756229133,-1.941100627,-2.148900000,-2.749089795,-3.368100000,-3.366142656
11231.43750000,-5.932150000,-5.372914594,-4.025453773,-2.710528838,-2.199980471,-2.199700000,-2.198945814,-1.995701452,-1.789201234,-1.984230770,-2.199700000,-2.799891578,-3.418900000,-3.416942895
11261.87500000,-5.948250000,-5.392810384,-4.055522200,-2.754657255,-2.250775093,-2.250500000,-2.249732483,-2.040203300,-1.823574957,-2.028218369,-2.250500000,-2.850693372,-3.469700000,-3.467743135
11292.31250000,-5.964350000,-5.412900327,-4.086130840,-2.799041135,-2.301569924,-2.301300000,-2.300520556,-2.085361091,-1.859263127,-2.072928392,-2.301300000,-2.901495168,-3.520500000,-3.518543374
11322.75000000,-5.980450000,-5.433146569,-4.117171117,-2.843622782,-2.352364917,-2.352100000,-2.351309828,-2.131079362,-1.896176940,-2.118256301,-2.352100000,-2.952296963,-3.571300000,-3.569343613
11353.18750000,-5.996550000,-5.453393115,-4.147743089,-2.882891345,-2.386704070,-2.386387500,-2.385726232,-2.173666742,-1.933798113,-2.160783170,-2.386387500,-2.989344582,-3.605587500,-3.604289996
11383.62500000,-6.012650000,-5.473395240,-4.176725751,-2.913732548,-2.404538341,-2.404162500,-2.403653739,-2.210451887,-1.971349719,-2.197977846,-2.404162500,-3.010342893,-3.623362500,-3.622752879
11414.06250000,-6.028750000,-5.492996625,-4.203839519,-2.939800321,-2.422321242,-2.421937500,-2.421461380,-2.243108864,-2.008343164,-2.231277842,-2.421937500,-3.028660509,-3.641137500,-3.640558753
11444.50000000,-6.044850000,-5.512137495,-4.229166073,-2.963069631,-2.440100810,-2.439712500,-2.439261934,-2.272808737,-2.044485493,-2.261698817,-2.439712500,-3.046527133,-3.658912500,-3.658335275
11474.93750000,-6.060950000,-5.530823385,-4.252921030,-2.984624148,-2.457878918,-2.457487500,-2.457057872,-2.300357303,-2.079614466,-2.289961721,-2.457487500,-3.064317711,-3.676687500,-3.676110371
11505.37500000,-6.077050000,-5.549094801,-4.275350822,-3.005076439,-2.475656119,-2.475262500,-2.474850394,-2.326311773,-2.113654307,-2.316581303,-2.475262500,-3.082095458,-3.694462500,-3.693885394
11535.81250000,-6.093150000,-5.567006427,-4.296688881,-3.024786116,-2.493432711,-2.493037500,-2.492640331,-2.351060137,-2.146585615,-2.341927760,-2.493037500,-3.099871040,-3.712237500,-3.711660414
11566.25000000,-6.109250000,-5.584615042,-4.317139631,-3.043973869,-2.511208876,-2.510812500,-2.510428269,-2.374875016,-2.178424981,-2.366269690,-2.510812500,-3.117646257,-3.730012500,-3.729435433
11596.68750000,-6.125350000,-5.601973399,-4.336875100,-3.062781756,-2.528984729,-2.528587500,-2.528214623,-2.397950198,-2.209211217,-2.389804055,-2.528587500,-3.135421411,-3.747787500,-3.747210451
11627.12500000,-6.141450000,-5.619127700,-4.356036871,-3.081305614,-2.546760349,-2.546362500,-2.545999692,-2.420425434,-2.238996122,-2.412677105,-2.546362500,-3.153196555,-3.765562500,-3.764985470
11657.56250000,-6.157550000,-5.636117025,-4.374739957,-3.099612871,-2.564535792,-2.564137500,-2.563783696,-2.442403260,-2.267838328,-2.434999009,-2.564137500,-3.170971698,-3.783337500,-3.782760489
11688.00000000,-6.173650000,-5.652973719,-4.393077050,-3.117752643,-2.582311097,-2.581912500,-2.581566799,-2.463960429,-2.295799249,-2.456854101,-2.581912500,-3.188746840,-3.801112500,-3.800535508
11718.43750000,-6.189750000,-5.669714543,-4.411059900,-3.135341646,-2.598823960,-2.598420833,-2.598093081,-2.484877745,-2.322907280,-2.478051742,-2.598420833,-3.205466820,-3.817620833,-3.817094503
11748.87500000,-6.205850000,-5.686343954,-4.428667144,-3.152171682,-2.614070649,-2.613662500,-2.613353763,-2.505000776,-2.349169220,-2.498454894,-2.613662500,-3.220955672,-3.832862500,-3.832389089
11779.31250000,-6.221950000,-5.702868699,-4.445929212,-3.168547459,-2.629313333,-2.628904167,-2.628604604,-2.524499049,-2.374611329,-2.518220517,-2.628904167,-3.236238997,-3.848104167,-3.847633142
11809.75000000,-6.238050000,-5.719299244,-4.462893780,-3.184639088,-2.644555705,-2.644145833,-2.643854314,-2.543496007,-2.399271533,-2.537464855,-2.644145833,-3.251487761,-3.863345833,-3.862874937
11840.18750000,-6.254150000,-5.735648056,-4.479610358,-3.200544168,-2.659797920,-2.659387500,-2.659103143,-2.562081577,-2.423194098,-2.556275259,-2.659387500,-3.266730701,-3.878587500,-3.878116622
11870.62500000,-6.270250000,-5.751927849,-4.496124062,-3.216321067,-2.675040029,-2.674629167,-2.674351235,-2.580322488,-2.446426124,-2.574718456,-2.674629167,-3.281972659,-3.893829167,-3.893358301
11901.06250000,-6.286350000,-5.768150466,-4.512473626,-3.232006363,-2.690282063,-2.689870833,-2.689598696,-2.598269311,-2.469015261,-2.592846326,-2.689870833,-3.297214451,-3.909070833,-3.908599980
11931.50000000,-6.302450000,-5.784326345,-4.528691275,-3.247624112,-2.705524042,-2.705112500,-2.704845613,-2.615961250,-2.491008266,-2.610699969,-2.705112500,-3.312456215,-3.924312500,-3.923841659
11961.93750000,-6.318550000,-5.800464367,-4.544803346,-3.263190870,-2.720765979,-2.720354167,-2.720092050,-2.633429424,-2.512450112,-2.628312564,-2.720354167,-3.327697975,-3.939554167,-3.939083338
11992.37500000,-6.334650000,-5.816571916,-4.560831136,-3.278718480,-2.736007885,-2.735595833,-2.735338063,-2.650699111,-2.533383482,-2.645711397,-2.735595833,-3.342939733,-3.954795833,-3.954325017
12022.81250000,-6.350750000,-5.832655042,-4.576791755,-3.294215686,-2.751249765,-2.750837500,-2.750583696,-2.667791299,-2.553848500,-2.662919300,-2.750837500,-3.358181492,-3.970037500,-3.969566696
12053.25000000,-6.366850000,-5.848718647,-4.592698897,-3.309689091,-2.766491625,-2.766079167,-2.765828987,-2.684723757,-2.573882640,-2.679955684,-2.766079167,-3.373423250,-3.985279167,-3.984808374
12083.68750000,-6.382945833,-5.864842057,-4.609065670,-3.328515456,-2.791857126,-2.791479167,-2.791147220,-2.703742412,-2.593786412,-2.698894202,-2.791479167,-3.397127803,-4.010679167,-4.009803225
12114.12500000,-6.399037500,-5.881163881,-4.626550062,-3.352594538,-2.827376332,-2.827037500,-2.826609566,-2.726469732,-2.614020446,-2.721267779,-2.827037500,-3.430706148,-4.046237500,-4.044938697
12144.56250000,-6.415129167,-5.897772374,-4.645296016,-3.379656598,-2.862927072,-2.862595833,-2.862145711,-2.751853381,-2.634867301,-2.746167990,-2.862595833,-3.465932259,-4.081795833,-4.080478202
12175.00000000,-6.431220833,-5.914696285,-4.665229096,-3.408474317,-2.898479886,-2.898154167,-2.897686428,-2.779156214,-2.656487539,-2.772951344,-2.898154167,-3.501435296,-4.117354167,-4.116035721
12205.43750000,-6.447312500,-5.931925430,-4.686197374,-3.438373228,-2.934033618,-2.933712500,-2.933230172,-2.807870084,-2.678961711,-2.801160010,-2.933712500,-3.536984974,-4.152912500,-4.151594114
12235.87500000,-6.463404167,-5.949429383,-4.708034127,-3.468970913,-2.969587926,-2.969270833,-2.968776184,-2.837642502,-2.702318043,-2.830465962,-2.969270833,-3.572542512,-4.188470833,-4.187152551
12266.31250000,-6.479495833,-5.967170126,-4.730583972,-3.500041872,-3.005142622,-3.004829167,-3.004323936,-2.868226885,-2.726551177,-2.860632168,-3.004829167,-3.608101375,-4.224029167,-4.222710991
12296.75000000,-6.495587500,-5.985109298,-4.753711988,-3.531446958,-3.040697591,-3.040387500,-3.039873053,-2.899448868,-2.751634814,-2.891485595,-3.040387500,-3.643660460,-4.259587500,-4.258269431
12327.18750000,-6.511679167,-6.003211774,-4.777305224,-3.563096072,-3.076252760,-3.075945833,-3.075423268,-2.931183478,-2.777530187,-2.922898388,-3.075945833,-3.679219584,-4.295145833,-4.293827871
12357.62500000,-6.527770833,-6.021447051,-4.801271031,-3.594928088,-3.111808080,-3.111504167,-3.110974385,-2.963339670,-2.804191716,-2.954774755,-3.111504167,-3.714778713,-4.330704167,-4.329386311
12388.06250000,-6.543862500,-6.039789474,-4.825534331,-3.626899791,-3.147363513,-3.147062500,-3.146526260,-2.995849830,-2.831570732,-2.987041782,-3.147062500,-3.750337843,-4.366262500,-4.364944751
12418.50000000,-6.559954167,-6.058217891,-4.850034728,-3.658979584,-3.182919035,-3.182620833,-3.182078783,-3.028662651,-2.859617894,-3.019643008,-3.182620833,-3.785896973,-4.401820833,-4.400503190
12448.93750000,-6.576050000,-6.076678267,-4.874472001,-3.689453693,-3.213412725,-3.213100000,-3.212595112,-3.060620898,-2.888151915,-3.051503858,-3.213100000,-3.817223671,-4.432300000,-4.431185013
12479.37500000,-6.592150000,-6.095088884,-4.898481525,-3.717354958,-3.238829602,-3.238500000,-3.238039730,-3.090886797,-2.916911050,-3.081828022,-3.238500000,-3.843613058,-4.457700000,-4.456796061
12509.81250000,-6.608250000,-6.113394631,-4.921963825,-3.743810411,-3.264230816,-3.263900000,-3.263447875,-3.119968059,-2.945723578,-3.111047785,-3.263900000,-3.869179486,-4.483100000,-4.482205546
12540.25000000,-6.624350000,-6.131573119,-4.944935159,-3.769425656,-3.289631028,-3.289300000,-3.288854010,-3.148218229,-2.974481136,-3.139467168,-3.289300000,-3.894607783,-4.508500000,-4.507606053
12570.68750000,-6.640450000,-6.149623223,-4.967454950,-3.794530604,-3.315030805,-3.314700000,-3.314258879,-3.175878515,-3.003117189,-3.167300121,-3.314700000,-3.920012843,-4.533900000,-4.533006124
12601.12500000,-6.656550000,-6.167555273,-4.989593393,-3.819310320,-3.340430314,-3.340100000,-3.339662838,-3.203114002,-3.031593189,-3.194697839,-3.340100000,-3.945413991,-4.559300000,-4.558406173
12631.56250000,-6.672650000,-6.185384409,-5.011417653,-3.843872580,-3.365829646,-3.365500000,-3.365066130,-3.230038197,-3.059889151,-3.221767736,-3.365500000,-3.970814481,-4.584700000,-4.583806220
12662.00000000,-6.688750000,-6.203126727,-5.032986759,-3.868282996,-3.391228852,-3.390900000,-3.390468922,-3.256729631,-3.087997264,-3.248586619,-3.390900000,-3.996214860,-4.610100000,-4.609206268
12692.43750000,-6.704850000,-6.220797327,-5.054350429,-3.892583480,-3.416627969,-3.416300000,-3.415871334,-3.283243086,-3.115917561,-3.275209844,-3.416300000,-4.021615220,-4.635500000,-4.634606316
12722.87500000,-6.720950000,-6.238409481,-5.075549568,-3.916802115,-3.442027018,-3.441700000,-3.441273447,-3.309617185,-3.143654993,-3.301677698,-3.441700000,-4.047015577,-4.660900000,-4.660006363
12753.31250000,-6.737050000,-6.255974433,-5.096617372,-3.940958548,-3.467426017,-3.467100000,-3.466675320,-3.335879523,-3.171217472,-3.328019833,-3.467100000,-4.072415933,-4.686300000,-4.685406411
12783.75000000,-6.753150000,-6.273501488,-5.117580558,-3.965067021,-3.492824976,-3.492500000,-3.492076998,-3.362050144,-3.198614559,-3.354258372,-3.492500000,-4.097816289,-4.711700000,-4.710806458
12814.18750000,-6.769250000,-6.290939274,-5.138079345,-3.986597654,-3.510633053,-3.510283333,-3.509925306,-3.386463721,-3.225654867,-3.378861361,-3.510283333,-4.116868405,-4.729483333,-4.728892883
12844.62500000,-6.785350000,-6.308190907,-5.157640249,-4.004135540,-3.520827894,-3.520450000,-3.520167254,-3.407921971,-3.252025409,-3.400700492,-3.520450000,-4.128516444,-4.739650000,-4.739376474
12875.06250000,-6.801450000,-6.325198374,-5.176176313,-4.019405160,-3.530999237,-3.530616667,-3.530353856,-3.427238304,-3.277547110,-3.420482056,-3.530616667,-4.138931686,-4.749816667,-4.749557348
12905.50000000,-6.817550000,-6.341946335,-5.193760822,-4.033337235,-3.541169016,-3.540783333,-3.540536751,-3.444983439,-3.302130228,-3.438707812,-3.540783333,-4.149140164,-4.759983333,-4.759724709
12935.93750000,-6.833650000,-6.358447561,-5.210521855,-4.046443105,-3.551338093,-3.550950000,-3.550717125,-3.461552666,-3.325743359,-3.455736723,-3.550950000,-4.159313884,-4.770150000,-4.769891414
12966.37500000,-6.849750000,-6.374728994,-5.226595544,-4.059013024,-3.561506730,-3.561116667,-3.560895571,-3.477222012,-3.348392481,-3.471827812,-3.561116667,-4.169481757,-4.780316667,-4.780058086
12996.81250000,-6.865850000,-6.390822384,-5.242106993,-4.071218602,-3.571675067,-3.571283333,-3.571072507,-3.492186297,-3.370106838,-3.487169941,-3.571283333,-4.179648647,-4.790483333,-4.790224756
13027.25000000,-6.881950000,-6.406759007,-5.257163955,-4.083166135,-3.581843194,-3.581450000,-3.581248231,-3.506584885,-3.390929483,-3.501902515,-3.581450000,-4.189815371,-4.800650000,-4.800391426
13057.68750000,-6.898050000,-6.422567126,-5.271856157,-4.094924765,-3.592011165,-3.591616667,-3.591422961,-3.520519119,-3.410910985,-3.516129913,-3.591616667,-4.199982067,-4.810816667,-4.810558095
13088.12500000,-6.914150000,-6.438271082,-5.286256902,-4.106541603,-3.602179020,-3.601783333,-3.601596858,-3.534064119,-3.430105294,-3.529931549,-3.601783333,-4.210148759,-4.820983333,-4.820724765
13118.56250000,-6.930250000,-6.453891225,-5.300425405,-4.118050080,-3.612346787,-3.611950000,-3.611770043,-3.547276792,-3.448567053,-3.543368916,-3.611950000,-4.220315450,-4.831150000,-4.830891435
13149.00000000,-6.946350000,-6.469444262,-5.314409169,-4.129474707,-3.622514485,-3.622116667,-3.621942612,-3.560201268,-3.466349896,-3.556490518,-3.622116667,-4.230482141,-4.841316667,-4.841058105
13179.43750000,-6.962450000,-6.485081835,-5.329137769,-4.146767208,-3.650396930,-3.650058333,-3.649741622,-3.576796958,-3.483977324,-3.572952439,-3.650058333,-4.255464341,-4.869258333,-4.868292088
13209.87500000,-6.978550000,-6.501055896,-5.345788199,-4.173263772,-3.696046316,-3.695775000,-3.695290848,-3.599916290,-3.502254777,-3.595451031,-3.695775000,-4.297726219,-4.914975000,-4.913270593
13240.31250000,-6.994650000,-6.517522154,-5.364618626,-4.204961287,-3.741750411,-3.741491667,-3.740968430,-3.627702453,-3.521670830,-3.622386163,-3.741491667,-4.342864620,-4.960691667,-4.958954470
13270.75000000,-7.010750000,-6.534532356,-5.385501455,-4.239706498,-3.787458094,-3.787208333,-3.786654025,-3.658858854,-3.542501212,-3.652627503,-3.787208333,-4.388485288,-5.006408333,-5.004669724
13301.18750000,-7.026850000,-6.552069297,-5.408172266,-4.276321363,-3.833167366,-3.832925000,-3.832344937,-3.692493140,-3.564881165,-3.685371811,-3.832925000,-4.434186983,-5.052125000,-5.050386497
13331.62500000,-7.042950000,-6.570080113,-5.432340810,-4.314140666,-3.878877629,-3.878641667,-3.878039832,-3.727987135,-3.588854425,-3.720044122,-3.878641667,-4.479902299,-5.097841667,-5.096103347
13362.06250000,-7.059050000,-6.588498676,-5.457736981,-4.352773554,-3.924588558,-3.924358333,-3.923737787,-3.764908833,-3.614406290,-3.756229238,-3.924358333,-4.525619905,-5.143558333,-5.141820201
13392.50000000,-7.075150000,-6.607258353,-5.484126684,-4.391979571,-3.970299957,-3.970075000,-3.969438145,-3.802952942,-3.641485863,-3.793624152,-3.970075000,-4.571337895,-5.189275000,-5.187537056
13422.93750000,-7.091250000,-6.626298245,-5.511314332,-4.431603385,-4.016011699,-4.015791667,-4.015140438,-3.841900694,-3.670020917,-3.832004972,-4.015791667,-4.617055950,-5.234991667,-5.233253910
13453.37500000,-7.107350000,-6.645565584,-5.539139818,-4.471539813,-4.061723697,-4.061508333,-4.060844324,-3.881592661,-3.699927777,-3.871203875,-4.061508333,-4.662774015,-5.280708333,-5.278970764
13483.81250000,-7.123450000,-6.665016080,-5.567473654,-4.511714602,-4.107435890,-4.107225000,-4.106549550,-3.921910353,-3.731117799,-3.911093025,-4.107225000,-4.708492081,-5.326425000,-5.324687618
13514.25000000,-7.139550000,-6.684613292,-5.596211875,-4.552073533,-4.153148233,-4.152941667,-4.152255922,-3.962763738,-3.763501570,-3.951573319,-4.152941667,-4.754210146,-5.372141667,-5.370404472
13544.68750000,-7.155650000,-6.704198342,-5.624437886,-4.587046555,-4.182407948,-4.182150000,-4.181591855,-4.000427799,-3.796551126,-3.989198848,-4.182150000,-4.786163607,-5.401350000,-5.400269101
13575.12500000,-7.171750000,-6.723521985,-5.651014630,-4.613513264,-4.195166854,-4.194850000,-4.194442894,-4.032218145,-3.829476391,-4.021426773,-4.194850000,-4.802067325,-5.414050000,-5.413654422
13605.56250000,-7.187850000,-6.742428241,-5.675673409,-4.635198944,-4.207875276,-4.207550000,-4.207175599,-4.059843925,-3.861784910,-4.049722249,-4.207550000,-4.815303850,-5.426750000,-5.426385057
13636.00000000,-7.203950000,-6.760860769,-5.698512003,-4.654099417,-4.220580415,-4.220250000,-4.219901201,-4.084494957,-3.893185029,-4.075116817,-4.220250000,-4.828093917,-5.439450000,-5.439086551
13666.43750000,-7.220050000,-6.778829396,-5.719760144,-4.671301421,-4.233284109,-4.232950000,-4.232622170,-4.106986505,-3.923518461,-4.098340305,-4.232950000,-4.840809081,-5.452150000,-5.451786634
13696.87500000,-7.236150000,-6.796378506,-5.739674772,-4.687415406,-4.245986909,-4.245650000,-4.245339714,-4.127880145,-3.952714549,-4.119912259,-4.245650000,-4.853511671,-5.464850000,-5.464486645
13727.31250000,-7.252250000,-6.813565781,-5.758496464,-4.702798084,-4.258689110,-4.258350000,-4.258054670,-4.147565556,-3.980759346,-4.140205358,-4.258350000,-4.866212149,-5.477550000,-5.477186652
13757.75000000,-7.268350000,-6.830450089,-5.776434169,-4.717667724,-4.271390889,-4.271050000,-4.270767622,-4.166315758,-4.007674754,-4.159489430,-4.271050000,-4.878912272,-5.490250000,-5.489886659
13788.18750000,-7.284450000,-6.847085515,-5.793662554,-4.732164618,-4.284092363,-4.283750000,-4.283478986,-4.184324397,-4.033504531,-4.177962025,-4.283750000,-4.891612336,-5.502950000,-5.502586666
13818.62500000,-7.300550000,-6.863519026,-5.810324541,-4.746383350,-4.296793610,-4.296450000,-4.296189061,-4.201730927,-4.058304952,-4.195769683,-4.296450000,-4.904312390,-5.515650000,-5.515286673
13849.06250000,-7.316650000,-6.879790067,-5.826535631,-4.760390443,-4.309494683,-4.309150000,-4.308898066,-4.218637620,-4.082138632,-4.213022750,-4.309150000,-4.917012442,-5.528350000,-5.527986680
13879.50000000,-7.332750000,-6.895931087,-5.842388456,-4.774234323,-4.322195622,-4.321850000,-4.321606165,-4.235121067,-4.105070494,-4.229805719,-4.321850000,-4.929712494,-5.541050000,-5.540686687
13909.93750000,-7.348845833,-6.912076023,-5.858663279,-4.792634740,-4.348820286,-4.348520833,-4.348168530,-4.254335972,-4.127537974,-4.249036770,-4.348520833,-4.954061824,-5.567720833,-5.566801851
13940.37500000,-7.364937500,-6.928436778,-5.876326546,-4.818233589,-4.389409428,-4.389162500,-4.388681981,-4.278553814,-4.150202841,-4.272867815,-4.389162500,-4.991994171,-5.608362500,-5.606863732
13970.81250000,-7.381029167,-6.945148088,-5.895607629,-4.847874650,-4.430041240,-4.429804167,-4.429295546,-4.306324091,-4.173475719,-4.300055629,-4.429804167,-5.032183239,-5.649004167,-5.647479663
14001.25000000,-7.397120833,-6.962258339,-5.916424065,-4.879868574,-4.470675824,-4.470445833,-4.469915174,-4.336636741,-4.197596205,-4.329724351,-4.470445833,-5.072749898,-5.689645833,-5.688120219
14031.68750000,-7.413212500,-6.979759524,-5.938581755,-4.913296329,-4.511311628,-4.511087500,-4.510538771,-4.368799642,-4.222691430,-4.361254206,-4.511087500,-5.113379870,-5.730287500,-5.728761965
14062.12500000,-7.429304167,-6.997614265,-5.961863696,-4.947642040,-4.551948187,-4.551729167,-4.551165311,-4.402335795,-4.248814877,-4.394203730,-4.551729167,-5.154020465,-5.770929167,-5.769403772
14092.56250000,-7.445395833,-7.015773901,-5.986066799,-4.982604440,-4.592585251,-4.592370833,-4.591794084,-4.436913879,-4.275972585,-4.428255931,-4.592370833,-5.194662842,-5.811570833,-5.810045582
14123.00000000,-7.461487500,-7.034188768,-6.011014750,-5.017999284,-4.633222669,-4.633012500,-4.632424590,-4.472301419,-4.304140790,-4.463180975,-4.633012500,-5.235305518,-5.852212500,-5.850687392
14153.43750000,-7.477579167,-7.052813244,-6.036560216,-5.053708202,-4.673860345,-4.673654167,-4.673056476,-4.508333202,-4.333277722,-4.498810283,-4.673654167,-5.275948244,-5.892854167,-5.891329202
14183.87500000,-7.493670833,-7.071607728,-6.062582677,-5.089651419,-4.714498213,-4.714295833,-4.713689486,-4.544889956,-4.363331475,-4.535018524,-4.714295833,-5.316590977,-5.933495833,-5.931971012
14214.31250000,-7.509762500,-7.090538968,-6.088984759,-5.125772843,-4.755136227,-4.754937500,-4.754323432,-4.581883949,-4.394245179,-4.571711078,-4.754937500,-5.357233712,-5.974137500,-5.972612822
14244.75000000,-7.525854167,-7.109579617,-6.115688384,-5.162031650,-4.795774353,-4.795579167,-4.794958172,-4.619249260,-4.425960375,-4.608815281,-4.795579167,-5.397876446,-6.014779167,-6.013254632
14275.18750000,-7.541950000,-7.128699696,-6.142567695,-5.197970665,-4.835145991,-4.834950000,-4.834333267,-4.656653674,-4.458386150,-4.646015120,-4.834950000,-5.437459348,-6.054150000,-6.052676146
14305.62500000,-7.558050000,-7.147864423,-6.169490279,-5.233328366,-4.873247431,-4.873050000,-4.872439860,-4.693854187,-4.491411700,-4.683073763,-4.873050000,-5.475806589,-6.092250000,-6.090829058
14336.06250000,-7.574150000,-7.167046955,-6.196399262,-5.268376554,-4.911345055,-4.911150000,-4.910537849,-4.730953421,-4.524950534,-4.720070771,-4.911150000,-5.513948678,-6.130350000,-6.128931535
14366.50000000,-7.590250000,-7.179582297,-6.222202599,-5.303101987,-4.949442338,-4.949250000,-4.948635712,-4.768019772,-4.558935676,-4.757058883,-4.949250000,-5.552056492,-6.168450000,-6.167031773
14396.93750000,-7.606350000,-7.184694337,-6.245998280,-5.337367217,-4.987539242,-4.987350000,-4.986733596,-4.805096276,-4.593313374,-4.794071741,-4.987350000,-5.590158567,-6.206550000,-6.205131902
14427.37500000,-7.622450000,-7.189919426,-6.268349924,-5.371181525,-5.025635775,-5.025450000,-5.024831557,-4.842209141,-4.628039562,-4.831130027,-5.025450000,-5.628259680,-6.244650000,-6.243232026
14457.81250000,-7.638550000,-7.195253924,-6.289658066,-5.404607777,-5.063731991,-5.063550000,-5.062929628,-4.879373484,-4.663077401,-4.868245678,-5.063550000,-5.666360632,-6.282750000,-6.281332150
14488.25000000,-7.654650000,-7.200694956,-6.310211718,-5.437720867,-5.101827951,-5.101650000,-5.101027825,-4.916597171,-4.698395547,-4.905424785,-5.101650000,-5.704461556,-6.320850000,-6.319432273
14518.68750000,-7.670750000,-7.206240207,-6.330221701,-5.470590692,-5.139923711,-5.139750000,-5.139126157,-4.953883391,-4.733966922,-4.942669575,-5.139750000,-5.742562476,-6.358950000,-6.357532397
14549.12500000,-7.686850000,-7.211887776,-6.349842957,-5.503276428,-5.178019320,-5.177850000,-5.177224622,-4.991232364,-4.769767836,-4.979979765,-5.177850000,-5.780663394,-6.397050000,-6.395632520
14579.56250000,-7.702950000,-7.217636068,-6.369189937,-5.535825745,-5.216114817,-5.215950000,-5.215323218,-5.028642480,-4.805777350,-5.017353492,-5.215950000,-5.818764312,-6.435150000,-6.433732643
14610.00000000,-7.719050000,-7.223483719,-6.388347458,-5.568275974,-5.254210233,-5.254050000,-5.253421938,-5.066111049,-4.841976799,-5.054787932,-5.254050000,-5.856865230,-6.473250000,-6.471832767
14640.43750000,-7.735150000,-7.229428894,-6.407124854,-5.598943874,-5.287243351,-5.287070833,-5.286483413,-5.102502871,-4.878212078,-5.091237474,-5.287070833,-5.890728459,-6.506270833,-6.505055336
14670.87500000,-7.751250000,-7.235469090,-6.425251941,-5.626902008,-5.315199531,-5.315012500,-5.314472739,-5.137002383,-4.914248233,-5.125932491,-5.315012500,-5.919652666,-6.534212500,-6.533207640
14701.31250000,-7.767350000,-7.241601795,-6.442716584,-5.653337602,-5.343140304,-5.342954167,-5.342425815,-5.170152100,-4.949943651,-5.159340781,-5.342954167,-5.947758696,-6.562154167,-6.561158747
14731.75000000,-7.783450000,-7.247824740,-6.459604864,-5.678890800,-5.371080053,-5.370895833,-5.370376586,-5.202329447,-4.985219195,-5.191791985,-5.370895833,-5.975728218,-6.590095833,-6.589100926
14762.18750000,-7.799550000,-7.254135956,-6.476028430,-5.703913773,-5.399019352,-5.398837500,-5.398325828,-5.233793310,-5.020036814,-5.223519773,-5.398837500,-6.003674913,-6.618037500,-6.617042676
14792.62500000,-7.815650000,-7.260533766,-6.492094218,-5.728606785,-5.426958380,-5.426779167,-5.426273924,-5.264722449,-5.054385097,-5.254691002,-5.426779167,-6.031617790,-6.645979167,-6.644984403
14823.06250000,-7.831750000,-7.267016737,-6.507893780,-5.753088161,-5.454897234,-5.454720833,-5.454221141,-5.295241414,-5.088269555,-5.285425897,-5.454720833,-6.059560027,-6.673920833,-6.672926129
14853.50000000,-7.847850000,-7.273583639,-6.523501265,-5.777430711,-5.482835974,-5.482662500,-5.482167667,-5.325437993,-5.121706105,-5.315812027,-5.482662500,-6.087502157,-6.701862500,-6.700867855
14883.93750000,-7.863950000,-7.280233400,-6.538974887,-5.801681063,-5.510774639,-5.510604167,-5.510113638,-5.355374965,-5.154716724,-5.345913996,-5.510604167,-6.115444269,-6.729804167,-6.728809581
