,time,Total = ∑ Elastic coarse-grained material 
162,1921.9458197383015,0.00310397145814
163,1922.0292101492603,0.00310262454382
164,1922.1126005602193,0.0031012267424
165,1922.1959909711782,0.00309979255502
166,1922.279381382137,0.0030983322912400005
167,1922.362771793096,0.00309685330408
168,1922.4461622040549,0.0030975232881399997
169,1922.5295526150137,0.00310073076234
170,1922.6129430259728,0.00310449082566
171,1922.6963334369316,0.00310852972276
172,1922.7797238478904,0.0031127473101999997
173,1922.8631142588495,0.0031170876368
174,1922.9465046698083,0.0031215141927200003
175,1923.0298950807671,0.0031260018876999997
176,1923.1132854917262,0.00313053314088
177,1923.196675902685,0.00313509552142
178,1923.2800663136438,0.00313968019834
179,1923.3634567246029,0.0031442808751599998
180,1923.4468471355617,0.00314757346074
181,1923.5302375465205,0.00314932020016
182,1923.6136279574796,0.00315073150478
183,1923.6970183684384,0.0031519738432599998
184,1923.7804087793972,0.0031531080316
185,1923.8637991903563,0.00315416803712
186,1923.9471896013151,0.0031551758346
187,1924.030580012274,0.00315614662774
188,1924.113970423233,0.00315709106644
189,1924.1973608341918,0.00315801667714
190,1924.2807512451507,0.00315892880564
191,1924.3641416561097,0.0031598312607599996
192,1924.4475320670686,0.00316094682052
193,1924.5309224780274,0.00316231685856
194,1924.6143128889864,0.0031637403096600003
195,1924.6977032999453,0.00316519010084
196,1924.781093710904,0.00316665660292
197,1924.8644841218631,0.0031681345288200003
198,1924.947874532822,0.00316962045646
199,1925.0312649437808,0.00317111204438
200,1925.1146553547399,0.00317260765724
201,1925.1980457656987,0.00317410614094
202,1925.2814361766575,0.00317560667766
203,1925.3648265876166,0.0031771086844999993
204,1925.4482169985754,0.0031794914364200004
205,1925.5316074095342,0.00318291085474
206,1925.6149978204933,0.00318655837754
207,1925.698388231452,0.0031903217201599996
208,1925.781778642411,0.0031941594849800004
209,1925.86516905337,0.0031980484350399995
210,1925.9485594643288,0.0032019733738
211,1926.0319498752876,0.00320592384596
212,1926.1153402862467,0.00320989251966
213,1926.1987306972055,0.0032138742065
214,1926.2821211081643,0.0032178652198
215,1926.3655115191234,0.0032218629293400006
216,1926.4489019300822,0.00322513212824
217,1926.532292341041,0.0032275412636
218,1926.615682752,0.0032297632107600002
219,1926.699073162959,0.0032318908351400004
220,1926.7824635739178,0.0032339580050799997
221,1926.8658539848768,0.0032359836517
222,1926.9492443958356,0.00323798012846
223,1927.0326348067945,0.0032399559230599996
224,1927.1160252177535,0.00324191698292
225,1927.1994156287124,0.00324386751386
226,1927.2828060396714,0.0032458105029
227,1927.3661964506302,0.00324774807986
228,1927.449586861589,0.00325004907582
229,1927.5329772725481,0.0032527796879999998
230,1927.616367683507,0.0032556032717399996
231,1927.6997580944658,0.00325847356176
232,1927.7831485054248,0.00326137373012
233,1927.8665389163837,0.0032642944051
234,1927.9499293273425,0.00326722947966
235,1928.0333197383015,0.0032701747599399996
236,1928.1167101492604,0.00327312730902
237,1928.2001005602192,0.00327608505074
238,1928.2834909711783,0.0032790465109800004
239,1928.366881382137,0.00328201063886
240,1928.450271793096,0.00328460977486
241,1928.533662204055,0.00328677809794
242,1928.6170526150138,0.00328885237668
243,1928.7004430259726,0.00329087920596
244,1928.7838334369317,0.003292875589
245,1928.8672238478905,0.00329485105142
246,1928.9506142588493,0.00329681181344
247,1929.0340046698084,0.0032987621505399995
248,1929.1173950807672,0.00330070505962
249,1929.200785491726,0.0033026426589800005
250,1929.284175902685,0.0033045764554200004
251,1929.367566313644,0.00330650752174
252,1929.4509567246027,0.0033091692424600003
253,1929.5343471355618,0.0033126923272399997
254,1929.6177375465206,0.0033164039992
255,1929.7011279574795,0.0033202111420599996
256,1929.7845183684385,0.0033240795519200003
257,1929.8679087793973,0.0033279900735600004
258,1929.9512991903562,0.0033319301932400003
259,1930.0346896013152,0.00333589130602
260,1930.118080012274,0.00333986737942
261,1930.2014704232329,0.00334385414816
262,1930.284860834192,0.00334784857888
263,1930.3682512451508,0.00335184851022
264,1930.4516416561096,0.00335621928578
265,1930.5350320670686,0.0033610249208400004
266,1930.6184224780275,0.0033659275437200003
267,1930.7018128889863,0.00337087980854
268,1930.7852032999454,0.0033758640799599997
269,1930.8685937109042,0.0033808704000599997
270,1930.951984121863,0.0033858922379400008
271,1931.035374532822,0.00339092509428
272,1931.118764943781,0.0033959658105399996
273,1931.2021553547397,0.00340101215014
274,1931.2855457656988,0.0034060625219600005
275,1931.3689361766576,0.00341111579042
276,1931.4523265876164,0.0034143384372800002
277,1931.5357169985755,0.00341540447102
278,1931.6191074095343,0.00341599709862
279,1931.7024978204931,0.00341634985666
280,1931.7858882314522,0.00341654861764
281,1931.869278642411,0.00341664150654
282,1931.9526690533698,0.0034166599750000003
283,1932.036059464329,0.0034166256538600004
284,1932.1194498752877,0.0034165537082800003
285,1932.2028402862466,0.0034164548659
286,1932.2862306972056,0.0034163367511000006
287,1932.3696211081644,0.0034162048012799998
288,1932.4530115191233,0.00341789602626
289,1932.5364019300823,0.00342173964014
290,1932.6197923410411,0.0034260525336600005
291,1932.703182752,0.00343060241704
292,1932.786573162959,0.0034353042224399997
293,1932.8699635739179,0.0034401103964999996
294,1932.9533539848767,0.0034449898996000003
295,1933.0367443958357,0.0034499213980399997
296,1933.1201348067946,0.00345488994192
297,1933.2035252177534,0.00345988496148
298,1933.2869156287124,0.0034648989447799996
299,1933.3703060396713,0.0034699265384000003
300,1933.45369645063,0.0034745963349800003
301,1933.5370868615892,0.0034788402340999998
302,1933.620477272548,0.0034829941250800003
303,1933.7038676835068,0.00348710342818
304,1933.7872580944659,0.00349118438868
305,1933.8706485054247,0.0034952459574999995
306,1933.9540389163835,0.00349929393768
307,1934.0374293273426,0.0035033323020400003
308,1934.1208197383014,0.0035073638275000003
309,1934.2042101492602,0.0035113904737399996
310,1934.2876005602193,0.0035154136306399996
311,1934.3709909711781,0.00351943428746
312,1934.454381382137,0.0035227206222
313,1934.537771793096,0.0035251430150199997
314,1934.6211622040548,0.0035273748815200004
315,1934.7045526150137,0.0035295099584600003
316,1934.7879430259727,0.0035315827902600004
317,1934.8713334369315,0.0035336128012200003
318,1934.9547238478904,0.00353561270038
319,1935.0381142588494,0.0035375912338200003
320,1935.1215046698082,0.0035395545356
321,1935.2048950807673,0.0035415069460599997
322,1935.2882854917261,0.00354345155094
323,1935.371675902685,0.0035453905512
324,1935.455066313644,0.0035478752474600002
325,1935.5384567246028,0.0035510043769799997
326,1935.6218471355617,0.0035542736319799997
327,1935.7052375465207,0.0035576135292
328,1935.7886279574795,0.0035609986785799996
329,1935.8720183684384,0.00356441490532
330,1935.9554087793974,0.00356785296122
331,1936.0387991903563,0.00357130649392
332,1936.122189601315,0.00357477105138
333,1936.2055800122741,0.00357824348724
334,1936.288970423233,0.00358172156524
335,1936.3723608341918,0.0035852036925799998
336,1936.4557512451509,0.00359492180804
337,1936.5391416561097,0.0036119825567200005
338,1936.6225320670685,0.00363065759678
339,1936.7059224780276,0.0036501519198799998
340,1936.7893128889864,0.00367017257862
341,1936.8727032999452,0.0036905551981200003
342,1936.9560937109043,0.0037111922978999997
343,1937.039484121863,0.00373255011604
344,1937.122874532822,0.0037549521123000002
345,1937.206264943781,0.0037783045107400003
346,1937.2896553547398,0.0038025865320400003
347,1937.3730457656986,0.00382778145228
348,1937.4564361766577,0.00384854710736
349,1937.5398265876165,0.0038638988332800003
350,1937.6232169985753,0.00387867822016
351,1937.7066074095344,0.0038935211078599996
352,1937.7899978204932,0.00390863994498
353,1937.873388231452,0.00392414290578
354,1937.956778642411,0.00394009465036
355,1938.04016905337,0.00395653552046
356,1938.1235594643288,0.00397349052754
357,1938.2069498752878,0.00399097455264
358,1938.2903402862466,0.00400899564792
359,1938.3737306972055,0.00402755722002
360,1938.4571211081645,0.00405217041276
361,1938.5405115191234,0.00408383824278
362,1938.6239019300822,0.004117536544839999
363,1938.7072923410412,0.00415259111716
364,1938.790682752,0.00418876549436
365,1938.874073162959,0.004225930962880001
366,1938.957463573918,0.004264003806
367,1939.0408539848768,0.00430292551216
368,1939.1242443958356,0.00434265352588
369,1939.2076348067947,0.00438315590048
370,1939.2910252177535,0.0044244079058
371,1939.3744156287123,0.00446638978236
372,1939.4578060396714,0.004504308516
373,1939.5411964506302,0.00453727931092
374,1939.624586861589,0.00456964190676
375,1939.707977272548,0.004601966009339999
376,1939.791367683507,0.004634442076339999
377,1939.8747580944657,0.00466716745718
378,1939.9581485054248,0.00470020073172
379,1940.0415389163836,0.0047335788438
380,1940.1249293273424,0.0047673251051799995
381,1940.2083197383015,0.00480145382008
382,1940.2917101492603,0.00483597321706
383,1940.3751005602192,0.00487088739092
384,1940.4584909711782,0.004905831200580001
385,1940.541881382137,0.00494073717472
386,1940.6252717930959,0.00497593717402
387,1940.708662204055,0.00501147288332
388,1940.7920526150137,0.0050473562341200005
389,1940.8754430259726,0.00508359156834
390,1940.9588334369316,0.005120179963800001
391,1941.0422238478905,0.00515712064984
392,1941.1256142588493,0.00519441169872
393,1941.2090046698083,0.00523205042694
394,1941.2923950807672,0.005270033655079999
395,1941.375785491726,0.0053083578844200004
396,1941.459175902685,0.00534995781522
397,1941.5425663136439,0.00539536526446
398,1941.6259567246027,0.005441898993059999
399,1941.7093471355618,0.005489197898839999
400,1941.7927375465206,0.00553713463066
401,1941.8761279574794,0.005585639539179999
402,1941.9595183684385,0.00563466713598
403,1942.0429087793973,0.005684185489419999
404,1942.1262991903561,0.00573417126396
405,1942.2096896013152,0.0057846068376200006
406,1942.293080012274,0.005835478482679999
407,1942.376470423233,0.00588677514986
408,1942.4598608341919,0.0059370185455600005
409,1942.5432512451507,0.005985933012780001
410,1942.6266416561098,0.006034850307840001
411,1942.7100320670686,0.006083942697220001
412,1942.7934224780274,0.0061332660532
413,1942.8768128889865,0.00618284775342
414,1942.9602032999453,0.0062327033593
415,1943.0435937109041,0.0062828418693
416,1943.1269841218632,0.00633326815098
417,1943.210374532822,0.00638398436394
418,1943.2937649437808,0.00643499083828
419,1943.37715535474,0.00648628667886
420,1943.4605457656987,0.00653566685002
421,1943.5439361766576,0.0065827272447
422,1943.6273265876166,0.006629472718359999
423,1943.7107169985754,0.00667616814758
424,1943.7941074095343,0.006722902999659999
425,1943.8774978204933,0.00676972339188
426,1943.9608882314521,0.0068166572872
427,1944.044278642411,0.0068637224822
428,1944.12766905337,0.0069109303521
429,1944.2110594643289,0.0069582880251799996
430,1944.2944498752877,0.00700579976376
431,1944.3778402862467,0.0070534678740199995
432,1944.4612306972056,0.0071064352744999995
433,1944.5446211081644,0.00716563949094
434,1944.6280115191234,0.00722639522984
435,1944.7114019300823,0.00728807650882
436,1944.794792341041,0.007350466110620001
437,1944.8781827520002,0.00741344757292
438,1944.961573162959,0.00747694654416
439,1945.0449635739178,0.00754091227236
440,1945.1283539848769,0.00760530892734
441,1945.2117443958357,0.0076701105887
442,1945.2951348067945,0.007735298060539999
443,1945.3785252177536,0.00780085676504
444,1945.4619156287124,0.007861999811280001
445,1945.5453060396712,0.007917847317259998
446,1945.6286964506303,0.00797274259976
447,1945.7120868615891,0.008027259569140001
448,1945.795477272548,0.008081593021380002
449,1945.878867683507,0.00813584454856
450,1945.9622580944658,0.008190076905380001
451,1946.0456485054247,0.008244331149960002
452,1946.1290389163837,0.008298634647940001
453,1946.2124293273425,0.00835300570544
454,1946.2958197383014,0.00840745649612
455,1946.3792101492604,0.00846199500886
456,1946.4626005602192,0.00852066762632
457,1946.545990971178,0.00858421428976
458,1946.6293813821371,0.008648954539680002
459,1946.712771793096,0.008714398021740002
460,1946.7961622040548,0.008780375210419999
461,1946.8795526150138,0.0088468464842
462,1946.9629430259727,0.00891409134008
463,1947.0463334369315,0.00898190052958
464,1947.1297238478905,0.009050269473999999
465,1947.2131142588494,0.00911919139246
466,1947.2965046698082,0.00918865986154
467,1947.3798950807673,0.00925866959132
468,1947.463285491726,0.009328847478880001
469,1947.546675902685,0.00939912099466
470,1947.630066313644,0.00946982111574
471,1947.7134567246028,0.00954098944724
472,1947.7968471355616,0.00961263906254
473,1947.8802375465207,0.00968477632112
474,1947.9636279574795,0.009757404925439998
475,1948.0470183684383,0.009830527151340002
476,1948.1304087793974,0.00990414439288
477,1948.2137991903562,0.00997825746234
478,1948.297189601315,0.010052866778339999
479,1948.380580012274,0.01012797248808
480,1948.463970423233,0.01020209907708
481,1948.5473608341917,0.0102749683129
482,1948.6307512451508,0.01034791167054
483,1948.7141416561096,0.0104211021475
484,1948.7975320670685,0.0104945968819
485,1948.8809224780275,0.010568424976440002
486,1948.9643128889863,0.01064260410798
487,1949.0477032999452,0.010717145703180001
488,1949.1310937109042,0.0108295826332
489,1949.214484121863,0.010984266056879998
490,1949.2978745328219,0.011163871667220002
491,1949.381264943781,0.01136150026258
492,1949.4646553547398,0.01159593894472
493,1949.5480457656986,0.011876133299320002
494,1949.6314361766576,0.01218470234828
495,1949.7148265876165,0.0125137378131
496,1949.7982169985753,0.012858162293280002
497,1949.8816074095344,0.01321434281452
498,1949.9649978204932,0.013579580269059999
499,1950.048388231452,0.01395230970562
500,1950.131778642411,0.014331903768380002
501,1950.21516905337,0.014716978326539999
502,1950.2985594643287,0.01513117279042
503,1950.3819498752878,0.01567519012498
504,1950.4653402862466,0.01627120767634
505,1950.5487306972054,0.016892450949839998
506,1950.6321211081645,0.017532308145019996
507,1950.7155115191233,0.018187102969179997
508,1950.7989019300824,0.01885443083086
509,1950.8822923410412,0.019532629610899997
510,1950.965682752,0.020220415384919997
511,1951.049073162959,0.0209168793236
512,1951.132463573918,0.02162134354826
513,1951.2158539848767,0.02233329839418
514,1951.2992443958358,0.02305235736182
515,1951.3826348067946,0.023778224357800002
516,1951.4660252177534,0.02457132764886
517,1951.5494156287125,0.0254557416104
518,1951.6328060396713,0.026386151353500004
519,1951.7161964506302,0.027349445711599998
520,1951.7995868615892,0.0283386773177
521,1951.882977272548,0.029349312329400003
522,1951.9663676835069,0.030378116368799998
523,1952.049758094466,0.0314226956693
524,1952.1331485054247,0.032481249966600005
525,1952.2165389163836,0.033552413809100005
526,1952.2999293273426,0.0346351451754
527,1952.3833197383015,0.03572864423549999
528,1952.4667101492603,0.037047890718
529,1952.5501005602193,0.038678612486
530,1952.6334909711782,0.040459880297299994
531,1952.716881382137,0.0423452128331
532,1952.800271793096,0.044310025299700004
533,1952.8836622040549,0.0463383035303
534,1952.9670526150137,0.0484186470318
535,1953.0504430259728,0.0505426398406
536,1953.1338334369316,0.052703973210200004
537,1953.2172238478904,0.0548978823292
538,1953.3006142588495,0.057120750870899996
539,1953.3840046698083,0.0593698224219
540,1953.4673950807671,0.0616429864544
541,1953.5507854917262,0.0639386184721
542,1953.634175902685,0.0662554601801
543,1953.7175663136438,0.06859252956220001
544,1953.8009567246029,0.07094905331779999
545,1953.8843471355617,0.0733244159746
546,1953.9677375465205,0.0757181215758
547,1954.0511279574796,0.07812976491799999
548,1954.1345183684384,0.080559009672
549,1954.2179087793972,0.08300557204600001
550,1954.3012991903563,0.085469208311
551,1954.3846896013151,0.08794970548360001
552,1954.468080012274,0.090446874132
553,1954.551470423233,0.09296054307470002
554,1954.6348608341918,0.0954905552369
555,1954.7182512451507,0.0980367645985
556,1954.8016416561097,0.1005990338259
557,1954.8850320670686,0.1031772324481
558,1954.9684224780274,0.1057712355268
559,1955.0518128889864,0.10838092257689999
560,1955.1352032999453,0.11100617684450001
561,1955.218593710904,0.1136468846224
562,1955.3019841218631,0.1163029347536
563,1955.385374532822,0.11897421843280002
564,1955.4687649437808,0.12166062852710001
565,1955.5521553547399,0.12436205972669999
566,1955.6355457656987,0.1270784084437
567,1955.7189361766575,0.12980957254540001
568,1955.8023265876166,0.13255545122849996
569,1955.8857169985754,0.13531594498219998
570,1955.9691074095342,0.1380909554071
571,1956.0524978204933,0.1408803853439
572,1956.135888231452,0.14368413865340002
573,1956.219278642411,0.1465021203285
574,1956.30266905337,0.1493342363217
575,1956.3860594643288,0.1521803936322
576,1956.4694498752876,0.15504052248919997
577,1956.5528402862467,0.1579145408269
578,1956.6362306972055,0.16080234205650001
579,1956.7196211081643,0.1637038322462
580,1956.8030115191234,0.166618920621
581,1956.8864019300822,0.1695475181223
582,1956.969792341041,0.1724895371097
583,1957.053182752,0.175444891106
584,1957.136573162959,0.1784134947244
585,1957.2199635739178,0.1813952635119
586,1957.3033539848768,0.1843901140719
587,1957.3867443958356,0.1873979638513
588,1957.4701348067947,0.18974490081690001
589,1957.5535252177535,0.1913924517751
590,1957.6369156287124,0.1927329027289
591,1957.7203060396714,0.1938929431897
592,1957.8036964506302,0.1949978831935
593,1957.887086861589,0.1960797655358
594,1957.9704772725481,0.19714046682949998
595,1958.053867683507,0.19818030874290002
596,1958.1372580944658,0.199199490054
597,1958.2206485054248,0.200198194301
598,1958.3040389163837,0.2011766012167
599,1958.3874293273425,0.20213488821950001
600,1958.4708197383015,0.2030779231073
601,1958.5542101492604,0.20400784511130002
602,1958.6376005602192,0.20492188334
603,1958.7209909711783,0.2058199525885
604,1958.804381382137,0.2067021642582
605,1958.887771793096,0.20756865301430003
606,1958.971162204055,0.2084195553332
607,1959.0545526150138,0.20925500664630003
608,1959.1379430259726,0.210075140887
609,1959.2213334369317,0.210880090485
610,1959.3047238478905,0.2116699862824
611,1959.3881142588493,0.21244495768469998
612,1959.4715046698084,0.21324248028270001
613,1959.5548950807672,0.21407832591610002
614,1959.638285491726,0.21492919992009998
615,1959.721675902685,0.21579319927270002
616,1959.805066313644,0.216670000765
617,1959.8884567246027,0.2175594798628
618,1959.9718471355618,0.2184615405943
619,1960.0552375465206,0.2193760918907
620,1960.1386279574795,0.2203030442453
621,1960.2220183684385,0.22124230918149998
622,1960.3054087793973,0.22219379918680002
623,1960.3887991903562,0.2231574276934
624,1960.4721896013152,0.22408267020269998
625,1960.555580012274,0.2249483124716
626,1960.6389704232329,0.2257858986176
627,1960.722360834192,0.2265980825022
628,1960.8057512451508,0.22738538345429998
629,1960.8891416561096,0.22814805153529996
630,1960.9725320670686,0.2288862971406
631,1961.0559224780275,0.2296003231581
632,1961.1393128889863,0.23029032923120002
633,1961.2227032999454,0.23095651282380003
634,1961.3060937109042,0.231599069031
635,1961.389484121863,0.2322181907419
636,1961.472874532822,0.23286896381570002
637,1961.556264943781,0.23357457202250004
638,1961.6396553547397,0.23430078092380002
639,1961.7230457656988,0.23504479606110001
640,1961.8064361766576,0.2358061451449
641,1961.8898265876164,0.23658464795419998
642,1961.9732169985755,0.23738016617959998
643,1962.0566074095343,0.2381925688195
644,1962.1399978204931,0.23902172712470002
645,1962.2233882314522,0.2398675139599
646,1962.306778642411,0.24072980346349998
647,1962.3901690533698,0.2416084712971
648,1962.473559464329,0.2425108079781
649,1962.5569498752877,0.24347826225070002
650,1962.6403402862466,0.244797865486
651,1962.7237306972056,0.24692789511090002
652,1962.8071211081644,0.2494661874504
653,1962.8905115191233,0.2521978382931
654,1962.9739019300823,0.2550689118501
655,1963.0572923410411,0.258047137467
656,1963.140682752,0.2611102261257
657,1963.224073162959,0.26424193229100007
658,1963.3074635739179,0.2674301618468
659,1963.3908539848767,0.2706658286338
660,1963.4742443958357,0.2735000591885
661,1963.5576348067946,0.27575091512489996
662,1963.6410252177534,0.27774361009580006
663,1963.7244156287124,0.2795698119038
664,1963.8078060396713,0.28127712207030003
665,1963.89119645063,0.2828961962642
666,1963.9745868615892,0.2844486990647
667,1964.057977272548,0.28595053173359997
668,1964.1413676835068,0.28741354398100005
669,1964.2247580944659,0.2888466239353
670,1964.3081485054247,0.2902564598513
671,1964.3915389163835,0.29164809453780005
672,1964.4749293273426,0.2933271970029
673,1964.5583197383014,0.2954173496916
674,1964.6417101492602,0.297695942663
675,1964.7251005602193,0.3000999736481
676,1964.8084909711781,0.30259661900580004
677,1964.891881382137,0.30516469318149997
678,1964.975271793096,0.3077891971672
679,1965.0586622040548,0.31045910365130003
680,1965.1420526150137,0.31316617927080004
681,1965.2254430259727,0.31590423333230006
682,1965.3088334369315,0.31866859282559995
683,1965.3922238478904,0.32145572000230005
684,1965.4756142588494,0.3240048474756
685,1965.5590046698082,0.3262107362751
686,1965.642395080767,0.3282640108684
687,1965.7257854917261,0.3302187534843001
688,1965.809175902685,0.3321031776769
689,1965.892566313644,0.3339354982367
690,1965.9759567246028,0.33572860391169995
691,1966.0593471355617,0.3374919599079
692,1966.1427375465207,0.33923262213009997
693,1966.2261279574795,0.340955884161
694,1966.3095183684384,0.3426657303878
695,1966.3929087793974,0.3443651656579
696,1966.4762991903563,0.3463920248952
697,1966.559689601315,0.3488822014005
698,1966.6430800122741,0.35158710718139996
699,1966.726470423233,0.35443585308029996
700,1966.8098608341918,0.35739130250139994
701,1966.8932512451509,0.3604294109004
702,1966.9766416561097,0.36353312723770004
703,1967.0600320670685,0.36668990410450003
704,1967.1434224780276,0.36989036624550004
705,1967.2268128889864,0.3731274597926
706,1967.3102032999452,0.37639585627969996
707,1967.3935937109043,0.37969151816970004
708,1967.476984121863,0.3827519706047
709,1967.560374532822,0.3854711474299
710,1967.643764943781,0.3880404338862
711,1967.7271553547398,0.390514016807
712,1967.8105457656986,0.3929201225265
713,1967.8939361766577,0.39527695253629996
714,1967.9773265876165,0.3975973760304
715,1968.0607169985753,0.39989083713760004
716,1968.1441074095344,0.4021643701739
717,1968.2274978204932,0.4044232475862
718,1968.310888231452,0.40667143275809997
719,1968.394278642411,0.4089119100315
