,time,CUNIT1,CUNIT2,CUNIT3,AQUITARD6,AQUITARD7,AQUITARD8,NODELAY4,NODELAY5,NODELAY9,NODELAY10,DELAY11,DELAY12,DELAY13,ES14,TC02,SKC02,TC03,SKC03,TC04,SKC04,TC05,SKC05,TC07,SKC07,TC08,SKC08,TC09,SKC09,TC10,SKC10,TC12,SKC12,TC14,SKC14
2524,31491.5,0.04062265243,0.07588335821,0.122446444,0.187125589,0.1775417062,0.1945404254,0.01387479084,0.003083273961,0.03799664696,0.004572071906,0.0981563665,0.0945997431,0.1450767975,376.6864507,0.04062265243,0.0,0.07588335821,0.0,0.122446444,0.0,0.1133549716,0.001323814212,0.008977563966,0.005894290005,0.187125589,0.0,0.1775417062,0.0,0.1945404254,0.0,0.1752774008,0.04268101079,0.161664373,0.01201550361
2525,31492.5,0.04062528238,0.07588929352,0.1224503007,0.1871319733,0.1775579957,0.1945474991,0.01387592417,0.00308348183,0.03799716724,0.004572099338,0.09815734283,0.09460006007,0.1450770966,376.6919856,0.04062528238,0.0,0.07588929352,0.0,0.1224503007,0.0,0.1133590607,0.001325793735,0.00898504703,0.0059015652,0.1871319733,0.0,0.1775579957,0.0,0.1945474991,0.0,0.1752887973,0.04269156999,0.1616660379,0.01201684189
2526,31493.5,0.04062791237,0.07589522857,0.1224543965,0.1871386969,0.1775742846,0.1945549339,0.01387905308,0.00308412221,0.03799832117,0.004572101974,0.09816104058,0.09460060612,0.1450772466,376.6925175,0.04062791237,0.0,0.07589522857,0.0,0.1224543965,0.0,0.1133713525,0.001331258805,0.009008100105,0.005923977895,0.1871386969,0.0,0.1775742846,0.0,0.1945549339,0.0,0.1753139164,0.04271498915,0.1616663192,0.01201697053
2527,31494.5,0.04063054239,0.07590116339,0.1224586273,0.1871456433,0.1775905729,0.19456256,0.01388082829,0.003084543765,0.03799968884,0.004572115156,0.098164396,0.09460132026,0.1450773859,376.6951773,0.04063054239,0.0,0.07590116339,0.0,0.1224586273,0.0,0.1133795837,0.001334359455,0.009023275664,0.005938731899,0.1871456433,0.0,0.1775905729,0.0,0.19456256,0.0,0.1753437555,0.04274274639,0.1616671147,0.01201761369
2528,31495.5,0.04063317246,0.07590709798,0.1224629363,0.187152722,0.1776068606,0.194570296,0.01388186192,0.003084795549,0.03800109723,0.004572152175,0.09816696987,0.09460213083,0.1450776267,376.7026464,0.04063317246,0.0,0.07590709798,0.0,0.1224629363,0.0,0.1133849966,0.001336164838,0.009032339648,0.005947544099,0.187152722,0.0,0.1776068606,0.0,0.194570296,0.0,0.1753745579,0.04277132983,0.1616691984,0.01201941958
2529,31496.5,0.04063580263,0.07591303235,0.1224673474,0.1871599553,0.1776231478,0.1945781824,0.01388320775,0.003085089317,0.03800259727,0.004572181723,0.09816959251,0.09460302518,0.1450778685,376.7086082,0.04063580263,0.0,0.07591303235,0.0,0.1224673474,0.0,0.1133913158,0.001338515516,0.009042915031,0.005957825714,0.1871599553,0.0,0.1776231478,0.0,0.1945781824,0.0,0.1754073959,0.04280177347,0.1616709114,0.0120208611
2530,31497.5,0.0406384329,0.07591896651,0.1224718136,0.187167281,0.1776394345,0.1945861457,0.01388394106,0.003085266246,0.03800402546,0.004572207717,0.09817154278,0.09460393803,0.1450780983,376.7138529,0.0406384329,0.0,0.07591896651,0.0,0.1224718136,0.0,0.1133952802,0.001339796335,0.009049284285,0.00596401804,0.187167281,0.0,0.1776394345,0.0,0.1945861457,0.0,0.1754387222,0.04283075869,0.1616724352,0.01202212922
2531,31498.5,0.04064106321,0.07592490046,0.1224762337,0.1871745538,0.1776557207,0.1945940339,0.0138833556,0.003085170081,0.03800513279,0.004572266086,0.09817181844,0.09460475601,0.1450784787,376.7256298,0.04064106321,0.0,0.07592490046,0.0,0.1224762337,0.0,0.1133939478,0.00133877375,0.009045822458,0.005960652377,0.1871745538,0.0,0.1776557207,0.0,0.1945940339,0.0,0.1754631211,0.0428532323,0.1616757215,0.01202497667
2532,31499.5,0.04064369356,0.07593083419,0.1224806694,0.1871818418,0.1776720063,0.1946019481,0.01388357261,0.003085202127,0.038006184,0.004572343888,0.09817228175,0.09460551871,0.145079009,376.7413276,0.04064369356,0.0,0.07593083419,0.0,0.1224806694,0.0,0.1133950071,0.001339152791,0.00904697606,0.005961773933,0.1871818418,0.0,0.1776720063,0.0,0.1946019481,0.0,0.1754862694,0.04287456671,0.161680125,0.01202877207
2533,31500.5,0.04064632415,0.07593676773,0.1224852467,0.1871893254,0.1776882914,0.1946100787,0.01388543614,0.003085572945,0.03800754236,0.004572408673,0.0981744947,0.09460635867,0.1450795417,376.7543991,0.04064632415,0.0,0.07593676773,0.0,0.1224852467,0.0,0.1134023385,0.001342407705,0.009060325175,0.005974752229,0.1871893254,0.0,0.1776882914,0.0,0.1946100787,0.0,0.175516036,0.04290213494,0.1616838829,0.01203193254
2534,31501.5,0.04064895497,0.07594270109,0.1224899454,0.1871969981,0.1777045761,0.1946183875,0.0138870339,0.003085931853,0.03800906318,0.004572456037,0.09817876964,0.09460728135,0.1450800007,376.7639554,0.04064895497,0.0,0.07594270109,0.0,0.1224899454,0.0,0.1134110019,0.00134519841,0.009073245519,0.005987313666,0.1871969981,0.0,0.1777045761,0.0,0.1946183875,0.0,0.1755493446,0.04293300008,0.1616866999,0.01203424309
2535,31502.5,0.04065158584,0.07594863427,0.1224947421,0.1872048295,0.1777208604,0.1946268416,0.01388832807,0.003086233654,0.03801066311,0.004572502628,0.09818606285,0.09460826839,0.1450804298,376.773356,0.04065158584,0.0,0.07594863427,0.0,0.1224947421,0.0,0.1134218498,0.001347458868,0.009084110048,0.005997876394,0.1872048295,0.0,0.1777208604,0.0,0.1946268416,0.0,0.1755844024,0.04296547094,0.1616894485,0.01203651601
2536,31503.5,0.04065421673,0.07595456729,0.1224995721,0.1872127265,0.1777371443,0.1946353419,0.01388877992,0.003086360718,0.0380121753,0.004572582799,0.09819427985,0.0946092575,0.1450810045,376.7895318,0.04065421673,0.0,0.07595456729,0.0,0.1224995721,0.0,0.1134313079,0.001348248081,0.009088684227,0.006002323509,0.1872127265,0.0,0.1777371443,0.0,0.1946353419,0.0,0.175617594,0.04299616122,0.1616940143,0.01204042698
2537,31504.5,0.04065684767,0.07596050014,0.1225043471,0.1872205549,0.1777534278,0.1946437539,0.01388807961,0.003086235417,0.03801336844,0.004572697979,0.09819996527,0.09461014369,0.1450817997,376.8127712,0.04065684767,0.0,0.07596050014,0.0,0.1225043471,0.0,0.1134350698,0.001347024892,0.009084173525,0.005997938108,0.1872205549,0.0,0.1777534278,0.0,0.1946437539,0.0,0.1756438883,0.04302037615,0.1617005435,0.01204604578
2538,31505.5,0.04065947865,0.07596643279,0.122508929,0.1872281085,0.1777697108,0.19465187,0.01388557755,0.003085722731,0.03801387065,0.004572826658,0.09820045435,0.09461075334,0.1450827501,376.8387342,0.04065947865,0.0,0.07596643279,0.0,0.122508929,0.0,0.1134286866,0.001342654692,0.009065717309,0.005979994578,0.1872281085,0.0,0.1777697108,0.0,0.19465187,0.0,0.1756551925,0.0430305685,0.1617078999,0.0120523231
2539,31506.5,0.04066210973,0.07597236523,0.1225133951,0.1872354713,0.1777859932,0.1946598195,0.01388408473,0.003085367656,0.03801402862,0.004572939487,0.0981994854,0.0946111266,0.1450836961,376.8614994,0.04066210973,0.0,0.07597236523,0.0,0.1225133951,0.0,0.1134236174,0.001340047275,0.009052934942,0.005967567287,0.1872354713,0.0,0.1777859932,0.0,0.1946598195,0.0,0.1756589299,0.04303377469,0.1617144629,0.01205782725
2540,31507.5,0.04066474111,0.07597829747,0.122517984,0.1872429799,0.1778022752,0.194667965,0.01388570002,0.003085645117,0.03801459633,0.004573018261,0.09820144388,0.09461152532,0.1450844878,376.8773933,0.04066474111,0.0,0.07597829747,0.0,0.122517984,0.0,0.1134300125,0.001342868615,0.009062923296,0.005977278179,0.1872429799,0.0,0.1778022752,0.0,0.194667965,0.0,0.1756714181,0.04304529645,0.1617191762,0.01206167006
2541,31508.5,0.04066737273,0.07598422953,0.1225226865,0.187250661,0.1778185568,0.1946762785,0.01388719862,0.003085972694,0.03801545161,0.004573084512,0.09820554022,0.09461201467,0.1450851627,376.8907605,0.04066737273,0.0,0.07598422953,0.0,0.1225226865,0.0,0.113438225,0.001345486125,0.009074715761,0.005988743067,0.187250661,0.0,0.1778185568,0.0,0.1946762785,0.0,0.1756901206,0.04306265432,0.1617231493,0.01206490204
2542,31509.5,0.04067000438,0.07599016141,0.1225273661,0.1872583306,0.1778348379,0.1946845496,0.01388691478,0.003085954748,0.03801611985,0.004573144601,0.09820860716,0.09461247459,0.1450857565,376.9028844,0.04067000438,0.0,0.07599016141,0.0,0.1225273661,0.0,0.1134405123,0.00134499036,0.009074069716,0.005988114968,0.1872583306,0.0,0.1778348379,0.0,0.1946845496,0.0,0.1757048109,0.04307621648,0.1617267345,0.0120678334
2543,31510.5,0.04067263608,0.0759960931,0.1225319598,0.1872658814,0.1778511185,0.1946926895,0.013885813,0.003085735061,0.03801645344,0.00457320137,0.09820966965,0.09461281288,0.1450862965,376.9143385,0.04067263608,0.0,0.0759960931,0.0,0.1225319598,0.0,0.1134385486,0.001343065941,0.0090661612,0.005980426138,0.1872658814,0.0,0.1778511185,0.0,0.1946926895,0.0,0.1757122529,0.04308298663,0.1617301007,0.01207060281
2544,31511.5,0.04067526781,0.07600202458,0.1225364553,0.1872732834,0.1778673986,0.1947006832,0.01388454631,0.003085458927,0.03801651889,0.004573286715,0.09820916964,0.0946130092,0.1450869469,376.9315583,0.04067526781,0.0,0.07600202458,0.0,0.1225364553,0.0,0.1134345694,0.001340853491,0.009056220629,0.005970761702,0.1872732834,0.0,0.1778673986,0.0,0.1947006832,0.0,0.1757138431,0.04308431504,0.1617349998,0.01207476619
2545,31512.5,0.04067789957,0.07600795584,0.122540858,0.1872805411,0.1778836782,0.1947085406,0.01388335327,0.003085191039,0.03801637064,0.004573378126,0.09820783673,0.09461306721,0.1450876648,376.9500019,0.04067789957,0.0,0.07600795584,0.0,0.122540858,0.0,0.1134299597,0.001338769691,0.009046576914,0.005961385875,0.1872805411,0.0,0.1778836782,0.0,0.1947085406,0.0,0.1757107442,0.04308130634,0.1617402684,0.01207922547
2546,31513.5,0.04068053158,0.0760138869,0.1225453416,0.1872878929,0.1778999573,0.1947165282,0.01388442169,0.003085371288,0.03801651111,0.004573419665,0.09820848312,0.09461315707,0.1450881752,376.9583831,0.04068053158,0.0,0.0760138869,0.0,0.1225453416,0.0,0.1134335406,0.001340635834,0.009053065698,0.00596769441,0.1872878929,0.0,0.1778999573,0.0,0.1947165282,0.0,0.1757138254,0.04308415723,0.1617428467,0.01208125189
2547,31514.5,0.04068316382,0.07601981777,0.1225499937,0.1872954863,0.1779162359,0.1947247701,0.01388663582,0.003085828745,0.0380171269,0.004573426,0.0982117482,0.09461341169,0.1450884425,376.9596612,0.04068316382,0.0,0.07601981777,0.0,0.1225499937,0.0,0.1134428871,0.001344503115,0.009069533721,0.005983704976,0.1872954863,0.0,0.1779162359,0.0,0.1947247701,0.0,0.1757271934,0.04309665476,0.1617434295,0.01208156099
2548,31515.5,0.04068579616,0.07602574846,0.1225547283,0.1873032216,0.177932514,0.1947331295,0.01388772634,0.003086098872,0.03801788612,0.004573433813,0.09821674454,0.09461378213,0.1450886149,376.9612377,0.04068579616,0.0,0.07602574846,0.0,0.1225547283,0.0,0.1134508787,0.001346407864,0.009079258043,0.005993159171,0.1873032216,0.0,0.177932514,0.0,0.1947331295,0.0,0.1757437315,0.04311206328,0.161743991,0.01208194224
2549,31516.5,0.04068842861,0.07603167898,0.1225594989,0.1873110245,0.1779487918,0.1947415402,0.01388821343,0.003086229601,0.03801866805,0.004573468373,0.09822280864,0.0946142172,0.1450888651,376.9682107,0.04068842861,0.0,0.07603167898,0.0,0.1225594989,0.0,0.1134582807,0.001347258622,0.009083964142,0.005997734542,0.1873110245,0.0,0.1779487918,0.0,0.1947415402,0.0,0.1757608178,0.04312793254,0.1617459618,0.01208362826
2550,31517.5,0.04069106109,0.07603760933,0.1225643005,0.1873188791,0.1779650691,0.1947499972,0.01388863396,0.003086330462,0.03801948529,0.004573534627,0.09823000971,0.09461469976,0.145089289,376.9815786,0.04069106109,0.0,0.07603760933,0.0,0.1225643005,0.0,0.1134666368,0.001347993136,0.009087595062,0.006001264599,0.1873188791,0.0,0.1779650691,0.0,0.1947499972,0.0,0.1757787037,0.04314451865,0.161749684,0.01208686038
2551,31518.5,0.04069369361,0.07604353952,0.122569107,0.1873267466,0.1779813461,0.1947584598,0.01388871511,0.003086358622,0.03802024521,0.004573612525,0.09823712377,0.09461518811,0.1450898369,376.9972956,0.04069369361,0.0,0.07604353952,0.0,0.122569107,0.0,0.1134739738,0.001348134888,0.009088608794,0.006002250172,0.1873267466,0.0,0.1779813461,0.0,0.1947584598,0.0,0.1757953747,0.0431599414,0.1617541099,0.01209066043
2552,31519.5,0.04069632636,0.07604946952,0.1225738133,0.1873344764,0.1779976226,0.1947667658,0.01388742553,0.003086103278,0.03802063442,0.004573700188,0.09824041485,0.09461555655,0.1450904876,377.0149832,0.04069632636,0.0,0.07604946952,0.0,0.1225738133,0.0,0.1134737228,0.001345882448,0.009079416661,0.005993313383,0.1873344764,0.0,0.1779976226,0.0,0.1947667658,0.0,0.1758040315,0.04316784049,0.1617591247,0.01209493692
2553,31520.5,0.04069895935,0.07605539933,0.1225784655,0.1873421155,0.1780138986,0.1947749938,0.0138867367,0.003085936577,0.03802086442,0.004573785093,0.09824255907,0.0946158229,0.1450911721,377.0321142,0.04069895935,0.0,0.07605539933,0.0,0.1225784655,0.0,0.1134739751,0.001344679315,0.009073415584,0.005987479006,0.1873421155,0.0,0.1780138986,0.0,0.1947749938,0.0,0.1758091957,0.04317250834,0.161764036,0.01209907883
2554,31521.5,0.04070159238,0.07606132897,0.1225831817,0.187349832,0.1780301742,0.194783324,0.0138875871,0.003086085558,0.03802129495,0.004573846119,0.09824658357,0.09461610916,0.1450917621,377.044427,0.04070159238,0.0,0.07606132897,0.0,0.1225831817,0.0,0.1134803353,0.001346164654,0.009078778725,0.005992693167,0.187349832,0.0,0.1780301742,0.0,0.194783324,0.0,0.1758186501,0.04318124603,0.1617676641,0.01210205587
2555,31522.5,0.04070422544,0.07606725843,0.122587948,0.1873576265,0.1780464494,0.1947917284,0.01388825704,0.003086235982,0.03802183497,0.004573895851,0.09825210053,0.09461643341,0.1450922651,377.0544613,0.04070422544,0.0,0.07606725843,0.0,0.122587948,0.0,0.1134876924,0.001347334799,0.009084193864,0.005997957881,0.1873576265,0.0,0.1780464494,0.0,0.1947917284,0.0,0.1758304742,0.04319220582,0.1617706429,0.01210448199
2556,31523.5,0.04070685854,0.07607318772,0.1225927457,0.1873654744,0.1780627241,0.194800179,0.01388868272,0.00308633986,0.03802240946,0.004573939868,0.09825890042,0.09461678438,0.1450927037,377.0633425,0.04070685854,0.0,0.07607318772,0.0,0.1225927457,0.0,0.1134956615,0.001348078315,0.009087933383,0.006001593522,0.1873654744,0.0,0.1780627241,0.0,0.194800179,0.0,0.175843059,0.04320386517,0.1617732728,0.01210662931
2557,31524.5,0.04070949168,0.07607911684,0.1225975676,0.1873733628,0.1780789985,0.1948086659,0.01388901559,0.003086419717,0.03802297715,0.004573969652,0.09826671534,0.09461714602,0.1450930448,377.0693519,0.04070949168,0.0,0.07607911684,0.0,0.1225975676,0.0,0.1135043906,0.001348659714,0.009090808156,0.006004388438,0.1873733628,0.0,0.1780789985,0.0,0.1948086659,0.0,0.1758555098,0.04321538661,0.1617750968,0.01210808233
2558,31525.5,0.04071212492,0.0760850458,0.1226023975,0.1873812671,0.1780952725,0.1948171635,0.01388913663,0.003086453316,0.03802349831,0.004574000037,0.09827457427,0.09461749818,0.1450933475,377.0754826,0.04071212492,0.0,0.0760850458,0.0,0.1226023975,0.0,0.113512582,0.00134887113,0.009092017663,0.006005564348,0.1873812671,0.0,0.1780952725,0.0,0.1948171635,0.0,0.17586696,0.04322596351,0.1617769122,0.01210956468
2559,31526.5,0.04071475826,0.07609097459,0.1226071863,0.1873891155,0.178111546,0.1948255958,0.01388861865,0.003086352091,0.03802384727,0.0045740457,0.09828015639,0.09461778883,0.1450937028,377.0846959,0.04071475826,0.0,0.07609097459,0.0,0.1226071863,0.0,0.1135167415,0.001347966406,0.009088373659,0.006002021568,0.1873891155,0.0,0.178111546,0.0,0.1948255958,0.0,0.1758746819,0.04323304575,0.1617795408,0.01211179229
2560,31527.5,0.04071739164,0.07609690321,0.1226119497,0.187396922,0.1781278191,0.1948339906,0.01388830435,0.003086276983,0.03802412494,0.004574110073,0.09828476787,0.09461802968,0.1450941646,377.0976841,0.04071739164,0.0,0.07609690321,0.0,0.1226119497,0.0,0.1135204897,0.001347417434,0.009085669848,0.005999392866,0.187396922,0.0,0.1781278191,0.0,0.1948339906,0.0,0.1758808358,0.0432386812,0.1617832073,0.01211493262
2561,31528.5,0.04072002505,0.07610283165,0.122616711,0.1874047204,0.1781440918,0.1948423836,0.01388829336,0.003086265486,0.03802441973,0.004574187145,0.09828935141,0.09461825229,0.1450947295,377.1132346,0.04072002505,0.0,0.07610283165,0.0,0.122616711,0.0,0.113525043,0.001347398234,0.009085255986,0.0059989905,0.1874047204,0.0,0.1781440918,0.0,0.1948423836,0.0,0.1758873359,0.04324466391,0.161787609,0.01211869242
2562,31529.5,0.0407226585,0.07610875992,0.122621463,0.1874125046,0.1781603641,0.194850762,0.01388818772,0.003086242513,0.03802469768,0.004574266791,0.09829358619,0.09461845794,0.1450953515,377.1293046,0.0407226585,0.0,0.07610875992,0.0,0.122621463,0.0,0.1135289876,0.001347213714,0.009084428968,0.005998186455,0.1874125046,0.0,0.1781603641,0.0,0.194850762,0.0,0.1758934606,0.04325030495,0.1617921961,0.0121225778
2563,31530.5,0.04072529199,0.07611468801,0.1226262377,0.1874203189,0.178176636,0.1948591766,0.01388850175,0.003086302801,0.03802506422,0.004574348,0.09829873857,0.0946186849,0.1450960089,377.1456896,0.04072529199,0.0,0.07611468801,0.0,0.1226262377,0.0,0.1135350025,0.001347762222,0.009086599278,0.006000296477,0.1874203189,0.0,0.178176636,0.0,0.1948591766,0.0,0.1759014931,0.04325774394,0.1617968962,0.01212653937
2564,31531.5,0.04072792551,0.07612061594,0.1226310524,0.1874281927,0.1781929074,0.1948676526,0.01388903975,0.003086418421,0.03802555043,0.004574426226,0.09830574234,0.09461895996,0.1450966695,377.1614731,0.04072792551,0.0,0.07612061594,0.0,0.1226310524,0.0,0.113543484,0.00134870192,0.009090761492,0.006004343071,0.1874281927,0.0,0.1781929074,0.0,0.1948676526,0.0,0.1759121221,0.04326761175,0.1618014512,0.01213035549
2565,31532.5,0.04073055906,0.07612654371,0.1226359232,0.1874361533,0.1782091785,0.1948762155,0.013889789,0.003086585096,0.03802614656,0.004574472752,0.09831608413,0.09461929311,0.1450971826,377.1708605,0.04073055906,0.0,0.07612654371,0.0,0.1226359232,0.0,0.1135558837,0.001350010575,0.009096761617,0.006010176521,0.1874361533,0.0,0.1782091785,0.0,0.1948762155,0.0,0.17592515,0.04327971029,0.1618042806,0.0121326252
2566,31533.5,0.04073319266,0.0761324713,0.1226406907,0.1874439782,0.1782254491,0.1948846115,0.01388845861,0.003086333936,0.03802635143,0.004574526655,0.09832035636,0.0946195196,0.1450976753,377.1817362,0.04073319266,0.0,0.0761324713,0.0,0.1226406907,0.0,0.1135565018,0.001347686866,0.009087720102,0.006001386166,0.1874439782,0.0,0.1782254491,0.0,0.1948846115,0.0,0.1759297391,0.04328386807,0.1618074567,0.01213525475
2567,31534.5,0.04073582609,0.0761383987,0.1226452627,0.187451518,0.1782417193,0.1948927114,0.01388592605,0.003085801833,0.03802601594,0.004574618055,0.09832019892,0.09461952216,0.1450983321,377.2001776,0.04073582609,0.0,0.0761383987,0.0,0.1226452627,0.0,0.1135493884,0.001343263399,0.009068564896,0.005982763064,0.187451518,0.0,0.1782417193,0.0,0.1948927114,0.0,0.1759225975,0.04327705935,0.1618126636,0.01213971351
2568,31535.5,0.04073845935,0.07614432589,0.1226497501,0.1874589084,0.1782579889,0.1949006929,0.01388483792,0.003085524614,0.03802554906,0.004574697239,0.09831937333,0.0946193829,0.1450989909,377.2161544,0.04073845935,0.0,0.07614432589,0.0,0.1226497501,0.0,0.1135455741,0.001341362827,0.009058585307,0.005973060693,0.1874589084,0.0,0.1782579889,0.0,0.1949006929,0.0,0.1759125157,0.04326758377,0.1618172645,0.01214357636
2569,31536.5,0.04074109272,0.07615025289,0.1226542938,0.1874663583,0.1782742581,0.1949087665,0.01388558857,0.003085639635,0.03802534088,0.004574729032,0.09832008901,0.09461925949,0.1450994318,377.2225691,0.04074109272,0.0,0.07615025289,0.0,0.1226542938,0.0,0.1135483515,0.001342673955,0.009062725941,0.005977086306,0.1874663583,0.0,0.1782742581,0.0,0.1949087665,0.0,0.1759079592,0.04326335886,0.1618192882,0.01214512737
2570,31537.5,0.04074372619,0.0761561797,0.1226589588,0.1874739809,0.1782905268,0.1949170234,0.0138871862,0.003085967879,0.03802551594,0.004574726601,0.09832289397,0.09461926169,0.1450996279,377.2220786,0.04074372619,0.0,0.0761561797,0.0,0.1226589588,0.0,0.1135555446,0.001345464426,0.009074542424,0.005988574545,0.1874739809,0.0,0.1782905268,0.0,0.1949170234,0.0,0.1759116894,0.04326691174,0.1618193633,0.01214500875
2571,31538.5,0.0407463597,0.07616210632,0.1226635518,0.1874815243,0.178306795,0.1949251619,0.01388626286,0.003085822437,0.03802546545,0.004574756663,0.09832366124,0.09461923655,0.1450998753,377.2281441,0.0407463597,0.0,0.07616210632,0.0,0.1226635518,0.0,0.1135537758,0.001343851683,0.009069306631,0.005983484194,0.1874815243,0.0,0.178306795,0.0,0.1949251619,0.0,0.1759105889,0.0432658869,0.1618211073,0.01214647531
2572,31539.5,0.04074899324,0.07616803272,0.1226679974,0.187488857,0.1783230627,0.1949330779,0.01388435631,0.003085429936,0.03802504345,0.004574820951,0.09832212245,0.09461908036,0.1451002918,377.2411153,0.04074899324,0.0,0.07616803272,0.0,0.1226679974,0.0,0.1135470004,0.001340521641,0.009055176979,0.005969747043,0.187488857,0.0,0.1783230627,0.0,0.1949330779,0.0,0.1759014463,0.04325732248,0.1618247243,0.01214961153
2573,31540.5,0.04075162682,0.07617395891,0.1226723414,0.1874960268,0.1783393299,0.1949408475,0.01388304813,0.003085127193,0.03802442012,0.004574867568,0.09832022724,0.09461880178,0.1451006882,377.250521,0.04075162682,0.0,0.07617395891,0.0,0.1226723414,0.0,0.1135415121,0.00133823671,0.009044278512,0.005959151319,0.1874960268,0.0,0.1783393299,0.0,0.1949408475,0.0,0.1758878938,0.04324467194,0.1618274415,0.01215188569
2574,31541.5,0.04075426024,0.07617988486,0.1226766253,0.1875030956,0.1783555965,0.1949485319,0.01388227803,0.003084940527,0.03802372618,0.004574886937,0.09831862518,0.09461844133,0.1451009551,377.2544291,0.04075426024,0.0,0.07617988486,0.0,0.1226766253,0.0,0.1135377948,0.001336891623,0.00903755873,0.005952618203,0.1875030956,0.0,0.1783555965,0.0,0.1949485319,0.0,0.1758727557,0.04323058823,0.1618286726,0.01215283062
2575,31542.5,0.04075689349,0.07618581059,0.1226808986,0.1875101384,0.1783718625,0.1949562044,0.01388215376,0.003084894911,0.03802314187,0.004574908348,0.09831777952,0.09461807583,0.1451011828,377.2587489,0.04075689349,0.0,0.07618581059,0.0,0.1226808986,0.0,0.1135366079,0.001336674574,0.009035916606,0.005951021694,0.1875101384,0.0,0.1783718625,0.0,0.1949562044,0.0,0.1758599472,0.0432187295,0.1618299663,0.01215387511
2576,31543.5,0.04075952677,0.07619173609,0.1226851601,0.1875171622,0.178388128,0.1949638601,0.01388201471,0.003084862384,0.03802260708,0.004574907899,0.09831721076,0.09461771825,0.1451012853,377.2586583,0.04075952677,0.0,0.07619173609,0.0,0.1226851601,0.0,0.1135356572,0.001336431702,0.00903474564,0.005949883257,0.1875171622,0.0,0.178388128,0.0,0.1949638601,0.0,0.1758482012,0.04320787583,0.1618300463,0.01215385318
2577,31544.5,0.0407621601,0.07619766136,0.1226894843,0.1875242701,0.1784043929,0.1949716131,0.01388284673,0.003085023398,0.03802227759,0.004574847463,0.09831782533,0.09461743203,0.1451010507,377.2464645,0.0407621601,0.0,0.07619766136,0.0,0.1226894843,0.0,0.113538557,0.001337884935,0.009040542001,0.005955518603,0.1875242701,0.0,0.1784043929,0.0,0.1949716131,0.0,0.1758408983,0.04320118874,0.1618268031,0.01215090491
2578,31545.5,0.04076479346,0.07620358641,0.1226938529,0.1875314482,0.1784206572,0.1949794302,0.01388344088,0.003085158633,0.03802206728,0.004574769218,0.09831865726,0.09461721567,0.1451005958,377.2306774,0.04076479346,0.0,0.07620358641,0.0,0.1226938529,0.0,0.1135410208,0.001338922705,0.009045410346,0.005960251713,0.1875314482,0.0,0.1784206572,0.0,0.1949794302,0.0,0.1758362034,0.04319692049,0.1618224529,0.01214708792
2579,31546.5,0.04076742685,0.07620951123,0.1226981547,0.1875385427,0.178436921,0.1949871417,0.01388258415,0.003085004848,0.03802167944,0.004574731159,0.09831807792,0.09461697152,0.1451002309,377.2229983,0.04076742685,0.0,0.07620951123,0.0,0.1226981547,0.0,0.1135380884,0.001337426303,0.009039874221,0.005954869373,0.1875385427,0.0,0.178436921,0.0,0.1949871417,0.0,0.1758277001,0.04318904918,0.1618201933,0.01214523124
2580,31547.5,0.04077006015,0.07621543582,0.1227023288,0.1875454533,0.1784531842,0.1949946614,0.01388093324,0.003084662164,0.03802098027,0.004574719597,0.09831613119,0.09461661483,0.1451000126,377.2206654,0.04077006015,0.0,0.07621543582,0.0,0.1227023288,0.0,0.1135316072,0.00133454276,0.009027537934,0.00594287577,0.1875454533,0.0,0.1784531842,0.0,0.1949946614,0.0,0.1758124546,0.04317485948,0.1618193993,0.01214466714
2581,31548.5,0.04077269335,0.07622136016,0.1227064947,0.187552332,0.1784694467,0.1950021769,0.01388083962,0.003084605495,0.03802032014,0.004574660344,0.09831526877,0.09461622493,0.1450996244,377.2087103,0.04077269335,0.0,0.07622136016,0.0,0.1227064947,0.0,0.1135304876,0.001334379239,0.009025497905,0.00594089241,0.187552332,0.0,0.1784694467,0.0,0.1950021769,0.0,0.1757980072,0.04316146209,0.1618160613,0.0121417766
2582,31549.5,0.04077532659,0.07622728428,0.1227107944,0.1875593903,0.1784857087,0.1950098989,0.01388259816,0.003084945833,0.03802010241,0.004574566937,0.09831672761,0.09461596568,0.1450990156,377.1898639,0.04077532659,0.0,0.07622728428,0.0,0.1227107944,0.0,0.1135367766,0.001337450787,0.009037749747,0.005952803914,0.1875593903,0.0,0.1784857087,0.0,0.1950098989,0.0,0.1757931112,0.04315704312,0.1618108025,0.01213721993
2583,31550.5,0.04077795986,0.07623320817,0.1227151861,0.1875665945,0.1785019702,0.1950177535,0.01388381322,0.003085223429,0.03802016458,0.004574502203,0.09831852625,0.09461585194,0.1450984526,377.1768027,0.04077795986,0.0,0.07623320817,0.0,0.1227151861,0.0,0.1135419125,0.001339573054,0.009047742943,0.005962519513,0.1875665945,0.0,0.1785019702,0.0,0.1950177535,0.0,0.1757943214,0.04315830493,0.1618070167,0.01213406194
2584,31551.5,0.04078059317,0.07623913187,0.1227196437,0.1875739057,0.1785182312,0.1950257028,0.01388468745,0.003085427617,0.03802039382,0.004574458582,0.09832020735,0.09461586161,0.1450979959,377.1680014,0.04078059317,0.0,0.07623913187,0.0,0.1227196437,0.0,0.1135459948,0.001341100023,0.009055093483,0.005969665866,0.1875739057,0.0,0.1785182312,0.0,0.1950257028,0.0,0.1757992127,0.04316295732,0.1618043884,0.01213193394
