totim,W1L1,W1L2,W1L3,W1L4,W2L1,W2L2,W2L3,W2L4,S1L1,S1L2,S1L3,S1L4,S2L1,S2L2,S2L3,S2L4,C1L1,C1L2,C1L3,C1L4,C2L1,C2L2,C2L3,C2L4,W2L4Q,GS1,ES1,PC1,GS2,ES2,PC2,GS3,ES3,PC3,GS4,ES4,PC4,SK1L2,SK2L4,T1L2,W1QIE,W1QII,W1QAQ,W1QT,W1WC,W2QIE,W2QII,W2QAQ,W2QT,W2WC
82.0,0.1946809799,0.2732012913,0.06115483077,0.004643141665,0.04582115742,0.05208835929,0.1049736298,0.2345131781,-0.007474342799,0.005421978352,0.0,0.003508151477,-0.008410881656,0.005279457428,0.0,0.002883833495,0.1872066371,0.2786232696,0.06115483077,0.008151293143,0.03741027576,0.05736781672,0.1049736298,0.2373970116,-0.5885113159,198.1157135,125.3029084,144.9867773,505.6157135,282.8005266,302.6259725,602.6157135,329.6985353,341.5966245,1014.615713,541.5960851,547.2837209,0.001398336452,0.0008628302835,0.4499539041,-0.736532698,0.0,-0.5203555685,-1.256888266,-0.3297506155,-0.3352279647,0.0,-0.2532833512,-0.5885113159,-0.3535838058
83.0,0.1945856432,0.2731388887,0.06112794236,0.004612694637,0.04575100302,0.05203049859,0.1049484648,0.2344844067,-0.007400221631,0.005377891328,0.0,0.003485147056,-0.00834072037,0.005238579216,0.0,0.002862095067,0.1871854216,0.27851678,0.06112794236,0.008097841694,0.03741028265,0.0572690778,0.1049484648,0.2373465017,-0.5531540337,198.1468783,125.2266084,144.9867773,505.6468783,282.7244005,302.6259725,602.6468783,329.6296139,341.5966245,1014.646878,541.5344003,547.2837209,0.001398858331,0.0008629457611,0.4499534393,-0.6833959181,0.0,-0.4828147786,-1.166210697,-0.3058399553,-0.3150877407,0.0,-0.2380662931,-0.5531540337,-0.3315214847
84.0,0.1944966668,0.273080827,0.06110283547,0.004584137559,0.04568514713,0.05197636064,0.1049248485,0.2344573053,-0.007331325922,0.005336871083,0.0,0.003463570597,-0.008275131422,0.005200331107,0.0,0.002841618468,0.1871653409,0.278417698,0.06110283547,0.008047708157,0.03741001571,0.05717669175,0.1049248485,0.2372989238,-0.5210456317,198.1758626,125.1556468,144.9867773,505.6758626,282.6535945,302.6259725,602.6758626,329.5652726,341.5966245,1014.675863,541.4765521,547.2837209,0.001399344088,0.0008630545503,0.4499529957,-0.6358575647,0.0,-0.4492292406,-1.085086805,-0.2844603317,-0.2967981446,0.0,-0.2242474871,-0.5210456317,-0.3115185429
85.0,0.1944134238,0.2730266608,0.06107933316,0.004557291555,0.04562320442,0.05192559507,0.1049026371,0.2344317219,-0.007267113089,0.005298603031,0.0,0.00344328695,-0.008213679465,0.005164465562,0.0,0.002822288789,0.1871463107,0.2783252638,0.06107933316,0.008000578505,0.03740952495,0.05709006063,0.1049026371,0.2372540107,-0.4918612143,198.2028912,125.0894733,144.9867773,505.7028912,282.5875605,302.6259725,602.7028912,329.5050551,341.5966245,1014.702891,541.4221769,547.2837209,0.001399797411,0.000863157259,0.4499525726,-0.5931956382,0.0,-0.4190888665,-1.012284505,-0.2652835832,-0.2801741094,0.0,-0.211687105,-0.4918612143,-0.2933640748
86.0,0.1943353617,0.2729760004,0.06105727963,0.004531997745,0.04556482639,0.05187788777,0.1048817013,0.2344075195,-0.007207109094,0.005262811767,0.0,0.003424176071,-0.008155975008,0.005130760662,0.0,0.002804002522,0.1871282526,0.2782388121,0.06105727963,0.007956173816,0.03740885138,0.05700864843,0.1048817013,0.237211522,-0.4653106744,198.2281607,125.0276064,144.9867773,505.7281607,282.525819,302.6259725,602.7281607,329.4485601,341.5966245,1014.728161,541.3709516,547.2837209,0.001400221531,0.0008632544351,0.4499521694,-0.5548027788,0.0,-0.3919645606,-0.9467673394,-0.2480339104,-0.2650503841,0.0,-0.2002602903,-0.4653106744,-0.276870971
87.0,0.1942619916,0.2729285029,0.06103653718,0.004508114608,0.0455096976,0.05183295668,0.104861925,0.2343845746,-0.007150897876,0.005229255105,0.0,0.003406131034,-0.008101668977,0.005099017141,0.0,0.002786666354,0.1871110937,0.278157758,0.06103653718,0.007914245641,0.03740802863,0.05693197382,0.104861925,0.2371712409,-0.4411345033,198.2518441,124.9696231,144.9867773,505.7518441,282.4679488,302.6259725,602.7518441,329.395433,341.5966245,1014.751844,541.3225886,547.2837209,0.001400619293,0.0008633465725,0.4499517853,-0.5201640594,0.0,-0.3674925304,-0.8876565898,-0.232477695,-0.2512791474,0.0,-0.1898553559,-0.4411345033,-0.2618727234
88.0,0.1941928793,0.2728838657,0.06101698369,0.004485515759,0.0454575323,0.05179054821,0.1048432035,0.2343627757,-0.007098112747,0.00519771922,0.0,0.003389056348,-0.008050448063,0.005069055834,0.0,0.002770196114,0.1870947666,0.2780815849,0.06101698369,0.007874572107,0.03740708424,0.05685960405,0.1048432035,0.2371329718,-0.419100215,198.2740936,124.91515,144.9867773,505.7740936,282.4135781,302.6259725,602.7740936,329.3453593,341.5966245,1014.774094,541.2768311,547.2837209,0.001400993207,0.0008634341171,0.4499514196,-0.4888398611,0.0,-0.3453621877,-0.8342020488,-0.2184156562,-0.2387279705,0.0,-0.1803722445,-0.419100215,-0.2482207899
89.0,0.1941276381,0.2728418206,0.0609985105,0.004464088061,0.04540807151,0.0517504341,0.1048254426,0.2343420224,-0.00704842935,0.005168014653,0.0,0.003372866532,-0.008002030713,0.005040715478,0.0,0.002754515821,0.1870792087,0.2780098353,0.0609985105,0.007836954594,0.03740604079,0.05679114958,0.1048254426,0.2370965382,-0.3989992703,198.2950444,124.8638569,144.9867773,505.7950444,282.3623775,302.6259725,602.7950444,329.2980595,341.5966245,1014.795044,541.2334492,547.2837209,0.001401345502,0.0008635174714,0.4499510716,-0.4604524801,0.0,-0.3253066873,-0.7857591674,-0.2056767198,-0.2272780653,0.0,-0.171721205,-0.3989992703,-0.2357823885
90.0,0.1940659223,0.2728021293,0.06098102067,0.004443730015,0.04536108042,0.0517124087,0.1048085574,0.2343222238,-0.007001559816,0.005139972997,0.0,0.003357484897,-0.007956163641,0.00501385078,0.0,0.002739556857,0.1870643625,0.2779421023,0.06098102067,0.007801214912,0.03740491678,0.05672625948,0.1048085574,0.2370617806,-0.3806444132,198.3148162,124.81545,144.9867773,505.8148162,282.3140548,302.6259725,602.8148162,329.253284,341.5966245,1014.814816,541.1922368,547.2837209,0.001401678158,0.0008635969988,0.4499507406,-0.4346755903,0.0,-0.307095482,-0.7417710723,-0.1941131982,-0.216822767,0.0,-0.1638216462,-0.3806444132,-0.2244386293
91.0,0.1940074224,0.2727645792,0.06096442747,0.004424350371,0.04531634611,0.05167628658,0.104792471,0.2343032978,-0.006957247896,0.005113444123,0.0,0.0033428425,-0.007912618782,0.004988330736,0.0,0.002725257216,0.1870501745,0.2778780234,0.06096442747,0.007767192871,0.03740372732,0.05666461732,0.104792471,0.237028555,-0.3638673492,198.3335159,124.769668,144.9867773,505.8335159,282.2683492,302.6259725,602.8335159,329.2108099,341.5966245,1014.833516,541.1530086,547.2837209,0.001401992944,0.0008636730281,0.4499504259,-0.4112258583,0.0,-0.2905283987,-0.701754257,-0.1835969568,-0.2072662116,0.0,-0.1566011377,-0.3638673492,-0.2140829161
92.0,0.1939518606,0.2727289805,0.06094865317,0.004405866944,0.04527367537,0.05164190042,0.1047771143,0.2342851702,-0.006915264864,0.005088293843,0.0,0.003328877244,-0.007871190612,0.004964037137,0.0,0.00271156084,0.1870365958,0.2778172743,0.06094865317,0.007734744188,0.03740248476,0.05660593756,0.1047771143,0.236996731,-0.3485167116,198.3512389,124.7262771,144.9867773,505.8512389,282.2250279,302.6259725,602.8512389,329.1704373,341.5966245,1014.851239,541.1155977,547.2837209,0.001402291438,0.0008637458562,0.4499501268,-0.3898561776,0.0,-0.275430858,-0.6652870356,-0.1740163234,-0.1985221774,0.0,-0.1499945341,-0.3485167116,-0.2046195677
93.0,0.1938989868,0.2726951629,0.06093362789,0.004388205578,0.04523289294,0.05160909916,0.1047624247,0.234267774,-0.006875406047,0.005064401928,0.0,0.0033155331,-0.007831693788,0.004940863258,0.0,0.002698417026,0.1870235808,0.2777595648,0.06093362789,0.007703738678,0.03740119915,0.05654996242,0.1047624247,0.236966191,-0.3344562706,198.3680708,124.6850682,144.9867773,505.8680708,282.1838825,302.6259725,602.8680708,329.1319866,341.5966245,1014.868071,541.0798536,547.2837209,0.001402575057,0.0008638157522,0.4499498426,-0.3703501614,0.0,-0.2616499842,-0.6320001456,-0.1652735744,-0.1905130655,0.0,-0.1439432051,-0.3344562706,-0.1959626182
94.0,0.1938485756,0.2726629736,0.06091928874,0.004371299252,0.04519383974,0.05157774632,0.1047483455,0.2342510484,-0.006837487882,0.005041660421,0.0,0.003302759431,-0.007793961049,0.004918712678,0.0,0.002685779892,0.1870110877,0.2777046341,0.06091928874,0.007674058683,0.03739987869,0.056496459,0.1047483455,0.2369368283,-0.3215633522,198.384088,124.6458534,144.9867773,505.884088,282.1447258,302.6259725,602.884088,329.0952961,341.5966245,1014.884088,541.0456403,547.2837209,0.001402845075,0.0008638829591,0.4499495728,-0.3525176298,0.0,-0.2490514164,-0.6015690462,-0.1572828767,-0.1831689981,0.0,-0.1383943542,-0.3215633522,-0.1880347695
95.0,0.1938004235,0.2726322752,0.06090557898,0.004355087297,0.04515637137,0.05154771854,0.1047348257,0.2342349384,-0.006801345382,0.00501997218,0.0,0.003290510399,-0.007757841364,0.004897498245,0.0,0.002673607897,0.1869990781,0.2776522474,0.06090557898,0.007645597697,0.03739853001,0.05644521678,0.1047348257,0.2369085463,-0.3097274362,198.3993598,124.608464,144.9867773,505.8993598,282.1073895,302.6259725,602.8993598,329.0602201,341.5966245,1014.89936,541.0128347,547.2837209,0.001403102637,0.0008639476973,0.4499493166,-0.3361908801,0.0,-0.2375166738,-0.5737075539,-0.1499685872,-0.1764270206,0.0,-0.1333004156,-0.3097274362,-0.1807664698
96.0,0.1937543462,0.2726029437,0.06089244734,0.004339514718,0.04512035676,0.05151890425,0.1047218188,0.2342193942,-0.006766829973,0.004999249633,0.0,0.003278744451,-0.007723198274,0.004877141142,0.0,0.002661863419,0.1869875162,0.2776021933,0.06089244734,0.007618259169,0.03739715849,0.0563960454,0.1047218188,0.2368812576,-0.2988489098,198.4139481,124.5727477,144.9867773,505.9139481,282.0717219,302.6259725,602.9139481,329.0266269,341.5966245,1014.913948,540.9813252,547.2837209,0.001403348775,0.0008640101665,0.4499490736,-0.3212215813,0.0,-0.2269409614,-0.5481625428,-0.1432638391,-0.1702303916,0.0,-0.1286185182,-0.2988489098,-0.1740951006
97.0,0.193710177,0.2725748671,0.06087984743,0.004324531588,0.04508567686,0.05149120253,0.1047092831,0.2342043707,-0.006733807611,0.004979413697,0.0,0.003267423863,-0.007689908415,0.004857570053,0.0,0.002650512361,0.1869763694,0.2775542808,0.06087984743,0.007591955451,0.03739576845,0.05634877258,0.1047092831,0.2368548831,-0.2888379581,198.4279092,124.5385671,144.9867773,505.9279092,282.0375861,302.6259725,602.9279092,328.9943974,341.5966245,1014.927909,540.9510104,547.2837209,0.001403584424,0.0008640705474,0.4499488431,-0.307478172,0.0,-0.2172313319,-0.5247095039,-0.1371093569,-0.1645279508,0.0,-0.1243100073,-0.2888379581,-0.1679642572
98.0,0.1936677646,0.2725479441,0.06086773719,0.004310092523,0.04505222358,0.05146452199,0.1046971805,0.2341898271,-0.006702157157,0.004960392834,0.0,0.003256514348,-0.007657860205,0.004838720423,0.0,0.002639523813,0.1869656074,0.277508337,0.06086773719,0.007566606871,0.03739436337,0.05630324241,0.1046971805,0.2368293509,-0.2796135727,198.4412937,124.5057982,144.9867773,505.9412937,282.0048582,302.6259725,602.9412937,328.9634235,341.5966245,1014.941294,540.9217985,547.2837209,0.001403810428,0.000864129004,0.4499486245,-0.2948436663,0.0,-0.2083051357,-0.5031488021,-0.1314524598,-0.159273554,0.0,-0.1203400187,-0.2796135727,-0.1623231093
99.0,0.1936269714,0.2725220832,0.06085607844,0.004296156219,0.04501989869,0.05143877987,0.1046854766,0.2341757261,-0.006671768956,0.004942122234,0.0,0.003245984696,-0.007626952661,0.004820533784,0.0,0.002628869736,0.1869552024,0.2774642054,0.06085607844,0.007542140915,0.03739294603,0.05625931365,0.1046854766,0.2368045958,-0.2711026659,198.4541476,124.4743283,144.9867773,505.9541476,281.973426,302.6259725,602.9541476,328.9336073,341.5966245,1014.954148,540.8936055,547.2837209,0.001404027552,0.0008641856852,0.4499484174,-0.283213795,0.0,-0.2000887072,-0.4833025022,-0.1262462155,-0.1544255692,0.0,-0.1166770968,-0.2711026659,-0.1571258319
100.0,0.1935876723,0.2724972009,0.0608448365,0.004282685036,0.04498861297,0.05141390119,0.1046741402,0.2341620341,-0.006642543604,0.004924543095,0.0,0.003235806469,-0.007597094343,0.004802957157,0.0,0.002618524682,0.1869451287,0.277421744,0.0608448365,0.007518491505,0.03739151863,0.05621685834,0.1046741402,0.2367805588,-0.2632392774,198.4665126,124.4440554,144.9867773,505.9665126,281.943188,302.6259725,602.9665126,328.9048598,341.5966245,1014.966513,540.8663551,547.2837209,0.001404236492,0.0008642407259,0.4499482212,-0.2724954204,0.0,-0.1925162451,-0.4650116654,-0.1214487218,-0.1499464238,0.0,-0.1132928536,-0.2632392774,-0.1523310976
101.0,0.1935497534,0.2724732218,0.06083397977,0.004269644635,0.0449582853,0.05138981796,0.1046631431,0.2341487205,-0.006614390855,0.004907601991,0.0,0.003225953721,-0.007568202409,0.004785942514,0.0,0.002608465545,0.1869353625,0.2773808238,0.06083397977,0.007495598357,0.0373900829,0.05617576048,0.1046631431,0.2367571861,-0.2559638627,198.4784265,124.4148869,144.9867773,505.9784265,281.9140516,302.6259725,602.9784265,328.8770999,341.5966245,1014.978426,540.8399777,547.2837209,0.001404437877,0.0008642942488,0.4499480355,-0.2626051811,0.0,-0.1855288553,-0.4481340364,-0.1170224908,-0.1458022003,0.0,-0.1101616625,-0.2559638627,-0.1479016225
102.0,0.1935131107,0.272450077,0.06082347949,0.004257003654,0.04492884195,0.05136646853,0.1046524595,0.2341357576,-0.006587228668,0.004891250321,0.0,0.003216402758,-0.007540201764,0.004769446294,0.0,0.002598671332,0.1869258821,0.2773413273,0.06082347949,0.007473406412,0.03738864019,0.05613591483,0.1046524595,0.236734429,-0.2492226557,198.4899237,124.3867385,144.9867773,505.9899237,281.8859329,302.6259725,602.9899237,328.8502537,341.5966245,1014.989924,540.8144098,547.2837209,0.001404632284,0.0008643463654,0.4499478597,-0.2534683265,0.0,-0.1790737268,-0.4325420533,-0.1129339206,-0.1419622722,0.0,-0.1072603835,-0.2492226557,-0.1438037606
103.0,0.1934776496,0.2724277038,0.0608133094,0.004244733417,0.04490021585,0.05134379694,0.104642066,0.2341231201,-0.006560982369,0.004875443815,0.0,0.003207131912,-0.007513024298,0.004753428963,0.0,0.002589122956,0.1869166672,0.2773031476,0.0608133094,0.00745186533,0.03738719155,0.0560972259,0.104642066,0.236712243,-0.2429670949,198.5010356,124.3595335,144.9867773,506.0010356,281.8587552,302.6259725,603.0010356,328.8242539,341.5966245,1015.001036,540.7895932,547.2837209,0.001404820236,0.0008643971768,0.4499476935,-0.2450177108,0.0,-0.1731034217,-0.4181211325,-0.1091528396,-0.1383989781,0.0,-0.1045681168,-0.2429670949,-0.1400071397
104.0,0.1934432831,0.2724060451,0.06080344552,0.004232807679,0.04487234598,0.05132175239,0.1046319416,0.2341107849,-0.006535583897,0.004860142099,0.0,0.003198121355,-0.007486608197,0.004737854627,0.0,0.002579803056,0.1869076992,0.2772661872,0.06080344552,0.007430929034,0.03738573779,0.05605960701,0.1046319416,0.236690588,-0.2371533087,198.5117908,124.3332018,144.9867773,506.0117908,281.8324489,302.6259725,603.0117908,328.7990391,341.5966245,1015.011791,540.7654746,547.2837209,0.001405002209,0.0008644467754,0.4499475365,-0.2371929208,0.0,-0.1675752583,-0.4047681791,-0.1056521112,-0.1350873277,0.0,-0.102065981,-0.2371533087,-0.1364843351
105.0,0.1934099322,0.2723850488,0.06079386592,0.004221202393,0.04484517681,0.05130028871,0.1046220669,0.2340987312,-0.006510971152,0.004845308313,0.0,0.003189352916,-0.007460897331,0.004722690676,0.0,0.002570695829,0.186898961,0.2772303571,0.06079386592,0.007410555309,0.03738427948,0.05602297938,0.1046220669,0.236669427,-0.2317416524,198.5222153,124.3076797,144.9867773,506.0222153,281.8069503,302.6259725,603.0222153,328.7745529,341.5966245,1015.022215,540.7420054,547.2837209,0.001405178641,0.0008644952449,0.4499473881,-0.2299395195,0.0,-0.1624507775,-0.392390297,-0.1024072919,-0.1320047387,0.0,-0.09973691372,-0.2317416524,-0.1332105766
106.0,0.1933775241,0.2723646671,0.06078455054,0.004209895506,0.04481865778,0.05127936394,0.1046124244,0.23408694,-0.006487087405,0.004830908763,0.0,0.003180809935,-0.0074358407,0.004707907467,0.0,0.00256178688,0.1868904367,0.2771955758,0.06078455054,0.00739070544,0.03738281708,0.05598727141,0.1046124244,0.2366487268,-0.2266962917,198.5323331,124.2829087,144.9867773,506.0323331,281.7822011,302.6259725,603.0323331,328.7507439,341.5966245,1015.032333,540.7191409,547.2837209,0.001405349929,0.0008645426619,0.4499472481,-0.2232083826,0.0,-0.157695273,-0.3809036556,-0.0993963305,-0.129130799,0.0,-0.09756549264,-0.2266962917,-0.1301634856
107.0,0.1933459924,0.2723448563,0.06077548098,0.004198866772,0.04479274281,0.05125893993,0.1046029981,0.2340753938,-0.006463880778,0.004816912622,0.0,0.003172477113,-0.007411391928,0.004693478035,0.0,0.002553063087,0.1868821116,0.277161769,0.06077548098,0.007371343885,0.03738135088,0.05595241796,0.1046029981,0.2366284569,-0.2219848275,198.5421658,124.2588355,144.9867773,506.0421658,281.7581481,302.6259725,603.0421658,328.727565,341.5966245,1015.042166,540.69684,547.2837209,0.001405516439,0.0008645890959,0.4499471161,-0.2169551195,0.0,-0.1532773832,-0.3702325027,-0.09659930723,-0.1264470536,0.0,-0.0955377739,-0.2219848275,-0.1273228382
108.0,0.1933152759,0.2723255767,0.06076664038,0.004188097589,0.04476738993,0.05123898193,0.1045937735,0.2340640768,-0.006441303774,0.004803291652,0.0,0.003164340397,-0.007387508824,0.004679377838,0.0,0.002544512479,0.1868739721,0.2771288683,0.06076664038,0.007352437986,0.0373798811,0.05591835977,0.1045937735,0.2366085893,-0.2175779593,198.5517335,124.2354111,144.9867773,506.0517335,281.7347426,302.6259725,603.0517335,328.7049729,341.5966245,1015.051733,540.675065,547.2837209,0.001405678504,0.0008646346105,0.4499469918,-0.2111395669,0.0,-0.149168733,-0.3603082999,-0.09399820434,-0.1239368122,0.0,-0.09364114706,-0.2175779593,-0.1246703531
109.0,0.1932853186,0.2723067914,0.06075801326,0.004177570847,0.04474256084,0.0512194583,0.1045847374,0.2340529746,-0.00641931287,0.004790019963,0.0,0.003156386859,-0.007364152969,0.004665584523,0.0,0.002536124129,0.1868660057,0.2770968113,0.06075801326,0.007333957705,0.03737840787,0.05588504283,0.1045847374,0.2365890987,-0.2134491799,198.5610545,124.2125908,144.9867773,506.0610545,281.7119398,302.6259725,603.0610545,328.6829279,341.5966245,1015.061054,540.6537812,547.2837209,0.001405836432,0.0008646792638,0.4499468747,-0.205725343,0.0,-0.145343619,-0.351068962,-0.09157670515,-0.1215849759,0.0,-0.09186420402,-0.2134491799,-0.1221894994
110.0,0.193256069,0.2722884668,0.06074958538,0.004167270795,0.0447182206,0.05120034021,0.1045758775,0.2340420739,-0.006397868135,0.004777073793,0.0,0.003148604598,-0.007341289359,0.004652077717,0.0,0.00252788805,0.1868582008,0.2770655406,0.06074958538,0.007315875393,0.03737693124,0.05585241793,0.1045758775,0.2365699619,-0.2095745025,198.5701455,124.1903334,144.9867773,506.0701455,281.6896988,302.6259725,603.0701455,328.6613936,341.5966245,1015.070145,540.6329568,547.2837209,0.001405990504,0.0008647231088,0.4499467647,-0.200679453,0.0,-0.1417787305,-0.3424581835,-0.08932001578,-0.1193778811,0.0,-0.09019662135,-0.2095745025,-0.1198653252
111.0,0.1932274796,0.2722705721,0.06074134365,0.004157182921,0.04469433733,0.05118160135,0.1045671829,0.2340313626,-0.006376932905,0.004764431312,0.0,0.003140982649,-0.007318886072,0.004638838833,0.0,0.00251979511,0.1868505467,0.2770350034,0.06074134365,0.00729816557,0.03737545126,0.05582044019,0.1045671829,0.2365511577,-0.2059322142,198.579022,124.1686012,144.9867773,506.079022,281.6679818,302.6259725,603.079022,328.6403364,341.5966245,1015.079022,540.6125623,547.2837209,0.001406140978,0.0008647661939,0.4499466613,-0.1959719402,0.0,-0.1384529033,-0.3344248435,-0.08721470789,-0.11730316,0.0,-0.08862905426,-0.2059322142,-0.117684302
112.0,0.1931995068,0.2722530789,0.06073327602,0.004147293842,0.04467088186,0.05116321771,0.1045586435,0.2340208298,-0.006356473478,0.004752072448,0.0,0.003133510899,-0.007296913972,0.004625850908,0.0,0.002511836948,0.1868430333,0.2770051513,0.06073327602,0.007280804741,0.03737396789,0.05578906862,0.1045586435,0.2365326667,-0.2025026539,198.5876983,124.1473594,144.9867773,506.0876983,281.6467542,302.6259725,603.0876983,328.6197254,341.5966245,1015.087698,540.5925706,547.2837209,0.001406288093,0.0008648085637,0.4499465644,-0.1915755777,0.0,-0.1353469017,-0.3269224794,-0.08524857968,-0.115349613,0.0,-0.08715304096,-0.2025026539,-0.1156341855
113.0,0.1931721104,0.2722359609,0.06072537139,0.004137591202,0.04464782755,0.05114516734,0.10455025,0.2340104651,-0.006336458848,0.004739978726,0.0,0.003126180016,-0.00727534645,0.00461309844,0.0,0.002504005904,0.1868356516,0.2769759397,0.06072537139,0.007263771217,0.0373724811,0.05575826578,0.10455025,0.236514471,-0.1992680121,198.5961872,124.1265761,144.9867773,506.0961872,281.6259841,302.6259725,603.0961872,328.5995321,341.5966245,1015.096187,540.5729568,547.2837209,0.001406432066,0.0008648502587,0.4499464736,-0.1874655951,0.0,-0.1324432257,-0.3199088208,-0.08341053278,-0.1135070955,0.0,-0.08576091661,-0.1992680121,-0.1137038899
114.0,0.1931452533,0.2722191942,0.06071761951,0.004128063588,0.04462515002,0.05112743019,0.104541994,0.2340002595,-0.006316860462,0.004728133126,0.0,0.003118981375,-0.007254159173,0.004600567255,0.0,0.002496294953,0.1868283929,0.2769473273,0.06071761951,0.007247044963,0.03737099085,0.05572799744,0.104541994,0.2364965544,-0.1962121503,198.604501,124.1062218,144.9867773,506.104501,281.6056422,302.6259725,603.104501,328.5797303,341.5966245,1015.104501,540.5536976,547.2837209,0.001406573099,0.0008648913163,0.4499463887,-0.1836194352,0.0,-0.1297259386,-0.3133453738,-0.08169046247,-0.1117664147,0.0,-0.08444573561,-0.1962121503,-0.1118833745
115.0,0.1931189013,0.2722027564,0.06071001092,0.004118700449,0.04460282694,0.05110998788,0.1045338677,0.2339902042,-0.006297652001,0.004716519956,0.0,0.003111907003,-0.007233329877,0.00458824438,0.0,0.002488697643,0.1868212493,0.2769192764,0.06071001092,0.007230607452,0.03736949706,0.05569823226,0.1045338677,0.2364789019,-0.1933204391,198.6126505,124.0862694,144.9867773,506.1126505,281.5857014,302.6259725,603.1126505,328.5602958,341.5966245,1015.112651,540.5347717,547.2837209,0.00140671138,0.0008649317707,0.4499463095,-0.1800165352,0.0,-0.1271805132,-0.3071970485,-0.08007915944,-0.1101192374,0.0,-0.08320120166,-0.1933204391,-0.1101635421
116.0,0.1930930227,0.2721866272,0.06070253688,0.004109492018,0.04458083783,0.0510928236,0.1045258641,0.2339802915,-0.006278809183,0.004705124731,0.0,0.003104949521,-0.007212838167,0.004576117929,0.0,0.002481208045,0.1868142135,0.2768917519,0.06070253688,0.007214441539,0.03736799966,0.05566894153,0.1045258641,0.2364614996,-0.1905796109,198.6206462,124.0666938,144.9867773,506.1206462,281.5661368,302.6259725,603.1206462,328.5412062,341.5966245,1015.120646,540.5161593,547.2837209,0.001406847078,0.0008649716534,0.4499462357,-0.1766381371,0.0,-0.1247936969,-0.3014318339,-0.07856822413,-0.1085580062,0.0,-0.08202160471,-0.1905796109,-0.1085361464
117.0,0.1930675882,0.2721707874,0.06069518932,0.004100429249,0.04455916392,0.05107592192,0.1045179765,0.2339705141,-0.006260309587,0.004693934074,0.0,0.003098102096,-0.00719266534,0.004564177003,0.0,0.002473820703,0.1868072786,0.2768647215,0.06069518932,0.007198531346,0.03736649858,0.05564009893,0.1045179765,0.2364443348,-0.1879776283,198.6284974,124.0474719,144.9867773,506.1284974,281.5469252,302.6259725,603.1284974,328.5224408,341.5966245,1015.128497,540.497842,547.2837209,0.001406980353,0.0008650109934,0.4499461671,-0.1734671268,0.0,-0.1225533987,-0.2960205255,-0.07714999467,-0.1070758642,0.0,-0.08090176409,-0.1879776283,-0.1069937102
118.0,0.1930425708,0.2721552198,0.06068796075,0.00409150376,0.04453778797,0.05105926868,0.104510199,0.2339608655,-0.006242132488,0.004682935615,0.0,0.003091358393,-0.007172794229,0.004552411594,0.0,0.002466530589,0.1868004383,0.2768381554,0.06068796075,0.007182862153,0.03736499374,0.05561168027,0.104510199,0.236427396,-0.1855035648,198.6362128,124.0285824,144.9867773,506.1362128,281.5280452,302.6259725,603.1362128,328.5039804,341.5966245,1015.136213,540.479803,547.2837209,0.001407111352,0.0008650498174,0.4499461035,-0.1704878445,0.0,-0.1204485551,-0.2909363996,-0.07581746138,-0.1056665875,0.0,-0.07983697726,-0.1855035648,-0.1055294498
119.0,0.1930179455,0.2721399079,0.06068084425,0.004082707771,0.04451669414,0.05104285085,0.104502526,0.2339513393,-0.006224258718,0.004672117912,0.0,0.003084712535,-0.007153209059,0.004540812506,0.0,0.002459333066,0.1867936867,0.2768120259,0.06068084425,0.007167420305,0.03736348508,0.05558366336,0.104502526,0.2364106724,-0.1831474973,198.6438006,124.0100055,144.9867773,506.1438006,281.5094773,302.6259725,603.1438006,328.4858073,341.5966245,1015.143801,540.4620265,547.2837209,0.00140724021,0.00086508815,0.4499460446,-0.1676859493,0.0,-0.1184690343,-0.2861549836,-0.07456420602,-0.1043245237,0.0,-0.07882297354,-0.1831474973,-0.1041372082
120.0,0.1929936889,0.272124837,0.06067383339,0.00407403406,0.04449586783,0.05102665647,0.1044949525,0.2339419301,-0.006206670534,0.004661470366,0.0,0.003078159064,-0.007133895316,0.004529371279,0.0,0.002452223852,0.1867870184,0.2767863073,0.06067383339,0.007152193124,0.03736197251,0.05555602775,0.1044949525,0.2363941539,-0.1809004094,198.6512682,123.9917227,144.9867773,506.1512682,281.4912031,302.6259725,603.1512682,328.467905,341.5966245,1015.151268,540.4444978,547.2837209,0.001407367052,0.000865126014,0.4499459904,-0.165048317,0.0,-0.1166055642,-0.2816538812,-0.07338435587,-0.103044537,0.0,-0.07785587243,-0.1809004094,-0.1028113943
