,0,1
1040,-614.516,-1117.474
1041,-569.3288,-1141.177
1042,-523.1855,-1162.868
1043,-476.1734,-1182.666
1044,-428.385,-1200.632
1045,-379.959,-1216.858
1046,-330.9574,-1231.382
1047,-281.4309,-1243.938
1048,-231.5193,-1254.29
1049,-181.2818,-1262.511
1050,-130.7258,-1268.677
1051,-79.9567,-1272.764
1052,-29.04537,-1274.75
1053,21.943455,-1274.674
1054,72.94402,-1272.614
1055,123.86166,-1268.702
1056,174.65344,-1262.992
1057,225.17867,-1255.24
1058,275.21603,-1245.244
1059,324.73105,-1233.082
1060,373.73063,-1218.902
1061,422.18154,-1202.808
1062,470.03544,-1184.96
1063,517.26843,-1165.42
1064,563.67925,-1143.991
1065,609.00027,-1120.54
1066,653.2209,-1095.15
1067,696.38876,-1067.956
1068,738.50293,-1039.026
1069,779.5611,-1008.564
1070,819.63169,-976.8332
1071,858.56608,-943.8043
1072,895.8833,-909.1234
1073,931.21887,-872.6333
1074,964.77846,-834.5048
1075,996.97567,-795.0507
1076,1027.864,-754.3872
1077,1057.1715,-712.5174
1078,1084.7506,-669.5106
1079,1110.7362,-625.5233
1080,1135.1644,-580.6121
1081,1157.7492,-534.7373
1082,1178.2057,-487.9936
1083,1196.6071,-440.4523
1084,1213.0173,-392.0778
1085,1227.2376,-342.7911
1086,1239.0278,-292.5935
1087,1248.8193,-241.852
1088,1256.0231,-189.7739
1089,1262.0574,-136.9511
1090,1262.7524,-81.08464
1091,1264.538,-29.98873
1092,1242.6877,21.356581
1093,1234.5479,94.842212
1094,1204.3024,-42.88653
1095,1215.3226,-102.7063
1096,1207.4744,-152.7397
1097,1202.2645,-206.9965
1098,1192.5547,-257.8662
1099,1183.6966,-308.1227
1100,1172.7206,-357.3828
1101,1158.4443,-405.4603
1102,1141.3492,-451.7609
1103,1122.4592,-497.1497
1104,1101.3154,-541.6806
1105,1077.8492,-585.2039
1106,1052.7048,-627.7199
1107,1027.2657,-669.4319
1108,1000.5125,-710.6389
1109,971.2559,-750.6794
1110,940.01695,-788.7123
1111,907.87486,-825.5923
1112,875.3415,-861.3842
1113,840.98998,-895.935
1114,803.89218,-928.5266
1115,764.95756,-958.777
1116,725.26645,-988.0195
1117,685.64758,-1016.58
1118,645.18305,-1044.211
1119,603.08799,-1069.884
1120,559.79159,-1092.853
1121,515.38029,-1113.956
1122,469.80263,-1132.952
1123,423.55742,-1150.177
1124,377.5684,-1166.61
1125,331.04381,-1181.939
1126,283.49624,-1194.954
1127,235.53954,-1205.043
1128,187.02561,-1213.032
1129,137.9732,-1218.675
1130,88.769491,-1222.432
1131,40.034502,-1225.497
1132,-8.917061,-1227.336
1133,-58.25391,-1226.617
1134,-107.1831,-1222.983
1135,-155.9782,-1217.3
1136,-204.452,-1209.56
1137,-252.252,-1200.857
1138,-300.0448,-1190.483
1139,-347.6693,-1177.361
1140,-394.2623,-1161.853
1141,-440.4272,-1144.995
1142,-486.0383,-1126.279
1143,-530.7777,-1105.641
1144,-574.4999,-1084.143
1145,-617.6452,-1060.963
1146,-659.8174,-1035.173
1147,-700.3152,-1007.376
1148,-740.0137,-978.3808
1149,-778.6527,-947.7524
1150,-815.9409,-915.5354
1151,-852.0723,-882.8377
1152,-887.2404,-848.9561
1153,-920.8089,-813.0759
1154,-952.0995,-775.5208
1155,-981.9243,-736.515
1156,-1009.983,-695.9233
1157,-1036.47,-654.301
1158,-1062.136,-612.7578
1159,-1086.837,-570.4574
1160,-1109.49,-526.6728
1161,-1129.366,-481.8772
1162,-1147.307,-436.098
1163,-1163.065,-389.301
1164,-1176.995,-341.9423
1165,-1190.151,-294.9029
1166,-1202.04,-247.2637
1167,-1211.382,-198.6245
1168,-1217.844,-149.8678
1169,-1222.736,-101.1447
1170,-1226.604,-52.9012
1171,-1228.577,-4.221819
1172,-1227.338,45.168597
1173,-1222.98,94.296965
1174,-1217.268,143.25619
1175,-1211.125,191.69895
1176,-1203.74,240.13271
1177,-1193.813,288.42727
1178,-1181.089,335.75735
1179,-1166.241,382.63203
1180,-1149.057,428.92288
1181,-1130.121,474.49476
1182,-1110.781,519.33915
1183,-1090.268,563.82238
1184,-1067.365,607.47608
1185,-1042.043,649.43333
1186,-1014.806,690.36714
1187,-985.4843,730.09422
1188,-954.68,768.6457
1189,-923.6898,806.38331
1190,-891.6546,843.44302
1191,-857.486,879.04037
1192,-821.4629,912.35143
1193,-784.0324,944.16711
1194,-745.3168,974.34535
1195,-706.3568,1003.3746
1196,-666.1788,1031.2588
1197,-624.1051,1057.1454
1198,-580.9902,1080.651
1199,-537.1794,1102.9227
1200,-492.3872,1123.5225
1201,-446.7843,1142.1745
1202,-401.2448,1159.495
1203,-354.869,1175.2473
1204,-307.2478,1188.5082
1205,-259.3003,1199.1755
1206,-211.0215,1208.4412
1207,-162.2704,1215.8182
1208,-113.2784,1221.1238
1209,-64.72364,1225.2556
1210,-15.95968,1227.8755
1211,33.175325,1227.9625
1212,81.982067,1225.2412
1213,130.8503,1220.4586
1214,179.67451,1213.3028
1215,228.18001,1204.294
1216,276.06852,1194.7391
1217,323.85298,1183.962
1218,371.32621,1170.6747
1219,417.6453,1154.6672
1220,463.36334,1136.5733
1221,508.33632,1116.189
1222,552.46995,1094.1092
1223,595.84934,1071.6764
1224,638.78618,1048.099
1225,680.72828,1022.1954
1226,720.80887,993.99695
1227,759.73451,963.95993
1228,797.31058,931.92851
1229,833.61012,898.50016
1230,869.0845,864.94363
1231,903.80933,830.39234
1232,936.92603,793.815
1233,967.63242,755.54773
1234,996.75618,715.99986
1235,1024.1573,675.27179
1236,1050.3833,634.36144
1237,1075.3772,592.31706
1238,1098.2609,548.52321
1239,1118.6982,503.82583
1240,1137.8186,458.48226
1241,1155.0252,412.06483
1242,1170.4656,365.38245
1243,1185.7456,318.63827
1244,1194.8742,265.36316
1245,1196.8463,207.10837
1246,1191.8314,145.25026
1247,1186.5141,26.773394
1248,1174.6299,84.908821
1249,1155.8745,-105.9829
1250,1159.6652,-169.3428
1251,1144.7777,-219.9446
1252,1136.6226,-274.0835
1253,1130.7759,-324.6938
1254,1119.7551,-373.0523
1255,1103.319,-417.3026
1256,1086.9159,-461.6105
1257,1067.2283,-505.128
1258,1043.9467,-547.251
1259,1018.4158,-588.0923
1260,993.10858,-628.8261
1261,970.78668,-669.6438
1262,944.23884,-709.1876
1263,913.35994,-744.5444
1264,881.93009,-780.6601
1265,850.00353,-815.7304
1266,820.37254,-850.6641
1267,786.29523,-883.0943
1268,748.3587,-910.5364
1269,709.40551,-938.7294
1270,670.22653,-966.4488
1271,633.83656,-995.2627
1272,594.67074,-1021.525
1273,554.07045,-1042.786
1274,511.761,-1063.971
1275,467.29652,-1081.995
1276,421.85462,-1097.712
1277,376.61063,-1113.599
1278,333.70174,-1131.473
1279,288.74884,-1146.011
1280,243.52144,-1154.911
1281,197.52396,-1164.113
1282,149.862,-1169.889
1283,101.38631,-1172.266
1284,53.639587,-1173.988
1285,7.5935366,-1179.212
1286,-39.7172,-1180.803
1287,-85.88239,-1176.596
1288,-133.1497,-1171.925
1289,-180.5756,-1164.297
1290,-227.38,-1155.381
1291,-272.9305,-1148.71
1292,-318.7622,-1137.855
1293,-362.3168,-1122.131
1294,-406.9662,-1106.647
1295,-451.3265,-1089.497
1296,-495.1961,-1069.183
1297,-537.7594,-1047.116
1298,-579.4084,-1027.706
1299,-620.5962,-1004.796
1300,-658.1861,-977.7643
1301,-697.0583,-950.6062
1302,-734.9981,-921.3093
1303,-771.5608,-889.7367
1304,-806.8733,-857.4241
1305,-842.1964,-827.7408
1306,-875.5274,-794.7475
1307,-904.4211,-759.3878
1308,-933.7537,-722.4679
1309,-960.6149,-682.8185
1310,-985.4636,-641.7012
1311,-1010.458,-600.7864
1312,-1036.9,-562.5537
1313,-1060.503,-521.6241
1314,-1078.645,-479.2475
1315,-1097.231,-436.1599
1316,-1112.786,-390.6953
1317,-1124.959,-343.4366
1318,-1137.012,-297.5866
1319,-1152.326,-254.0094
1320,-1163.672,-207.4976
1321,-1167.634,-160.3403
1322,-1171.133,-112.55
1323,-1175.142,-65.66729
1324,-1181.419,-20.34655
1325,-1182.302,27.006688
1326,-1176.011,73.496781
1327,-1169.672,120.90886
1328,-1163.521,168.51055
1329,-1159.991,214.87824
1330,-1152.564,261.53196
1331,-1140.012,305.87894
1332,-1127.387,351.05716
1333,-1110.955,396.16718
1334,-1091.124,440.46092
1335,-1071.049,483.80772
1336,-1054.879,527.22738
1337,-1035.025,570.09766
1338,-1010.761,609.28907
1339,-986.1769,649.2731
1340,-957.9139,688.10984
1341,-926.5953,725.19838
1342,-895.2953,761.30006
1343,-867.7167,798.54409
1344,-836.6189,834.23502
1345,-802.0626,865.13447
1346,-766.4143,896.52303
1347,-728.495,926.01079
1348,-690.0579,954.1662
1349,-654.1173,982.93564
1350,-614.9249,1009.0575
1351,-573.7241,1030.1935
1352,-531.9523,1052.2941
1353,-489.1587,1073.0471
1354,-444.3859,1091.2837
1355,-399.2214,1107.3692
1356,-356.6235,1124.5983
1357,-311.7793,1139.1027
1358,-266.3751,1148.1653
1359,-220.0034,1158.0795
1360,-172.7031,1165.8532
1361,-124.6775,1171.0677
1362,-76.96294,1174.8633
1363,-31.16385,1180.4597
1364,15.697686,1182.342
1365,61.263932,1179.3648
1366,108.27085,1175.6449
1367,155.58876,1168.2559
1368,202.6079,1158.3939
1369,249.57872,1148.7771
1370,295.57467,1142.0466
1371,341.60741,1131.4024
1372,384.97354,1115.7817
1373,429.1574,1100.0232
1374,473.00589,1080.4715
1375,515.80241,1057.5871
1376,557.63691,1034.5258
1377,599.81599,1015.355
1378,641.18946,992.5476
1379,678.58517,965.59728
1380,716.74861,938.27343
1381,753.51047,907.35959
1382,788.3149,873.51989
1383,822.13596,839.76817
1384,857.35576,809.64957
1385,890.78016,776.12898
1386,919.18372,739.49374
1387,948.00371,701.7621
1388,974.78185,661.91066
1389,1000.1889,621.60835
1390,1026.3671,583.71623
1391,1049.6636,542.74943
1392,1067.8347,500.10046
1393,1086.8166,456.69121
1394,1103.7526,411.66771
1395,1118.0357,365.16459
1396,1133.146,320.95463
1397,1151.6823,282.02276
1398,1145.7932,234.65126
1399,1140.9018,179.61247
1400,1132.2997,117.10426
1401,1141.4724,-32.1449
1402,1124.4721,41.510018
1403,1102.029,-164.9852
1404,1089.538,-235.9121
1405,1082.7351,-294.0326
1406,1084.0805,-340.5264
1407,1065.4064,-379.5776
1408,1050.0812,-424.454
1409,1034.6704,-467.3543
1410,1012.5044,-508.4749
1411,984.77331,-546.678
1412,957.65514,-587.4773
1413,933.80617,-629.1999
1414,920.39369,-668.9923
1415,888.65853,-697.5289
1416,856.83527,-734.3601
1417,823.43991,-770.0033
1418,792.2962,-805.1423
1419,771.25792,-840.0564
1420,734.21512,-860.5949
1421,695.04249,-888.9132
1422,654.55632,-916.5451
1423,616.13311,-944.9646
1424,588.39444,-975.6434
1425,549.48158,-989.4575
1426,510.69586,-1012.741
1427,467.7138,-1031.688
1428,422.41735,-1044.501
1429,375.414,-1059.46
1430,330.6661,-1076.957
1431,295.51149,-1099.577
1432,254.35933,-1102.827
1433,208.6669,-1112.993
1434,163.76787,-1121.883
1435,116.0524,-1124.011
1436,68.140093,-1121.895
1437,20.152697,-1125.318
1438,-20.20626,-1137.461
1439,-61.16077,-1128.269
1440,-108.0897,-1125.643
1441,-155.8746,-1120.153
1442,-203.8173,-1110.044
1443,-249.6922,-1100.994
1444,-290.3127,-1101.642
1445,-327.227,-1082.926
1446,-371.8435,-1068.33
1447,-415.9655,-1051.193
1448,-458.8966,-1034.19
1449,-501.3959,-1011.628
1450,-541.6205,-987.8854
1451,-581.5366,-977.1086
1452,-611.6652,-948.2769
1453,-651.2284,-923.0217
1454,-690.5957,-896.0819
1455,-727.6316,-865.0712
1456,-762.508,-831.6261
1457,-797.4525,-799.9743
1458,-832.4157,-779.0661
1459,-853.4838,-743.7262
1460,-883.8323,-710.5492
1461,-911.0923,-672.4286
1462,-932.8262,-630.4789
1463,-957.3458,-587.9922
1464,-984.2095,-548.243
1465,-1013.94,-518.6829
1466,-1025.768,-479.0286
1467,-1045.096,-436.4648
1468,-1063.082,-394.2542
1469,-1074.865,-347.3813
1470,-1081.518,-298.718
1471,-1097.18,-254.6952
1472,-1120.285,-218.3764
1473,-1117.886,-175.0826
1474,-1118.724,-126.9525
1475,-1121.252,-77.72914
1476,-1128.278,-31.58989
1477,-1141.131,7.8380242
1478,-1128.907,48.479696
1479,-1120.509,94.878162
1480,-1114.607,144.47466
1481,-1109.934,193.1197
1482,-1113.818,234.6364
1483,-1097.408,272.83483
1484,-1086.577,317.59884
1485,-1075.676,362.20193
1486,-1055.955,406.17438
1487,-1031.128,447.80799
1488,-1012.212,491.25593
1489,-1005.325,532.8698
1490,-979.8072,565.27274
1491,-956.3182,606.00898
1492,-932.2901,645.11834
1493,-901.3151,681.54177
1494,-867.0878,715.15804
1495,-836.8657,752.59852
1496,-818.2253,790.40326
1497,-783.5753,814.09123
1498,-749.6545,846.62806
1499,-713.054,877.83649
1500,-672.9688,906.01131
1501,-635.0673,933.39568
1502,-607.8414,963.55097
1503,-568.9811,977.78954
1504,-527.881,1000.4715
1505,-485.2597,1021.0592
1506,-443.5487,1040.8674
1507,-398.066,1056.5687
1508,-353.2708,1069.8013
1509,-318.1681,1091.6503
1510,-276.5357,1094.0276
1511,-231.0846,1105.7452
1512,-184.5349,1116.1706
1513,-136.5979,1122.1147
1514,-88.35382,1124.8197
1515,-41.37889,1128.8005
1516,-2.241168,1140.116
1517,37.95368,1131.4695
1518,82.894665,1131.1043
1519,129.32806,1125.2055
1520,174.70834,1112.995
1521,222.70011,1101.733
1522,270.0889,1093.7646
1523,311.89066,1095.0834
1524,348.85174,1076.7335
1525,393.26232,1061.9911
1526,436.35564,1046.5604
1527,478.40226,1023.991
1528,518.48519,996.94478
1529,561.14239,975.5255
1530,602.05071,965.5465
1531,632.57206,937.80309
1532,671.53727,911.4904
1533,708.84098,884.74467
1534,742.97865,851.21695
1535,774.04879,814.45337
1536,809.20722,781.63658
1537,845.60377,760.56493
1538,867.28533,725.22254
1539,897.68472,689.09157
1540,925.87655,649.79205
1541,950.71184,608.47852
1542,975.97722,568.7316
1543,1004.0715,539.09965
1544,1015.0146,498.70722
1545,1034.0326,455.87632
1546,1052.4938,412.1727
1547,1067.9209,365.03886
1548,1081.1728,314.79067
1549,1103.1236,269.84779
1550,1090.4418,216.46054
1551,1084.8491,156.99986
1552,1078.2212,93.992249
1553,1094.1722,-89.21901
1554,1081.892,-19.63085
1555,1066.5296,37.410326
1556,1044.0964,259.26583
1557,1032.382,317.41215
1558,1018.8302,368.41086
1559,999.60386,413.08452
1560,979.16029,459.76902
1561,958.13286,511.1265
1562,925.90899,555.31211
1563,900.15136,598.26804
1564,876.3689,640.65268
1565,843.91855,680.79976
1566,805.56776,721.27533
1567,759.28962,755.82556
1568,722.24068,794.35614
1569,699.18755,833.56407
1570,662.53792,854.85906
1571,623.42861,887.13675
1572,574.3518,918.70262
1573,520.3586,936.71499
1574,474.22529,965.30205
1575,441.18224,996.18527
1576,399.97495,1006.5453
1577,354.07015,1026.1601
1578,299.32714,1043.1615
1579,243.29623,1045.1337
1580,189.84041,1056.6715
1581,140.80275,1069.4052
1582,100.67083,1086.7999
1583,56.157462,1081.967
1584,1.3149445,1086.3127
1585,-52.64381,1077.9813
1586,-102.7036,1075.1111
1587,-150.3064,1074.3952
1588,-198.39,1065.7314
1589,-246.4465,1049.763
1590,-301.829,1037.0276
1591,-354.6064,1015.3116
1592,-401.0331,1009.7924
1593,-436.5304,986.66913
1594,-481.8277,967.84794
1595,-528.4649,947.8987
1596,-577.2634,920.15019
1597,-615.9961,884.44182
1598,-660.0958,859.35224
1599,-700.1712,828.85707
1600,-735.0512,792.10623
1601,-776.1972,752.94879
1602,-809.1138,704.63003
1603,-844.4516,664.88489
1604,-881.1616,639.04408
1605,-899.631,600.94361
1606,-928.8552,559.66864
1607,-956.9769,508.41873
1608,-970.3089,452.09005
1609,-997.5579,407.07425
1610,-1028.752,372.64452
1611,-1034.309,330.11537
1612,-1044.189,281.4089
1613,-1058.82,227.20582
1614,-1060.738,169.67175
1615,-1066.126,113.73381
1616,-1072.587,57.88131
1617,-1089.907,8.7733392
1618,-1072.157,-40.48575
1619,-1067.182,-96.161
1620,-1067.611,-151.3139
1621,-1072.944,-206.207
1622,-1036.671,-251.6162
1623,-1027.895,-308.9067
1624,-1029.561,-355.7767
1625,-1009.11,-393.8218
1626,-992.0046,-440.9651
1627,-967.7922,-492.0635
1628,-930.2604,-533.7617
1629,-901.1931,-579.1034
1630,-877.6332,-624.6518
1631,-863.4349,-666.759
1632,-829.6633,-696.3113
1633,-795.5069,-739.6437
1634,-752.6196,-773.5336
1635,-716.3748,-808.2149
1636,-683.3867,-842.5524
1637,-644.2606,-871.8176
1638,-599.8116,-896.0801
1639,-552.7313,-927.9063
1640,-500.8596,-951.7028
1641,-465.1635,-981.8996
1642,-424.0457,-992.0963
1643,-379.3908,-1012.395
1644,-332.997,-1032.906
1645,-279.4251,-1049.678
1646,-226.8963,-1053.66
1647,-178.4729,-1068.81
1648,-128.8401,-1077.33
1649,-78.17543,-1077.784
1650,-21.4782,-1081.18
1651,36.302022,-1072.311
1652,89.452087,-1071.064
1653,133.35962,-1080.309
1654,173.68967,-1068.039
1655,223.43919,-1061.878
1656,279.28687,-1048.704
1657,328.35994,-1021.948
1658,380.36377,-1004.461
1659,428.819,-989.4105
1660,472.27337,-983.5943
1661,508.07771,-956.8449
1662,557.78063,-931.3666
1663,600.25648,-894.8266
1664,642.5167,-864.6067
1665,687.00536,-837.6239
1666,732.88303,-804.0902
1667,763.7641,-759.6169
1668,798.87428,-721.1573
1669,836.99985,-684.5369
1670,874.86131,-640.1318
1671,896.12746,-587.9685
1672,923.80937,-542.2033
1673,954.44772,-500.8858
1674,985.40927,-470.3998
1675,995.67157,-429.762
1676,1015.4824,-384.3344
1677,1033.8678,-328.2915
1678,1034.6364,-266.4224
1679,1041.7992,-201.6409
1680,1043.2525,-133.3603
1681,1033.6052,-63.85816
1682,1021.8029,2.1410121
1683,1036.149,194.93902
1684,1029.0588,131.89872
1685,1020.5841,67.993096
1686,-1028.431,6.8644882
1687,-1019.717,73.703958
1688,-1013.462,134.88326
1689,-1008.112,192.82345
1690,-1000.285,247.55962
1691,-989.8876,302.13172
1692,-983.6902,356.73091
1693,-938.374,397.77405
1694,-909.8063,461.27756
1695,-905.4035,516.09746
1696,-870.7428,556.62711
1697,-835.3358,604.79552
1698,-790.2676,648.15671
1699,-752.178,694.7351
1700,-716.3886,737.98343
1701,-682.074,777.7881
1702,-654.7683,814.89313
1703,-610.3408,832.20253
1704,-560.0412,856.20571
1705,-531.107,899.27924
1706,-483.8633,914.63269
1707,-432.3467,933.27118
1708,-376.5813,958.24679
1709,-1018.347,-61.61035
1710,-1014.536,-126.299
1711,-1021.664,-186.8961
1712,-314.4037,974.86466
1713,-258.4851,992.76484
1714,-207.9344,1010.5049
1715,-167.4475,1030.728
1716,-123.6045,1025.486
1717,-74.33367,1025.4674
1718,-21.45067,1030.4501
1719,31.884229,1035.1076
1720,91.975474,1033.7307
1721,147.89844,1014.6665
1722,204.69683,1001.7077
1723,264.25369,987.32542
1724,317.22764,995.1878
1725,363.02509,970.97184
1726,417.25127,946.58731
1727,468.95313,909.50613
1728,523.29461,874.08138
1729,578.1504,866.32431
1730,616.40062,828.38323
1731,662.04311,788.33423
1732,702.48426,738.73654
1733,747.23637,697.86679
1734,790.2005,663.82109
1735,828.84759,636.29197
1736,845.80155,594.18207
1737,869.12027,550.17092
1738,898.13234,507.12353
1739,924.78643,462.67547
1740,946.35,414.89591
1741,965.24122,368.88088
1742,986.9774,329.93751
1743,987.82487,281.70552
1744,987.94319,226.34257
1745,980.63161,165.74029
1746,972.48552,101.40412
1747,967.77412,33.33692
1748,973.97536,-35.01011
1749,985.81835,-103.6545
1750,989.84968,-170.8151
1751,984.66586,-236.0889
1752,982.67886,-295.4236
1753,986.10982,-346.6532
1754,960.63921,-390.4099
1755,936.07207,-443.3064
1756,896.85913,-491.5036
1757,860.59825,-540.1745
1758,836.0638,-590.4925
1759,821.58118,-638.2083
1760,781.28072,-668.7909
1761,739.17601,-706.4003
1762,706.31528,-748.5907
1763,682.48543,-790.5048
1764,637.5639,-810.36
1765,590.96048,-836.8971
1766,550.28653,-871.6942
1767,504.42017,-905.1473
1768,451.2918,-932.305
1769,392.91072,-947.1871
1770,338.67934,-966.8005
1771,279.06573,-982.8106
1772,238.26471,-1015.739
1773,185.96373,-1016.958
1774,127.01844,-1023.493
1775,64.713949,-1020.007
1776,4.7028577,-1023.914
1777,-51.32405,-1027.226
1778,-103.8322,-1029.27
1779,-149.5904,-1034.597
1780,-192.5447,-1013.906
1781,-244.3987,-993.4905
1782,-295.6362,-1001.684
1783,-339.0834,-977.5937
1784,-387.8465,-952.6199
1785,-444.1408,-928.8595
1786,-498.6961,-894.7061
1787,-549.9232,-865.9891
1788,-597.3747,-841.0598
1789,-639.7563,-825.2526
1790,-665.7763,-789.4525
1791,-699.2335,-752.9807
1792,-738.9851,-718.0526
1793,-779.0747,-682.3662
1794,-819.1707,-636.1402
1795,-842.1128,-579.0345
1796,-869.4995,-525.3893
1797,-904.0024,-479.3887
1798,-941.794,-445.7201
1799,-956.3967,-398.6818
1800,-977.0557,-341.0756
1801,-978.1559,-279.3685
1802,-983.4404,-224.6213
1803,-961.0498,-167.2251
1804,-964.6091,-95.22833
1805,-970.4035,-28.18302
1806,-972.258,35.352771
1807,-967.1623,98.22776
1808,-960.3007,157.81605
1809,-952.5179,214.78584
1810,-944.376,271.80384
1811,-938.0223,331.48663
1812,-925.1467,-240.0083
1813,-924.5851,-306.6799
1814,-924.8048,-362.6912
1815,-893.57,-416.8174
1816,-837.109,-465.2029
1817,-805.9751,-527.294
1818,-782.6699,-584.0039
1819,-765.2439,-632.8532
1820,-723.4049,-662.0389
1821,-681.1535,-697.9965
1822,-639.6761,-739.0069
1823,-609.044,-784.9293
1824,-555.5104,-802.8017
1825,-500.836,-832.4291
1826,-446.2178,-863.8936
1827,-392.9433,-892.7637
1828,-340.1366,-920.8438
1829,-290.0764,-951.6136
1830,-572.5392,-735.2921
1831,-622.3632,-683.6973
1832,-670.4936,-637.1438
1833,-721.4893,-601.3684
1834,-738.0767,-542.1342
1835,-764.5114,-480.6064
1836,-508.5989,-768.1353
1837,-449.4893,-799.8183
1838,-393.6228,-830.7994
1839,-339.8661,-862.0775
1840,-287.8366,-894.4508
1841,-237.5993,-929.1258
1842,-189.7359,-959.1181
1843,-142.2604,-988.3246
1844,-87.04335,-977.797
1845,-28.8901,-972.4267
1846,31.940785,-969.0205
1847,94.316317,-968.1376
1848,154.71952,-967.6466
1849,215.58736,-968.1739
1850,-669.3745,-568.5556
1851,-615.6026,-620.5755
1852,-565.1612,-668.1997
1853,-511.2779,-706.2442
1854,-695.7976,-498.6799
1855,-451.8626,-737.6485
1856,-393.9158,-768.838
1857,-338.1774,-801.6235
1858,-284.0763,-835.4062
1859,-230.7333,-869.3236
1860,-179.4828,-901.8783
1861,-130.7926,-936.2501
1862,-69.89766,-923.3334
1863,-6.875713,-917.2649
1864,57.979549,-914.9415
1865,-116.8885,-880.66
1866,-168.6877,-844.3404
1867,-223.6968,-810.4752
1868,-279.5703,-775.6822
1869,122.75357,-913.9453
1870,185.65983,-915.798
1871,248.61655,-921.9305
1872,300.99122,-930.0552
1873,348.70513,-907.4875
1874,403.96852,-890.0753
1875,456.64497,-872.3974
1876,504.7005,-853.2937
1877,536.82629,-806.1794
1878,593.36538,-777.5047
1879,648.95487,-752.8153
1880,674.37183,-692.6388
1881,727.57208,-648.64
1882,779.10696,-609.3139
1883,-51.66011,-866.7705
1884,15.86188,-862.0964
1885,86.66544,-861.4665
1886,155.03018,-860.0275
1887,220.77301,-866.9814
1888,292.36006,-872.1991
1889,356.33777,-849.6765
1890,414.71386,-830.729
1891,472.13257,-814.076
1892,-102.9033,-823.5024
1893,-160.5252,-786.5776
1894,-217.5334,-751.4793
1895,791.64835,-544.3681
1896,834.43696,-489.1641
1897,873.66248,-438.711
1898,906.89925,-388.2098
1899,938.64535,-335.38
1900,925.92428,-272.3657
1901,936.8838,-204.499
1902,938.35177,-139.4089
1903,930.22914,-71.8512
1904,913.10171,0.2609577
1905,917.238,71.15318
1906,924.55439,136.55364
1907,932.42488,197.61165
1908,938.57239,254.74907
1909,936.73082,314.5443
1910,912.35384,366.34719
1911,893.41979,415.2154
1912,867.91568,461.09785
1913,837.3315,504.06439
1914,807.68372,552.66579
1915,788.61666,605.36684
1916,738.3206,635.22333
1917,689.78867,676.95698
1918,644.92143,723.28858
1919,603.50185,769.85374
1920,561.46039,817.25795
1921,740.68046,565.6103
1922,776.67617,504.8552
1923,808.41887,453.82147
1924,841.3674,417.64236
1925,853.64603,372.20046
1926,874.8231,323.0711
1927,894.71296,279.45971
1928,884.9034,229.79563
1929,877.35398,171.60282
1930,868.21049,110.62893
1931,682.552,612.30891
1932,859.50754,48.981718
1933,630.77392,658.51311
1934,586.12501,707.5361
1935,546.76791,758.61728
1936,507.25266,810.46217
1937,463.38232,852.34893
1938,413.58854,886.3676
1939,364.16836,916.41114
1940,313.88761,946.41101
1941,-31.11093,-806.9064
1942,46.814508,-810.2736
1943,119.98535,-807.5931
1944,192.8627,-804.8574
1945,254.88654,-825.7762
1946,311.33457,-809.7316
1947,369.98989,-788.7985
1948,429.50332,-771.801
1949,490.92211,-759.4161
1950,549.90873,-742.0748
1951,609.51524,-716.3811
1952,-97.50244,-765.0968
1953,-153.7967,-726.9377
1954,-335.9631,-740.6511
1955,-275.3462,-715.372
1956,-392.8941,-707.5284
1957,-214.051,-691.6539
1958,-449.9991,-676.8056
1959,-504.6008,-644.8559
1960,-555.5938,-607.1997
1961,-603.1193,-562.6241
1962,-641.0997,-516.2202
1963,-332.3446,-679.4219
1964,-272.0782,-653.7818
1965,-388.9649,-646.667
1966,-444.4581,-616.3822
1967,-496.8195,-584.3798
1968,-546.0101,-548.4187
1969,-591.2938,-501.914
1970,729.93166,-585.0907
1971,674.34858,-624.9739
1972,619.34594,-655.7634
1973,563.26751,-681.8584
1974,504.452,-701.498
1975,444.15147,-713.3133
1976,381.57957,-728.6783
1977,319.23433,-748.9941
1978,258.98425,-773.6418
1979,-328.9504,-617.7638
1980,-385.581,-586.0314
1981,-440.4386,-554.9564
1982,-491.5414,-523.4098
1983,-539.1366,-495.4115
1984,15.698624,-757.8554
1985,83.971385,-756.772
1986,-44.6306,-747.2411
1987,152.06615,-750.2056
1988,210.78023,-744.8591
1989,263.22559,-712.4564
1990,327.80035,-687.823
1991,393.87486,-668.1812
1992,458.83919,-653.849
1993,515.9381,-649.1218
1994,562.21809,-621.1951
1995,617.98611,-594.3175
1996,673.18334,-562.961
1997,728.74626,-525.3348
1998,775.17578,-481.2282
1999,814.4704,-431.6151
2000,850.75729,-381.7889
2001,886.36459,-329.6719
2002,-89.90698,-699.9212
2003,-155.0051,-666.9715
2004,-214.3838,-629.6203
2005,-270.3777,-589.9467
2006,194.43492,-685.4853
2007,268.71831,-651.2977
2008,341.41225,-625.7149
2009,414.76086,-607.2251
2010,491.48865,-595.663
2011,119.94378,-699.5061
2012,50.749878,-706.9075
2013,-16.86744,-704.0626
2014,558.05852,-563.926
2015,614.14127,-533.8737
2016,670.90786,-505.2982
2017,718.49967,-466.2449
2018,756.4846,-421.0339
2019,793.00854,-373.4617
2020,828.23065,-325.7927
2021,863.37578,-278.7954
2022,885.07663,-225.8589
2023,888.56508,-168.0922
2024,887.27422,-110.1446
2025,875.08096,-51.07483
